,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(1, 0, 0)",2744.68,1766.01,35.38,383.6,"(0, 1, 0)",11.606999999999994,49.91548897682306,-27.661673261729785
1,"(0, -1, 1)",1446.34,1247.7,25.03,204.1,"(0, 1, 1)",8.207388409232253,49.84818218138234,-7.936076707950454
2,"(0, 1, -1)",1446.34,1024.76,20.58,209.5,"(0, 1, 1)",8.207388409232253,49.79397473275024,-20.484936831875604
3,"(-1, 1, -1)",2527.93,1919.3,38.51,276.3,"(1, 1, 1)",6.7013045744839825,49.83900285640094,-15.804466372370811
4,"(1, -1, 1)",2527.93,2107.53,42.28,272.4,"(1, 1, 1)",6.7013045744839825,49.846972563859985,-9.943235572374636
5,"(-2, 0, 0)",140.92,994.69,20.02,393.6,"(0, 2, 0)",5.803499999999997,49.684815184815186,42.64585414585415
6,"(2, 0, 0)",140.92,1002.95,20.19,388.6,"(0, 2, 0)",5.803499999999997,49.675581971272905,42.69588905398712
7,"(-2, 1, 0)",370.04,309.12,6.38,127.5,"(0, 2, 1)",5.190808202968008,48.45141065830721,-9.548589341692793
8,"(2, -1, 0)",370.04,276.51,5.77,123.6,"(0, 2, 1)",5.190808202968008,47.92201039861352,-16.20970537261699
9,"(-2, 0, -1)",370.04,304.04,6.25,541.7,"(0, 2, 1)",5.19080820296801,48.6464,-10.56
10,"(2, 0, 1)",370.04,298.11,6.15,537.6,"(0, 2, 1)",5.19080820296801,48.47317073170731,-11.695934959349595
11,"(0, -1, 2)",370.04,385.34,7.93,445.2,"(0, 2, 1)",5.190808202968008,48.592686002522065,1.9293820933165138
12,"(0, 1, -2)",370.04,358.03,7.39,451.1,"(0, 2, 1)",5.190808202968008,48.44790257104194,-1.6251691474966237
13,"(-2, 1, -1)",99.13,112.4,3.19,308.6,"(1, 2, 1)",4.738537907414056,35.23510971786834,4.159874608150473
14,"(-1, 2, -1)",99.13,153.57,3.47,94.5,"(1, 2, 1)",4.738537907414055,44.2564841498559,15.688760806916425
15,"(-1, 1, -2)",99.13,124.39,3.29,433.1,"(1, 2, 1)",4.738537907414056,37.808510638297875,7.6778115501519775
16,"(-1, -1, 2)",99.13,132.41,2.9,485.1,"(1, 2, 1)",4.738537907414055,45.65862068965517,11.475862068965519
17,"(2, -1, 1)",99.13,131.82,3.84,304.9,"(1, 2, 1)",4.738537907414056,34.328125,8.513020833333334
18,"(1, -2, 1)",99.13,149.69,3.46,90.8,"(1, 2, 1)",4.738537907414055,43.26300578034682,14.612716763005782
19,"(1, -1, 2)",99.13,124.01,3.34,427.5,"(1, 2, 1)",4.738537907414056,37.128742514970064,7.449101796407189
20,"(1, 1, -2)",99.13,143.23,3.1,495.1,"(1, 2, 1)",4.738537907414055,46.203225806451606,14.2258064516129
21,"(0, -2, 2)",1233.98,1289.2,25.98,202.9,"(0, 2, 2)",4.103694204616127,49.62278675904542,2.1254811393379534
22,"(0, 2, -2)",1233.98,1268.24,25.51,208.8,"(0, 2, 2)",4.103694204616127,49.71540572324578,1.3430027440219516
23,"(-2, 1, -2)",476.15,570.39,11.82,424.4,"(1, 2, 2)",3.8689999999999984,48.256345177664976,7.9729272419627755
24,"(-2, 2, -1)",476.15,590.93,12.09,157.4,"(1, 2, 2)",3.8689999999999976,48.87758478081059,9.493796526054588
25,"(-1, 2, -2)",476.15,612.31,12.63,250.4,"(1, 2, 2)",3.8689999999999976,48.48060174188439,10.780680918448136
26,"(-1, -2, 2)",476.15,626.71,12.68,127.7,"(1, 2, 2)",3.8689999999999976,49.42507886435332,11.87381703470032
27,"(2, -1, 2)",476.15,564.46,11.79,419.5,"(1, 2, 2)",3.8689999999999984,47.87616624257846,7.4902459711620075
28,"(2, -2, 1)",476.15,575.68,11.84,152.9,"(1, 2, 2)",3.8689999999999976,48.62162162162162,8.406249999999998
29,"(1, -2, 2)",476.15,616.55,12.78,245.0,"(1, 2, 2)",3.8689999999999976,48.2433489827856,10.985915492957746
30,"(1, 2, -2)",476.15,583.94,11.81,136.4,"(1, 2, 2)",3.8689999999999976,49.44453852667231,9.127011007620666
31,"(-2, 2, -2)",0.12,276.94,6.35,278.0,"(2, 2, 2)",3.3506522872419913,43.61259842519685,43.59370078740157
32,"(2, -2, 2)",0.12,308.27,7.13,272.3,"(2, 2, 2)",3.3506522872419913,43.235624123422156,43.218793828892004
33,"(-3, 0, 0)",1377.37,488.88,10.13,390.8,"(0, 3, 0)",3.8689999999999984,48.26061204343534,-87.70878578479761
34,"(3, 0, 0)",1377.37,489.3,10.18,382.8,"(0, 3, 0)",3.8689999999999984,48.06483300589391,-87.23673870333988
35,"(-3, 1, 0)",119.34,147.0,3.75,196.5,"(0, 3, 1)",3.670455680157436,39.2,7.3759999999999994
36,"(3, -1, 0)",119.34,154.16,3.91,190.9,"(0, 3, 1)",3.670455680157436,39.42710997442455,8.905370843989768
37,"(-3, 0, -1)",119.34,146.3,3.54,506.2,"(0, 3, 1)",3.6704556801574366,41.32768361581921,7.61581920903955
38,"(-3, 0, 1)",119.34,136.99,3.23,187.3,"(0, 3, 1)",3.670455680157436,42.411764705882355,5.464396284829723
39,"(3, 0, 1)",119.34,152.8,3.75,500.5,"(0, 3, 1)",3.6704556801574366,40.74666666666667,8.922666666666668
40,"(0, -1, 3)",119.34,143.23,3.24,559.3,"(0, 3, 1)",3.670455680157436,44.206790123456784,7.373456790123452
41,"(3, 0, -1)",119.34,152.51,3.52,179.7,"(0, 3, 1)",3.670455680157436,43.32670454545454,9.423295454545451
42,"(0, 1, -3)",119.34,155.83,3.49,564.8,"(0, 3, 1)",3.670455680157436,44.65042979942694,10.455587392550145
43,"(-3, 1, -1)",924.83,841.19,17.2,327.2,"(1, 3, 1)",3.4996421765141013,48.906395348837215,-4.862790697674418
44,"(-1, 1, -3)",924.83,956.58,19.33,525.9,"(1, 3, 1)",3.4996421765141013,49.486808070356965,1.6425245732022764
45,"(3, -1, 1)",924.83,887.13,18.17,321.7,"(1, 3, 1)",3.4996421765141013,48.82388552559163,-2.0748486516235576
46,"(1, -1, 3)",924.83,918.26,18.55,520.0,"(1, 3, 1)",3.4996421765141013,49.50188679245283,-0.35417789757412665
47,"(3, 1, -1)",924.83,971.83,19.5,577.4,"(1, 3, 1)",3.4996421765141013,49.8374358974359,2.41025641025641
48,"(-3, 2, 0)",490.25,544.14,11.09,77.9,"(0, 3, 2)",3.2192025887931157,49.065825067628495,4.859332732191162
49,"(3, -2, 0)",490.25,515.34,10.58,72.7,"(0, 3, 2)",3.2192025887931157,48.70888468809074,2.3714555765595495
50,"(0, -3, 2)",490.25,560.44,11.46,68.4,"(0, 3, 2)",3.2192025887931157,48.904013961605585,6.124781849912744
51,"(0, 3, -2)",490.25,563.19,11.48,74.9,"(0, 3, 2)",3.2192025887931157,49.058362369337985,6.35365853658537
52,"(-3, 0, -2)",490.25,511.95,10.46,571.5,"(0, 3, 2)",3.2192025887931157,48.94359464627151,2.074569789674951
53,"(3, 0, 2)",490.25,526.56,10.78,566.4,"(0, 3, 2)",3.2192025887931157,48.84601113172541,3.368274582560292
54,"(0, -2, 3)",490.25,562.98,11.78,346.8,"(0, 3, 2)",3.2192025887931157,47.7911714770798,6.174023769100172
55,"(0, 2, -3)",490.25,554.3,11.53,354.4,"(0, 3, 2)",3.2192025887931157,48.074588031222895,5.55507372072853
56,"(-3, 2, -1)",299.13,307.64,6.75,199.7,"(1, 3, 2)",3.1021012348775088,45.57629629629629,1.2607407407407394
