,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(1, 0, 0)",2755.62,165.55,3.32,283.7,"(0, 1, 0)",11.656999999999998,49.8644578313253,-780.1415662650602
1,"(-1, 0, -1)",1472.05,142.87,2.89,579.6,"(0, 1, 1)",8.242743748291584,49.43598615916955,-459.92387543252585
2,"(1, 0, 1)",1472.05,160.04,3.23,576.9,"(0, 1, 1)",8.242743748291584,49.54798761609907,-406.19504643962847
3,"(0, -1, 1)",1472.05,200.59,4.03,253.3,"(0, 1, 1)",8.242743748291582,49.774193548387096,-315.4987593052109
4,"(0, 1, -1)",1472.05,149.13,3.0,256.0,"(0, 1, 1)",8.242743748291582,49.71,-440.97333333333336
5,"(-1, 1, -1)",2571.16,213.99,4.31,267.8,"(1, 1, 1)",6.730172087943465,49.64965197215778,-546.907192575406
6,"(1, -1, 1)",2571.16,207.12,4.17,265.6,"(1, 1, 1)",6.730172087943465,49.66906474820144,-566.916067146283
7,"(1, 1, -1)",2571.16,208.52,4.18,209.1,"(1, 1, 1)",6.730172087943465,49.885167464114836,-565.2248803827752
8,"(-2, 0, 0)",172.83,120.97,2.45,287.5,"(0, 2, 0)",5.828499999999999,49.37551020408163,-21.167346938775513
9,"(2, 0, 0)",172.83,122.24,2.48,283.8,"(0, 2, 0)",5.828499999999999,49.29032258064516,-20.399193548387103
10,"(-2, 1, 0)",372.97,213.51,4.3,69.5,"(0, 2, 1)",5.213168882743008,49.65348837209302,-37.083720930232566
11,"(2, -1, 0)",372.97,204.97,4.13,66.3,"(0, 2, 1)",5.213168882743008,49.629539951573854,-40.67796610169492
12,"(0, -2, 1)",372.97,151.76,3.07,15.0,"(0, 2, 1)",5.213168882743008,49.43322475570032,-72.05537459283389
13,"(0, 2, -1)",372.97,159.2,3.22,18.5,"(0, 2, 1)",5.213168882743008,49.44099378881987,-66.38819875776399
14,"(-2, 0, -1)",372.97,179.26,3.62,485.6,"(0, 2, 1)",5.213168882743009,49.51933701657458,-53.51104972375691
15,"(2, 0, 1)",372.97,185.04,3.74,482.5,"(0, 2, 1)",5.213168882743009,49.475935828877,-50.248663101604286
16,"(0, -1, 2)",372.97,196.74,3.97,495.6,"(0, 2, 1)",5.213168882743008,49.55667506297229,-44.3904282115869
