,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(1, 0, 0)",2754.07,304.03,6.09,283.5,"(0, 1, 0)",11.651,49.92282430213464,-402.30541871921184
1,"(-1, 0, -1)",1463.61,271.34,5.44,579.7,"(0, 1, 1)",8.238501107604465,49.878676470588225,-219.1672794117647
2,"(1, 0, 1)",1463.61,258.43,5.19,576.5,"(0, 1, 1)",8.238501107604465,49.79383429672447,-232.2119460500963
3,"(0, -1, 1)",1463.62,307.66,6.17,252.0,"(0, 1, 1)",8.238501107604465,49.863857374392225,-187.35170178282007
4,"(0, 1, -1)",1463.62,293.98,5.9,254.8,"(0, 1, 1)",8.238501107604465,49.827118644067795,-198.24406779661012
5,"(-1, 1, -1)",2584.22,540.1,10.82,267.3,"(1, 1, 1)",6.7267079863283294,49.91682070240296,-188.92051756007393
6,"(1, -1, 1)",2584.22,545.15,10.92,265.0,"(1, 1, 1)",6.7267079863283294,49.92216117216117,-186.72802197802196
7,"(2, -1, 0)",362.48,221.23,4.45,65.9,"(0, 2, 1)",5.210485601170009,49.71460674157303,-31.74157303370787
8,"(0, -2, 1)",362.48,188.76,3.79,13.7,"(0, 2, 1)",5.210485601170009,49.80474934036939,-45.83641160949869
9,"(0, 2, -1)",362.48,182.47,3.67,17.4,"(0, 2, 1)",5.210485601170009,49.71934604904632,-49.04904632152589
10,"(-2, 0, -1)",362.48,198.36,4.0,486.0,"(0, 2, 1)",5.210485601170011,49.59,-41.03
11,"(2, 0, 1)",362.48,192.98,3.9,482.8,"(0, 2, 1)",5.210485601170011,49.48205128205128,-43.46153846153847
12,"(0, -1, 2)",362.48,219.67,4.42,494.0,"(0, 2, 1)",5.210485601170009,49.699095022624434,-32.30995475113123
13,"(0, 1, -2)",362.48,167.22,3.38,498.3,"(0, 2, 1)",5.210485601170009,49.47337278106509,-57.769230769230774
14,"(-2, 1, -1)",95.76,117.85,2.4,273.5,"(1, 2, 1)",4.756500832194468,49.104166666666664,9.204166666666662
15,"(-1, 2, -1)",95.76,93.46,1.92,90.8,"(1, 2, 1)",4.756500832194468,48.67708333333333,-1.1979166666666727
16,"(-1, 1, -2)",95.76,79.18,1.66,439.4,"(1, 2, 1)",4.756500832194469,47.6987951807229,-9.987951807228916
17,"(2, -1, 1)",95.76,119.46,2.44,270.2,"(1, 2, 1)",4.756500832194468,48.959016393442624,9.713114754098356
18,"(1, -2, 1)",95.76,92.91,1.9,87.8,"(1, 2, 1)",4.756500832194468,48.9,-1.5000000000000047
19,"(1, -1, 2)",95.76,98.74,2.04,436.0,"(1, 2, 1)",4.756500832194469,48.40196078431372,1.4607843137254852
20,"(2, 1, -1)",95.76,71.19,1.44,397.4,"(1, 2, 1)",4.756500832194468,49.4375,-17.062500000000007
21,"(-2, 0, -2)",1246.03,378.44,7.6,579.5,"(0, 2, 2)",4.119250553802233,49.794736842105266,-114.15657894736842
22,"(2, 0, 2)",1246.03,368.7,7.41,575.7,"(0, 2, 2)",4.119250553802233,49.75708502024291,-118.39811066126855
23,"(0, -2, 2)",1246.04,347.67,6.98,251.0,"(0, 2, 2)",4.119250553802233,49.80945558739255,-128.70630372492835
24,"(0, 2, -2)",1246.04,359.19,7.21,255.7,"(0, 2, 2)",4.119250553802233,49.818307905686545,-123.00277392510401
25,"(-1, 2, -2)",466.55,234.46,4.73,263.6,"(1, 2, 2)",3.8836666666666666,49.56871035940803,-49.067653276955596
26,"(-1, -2, 2)",466.55,312.16,6.26,234.4,"(1, 2, 2)",3.8836666666666666,49.86581469648563,-24.6629392971246
27,"(2, -1, 2)",466.55,308.21,6.22,402.8,"(1, 2, 2)",3.8836666666666675,49.55144694533762,-25.456591639871387
28,"(1, -2, 2)",466.55,244.42,4.93,259.5,"(1, 2, 2)",3.8836666666666666,49.57809330628803,-45.05679513184585
29,"(1, 2, -2)",466.55,331.87,6.66,241.9,"(1, 2, 2)",3.8836666666666666,49.83033033033033,-20.22222222222222
30,"(-2, 2, -2)",1.21,297.24,5.99,268.1,"(2, 2, 2)",3.3633539931641647,49.62270450751252,49.42070116861436
31,"(-2, -2, 2)",1.21,312.21,6.26,188.6,"(2, 2, 2)",3.3633539931641647,49.873801916932905,49.68051118210863
32,"(2, -2, 2)",1.21,286.81,5.78,263.8,"(2, 2, 2)",3.3633539931641647,49.621107266435985,49.411764705882355
33,"(2, 2, -2)",1.21,317.03,6.35,207.2,"(2, 2, 2)",3.3633539931641647,49.9259842519685,49.735433070866144
34,"(-3, 0, 0)",1427.02,132.13,2.68,289.8,"(0, 3, 0)",3.8836666666666666,49.30223880597014,-483.16791044776113
35,"(3, 0, 0)",1427.02,141.73,2.88,284.1,"(0, 3, 0)",3.8836666666666666,49.21180555555556,-446.28125
36,"(-3, -1, 0)",122.19,101.73,2.07,554.0,"(0, 3, 1)",3.6843697018621793,49.14492753623189,-9.88405797101449
37,"(-3, 1, 0)",122.19,127.58,2.6,124.4,"(0, 3, 1)",3.684369701862179,49.069230769230764,2.0730769230769233
38,"(3, -1, 0)",122.19,117.71,2.4,119.8,"(0, 3, 1)",3.684369701862179,49.045833333333334,-1.8666666666666685
39,"(3, 1, 0)",122.19,132.5,2.68,546.3,"(0, 3, 1)",3.6843697018621793,49.440298507462686,3.847014925373135
40,"(-3, 0, -1)",122.19,134.38,2.75,437.7,"(0, 3, 1)",3.6843697018621793,48.86545454545455,4.432727272727272
41,"(-3, 0, 1)",122.19,117.02,2.37,39.1,"(0, 3, 1)",3.684369701862179,49.37552742616033,-2.181434599156119
42,"(3, 0, 1)",122.19,110.22,2.29,433.1,"(0, 3, 1)",3.6843697018621793,48.13100436681223,-5.2270742358078595
43,"(-1, 1, -3)",940.05,492.34,9.88,534.3,"(1, 3, 1)",3.512908675675524,49.83198380566801,-45.31477732793522
44,"(-3, -1, 1)",940.05,428.73,8.59,331.3,"(1, 3, 1)",3.512908675675524,49.910360884749714,-59.525029103608844
45,"(3, -1, 1)",940.05,466.62,9.37,272.9,"(1, 3, 1)",3.512908675675524,49.799359658484526,-50.52614727854856
46,"(1, -1, 3)",940.05,487.74,9.78,530.0,"(1, 3, 1)",3.512908675675524,49.87116564417178,-46.24846625766871
47,"(3, -2, 0)",487.98,359.79,7.23,22.7,"(0, 3, 2)",3.231405993110072,49.76348547717842,-17.730290456431533
48,"(0, 3, -2)",487.98,389.05,7.81,107.7,"(0, 3, 2)",3.231405993110072,49.81434058898848,-12.667093469910373
