,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(1, 0, 0)",2722.15,2090.63,41.87,382.4,"(0, 1, 0)",11.612000000000002,49.9314545020301,-15.082875567231909
1,"(0, -1, 1)",1449.73,1412.32,28.33,202.9,"(0, 1, 1)",8.21092394313819,49.85245322979174,-1.3205082950935434
2,"(0, 1, -1)",1449.73,1204.46,24.18,207.0,"(0, 1, 1)",8.21092394313819,49.81224152191894,-10.143507030603804
3,"(-1, 1, -1)",2478.65,2224.04,44.62,275.2,"(1, 1, 1)",6.704191325829935,49.84401613626177,-5.706185567010312
4,"(1, -1, 1)",2478.65,2463.14,49.44,270.5,"(1, 1, 1)",6.704191325829935,49.8207928802589,-0.31371359223301415
5,"(-2, 0, 0)",131.59,1102.03,22.21,393.3,"(0, 2, 0)",5.806000000000001,49.618640252138675,43.693831607384055
6,"(2, 0, 0)",131.59,1137.0,22.92,388.0,"(0, 2, 0)",5.806000000000001,49.60732984293193,43.866055846422334
7,"(-2, 1, 0)",377.27,322.29,6.68,127.0,"(0, 2, 1)",5.193044270945512,48.24700598802396,-8.230538922155683
8,"(2, -1, 0)",377.27,284.06,5.97,123.5,"(0, 2, 1)",5.193044270945512,47.58123953098828,-15.613065326633164
9,"(-2, 0, -1)",377.27,303.3,6.27,541.5,"(0, 2, 1)",5.193044270945513,48.3732057416268,-11.797448165869215
10,"(2, 0, 1)",377.27,294.56,6.11,537.5,"(0, 2, 1)",5.193044270945513,48.209492635024546,-13.536824877250405
11,"(0, -1, 2)",377.27,375.01,7.79,443.7,"(0, 2, 1)",5.193044270945512,48.13992297817715,-0.29011553273427354
12,"(0, 1, -2)",377.27,357.77,7.42,449.1,"(0, 2, 1)",5.193044270945512,48.21698113207547,-2.628032345013477
13,"(-2, 1, -1)",106.74,109.5,3.45,307.5,"(1, 2, 1)",4.740579148866378,31.739130434782606,0.8000000000000015
14,"(-1, 2, -1)",106.74,165.92,3.75,93.6,"(1, 2, 1)",4.740579148866377,44.24533333333333,15.78133333333333
15,"(-1, 1, -2)",106.74,125.12,3.45,432.0,"(1, 2, 1)",4.740579148866378,36.266666666666666,5.327536231884061
16,"(-1, -1, 2)",106.74,145.95,3.27,483.7,"(1, 2, 1)",4.740579148866378,44.63302752293578,11.990825688073393
17,"(2, -1, 1)",106.74,167.04,4.75,304.5,"(1, 2, 1)",4.740579148866378,35.166315789473686,12.694736842105263
18,"(1, -2, 1)",106.74,165.49,3.81,90.7,"(1, 2, 1)",4.740579148866377,43.43569553805774,15.419947506561684
19,"(1, -1, 2)",106.74,119.37,3.43,427.2,"(1, 2, 1)",4.740579148866378,34.80174927113703,3.682215743440236
20,"(1, 1, -2)",106.74,156.07,3.41,493.4,"(1, 2, 1)",4.740579148866378,45.7683284457478,14.466275659824046
21,"(0, -2, 2)",1256.61,1468.54,29.6,201.8,"(0, 2, 2)",4.105461971569095,49.61283783783784,7.159797297297299
22,"(0, 2, -2)",1256.61,1383.84,27.86,207.4,"(0, 2, 2)",4.105461971569095,49.67121320890165,4.566762383345298
23,"(-2, 1, -2)",486.63,567.88,11.89,423.8,"(1, 2, 2)",3.8706666666666685,47.76114381833473,6.833473507148864
24,"(-2, 2, -1)",486.63,570.63,11.71,157.1,"(1, 2, 2)",3.8706666666666676,48.730145175064045,7.173356105892399
25,"(-1, 2, -2)",486.63,622.09,12.88,249.3,"(1, 2, 2)",3.8706666666666676,48.29891304347826,10.517080745341618
26,"(-1, -2, 2)",486.63,659.07,13.36,126.5,"(1, 2, 2)",3.8706666666666676,49.33158682634731,12.90718562874252
27,"(2, -1, 2)",486.63,570.88,12.01,418.6,"(1, 2, 2)",3.8706666666666685,47.53372189841799,7.014987510407994
28,"(2, -2, 1)",486.63,559.63,11.56,152.2,"(1, 2, 2)",3.8706666666666676,48.410899653979236,6.314878892733564
29,"(1, -2, 2)",486.63,627.09,13.08,243.8,"(1, 2, 2)",3.8706666666666676,47.94266055045872,10.738532110091747
30,"(1, 2, -2)",486.63,596.11,12.06,135.2,"(1, 2, 2)",3.8706666666666676,49.42868988391376,9.07794361525705
31,"(-2, 2, -2)",0.24,326.04,7.58,276.9,"(2, 2, 2)",3.3520956629149676,43.0131926121372,42.98153034300792
32,"(2, -2, 2)",0.24,327.28,7.85,271.6,"(2, 2, 2)",3.3520956629149676,41.691719745222926,41.661146496815284
33,"(-3, 0, 0)",1383.04,596.61,12.42,390.4,"(0, 3, 0)",3.8706666666666676,48.03623188405797,-63.31964573268921
34,"(3, 0, 0)",1383.04,631.34,13.09,381.6,"(0, 3, 0)",3.8706666666666676,48.23071046600459,-57.42551566080977
35,"(-3, 1, 0)",115.06,146.51,3.94,196.3,"(0, 3, 1)",3.6720368189875225,37.18527918781726,7.982233502538068
36,"(3, -1, 0)",115.06,157.67,4.24,190.6,"(0, 3, 1)",3.6720368189875225,37.186320754716974,10.049528301886788
37,"(-3, 0, -1)",115.06,167.76,4.12,506.3,"(0, 3, 1)",3.672036818987523,40.71844660194174,12.791262135922327
38,"(-3, 0, 1)",115.06,129.47,3.17,188.4,"(0, 3, 1)",3.6720368189875225,40.8422712933754,4.545741324921135
39,"(3, 0, 1)",115.06,148.83,3.84,501.4,"(0, 3, 1)",3.672036818987523,38.75781250000001,8.794270833333336
40,"(0, -1, 3)",115.06,158.57,3.66,558.1,"(0, 3, 1)",3.6720368189875225,43.32513661202186,11.8879781420765
41,"(3, 0, -1)",115.06,176.01,4.0,179.6,"(0, 3, 1)",3.6720368189875225,44.0025,15.237499999999997
42,"(0, 1, -3)",115.06,175.58,3.92,564.3,"(0, 3, 1)",3.6720368189875225,44.79081632653062,15.438775510204085
43,"(-3, 1, -1)",919.62,856.94,17.62,326.6,"(1, 3, 1)",3.501149733236992,48.634506242905786,-3.5573212258796794
44,"(-1, 1, -3)",919.62,982.11,19.86,525.0,"(1, 3, 1)",3.501149733236992,49.45166163141994,3.1465256797583088
45,"(3, -1, 1)",919.62,902.41,18.54,320.9,"(1, 3, 1)",3.501149733236992,48.67367853290183,-0.9282632146709837
46,"(1, -1, 3)",919.62,921.4,18.65,519.2,"(1, 3, 1)",3.501149733236992,49.40482573726542,0.0954423592493283
47,"(3, 1, -1)",919.62,1016.58,20.41,577.6,"(1, 3, 1)",3.501149733236992,49.80793728564429,4.7506124448799625
48,"(-3, 2, 0)",497.25,539.9,11.05,77.9,"(0, 3, 2)",3.2205893392836806,48.85972850678733,3.859728506787328
49,"(3, -2, 0)",497.25,497.17,10.25,72.6,"(0, 3, 2)",3.2205893392836806,48.50439024390244,-0.007804878048778935
50,"(0, -3, 2)",497.25,591.61,12.14,67.6,"(0, 3, 2)",3.2205893392836806,48.73228995057661,7.772652388797365
51,"(0, 3, -2)",497.25,550.89,11.24,74.2,"(0, 3, 2)",3.2205893392836806,49.01156583629893,4.772241992882561
52,"(-3, 0, -2)",497.25,516.91,10.61,571.3,"(0, 3, 2)",3.2205893392836815,48.7191328934967,1.8529688972667266
53,"(3, 0, 2)",497.25,543.14,11.16,566.2,"(0, 3, 2)",3.2205893392836815,48.668458781362006,4.1120071684587804
54,"(0, -2, 3)",497.25,610.85,12.93,345.9,"(0, 3, 2)",3.2205893392836806,47.24284609435422,8.785769528228927
