,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(1, 0, 0)",2798.03,198.34,4.05,284.8,"(0, 1, 0)",11.656999999999998,48.97283950617284,-641.8987654320988
1,"(-1, 0, -1)",1449.62,163.09,3.69,581.3,"(0, 1, 1)",8.242743748291584,44.19783197831978,-348.6531165311653
2,"(1, 0, 1)",1449.62,160.41,3.63,578.9,"(0, 1, 1)",8.242743748291584,44.1900826446281,-355.15426997245174
3,"(0, -1, 1)",1449.62,198.17,4.1,255.9,"(0, 1, 1)",8.242743748291582,48.334146341463416,-305.23170731707313
4,"(0, 1, -1)",1449.62,182.44,3.82,258.5,"(0, 1, 1)",8.242743748291582,47.75916230366492,-331.7225130890052
5,"(-1, 1, -1)",2537.22,273.16,5.66,270.1,"(1, 1, 1)",6.730172087943465,48.26148409893993,-400.0106007067138
6,"(-1, -1, 1)",2537.22,286.89,5.78,202.5,"(1, 1, 1)",6.730172087943465,49.63494809688581,-389.3304498269896
7,"(1, -1, 1)",2537.22,286.55,5.92,268.0,"(1, 1, 1)",6.730172087943465,48.40371621621622,-380.18074324324317
8,"(1, 1, -1)",2537.22,268.64,5.43,213.9,"(1, 1, 1)",6.730172087943465,49.47329650092081,-417.7863720073665
9,"(-2, 0, 0)",173.71,177.75,3.75,289.1,"(0, 2, 0)",5.828499999999999,47.4,1.0773333333333313
10,"(2, 0, 0)",173.71,144.04,3.16,285.2,"(0, 2, 0)",5.828499999999999,45.58227848101265,-9.389240506329118
11,"(-2, 1, 0)",395.14,154.1,3.53,71.5,"(0, 2, 1)",5.213168882743008,43.654390934844194,-68.28328611898017
12,"(2, -1, 0)",395.14,174.91,3.94,68.2,"(0, 2, 1)",5.213168882743008,44.39340101522843,-55.89593908629441
13,"(0, -2, 1)",395.14,188.8,4.15,17.0,"(0, 2, 1)",5.213168882743008,45.493975903614455,-49.720481927710836
14,"(0, 2, -1)",395.14,129.94,3.14,20.6,"(0, 2, 1)",5.213168882743008,41.38216560509554,-84.45859872611464
15,"(-2, 0, -1)",395.14,181.27,3.94,486.8,"(0, 2, 1)",5.213168882743009,46.007614213197975,-54.28172588832487
16,"(2, 0, 1)",395.14,182.61,4.03,483.7,"(0, 2, 1)",5.213168882743009,45.312655086848636,-52.73697270471463
17,"(0, -1, 2)",395.14,159.95,3.55,498.7,"(0, 2, 1)",5.213168882743008,45.056338028169016,-66.25070422535211
18,"(0, 1, -2)",395.14,167.71,3.73,502.4,"(0, 2, 1)",5.213168882743008,44.96246648793566,-60.97319034852546
