,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(0, -1, 0)",2751.77,722.69,14.46,336.0,"(0, 1, 0)",11.644,49.97856154910097,-140.32365145228215
1,"(1, 0, 0)",2751.77,808.44,16.18,290.4,"(0, 1, 0)",11.644,49.965389369592096,-120.10692212608159
2,"(-2, 0, 0)",145.76,667.87,13.37,295.0,"(0, 2, 0)",5.822,49.952879581151834,39.05086013462977
3,"(-2, 1, 0)",380.72,243.58,4.9,311.0,"(0, 2, 1)",5.20735510600151,49.710204081632654,-27.98775510204082
4,"(2, -1, 0)",380.72,254.34,5.11,307.5,"(0, 2, 1)",5.20735510600151,49.77299412915851,-24.731898238747558
5,"(2, 1, 0)",380.72,264.26,5.29,225.2,"(0, 2, 1)",5.207355106001511,49.954631379962194,-22.01512287334594
6,"(-1, -2, 0)",380.72,236.08,4.73,367.6,"(0, 2, 1)",5.207355106001511,49.91120507399577,-30.57928118393235
7,"(-1, 2, 0)",380.72,259.68,5.22,325.7,"(0, 2, 1)",5.20735510600151,49.74712643678161,-23.187739463601538
8,"(1, -2, 0)",380.72,253.33,5.09,322.5,"(0, 2, 1)",5.20735510600151,49.77013752455796,-25.027504911591357
9,"(1, 2, 0)",380.72,244.99,4.91,376.4,"(0, 2, 1)",5.207355106001511,49.89613034623218,-27.64358452138493
10,"(2, -1, -1)",97.94,123.32,2.51,51.6,"(1, 2, 1)",4.75364309416122,49.13147410358566,10.111553784860558
11,"(1, -2, -1)",97.94,109.63,2.23,74.4,"(1, 2, 1)",4.753643094161222,49.16143497757847,5.242152466367712
12,"(-2, 1, -1)",97.94,85.38,1.76,573.3,"(1, 2, 1)",4.753643094161222,48.51136363636363,-7.136363636363638
13,"(-1, 2, -1)",97.95,87.07,1.8,572.9,"(1, 2, 1)",4.75364309416122,48.37222222222222,-6.04444444444445
14,"(-2, 1, 1)",97.94,109.83,2.24,55.5,"(1, 2, 1)",4.75364309416122,49.03124999999999,5.308035714285714
15,"(-1, 2, 1)",97.94,108.32,2.21,78.1,"(1, 2, 1)",4.753643094161222,49.01357466063348,4.696832579185519
16,"(2, -1, 1)",97.94,87.54,1.81,569.2,"(1, 2, 1)",4.753643094161222,48.364640883977906,-5.745856353591155
17,"(1, -2, 1)",97.95,83.23,1.72,569.2,"(1, 2, 1)",4.75364309416122,48.389534883720934,-8.55813953488372
18,"(-2, -2, 0)",1276.99,589.85,11.8,529.3,"(0, 2, 2)",4.116775680068081,49.98728813559322,-58.2322033898305
19,"(-2, 2, 0)",1276.99,603.98,12.11,318.1,"(0, 2, 2)",4.11677568006808,49.87448389760529,-55.57473162675475
20,"(2, -2, 0)",1276.99,642.99,12.89,314.0,"(0, 2, 2)",4.11677568006808,49.88285492629946,-49.185415050426684
21,"(2, -2, -1)",472.95,413.97,8.31,120.4,"(1, 2, 2)",3.881333333333333,49.81588447653429,-7.097472924187721
22,"(-2, 2, -1)",472.95,333.06,6.7,514.4,"(1, 2, 2)",3.881333333333333,49.710447761194025,-20.87910447761194
