,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(0, -1, 0)",2709.01,237.32,4.75,310.8,"(0, 1, 0)",11.648000000000001,49.962105263157895,-520.3557894736842
1,"(1, 0, 0)",2709.01,278.76,5.58,283.8,"(0, 1, 0)",11.648000000000001,49.956989247311824,-435.52867383512546
2,"(1, -1, 0)",1470.46,164.23,3.29,297.3,"(0, 1, 1)",8.236379787260907,49.91793313069908,-397.0303951367781
3,"(-2, 0, 0)",147.88,245.21,4.91,288.7,"(0, 2, 0)",5.824000000000001,49.94093686354379,19.822810590631367
4,"(2, 0, 0)",147.88,303.6,6.08,283.0,"(0, 2, 0)",5.824000000000001,49.934210526315795,25.61184210526316
5,"(0, 2, 0)",147.88,247.85,4.97,312.9,"(0, 2, 0)",5.824000000000001,49.86921529175051,20.114688128772638
6,"(-2, 1, 0)",381.6,99.85,2.01,297.4,"(0, 2, 1)",5.209143960383511,49.67661691542289,-140.17412935323384
7,"(2, -1, 0)",381.6,123.79,2.49,293.7,"(0, 2, 1)",5.209143960383511,49.714859437751,-103.53815261044176
8,"(2, 1, 0)",381.6,164.79,3.3,260.0,"(0, 2, 1)",5.2091439603835115,49.93636363636364,-65.70000000000002
9,"(-1, -2, 0)",381.6,122.34,2.45,323.4,"(0, 2, 1)",5.2091439603835115,49.93469387755102,-105.8204081632653
10,"(-1, 2, 0)",381.6,109.88,2.22,304.8,"(0, 2, 1)",5.209143960383511,49.49549549549549,-122.3963963963964
11,"(1, -2, 0)",381.6,106.51,2.15,301.8,"(0, 2, 1)",5.209143960383511,49.53953488372093,-127.94883720930234
12,"(1, 2, 0)",381.6,135.88,2.72,329.8,"(0, 2, 1)",5.2091439603835115,49.955882352941174,-90.33823529411765
13,"(2, -1, -1)",108.38,102.79,2.08,41.0,"(1, 2, 1)",4.755276087323077,49.41826923076923,-2.6874999999999947
14,"(1, -2, -1)",108.38,102.35,2.07,56.9,"(1, 2, 1)",4.755276087323077,49.44444444444444,-2.9130434782608705
15,"(-2, 1, -1)",108.38,104.07,2.1,564.7,"(1, 2, 1)",4.755276087323077,49.55714285714285,-2.0523809523809535
16,"(-1, 2, -1)",108.38,103.74,2.1,556.3,"(1, 2, 1)",4.755276087323077,49.4,-2.2095238095238097
17,"(-2, 1, 1)",108.38,119.35,2.41,44.9,"(1, 2, 1)",4.755276087323077,49.522821576763484,4.551867219917011
18,"(-1, 2, 1)",108.38,117.94,2.38,60.4,"(1, 2, 1)",4.755276087323077,49.554621848739494,4.0168067226890765
19,"(2, -1, 1)",108.38,107.64,2.17,561.2,"(1, 2, 1)",4.755276087323077,49.603686635944705,-0.34101382488479026
20,"(1, -2, 1)",108.38,109.8,2.21,552.8,"(1, 2, 1)",4.755276087323077,49.68325791855204,0.6425339366515845
21,"(-2, -2, 0)",1301.54,249.0,4.98,392.4,"(0, 2, 2)",4.118189893630453,49.99999999999999,-211.35341365461844
22,"(-2, 2, 0)",1301.54,159.27,3.21,299.7,"(0, 2, 2)",4.118189893630453,49.61682242990655,-355.8473520249221
23,"(2, -2, 0)",1301.54,166.44,3.35,296.0,"(0, 2, 2)",4.118189893630453,49.68358208955224,-338.8358208955224
24,"(2, 2, 0)",1301.54,301.79,6.04,420.2,"(0, 2, 2)",4.118189893630453,49.96523178807947,-165.52152317880794
25,"(2, -2, -1)",482.34,384.84,7.71,106.4,"(1, 2, 2)",3.882666666666667,49.91439688715953,-12.645914396887159
26,"(-2, 2, -1)",482.34,341.59,6.85,502.6,"(1, 2, 2)",3.882666666666667,49.86715328467153,-20.547445255474454
27,"(-2, 2, 1)",482.34,408.53,8.19,110.2,"(1, 2, 2)",3.882666666666667,49.88156288156288,-9.012210012210012
28,"(2, -2, 1)",482.34,345.04,6.92,498.2,"(1, 2, 2)",3.882666666666667,49.86127167630058,-19.84104046242774
29,"(-3, 0, 0)",1505.64,80.9,1.64,296.2,"(0, 3, 0)",3.882666666666667,49.32926829268293,-868.7439024390244
30,"(0, -3, 0)",1505.64,86.1,1.74,308.1,"(0, 3, 0)",3.882666666666667,49.48275862068965,-815.8275862068966
31,"(3, 0, 0)",1505.64,83.32,1.68,289.9,"(0, 3, 0)",3.882666666666667,49.595238095238095,-846.6190476190477
32,"(0, 3, 0)",1505.64,87.35,1.77,313.3,"(0, 3, 0)",3.882666666666667,49.3502824858757,-801.2937853107345
33,"(-3, -1, 0)",122.12,104.02,2.09,284.2,"(0, 3, 1)",3.6834210185641294,49.770334928229666,-8.660287081339717
34,"(0, -3, -1)",122.12,114.04,2.3,70.5,"(0, 3, 1)",3.6834210185641294,49.58260869565218,-3.5130434782608693
