,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(0, -1, 0)",2698.72,154.84,3.1,278.1,"(0, 1, 0)",11.654000000000002,49.94838709677419,-820.6064516129031
1,"(1, 0, 0)",2698.72,119.01,2.39,303.6,"(0, 1, 0)",11.654000000000002,49.79497907949791,-1079.3765690376567
2,"(-2, 0, 0)",156.8,69.68,1.41,307.3,"(0, 2, 0)",5.827000000000001,49.418439716312065,-61.7872340425532
3,"(0, -2, 0)",156.8,97.38,1.97,277.8,"(0, 2, 0)",5.827000000000001,49.431472081218274,-30.162436548223358
4,"(2, 0, 0)",156.8,65.78,1.33,303.3,"(0, 2, 0)",5.827000000000001,49.45864661654135,-68.43609022556392
5,"(0, 2, 0)",156.8,82.59,1.67,281.4,"(0, 2, 0)",5.827000000000001,49.455089820359284,-44.437125748503
6,"(2, -1, 0)",381.0,105.23,2.13,294.3,"(0, 2, 1)",5.21182724195651,49.40375586854461,-129.4694835680751
7,"(2, 1, 0)",381.0,119.42,2.39,337.1,"(0, 2, 1)",5.211827241956511,49.96652719665272,-109.44769874476987
8,"(-1, -2, 0)",381.0,197.6,3.96,257.0,"(0, 2, 1)",5.211827241956511,49.898989898989896,-46.313131313131315
9,"(-1, 2, 0)",381.0,95.94,1.94,288.8,"(0, 2, 1)",5.21182724195651,49.45360824742268,-146.93814432989691
10,"(1, -2, 0)",381.0,115.65,2.34,285.9,"(0, 2, 1)",5.21182724195651,49.42307692307693,-113.39743589743591
11,"(2, -1, -1)",113.78,108.59,2.2,33.9,"(1, 2, 1)",4.75772557706586,49.35909090909091,-2.359090909090908
12,"(1, -2, -1)",113.78,88.78,1.81,39.2,"(1, 2, 1)",4.757725577065861,49.049723756906076,-13.812154696132596
13,"(2, -1, 1)",113.78,126.82,2.58,552.4,"(1, 2, 1)",4.757725577065861,49.155038759689916,5.054263565891469
14,"(-2, -2, 0)",1322.3,186.9,3.74,122.7,"(0, 2, 2)",4.120311213974014,49.97326203208556,-303.5828877005347
15,"(-2, 2, 0)",1322.3,126.28,2.56,293.2,"(0, 2, 2)",4.120311213974014,49.328125,-467.1953125
16,"(2, -2, 0)",1322.3,113.37,2.3,289.7,"(0, 2, 2)",4.120311213974014,49.29130434782609,-525.6217391304348
17,"(2, 2, 0)",1322.3,98.81,1.98,164.7,"(0, 2, 2)",4.120311213974014,49.90404040404041,-617.9242424242424
18,"(-2, 2, -1)",485.15,155.2,3.13,488.5,"(1, 2, 2)",3.8846666666666674,49.584664536741215,-105.41533546325878
19,"(-2, 2, 1)",485.15,206.48,4.17,97.9,"(1, 2, 2)",3.8846666666666674,49.51558752997602,-66.8273381294964
20,"(-3, 0, 0)",1513.2,96.63,1.96,308.4,"(0, 3, 0)",3.8846666666666674,49.30102040816326,-722.7397959183675
