,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(0, -1, 0)",2705.77,174.18,3.49,277.9,"(0, 1, 0)",11.655000000000003,49.90830945558739,-725.3839541547278
1,"(1, 0, 0)",2705.77,124.39,2.49,303.4,"(0, 1, 0)",11.655000000000003,49.955823293172685,-1036.6987951807228
2,"(1, 1, 0)",1491.01,40.06,0.81,218.4,"(0, 1, 1)",8.241329534729214,49.45679012345679,-1791.2962962962963
3,"(-2, 0, 0)",164.81,77.85,1.57,307.2,"(0, 2, 0)",5.8275000000000015,49.58598726114649,-55.388535031847134
4,"(0, -2, 0)",164.81,98.88,2.0,277.8,"(0, 2, 0)",5.8275000000000015,49.44,-32.965
5,"(2, 0, 0)",164.81,73.0,1.48,303.2,"(0, 2, 0)",5.8275000000000015,49.32432432432432,-62.03378378378379
6,"(0, 2, 0)",164.81,83.14,1.68,281.7,"(0, 2, 0)",5.8275000000000015,49.48809523809524,-48.61309523809524
7,"(2, -1, 0)",377.35,99.58,2.01,294.1,"(0, 2, 1)",5.212274455552011,49.542288557213936,-138.1940298507463
8,"(2, 1, 0)",377.35,128.2,2.57,336.8,"(0, 2, 1)",5.212274455552012,49.88326848249027,-96.94552529182882
9,"(-1, -2, 0)",377.35,211.08,4.23,257.0,"(0, 2, 1)",5.212274455552012,49.90070921985816,-39.307328605200944
10,"(-1, 2, 0)",377.35,93.28,1.89,288.9,"(0, 2, 1)",5.212274455552011,49.354497354497354,-150.30158730158735
11,"(1, -2, 0)",377.35,108.29,2.19,285.8,"(0, 2, 1)",5.212274455552011,49.44748858447489,-122.85844748858447
12,"(2, -1, -1)",111.28,102.51,2.08,33.8,"(1, 2, 1)",4.758133825356325,49.28365384615385,-4.2163461538461515
13,"(1, -2, -1)",111.28,83.89,1.71,39.1,"(1, 2, 1)",4.758133825356325,49.058479532163744,-16.017543859649123
