,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(0, -1, 0)",2706.63,213.79,4.28,278.8,"(0, 1, 0)",11.651,49.95093457943925,-582.4392523364486
1,"(1, -1, 0)",1484.33,151.49,3.04,290.7,"(0, 1, 1)",8.238501107604465,49.83223684210527,-438.4342105263158
2,"(0, -2, 0)",166.01,208.47,4.18,278.8,"(0, 2, 0)",5.8255,49.8732057416268,10.157894736842108
3,"(-2, 1, 0)",372.24,164.08,3.29,297.7,"(0, 2, 1)",5.210485601170009,49.87234042553192,-63.27051671732523
4,"(2, -1, 0)",372.24,135.83,2.73,294.6,"(0, 2, 1)",5.210485601170009,49.75457875457876,-86.59706959706959
5,"(2, 1, 0)",372.24,89.68,1.8,325.3,"(0, 2, 1)",5.210485601170011,49.82222222222222,-156.9777777777778
6,"(-1, -2, 0)",372.24,241.48,4.84,258.6,"(0, 2, 1)",5.210485601170011,49.892561983471076,-27.016528925619838
7,"(-1, 2, 0)",372.24,129.8,2.61,289.1,"(0, 2, 1)",5.210485601170009,49.731800766283534,-92.88888888888889
8,"(1, -2, 0)",372.24,143.82,2.89,286.3,"(0, 2, 1)",5.210485601170009,49.764705882352935,-79.03806228373702
9,"(2, -1, -1)",106.75,115.92,2.34,35.4,"(1, 2, 1)",4.756500832194468,49.53846153846154,3.91880341880342
10,"(1, -2, -1)",106.75,120.74,2.43,40.8,"(1, 2, 1)",4.756500832194468,49.68724279835391,5.757201646090532
11,"(-2, 1, -1)",106.75,170.61,3.44,557.2,"(1, 2, 1)",4.756500832194468,49.595930232558146,18.563953488372096
12,"(-1, 2, -1)",106.75,122.19,2.47,538.1,"(1, 2, 1)",4.756500832194468,49.46963562753036,6.2510121457489864
13,"(-2, 1, 1)",106.75,120.52,2.43,38.6,"(1, 2, 1)",4.756500832194468,49.596707818930035,5.666666666666664
14,"(-1, 2, 1)",106.75,111.59,2.25,44.0,"(1, 2, 1)",4.756500832194468,49.595555555555556,2.1511111111111125
15,"(2, -1, 1)",106.75,170.46,3.44,554.0,"(1, 2, 1)",4.756500832194468,49.55232558139535,18.520348837209305
16,"(1, -2, 1)",106.75,134.91,2.72,535.2,"(1, 2, 1)",4.756500832194468,49.59926470588235,10.352941176470587
