,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(0, -1, 0)",2707.53,167.22,3.35,277.9,"(0, 1, 0)",11.655000000000003,49.91641791044776,-758.3014925373135
1,"(1, 0, 0)",2707.53,119.49,2.4,303.3,"(0, 1, 0)",11.655000000000003,49.7875,-1078.3500000000001
2,"(1, 1, 0)",1486.13,37.62,0.76,219.9,"(0, 1, 1)",8.241329534729214,49.49999999999999,-1905.934210526316
3,"(-2, 0, 0)",160.09,74.3,1.5,307.2,"(0, 2, 0)",5.8275000000000015,49.53333333333333,-57.193333333333335
4,"(0, -2, 0)",160.09,99.25,2.0,277.8,"(0, 2, 0)",5.8275000000000015,49.625,-30.42
5,"(2, 0, 0)",160.09,70.5,1.43,303.2,"(0, 2, 0)",5.8275000000000015,49.3006993006993,-62.65034965034965
6,"(0, 2, 0)",160.09,82.31,1.67,281.9,"(0, 2, 0)",5.8275000000000015,49.2874251497006,-46.5748502994012
7,"(2, -1, 0)",383.3,98.27,1.99,294.1,"(0, 2, 1)",5.212274455552011,49.381909547738694,-143.23115577889448
8,"(2, 1, 0)",383.3,129.12,2.59,336.8,"(0, 2, 1)",5.212274455552012,49.85328185328186,-98.13899613899615
9,"(-1, -2, 0)",383.3,209.52,4.2,257.0,"(0, 2, 1)",5.212274455552012,49.885714285714286,-41.37619047619047
10,"(-1, 2, 0)",383.3,91.97,1.86,288.9,"(0, 2, 1)",5.212274455552011,49.446236559139784,-156.62903225806454
11,"(1, -2, 0)",383.3,106.96,2.16,285.8,"(0, 2, 1)",5.212274455552011,49.51851851851851,-127.93518518518519
12,"(2, -1, -1)",111.62,103.11,2.09,33.8,"(1, 2, 1)",4.758133825356325,49.334928229665074,-4.071770334928233
13,"(1, -2, -1)",111.62,84.49,1.72,39.2,"(1, 2, 1)",4.758133825356325,49.122093023255815,-15.773255813953494
