,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(0, -1, 1)",1456.02,313.89,6.29,253.3,"(0, 1, 1)",8.232844253354973,49.90302066772655,-181.57869634340224
1,"(0, 1, -1)",1456.02,267.67,5.37,256.0,"(0, 1, 1)",8.232844253354973,49.845437616387336,-221.29422718808192
2,"(1, -1, 1)",2571.77,491.34,9.84,265.6,"(1, 1, 1)",6.722089184174813,49.93292682926829,-211.42581300813006
3,"(-2, 1, 0)",367.14,193.68,3.89,69.2,"(0, 2, 1)",5.20690789240601,49.789203084832906,-44.59125964010282
4,"(0, -2, 1)",367.14,177.87,3.57,14.5,"(0, 2, 1)",5.20690789240601,49.82352941176471,-53.016806722689076
5,"(2, 0, 1)",367.14,168.21,3.39,482.7,"(0, 2, 1)",5.206907892406011,49.61946902654867,-58.68141592920353
6,"(0, -1, 2)",367.14,206.88,4.16,495.1,"(0, 2, 1)",5.20690789240601,49.730769230769226,-38.52403846153846
7,"(0, 1, -2)",367.14,177.81,3.58,499.0,"(0, 2, 1)",5.20690789240601,49.667597765363126,-52.88547486033519
8,"(-2, 1, -1)",94.65,119.37,2.42,273.6,"(1, 2, 1)",4.753234845870757,49.32644628099174,10.214876033057852
9,"(-1, 2, -1)",94.65,95.83,1.94,91.5,"(1, 2, 1)",4.7532348458707565,49.396907216494846,0.6082474226804085
10,"(-1, 1, -2)",94.65,80.29,1.65,440.1,"(1, 2, 1)",4.753234845870757,48.660606060606064,-8.703030303030303
11,"(2, -1, 1)",94.65,115.15,2.34,270.5,"(1, 2, 1)",4.753234845870757,49.20940170940172,8.760683760683762
12,"(1, -2, 1)",94.65,93.75,1.9,88.4,"(1, 2, 1)",4.7532348458707565,49.3421052631579,-0.4736842105263188
13,"(1, -1, 2)",94.65,85.78,1.76,436.8,"(1, 2, 1)",4.753234845870757,48.73863636363637,-5.03977272727273
14,"(2, 1, -1)",94.65,79.13,1.59,392.8,"(1, 2, 1)",4.753234845870757,49.76729559748427,-9.761006289308183
15,"(0, -2, 2)",1253.35,378.69,7.59,252.1,"(0, 2, 2)",4.116422126677486,49.89328063241107,-115.23847167325427
16,"(0, 2, -2)",1253.35,336.48,6.75,256.9,"(0, 2, 2)",4.116422126677486,49.848888888888894,-135.8325925925926
17,"(-2, 1, -2)",467.94,270.76,5.45,407.0,"(1, 2, 2)",3.881000000000001,49.68073394495413,-36.179816513761466
18,"(-1, 2, -2)",467.94,236.99,4.77,264.5,"(1, 2, 2)",3.8810000000000002,49.68343815513627,-48.41719077568134
