,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(1, 0, 0)",2750.13,1355.49,27.14,388.5,"(0, 1, 0)",11.615000000000004,49.94436256448047,-51.38688282977156
1,"(0, -1, 1)",1447.35,970.67,19.46,205.7,"(0, 1, 1)",8.213045263481751,49.88026721479959,-24.49537512846865
2,"(0, 1, -1)",1447.35,734.34,14.72,211.2,"(0, 1, 1)",8.213045263481751,49.88722826086956,-48.43817934782608
3,"(-1, 1, -1)",2534.86,1561.96,31.29,278.4,"(1, 1, 1)",6.705923376637504,49.91882390540109,-31.093000958772773
4,"(1, -1, 1)",2534.86,1614.39,32.34,274.3,"(1, 1, 1)",6.705923376637504,49.91929499072356,-28.462275819418675
5,"(-2, 0, 0)",146.94,884.65,17.74,395.2,"(0, 2, 0)",5.807500000000002,49.86753100338219,41.58455467869223
6,"(2, 0, 0)",146.94,863.25,17.31,390.8,"(0, 2, 0)",5.807500000000002,49.87001733102253,41.38128249566724
7,"(-2, 1, 0)",369.59,239.43,4.89,130.1,"(0, 2, 1)",5.194385911732013,48.96319018404908,-26.617586912065434
8,"(2, -1, 0)",369.59,253.44,5.17,125.9,"(0, 2, 1)",5.194385911732013,49.02127659574468,-22.466150870406185
9,"(0, 2, -1)",369.59,203.38,4.24,7.1,"(0, 2, 1)",5.194385911732013,47.96698113207547,-39.2004716981132
10,"(-2, 0, -1)",369.59,255.9,5.22,542.7,"(0, 2, 1)",5.194385911732013,49.02298850574713,-21.779693486590034
11,"(2, 0, 1)",369.59,260.4,5.31,538.9,"(0, 2, 1)",5.194385911732013,49.03954802259887,-20.563088512241055
12,"(0, -1, 2)",369.59,304.8,6.19,448.4,"(0, 2, 1)",5.194385911732013,49.24071082390953,-10.466882067851367
13,"(0, 1, -2)",369.59,291.64,5.93,453.5,"(0, 2, 1)",5.194385911732013,49.18043844856661,-13.14502529510961
14,"(-2, 1, -1)",98.04,117.58,2.64,311.2,"(1, 2, 1)",4.74180389373777,44.53787878787878,7.401515151515148
15,"(-1, 2, -1)",98.04,127.95,2.76,96.5,"(1, 2, 1)",4.74180389373777,46.35869565217392,10.83695652173913
16,"(-1, 1, -2)",98.04,119.71,2.69,436.2,"(1, 2, 1)",4.74180389373777,44.501858736059475,8.055762081784382
17,"(-1, -1, 2)",98.04,120.68,2.52,489.1,"(1, 2, 1)",4.74180389373777,47.88888888888889,8.984126984126984
18,"(2, -1, 1)",98.04,114.15,2.59,307.8,"(1, 2, 1)",4.74180389373777,44.07335907335908,6.22007722007722
19,"(1, -2, 1)",98.04,115.11,2.52,91.9,"(1, 2, 1)",4.74180389373777,45.67857142857143,6.773809523809521
20,"(1, -1, 2)",98.04,114.26,2.59,432.0,"(1, 2, 1)",4.74180389373777,44.11583011583012,6.262548262548262
