,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(0, -1, 1)",1439.22,325.08,6.51,254.0,"(0, 1, 1)",8.230015826230224,49.935483870967744,-171.14285714285717
1,"(0, 1, -1)",1439.22,289.03,5.79,256.7,"(0, 1, 1)",8.230015826230224,49.9188255613126,-198.6511226252159
2,"(1, -1, 1)",2547.25,531.3,10.65,265.9,"(1, 1, 1)",6.719779783098052,49.88732394366197,-189.29107981220656
3,"(-2, 1, 0)",375.27,210.74,4.23,69.5,"(0, 2, 1)",5.205119038024009,49.82033096926714,-38.89598108747044
4,"(0, -2, 1)",375.27,174.46,3.5,15.1,"(0, 2, 1)",5.205119038024009,49.84571428571429,-57.374285714285705
5,"(2, 0, 1)",375.27,190.02,3.83,482.8,"(0, 2, 1)",5.2051190380240095,49.6135770234987,-48.368146214099205
6,"(0, -1, 2)",375.27,209.7,4.22,495.6,"(0, 2, 1)",5.205119038024009,49.691943127962084,-39.2345971563981
7,"(0, 1, -2)",375.27,187.42,3.77,499.3,"(0, 2, 1)",5.205119038024009,49.713527851458885,-49.82758620689655
8,"(-2, 1, -1)",90.78,130.26,2.64,273.7,"(1, 2, 1)",4.751601852708901,49.340909090909086,14.95454545454545
9,"(-1, 2, -1)",90.78,98.92,2.01,91.9,"(1, 2, 1)",4.7516018527089,49.213930348258714,4.049751243781095
10,"(-1, 1, -2)",90.78,84.89,1.75,440.5,"(1, 2, 1)",4.751601852708901,48.50857142857143,-3.365714285714286
11,"(2, -1, 1)",90.78,125.62,2.55,270.5,"(1, 2, 1)",4.751601852708901,49.26274509803922,13.662745098039219
12,"(1, -2, 1)",90.78,98.73,2.0,88.8,"(1, 2, 1)",4.7516018527089,49.365,3.9750000000000014
13,"(1, -1, 2)",90.78,87.04,1.8,437.1,"(1, 2, 1)",4.751601852708901,48.355555555555554,-2.077777777777775
14,"(2, 1, -1)",90.78,88.95,1.78,389.0,"(1, 2, 1)",4.751601852708901,49.97191011235955,-1.0280898876404485
15,"(2, 0, 2)",1265.26,311.25,6.25,576.1,"(0, 2, 2)",4.115007913115113,49.8,-152.6416
16,"(0, -2, 2)",1265.26,379.32,7.61,252.7,"(0, 2, 2)",4.115007913115112,49.844940867279895,-116.41787122207622
17,"(0, 2, -2)",1265.26,355.94,7.14,257.4,"(0, 2, 2)",4.115007913115112,49.8515406162465,-127.35574229691876
18,"(-2, 1, -2)",460.62,283.25,5.71,407.3,"(1, 2, 2)",3.8796666666666657,49.605954465849386,-31.063047285464098
19,"(-1, 2, -2)",460.62,248.77,5.01,265.0,"(1, 2, 2)",3.879666666666665,49.65469061876248,-42.28542914171657
20,"(-1, -2, 2)",460.62,331.25,6.64,237.0,"(1, 2, 2)",3.879666666666665,49.88704819277109,-19.483433734939762
21,"(2, -1, 2)",460.62,300.89,6.06,403.6,"(1, 2, 2)",3.8796666666666657,49.65181518151815,-26.358085808580864
22,"(1, -2, 2)",460.62,259.58,5.22,260.8,"(1, 2, 2)",3.879666666666665,49.727969348659,-38.51340996168583
23,"(1, 2, -2)",460.62,318.13,6.38,244.5,"(1, 2, 2)",3.879666666666665,49.86363636363637,-22.333855799373044
24,"(-2, -2, 2)",0.9,395.56,7.92,193.7,"(2, 2, 2)",3.359889891549026,49.94444444444444,49.83080808080808
25,"(2, -2, 2)",0.9,302.38,6.09,264.8,"(2, 2, 2)",3.359889891549026,49.65188834154351,49.50410509031199
26,"(-3, 0, 0)",1469.42,145.85,2.95,289.0,"(0, 3, 0)",3.8796666666666657,49.44067796610169,-448.66779661016955
27,"(3, 0, 0)",1469.42,144.84,2.93,283.4,"(0, 3, 0)",3.8796666666666657,49.43344709897611,-452.07508532423213
28,"(-3, -1, 0)",124.83,97.85,1.98,552.3,"(0, 3, 1)",3.680574968669976,49.41919191919192,-13.626262626262628
29,"(-3, 1, 0)",124.83,137.34,2.78,124.6,"(0, 3, 1)",3.6805749686699754,49.40287769784173,4.500000000000002
