,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(0, -1, 1)",1449.35,920.93,18.45,207.5,"(0, 1, 1)",8.21092394313819,49.91490514905149,-28.640650406504065
1,"(0, 1, -1)",1449.35,700.13,14.04,214.9,"(0, 1, 1)",8.21092394313819,49.86680911680912,-53.363247863247864
2,"(-1, 1, -1)",2538.2,1506.67,30.19,281.1,"(1, 1, 1)",6.704191325829935,49.90626035110964,-34.16793640278237
3,"(1, -1, 1)",2538.2,1603.39,32.11,276.4,"(1, 1, 1)",6.704191325829935,49.9342883836811,-29.112737464964177
4,"(-2, 0, 0)",144.96,865.22,17.35,395.3,"(0, 2, 0)",5.806000000000001,49.8685878962536,41.51354466858789
5,"(2, 0, 0)",144.96,889.96,17.85,390.8,"(0, 2, 0)",5.806000000000001,49.85770308123249,41.73669467787114
6,"(-2, 1, 0)",368.27,244.23,4.96,130.7,"(0, 2, 1)",5.193044270945512,49.239919354838705,-25.008064516129032
7,"(2, -1, 0)",368.27,243.39,4.95,126.9,"(0, 2, 1)",5.193044270945512,49.169696969696965,-25.228282828282826
8,"(-2, 0, -1)",368.27,252.13,5.12,543.4,"(0, 2, 1)",5.193044270945513,49.244140625,-22.683593749999996
9,"(2, 0, 1)",368.27,266.74,5.41,539.2,"(0, 2, 1)",5.193044270945513,49.304990757855826,-18.767097966728276
10,"(0, -1, 2)",368.27,303.75,6.15,450.2,"(0, 2, 1)",5.193044270945512,49.390243902439025,-10.491056910569101
11,"(0, 1, -2)",368.27,290.82,5.9,456.4,"(0, 2, 1)",5.193044270945512,49.29152542372881,-13.127118644067794
12,"(-2, 1, -1)",99.31,117.09,2.58,312.8,"(1, 2, 1)",4.740579148866378,45.383720930232556,6.891472868217054
13,"(-1, 2, -1)",99.31,120.44,2.57,98.7,"(1, 2, 1)",4.740579148866377,46.86381322957199,8.221789883268482
14,"(-1, 1, -2)",99.31,107.88,2.41,438.2,"(1, 2, 1)",4.740579148866378,44.76348547717842,3.5560165975103706
15,"(-1, -1, 2)",99.31,113.65,2.35,492.3,"(1, 2, 1)",4.740579148866378,48.361702127659576,6.102127659574469
16,"(2, -1, 1)",99.31,121.0,2.72,308.9,"(1, 2, 1)",4.740579148866378,44.48529411764706,7.9742647058823515
17,"(1, -2, 1)",99.31,116.72,2.51,93.0,"(1, 2, 1)",4.740579148866377,46.50199203187251,6.93625498007968
18,"(1, -1, 2)",99.31,119.05,2.61,433.3,"(1, 2, 1)",4.740579148866378,45.61302681992337,7.563218390804596
19,"(1, 1, -2)",99.31,121.93,2.52,501.6,"(1, 2, 1)",4.740579148866378,48.38492063492064,8.976190476190478
20,"(-2, 2, 0)",1237.29,728.59,14.65,9.5,"(0, 2, 2)",4.105461971569095,49.73310580204778,-34.7235494880546
21,"(0, -2, 2)",1237.29,989.56,19.86,206.9,"(0, 2, 2)",4.105461971569095,49.82678751258812,-12.473816717019135
22,"(0, 2, -2)",1237.29,900.0,18.07,214.4,"(0, 2, 2)",4.105461971569095,49.806308799114554,-18.665744327614828
23,"(-2, 1, -2)",477.02,503.25,10.2,428.3,"(1, 2, 2)",3.8706666666666685,49.33823529411765,2.5715686274509824
24,"(-2, 2, -1)",477.02,519.06,10.49,161.0,"(1, 2, 2)",3.8706666666666676,49.48141086749285,4.00762631077216
25,"(-1, 2, -2)",477.02,480.37,9.74,255.1,"(1, 2, 2)",3.8706666666666676,49.31930184804928,0.3439425051334726
26,"(-1, -2, 2)",477.02,542.21,10.9,131.3,"(1, 2, 2)",3.8706666666666676,49.74403669724771,5.9807339449541335
27,"(2, -1, 2)",477.02,504.36,10.23,423.3,"(1, 2, 2)",3.8706666666666685,49.302052785923756,2.672531769305966
28,"(2, -2, 1)",477.02,527.98,10.68,156.2,"(1, 2, 2)",3.8706666666666676,49.436329588014985,4.771535580524348
29,"(1, -2, 2)",477.02,503.06,10.19,249.3,"(1, 2, 2)",3.8706666666666676,49.368007850834154,2.5554465161923474
30,"(1, 2, -2)",477.02,499.53,10.04,141.3,"(1, 2, 2)",3.8706666666666676,49.75398406374502,2.2420318725099593
31,"(-2, 2, -2)",0.19,310.08,6.41,282.4,"(2, 2, 2)",3.3520956629149676,48.37441497659906,48.344773790951635
32,"(2, -2, 2)",0.19,310.54,6.44,276.7,"(2, 2, 2)",3.3520956629149676,48.22049689440994,48.190993788819874
33,"(-3, 0, 0)",1380.45,393.96,7.99,392.2,"(0, 3, 0)",3.8706666666666676,49.30663329161452,-123.46558197747184
34,"(3, 0, 0)",1380.45,411.64,8.34,384.7,"(0, 3, 0)",3.8706666666666676,49.357314148681056,-116.16426858513191
35,"(-3, 1, 0)",117.96,130.95,2.84,198.0,"(0, 3, 1)",3.6720368189875225,46.109154929577464,4.573943661971829
36,"(3, -1, 0)",117.96,140.72,3.06,193.0,"(0, 3, 1)",3.6720368189875225,45.98692810457516,7.437908496732027
37,"(-3, 0, -1)",117.96,136.72,2.96,507.4,"(0, 3, 1)",3.672036818987523,46.189189189189186,6.3378378378378395
38,"(-3, 0, 1)",117.96,137.0,2.87,188.0,"(0, 3, 1)",3.6720368189875225,47.73519163763066,6.634146341463417
39,"(3, 0, 1)",117.96,137.27,2.97,502.5,"(0, 3, 1)",3.672036818987523,46.21885521885522,6.501683501683507
40,"(0, -1, 3)",117.96,129.65,2.75,561.7,"(0, 3, 1)",3.6720368189875225,47.14545454545455,4.250909090909095
41,"(3, 0, -1)",117.96,141.18,2.95,179.6,"(0, 3, 1)",3.6720368189875225,47.85762711864407,7.87118644067797
42,"(0, 1, -3)",117.96,150.76,3.17,568.3,"(0, 3, 1)",3.6720368189875225,47.5583596214511,10.347003154574132
