,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(1, 0, 0)",2769.42,270.79,5.43,282.2,"(0, 1, 0)",11.642000000000003,49.869244935543286,-460.1528545119706
1,"(1, 0, 1)",1452.81,240.53,4.83,577.1,"(0, 1, 1)",8.23213714657379,49.799171842650104,-250.9896480331263
2,"(0, -1, 1)",1452.81,299.44,6.0,253.9,"(0, 1, 1)",8.232137146573788,49.906666666666666,-192.22833333333332
3,"(0, 1, -1)",1452.81,266.61,5.35,256.8,"(0, 1, 1)",8.232137146573788,49.83364485981309,-221.71962616822427
4,"(-2, 0, 0)",163.93,346.9,6.95,287.7,"(0, 2, 0)",5.8210000000000015,49.9136690647482,26.326618705035965
5,"(2, 0, 0)",163.93,320.51,6.43,284.0,"(0, 2, 0)",5.8210000000000015,49.846034214618975,24.351477449455675
6,"(-2, 1, 0)",367.18,222.81,4.48,69.1,"(0, 2, 1)",5.206460678810511,49.73437499999999,-32.22544642857142
7,"(2, -1, 0)",367.18,201.31,4.05,65.9,"(0, 2, 1)",5.206460678810511,49.70617283950617,-40.955555555555556
8,"(0, -2, 1)",367.18,190.5,3.83,14.9,"(0, 2, 1)",5.206460678810511,49.73890339425587,-46.130548302872064
9,"(0, 2, -1)",367.18,180.91,3.64,18.6,"(0, 2, 1)",5.206460678810511,49.700549450549445,-51.17307692307693
10,"(-2, 0, -1)",367.18,198.82,4.01,486.0,"(0, 2, 1)",5.206460678810512,49.581047381546135,-41.9850374064838
11,"(2, 0, 1)",367.18,195.98,3.95,482.8,"(0, 2, 1)",5.206460678810512,49.61518987341772,-43.34177215189874
12,"(0, -1, 2)",367.18,226.76,4.56,495.5,"(0, 2, 1)",5.206460678810511,49.728070175438596,-30.793859649122812
13,"(-2, 1, -1)",92.8,121.64,2.48,273.8,"(1, 2, 1)",4.752826597580294,49.04838709677419,11.629032258064518
14,"(-1, 2, -1)",92.8,99.23,2.03,91.6,"(1, 2, 1)",4.7528265975802935,48.88177339901478,3.1674876847290676
15,"(-1, 1, -2)",92.8,85.38,1.78,440.4,"(1, 2, 1)",4.752826597580294,47.966292134831455,-4.168539325842698
16,"(2, -1, 1)",92.8,122.28,2.49,270.5,"(1, 2, 1)",4.752826597580294,49.10843373493976,11.839357429718875
17,"(1, -2, 1)",92.8,100.1,2.04,88.6,"(1, 2, 1)",4.7528265975802935,49.06862745098039,3.578431372549018
18,"(1, -1, 2)",92.8,92.05,1.91,437.2,"(1, 2, 1)",4.752826597580294,48.19371727748691,-0.39267015706806285
19,"(2, 1, -1)",92.8,94.38,1.89,389.5,"(1, 2, 1)",4.752826597580294,49.93650793650794,0.8359788359788352
20,"(-2, 0, -2)",1252.1,357.52,7.19,579.8,"(0, 2, 2)",4.116068573286895,49.72461752433936,-124.42002781641166
21,"(0, -2, 2)",1252.1,341.65,6.86,252.8,"(0, 2, 2)",4.116068573286894,49.803206997084544,-132.71865889212827
22,"(0, 2, -2)",1252.1,349.82,7.02,257.3,"(0, 2, 2)",4.116068573286894,49.831908831908834,-128.52991452991452
23,"(-1, 2, -2)",465.64,236.23,4.76,264.8,"(1, 2, 2)",3.880666666666667,49.628151260504204,-48.195378151260506
24,"(-1, -2, 2)",465.64,298.17,5.99,237.1,"(1, 2, 2)",3.880666666666667,49.7779632721202,-27.95826377295492
25,"(2, -2, 1)",465.64,352.66,7.09,130.9,"(1, 2, 2)",3.880666666666667,49.74047954866009,-15.935119887165015
26,"(1, -2, 2)",465.64,242.62,4.89,260.8,"(1, 2, 2)",3.880666666666667,49.61554192229039,-45.607361963190186
27,"(1, 2, -2)",465.64,304.53,6.11,244.4,"(1, 2, 2)",3.880666666666667,49.84124386252045,-26.368248772504092
28,"(-2, 2, -2)",0.79,267.79,5.4,268.9,"(2, 2, 2)",3.3607559169528116,49.59074074074074,49.44444444444444
29,"(-2, -2, 2)",0.79,347.97,6.98,194.0,"(2, 2, 2)",3.3607559169528116,49.85243553008596,49.739255014326645
30,"(2, -2, 2)",0.79,270.16,5.45,264.8,"(2, 2, 2)",3.3607559169528116,49.570642201834865,49.4256880733945
31,"(-3, 0, 0)",1447.25,141.25,2.86,289.0,"(0, 3, 0)",3.880666666666668,49.388111888111894,-456.64335664335664
32,"(3, 0, 0)",1447.25,137.19,2.78,283.5,"(0, 3, 0)",3.880666666666668,49.34892086330935,-471.24460431654677
33,"(-3, -1, 0)",123.87,100.02,2.04,552.7,"(0, 3, 1)",3.681523651968028,49.02941176470588,-11.691176470588239
34,"(-3, 1, 0)",123.87,123.54,2.52,124.4,"(0, 3, 1)",3.6815236519680274,49.023809523809526,-0.13095238095238027
35,"(3, -1, 0)",123.87,111.07,2.27,119.8,"(0, 3, 1)",3.6815236519680274,48.9295154185022,-5.638766519823793
36,"(3, 1, 0)",123.87,110.99,2.25,545.4,"(0, 3, 1)",3.681523651968028,49.32888888888888,-5.724444444444448
37,"(-3, 0, -1)",123.87,117.34,2.42,437.6,"(0, 3, 1)",3.681523651968028,48.48760330578513,-2.698347107438017
38,"(-3, 0, 1)",123.87,125.51,2.54,38.4,"(0, 3, 1)",3.6815236519680274,49.41338582677165,0.6456692913385829
39,"(3, 0, 1)",123.87,103.85,2.16,433.0,"(0, 3, 1)",3.681523651968028,48.078703703703695,-9.268518518518523
40,"(3, -1, 1)",936.99,407.19,8.18,273.1,"(1, 3, 1)",3.5101950735743244,49.77872860635697,-64.7677261613692
