,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(1, 0, 0)",2773.93,173.62,3.51,284.9,"(0, 1, 0)",11.653000000000002,49.46438746438747,-740.8290598290598
1,"(1, 0, 1)",1460.35,144.13,3.03,578.7,"(0, 1, 1)",8.23991532116684,47.56765676567657,-434.39603960396033
2,"(0, -1, 1)",1460.35,183.03,3.73,256.0,"(0, 1, 1)",8.239915321166839,49.06970509383378,-342.4450402144772
3,"(0, 1, -1)",1460.35,161.17,3.29,258.5,"(0, 1, 1)",8.239915321166839,48.98784194528875,-394.88753799392094
4,"(-1, 1, -1)",2518.16,248.36,5.06,270.1,"(1, 1, 1)",6.72786268686671,49.08300395256918,-448.5770750988142
5,"(-1, -1, 1)",2518.16,265.64,5.33,203.1,"(1, 1, 1)",6.72786268686671,49.83864915572232,-422.61163227016885
6,"(1, -1, 1)",2518.16,246.15,5.02,268.0,"(1, 1, 1)",6.72786268686671,49.03386454183268,-452.5916334661355
7,"(1, 1, -1)",2518.16,233.02,4.68,213.7,"(1, 1, 1)",6.72786268686671,49.7905982905983,-488.27777777777777
8,"(-2, 0, 0)",162.08,178.62,3.66,288.9,"(0, 2, 0)",5.826500000000001,48.80327868852459,4.519125683060107
9,"(2, 0, 0)",162.08,133.46,2.79,285.1,"(0, 2, 0)",5.826500000000001,47.83512544802868,-10.258064516129034
10,"(-2, 1, 0)",401.06,153.28,3.28,71.6,"(0, 2, 1)",5.2113800283610106,46.73170731707317,-75.54268292682927
11,"(2, -1, 0)",401.06,152.1,3.23,68.3,"(0, 2, 1)",5.2113800283610106,47.089783281733745,-77.07739938080496
12,"(0, -2, 1)",401.06,181.67,3.8,17.2,"(0, 2, 1)",5.2113800283610106,47.8078947368421,-57.7342105263158
13,"(0, 2, -1)",401.06,129.81,2.83,20.6,"(0, 2, 1)",5.2113800283610106,45.869257950530034,-95.84805653710247
14,"(-2, 0, -1)",401.06,181.08,3.77,486.7,"(0, 2, 1)",5.211380028361011,48.03183023872679,-58.35013262599469
15,"(2, 0, 1)",401.06,160.66,3.37,483.7,"(0, 2, 1)",5.211380028361011,47.673590504451035,-71.33531157270029
16,"(0, -1, 2)",401.06,163.62,3.41,498.8,"(0, 2, 1)",5.2113800283610106,47.98240469208211,-69.63049853372434
17,"(0, 1, -2)",401.06,112.44,2.43,502.7,"(0, 2, 1)",5.2113800283610106,46.2716049382716,-118.77366255144032
18,"(-2, 1, -1)",100.38,137.1,2.96,275.5,"(1, 2, 1)",4.757317328775397,46.317567567567565,12.405405405405405
19,"(-1, 2, -1)",100.38,167.35,3.57,93.8,"(1, 2, 1)",4.757317328775397,46.87675070028011,18.759103641456583
20,"(-1, 1, -2)",100.38,97.19,2.23,442.8,"(1, 2, 1)",4.757317328775397,43.582959641255606,-1.4304932735426
21,"(2, -1, 1)",100.38,97.11,2.21,272.3,"(1, 2, 1)",4.757317328775397,43.94117647058824,-1.479638009049772
22,"(1, -2, 1)",100.38,109.99,2.46,90.9,"(1, 2, 1)",4.757317328775397,44.71138211382114,3.90650406504065
23,"(1, -1, 2)",100.38,93.55,2.14,439.6,"(1, 2, 1)",4.757317328775397,43.71495327102804,-3.191588785046728
24,"(2, 1, -1)",100.38,90.16,1.84,380.3,"(1, 2, 1)",4.757317328775397,48.99999999999999,-5.554347826086956
25,"(-2, 0, -2)",1392.04,174.47,3.81,581.4,"(0, 2, 2)",4.11995766058342,45.79265091863517,-319.5721784776903
26,"(2, 0, 2)",1392.04,145.83,3.26,577.7,"(0, 2, 2)",4.11995766058342,44.73312883435584,-382.27300613496936
27,"(0, -2, 2)",1392.05,229.29,4.73,255.1,"(0, 2, 2)",4.119957660583419,48.475687103594076,-245.82663847780125
28,"(0, 2, -2)",1392.05,228.78,4.73,259.9,"(0, 2, 2)",4.119957660583419,48.36786469344609,-245.93446088794923
29,"(-2, 1, -2)",490.16,146.51,3.18,409.4,"(1, 2, 2)",3.8843333333333345,46.07232704402515,-108.06603773584906
30,"(-2, 2, -1)",490.16,208.19,4.39,136.7,"(1, 2, 2)",3.884333333333334,47.42369020501139,-64.23006833712985
31,"(-1, 2, -2)",490.16,165.23,3.56,267.0,"(1, 2, 2)",3.884333333333334,46.412921348314605,-91.27247191011237
32,"(-1, -2, 2)",490.16,192.77,3.96,240.3,"(1, 2, 2)",3.884333333333334,48.679292929292934,-75.09848484848484
33,"(2, -1, 2)",490.16,149.47,3.24,405.7,"(1, 2, 2)",3.8843333333333345,46.132716049382715,-105.15123456790124
34,"(2, -2, 1)",490.16,183.53,3.89,133.0,"(1, 2, 2)",3.884333333333334,47.17994858611825,-78.82519280205655
35,"(1, -2, 2)",490.16,174.64,3.71,262.8,"(1, 2, 2)",3.884333333333334,47.072776280323446,-85.04582210242589
36,"(1, 2, -2)",490.16,222.51,4.57,247.9,"(1, 2, 2)",3.884333333333334,48.68927789934354,-58.566739606126916
37,"(-2, 2, -2)",1.59,158.96,3.51,271.1,"(2, 2, 2)",3.363931343433355,45.28774928774929,44.83475783475784
38,"(-2, -2, 2)",1.59,182.18,3.7,197.7,"(2, 2, 2)",3.363931343433355,49.23783783783784,48.80810810810811
39,"(2, -2, 2)",1.59,174.55,3.78,266.8,"(2, 2, 2)",3.363931343433355,46.177248677248684,45.75661375661376
40,"(2, 2, -2)",1.59,207.6,4.22,216.8,"(2, 2, 2)",3.363931343433355,49.194312796208536,48.817535545023695
41,"(-3, 0, 0)",1675.62,154.47,3.28,290.0,"(0, 3, 0)",3.8843333333333345,47.09451219512195,-463.765243902439
42,"(3, 0, 0)",1675.62,164.22,3.47,284.2,"(0, 3, 0)",3.8843333333333345,47.32564841498559,-435.5619596541786
43,"(-3, -1, 0)",131.75,113.54,2.48,551.2,"(0, 3, 1)",3.6850021573942136,45.782258064516135,-7.342741935483868
44,"(-3, 1, 0)",131.75,189.3,4.04,126.6,"(0, 3, 1)",3.6850021573942127,46.85643564356436,14.245049504950497
45,"(3, -1, 0)",131.75,140.32,3.05,121.7,"(0, 3, 1)",3.6850021573942127,46.006557377049184,2.8098360655737684
46,"(3, 1, 0)",131.75,125.49,2.75,543.6,"(0, 3, 1)",3.6850021573942136,45.63272727272727,-2.276363636363638
47,"(-3, 0, -1)",131.75,149.39,3.24,438.4,"(0, 3, 1)",3.6850021573942136,46.10802469135802,5.44444444444444
48,"(-3, 0, 1)",131.75,132.19,2.89,41.1,"(0, 3, 1)",3.6850021573942127,45.74048442906574,0.15224913494809608
49,"(3, 0, 1)",131.75,169.55,3.62,433.6,"(0, 3, 1)",3.6850021573942136,46.83701657458564,10.441988950276246
50,"(-3, 1, -1)",977.88,281.83,5.83,279.1,"(1, 3, 1)",3.51351169836468,48.34133790737564,-119.3910806174957
51,"(-1, 1, -3)",977.88,297.76,6.2,538.2,"(1, 3, 1)",3.51351169836468,48.0258064516129,-109.69677419354838
52,"(3, -1, 1)",977.88,239.97,5.0,274.6,"(1, 3, 1)",3.51351169836468,47.994,-147.582
53,"(1, -1, 3)",977.88,222.85,4.72,533.6,"(1, 3, 1)",3.51351169836468,47.21398305084746,-159.96398305084745
54,"(3, 1, -1)",977.88,200.06,4.09,312.1,"(1, 3, 1)",3.51351169836468,48.914425427872864,-190.1760391198044
55,"(-3, 2, 0)",523.44,214.8,4.71,30.1,"(0, 3, 2)",3.2319606933062976,45.605095541401276,-65.52866242038218
56,"(3, -2, 0)",523.44,183.03,4.03,25.3,"(0, 3, 2)",3.2319606933062976,45.41687344913151,-84.46898263027296
57,"(0, -3, 2)",523.44,163.11,3.55,105.4,"(0, 3, 2)",3.2319606933062976,45.94647887323944,-101.50140845070425
58,"(0, 3, -2)",523.44,173.71,3.77,111.2,"(0, 3, 2)",3.2319606933062976,46.07692307692308,-92.76657824933687
59,"(-3, 0, -2)",523.44,187.35,4.04,526.1,"(0, 3, 2)",3.2319606933062985,46.37376237623762,-83.19059405940595
60,"(3, 0, 2)",523.44,217.77,4.63,521.3,"(0, 3, 2)",3.2319606933062985,47.03455723542117,-66.01943844492442
61,"(0, -2, 3)",523.44,174.04,3.73,405.6,"(0, 3, 2)",3.2319606933062976,46.65951742627345,-93.67292225201075
62,"(0, 2, -3)",523.44,166.67,3.59,411.8,"(0, 3, 2)",3.2319606933062976,46.42618384401114,-99.37883008356549
63,"(-3, 2, -1)",350.26,205.23,4.38,164.8,"(1, 3, 2)",3.114395252005482,46.85616438356164,-33.11187214611872
64,"(-1, 3, -2)",350.26,167.01,3.64,145.7,"(1, 3, 2)",3.1143952520054814,45.881868131868124,-50.34340659340659
65,"(-2, 1, -3)",350.26,164.64,3.63,494.6,"(1, 3, 2)",3.114395252005482,45.35537190082644,-51.13498622589532
66,"(-1, -3, 2)",350.26,106.6,2.5,48.8,"(1, 3, 2)",3.114395252005482,42.64,-97.464
67,"(-3, 1, -2)",350.26,198.53,4.17,387.8,"(1, 3, 2)",3.114395252005482,47.60911270983213,-36.38609112709832
68,"(-2, 3, -1)",350.26,136.93,3.34,48.3,"(1, 3, 2)",3.1143952520054814,40.99700598802396,-63.871257485029936
69,"(-1, 2, -3)",350.26,156.84,3.38,387.2,"(1, 3, 2)",3.114395252005482,46.40236686390533,-57.22485207100591
70,"(-1, -2, 3)",350.26,118.97,2.61,443.5,"(1, 3, 2)",3.1143952520054814,45.582375478927204,-88.61685823754789
71,"(3, -2, 1)",350.26,139.98,3.1,160.1,"(1, 3, 2)",3.114395252005482,45.15483870967741,-67.83225806451613
72,"(1, -3, 2)",350.26,144.22,3.19,140.5,"(1, 3, 2)",3.1143952520054814,45.210031347962385,-64.58934169278997
73,"(2, -1, 3)",350.26,200.99,4.3,490.0,"(1, 3, 2)",3.114395252005482,46.74186046511628,-34.71395348837209
