,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(1, 0, 0)",2756.63,154.45,3.1,282.5,"(0, 1, 0)",11.654000000000002,49.82258064516129,-839.4129032258065
1,"(1, 0, 1)",1464.45,154.71,3.11,576.8,"(0, 1, 1)",8.240622427948027,49.7459807073955,-421.1382636655949
2,"(0, 1, -1)",1464.45,138.46,2.79,257.0,"(0, 1, 1)",8.240622427948027,49.62724014336918,-475.2652329749104
3,"(-1, 1, -1)",2550.77,219.24,4.41,268.1,"(1, 1, 1)",6.7284400371359,49.714285714285715,-528.6916099773242
4,"(-1, -1, 1)",2550.77,268.34,5.37,200.0,"(1, 1, 1)",6.7284400371359,49.97020484171322,-425.0335195530726
5,"(1, -1, 1)",2550.77,205.04,4.12,265.8,"(1, 1, 1)",6.7284400371359,49.76699029126213,-569.3519417475728
6,"(1, 1, -1)",2550.77,231.38,4.63,211.5,"(1, 1, 1)",6.7284400371359,49.974082073434126,-500.94816414686824
7,"(-2, 0, 0)",165.51,126.28,2.55,287.2,"(0, 2, 0)",5.827000000000001,49.52156862745098,-15.384313725490193
8,"(2, 0, 0)",165.51,145.33,2.93,283.3,"(0, 2, 0)",5.827000000000001,49.600682593856654,-6.887372013651869
9,"(-2, 1, 0)",377.72,172.96,3.48,69.6,"(0, 2, 1)",5.21182724195651,49.70114942528736,-58.83908045977012
10,"(0, -2, 1)",377.72,123.06,2.48,15.5,"(0, 2, 1)",5.21182724195651,49.62096774193549,-102.68548387096776
11,"(2, 0, 1)",377.72,172.56,3.48,482.3,"(0, 2, 1)",5.211827241956511,49.58620689655172,-58.954022988505756
12,"(0, -1, 2)",377.72,167.2,3.36,496.3,"(0, 2, 1)",5.21182724195651,49.76190476190476,-62.65476190476192
13,"(0, 1, -2)",377.72,84.46,1.72,501.2,"(0, 2, 1)",5.21182724195651,49.104651162790695,-170.50000000000003
14,"(-2, 1, -1)",98.55,111.51,2.27,273.6,"(1, 2, 1)",4.757725577065861,49.12334801762115,5.709251101321589
15,"(-1, 2, -1)",98.55,95.09,1.93,92.0,"(1, 2, 1)",4.75772557706586,49.26943005181347,-1.7927461139896341
16,"(-1, 1, -2)",98.55,60.65,1.26,440.8,"(1, 2, 1)",4.757725577065861,48.13492063492063,-30.07936507936508
17,"(2, -1, 1)",98.55,90.79,1.86,270.5,"(1, 2, 1)",4.757725577065861,48.81182795698925,-4.172043010752683
18,"(1, -2, 1)",98.55,81.52,1.66,88.9,"(1, 2, 1)",4.75772557706586,49.10843373493976,-10.259036144578314
19,"(1, -1, 2)",98.55,56.4,1.17,437.6,"(1, 2, 1)",4.757725577065861,48.205128205128204,-36.02564102564103
20,"(-2, 0, -2)",1307.07,171.76,3.47,579.8,"(0, 2, 2)",4.120311213974014,49.498559077809794,-327.17867435158496
21,"(2, 0, 2)",1307.07,211.54,4.26,575.9,"(0, 2, 2)",4.120311213974014,49.65727699530517,-257.1666666666667
22,"(0, 2, -2)",1307.07,306.8,6.16,257.6,"(0, 2, 2)",4.120311213974014,49.80519480519481,-162.3814935064935
23,"(-2, 2, -1)",476.26,209.17,4.21,134.7,"(1, 2, 2)",3.8846666666666674,49.68408551068883,-63.44180522565321
24,"(-1, 2, -2)",476.26,170.42,3.44,264.7,"(1, 2, 2)",3.8846666666666674,49.5406976744186,-88.90697674418605
25,"(-1, -2, 2)",476.26,217.81,4.37,237.5,"(1, 2, 2)",3.8846666666666674,49.8421052631579,-59.14187643020595
26,"(2, -1, 2)",476.26,182.31,3.68,403.5,"(1, 2, 2)",3.8846666666666683,49.54076086956522,-79.87771739130434
27,"(1, -2, 2)",476.26,187.19,3.78,260.8,"(1, 2, 2)",3.8846666666666674,49.521164021164026,-76.47354497354497
28,"(-2, 2, -2)",1.24,147.5,3.0,269.1,"(2, 2, 2)",3.36422001856795,49.166666666666664,48.75333333333333
29,"(2, -2, 2)",1.24,137.77,2.81,264.8,"(2, 2, 2)",3.36422001856795,49.028469750889684,48.587188612099645
30,"(2, 2, -2)",1.24,199.65,4.01,213.7,"(2, 2, 2)",3.36422001856795,49.78802992518704,49.4788029925187
31,"(-3, 0, 0)",1533.24,183.65,3.7,288.5,"(0, 3, 0)",3.8846666666666674,49.63513513513514,-364.754054054054
32,"(3, 0, 0)",1533.24,175.7,3.55,282.8,"(0, 3, 0)",3.8846666666666674,49.49295774647887,-382.4056338028169
33,"(-3, -1, 0)",125.37,93.15,1.89,550.9,"(0, 3, 1)",3.6853183851602305,49.28571428571429,-17.047619047619047
34,"(-3, 1, 0)",125.37,121.29,2.46,124.6,"(0, 3, 1)",3.6853183851602296,49.30487804878049,-1.658536585365853
35,"(3, -1, 0)",125.37,101.96,2.07,119.8,"(0, 3, 1)",3.6853183851602296,49.256038647343,-11.30917874396136
36,"(-3, 0, -1)",125.37,109.8,2.23,437.1,"(0, 3, 1)",3.6853183851602305,49.237668161434975,-6.982062780269062
37,"(-3, 0, 1)",125.37,93.12,1.88,38.9,"(0, 3, 1)",3.6853183851602296,49.53191489361703,-17.154255319148938
38,"(3, 0, 1)",125.37,93.81,1.92,432.3,"(0, 3, 1)",3.6853183851602305,48.859375,-16.437500000000004
39,"(-3, 1, -1)",949.18,255.56,5.15,277.2,"(1, 3, 1)",3.5138132097092583,49.623300970873785,-134.68349514563104
40,"(-1, 1, -3)",949.18,229.67,4.63,536.2,"(1, 3, 1)",3.5138132097092583,49.604751619870406,-155.40172786177106
41,"(3, -1, 1)",949.18,241.36,4.86,272.8,"(1, 3, 1)",3.5138132097092583,49.66255144032922,-145.64197530864195
42,"(1, -1, 3)",949.18,208.89,4.21,531.6,"(1, 3, 1)",3.5138132097092583,49.61757719714964,-175.84085510688834
43,"(3, 1, -1)",949.18,171.53,3.46,307.5,"(1, 3, 1)",3.5138132097092583,49.57514450867052,-224.7543352601156
44,"(-3, 2, 0)",501.71,247.52,4.98,28.2,"(0, 3, 2)",3.232238043404411,49.70281124497992,-51.042168674698786
45,"(0, -3, 2)",501.71,165.69,3.34,103.5,"(0, 3, 2)",3.232238043404411,49.60778443113772,-100.60479041916167
46,"(0, 3, -2)",501.71,232.98,4.69,109.3,"(0, 3, 2)",3.232238043404411,49.675906183368866,-57.298507462686565
47,"(-3, 0, -2)",501.71,191.69,3.87,524.7,"(0, 3, 2)",3.232238043404411,49.53229974160207,-80.10852713178294
48,"(3, 0, 2)",501.71,226.19,4.56,519.9,"(0, 3, 2)",3.232238043404411,49.6030701754386,-60.421052631578945
49,"(0, -2, 3)",501.71,197.77,3.98,403.1,"(0, 3, 2)",3.232238043404411,49.69095477386935,-76.36683417085426
50,"(0, 2, -3)",501.71,144.05,2.92,409.5,"(0, 3, 2)",3.232238043404411,49.33219178082192,-122.486301369863
51,"(-3, 2, -1)",327.12,132.36,2.69,162.8,"(1, 3, 2)",3.1146625132473944,49.204460966542754,-72.40148698884758
52,"(-2, 1, -3)",327.12,202.56,4.09,492.8,"(1, 3, 2)",3.1146625132473944,49.525672371638144,-30.45476772616137
53,"(-1, -3, 2)",327.12,153.91,3.1,47.2,"(1, 3, 2)",3.1146625132473944,49.648387096774194,-55.8741935483871
54,"(-3, 1, -2)",327.12,149.69,3.03,386.0,"(1, 3, 2)",3.1146625132473944,49.4026402640264,-58.55775577557756
55,"(-2, 3, -1)",327.12,142.54,2.89,46.6,"(1, 3, 2)",3.114662513247394,49.32179930795847,-63.86851211072665
56,"(-1, 2, -3)",327.12,151.38,3.07,385.0,"(1, 3, 2)",3.1146625132473944,49.30944625407166,-57.244299674267104
57,"(-1, -2, 3)",327.12,135.92,2.74,440.4,"(1, 3, 2)",3.114662513247394,49.60583941605839,-69.78102189781022
58,"(3, -2, 1)",327.12,130.28,2.64,158.1,"(1, 3, 2)",3.1146625132473944,49.348484848484844,-74.56060606060606
59,"(1, -3, 2)",327.12,187.02,3.77,138.6,"(1, 3, 2)",3.114662513247394,49.60742705570292,-37.16180371352785
60,"(2, -1, 3)",327.12,192.83,3.89,488.1,"(1, 3, 2)",3.1146625132473944,49.5706940874036,-34.52185089974293
61,"(3, -1, 2)",327.12,123.8,2.52,381.2,"(1, 3, 2)",3.1146625132473944,49.12698412698413,-80.68253968253968
62,"(2, -3, 1)",327.12,137.06,2.77,41.9,"(1, 3, 2)",3.114662513247394,49.48014440433213,-68.61371841155234
63,"(1, -2, 3)",327.12,140.68,2.85,379.9,"(1, 3, 2)",3.1146625132473944,49.36140350877193,-65.41754385964911
64,"(-3, 2, -2)",220.86,130.45,2.67,272.2,"(2, 3, 2)",2.826510174173425,48.85767790262172,-33.86142322097379
65,"(-2, 3, -2)",220.86,142.85,2.9,167.3,"(2, 3, 2)",2.8265101741734244,49.258620689655174,-26.90000000000001
66,"(-2, 2, -3)",220.86,144.93,2.94,369.0,"(2, 3, 2)",2.826510174173425,49.29591836734694,-25.826530612244902
67,"(-2, -2, 3)",220.86,122.78,2.47,510.4,"(2, 3, 2)",2.8265101741734244,49.7085020242915,-39.7085020242915
68,"(3, -2, 2)",220.86,125.2,2.57,267.1,"(2, 3, 2)",2.826510174173425,48.715953307393,-37.22178988326849
69,"(2, -3, 2)",220.86,134.24,2.72,162.1,"(2, 3, 2)",2.8265101741734244,49.35294117647059,-31.845588235294116
70,"(2, -2, 3)",220.86,159.76,3.23,363.8,"(2, 3, 2)",2.826510174173425,49.46130030959752,-18.916408668730657
71,"(-3, 0, -3)",481.29,306.8,6.18,580.3,"(0, 3, 3)",2.7468741426493426,49.64401294498382,-28.234627831715212
72,"(3, 0, 3)",481.29,150.58,3.06,575.1,"(0, 3, 3)",2.7468741426493426,49.20915032679739,-108.07516339869282
73,"(0, -3, 3)",481.29,166.89,3.38,251.8,"(0, 3, 3)",2.7468741426493417,49.37573964497041,-93.01775147928996
74,"(0, 3, -3)",481.29,192.09,3.89,258.8,"(0, 3, 3)",2.7468741426493417,49.38046272493573,-74.3444730077121
75,"(-3, 1, -3)",3.76,16.08,0.52,462.5,"(1, 3, 3)",2.6736109625275275,30.92307692307692,23.69230769230769
76,"(-3, 3, -1)",3.76,5.75,0.4,82.9,"(1, 3, 3)",2.673610962527527,14.375,4.9750000000000005
77,"(-1, 3, -3)",3.76,40.94,0.99,264.0,"(1, 3, 3)",2.673610962527527,41.35353535353535,37.55555555555556
