,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(1, 0, 0)",2742.11,157.77,3.19,284.5,"(0, 1, 0)",11.652,49.4576802507837,-810.1379310344828
1,"(1, 0, 1)",1472.8,141.52,2.98,578.9,"(0, 1, 1)",8.239208214385652,47.48993288590604,-446.73825503355704
2,"(0, -1, 1)",1472.8,192.35,3.91,256.0,"(0, 1, 1)",8.23920821438565,49.19437340153453,-327.48081841432224
3,"(0, 1, -1)",1472.8,145.09,2.97,258.7,"(0, 1, 1)",8.23920821438565,48.85185185185185,-447.04040404040404
4,"(-1, 1, -1)",2483.83,244.58,4.99,270.2,"(1, 1, 1)",6.727285336597519,49.014028056112224,-448.74749498997994
5,"(-1, -1, 1)",2483.83,267.13,5.36,203.5,"(1, 1, 1)",6.727285336597519,49.83768656716418,-413.56343283582083
6,"(1, -1, 1)",2483.83,244.33,4.98,268.0,"(1, 1, 1)",6.727285336597519,49.062248995983936,-449.69879518072287
7,"(1, 1, -1)",2483.83,192.59,3.87,214.9,"(1, 1, 1)",6.727285336597519,49.76485788113695,-592.0516795865632
8,"(-2, 0, 0)",167.44,168.22,3.45,288.9,"(0, 2, 0)",5.826,48.75942028985507,0.22608695652173944
9,"(2, 0, 0)",167.44,118.97,2.5,285.2,"(0, 2, 0)",5.826,47.588,-19.387999999999998
10,"(-2, 1, 0)",395.74,152.8,3.27,71.6,"(0, 2, 1)",5.210932814765509,46.72782874617737,-74.29357798165138
11,"(2, -1, 0)",395.74,152.63,3.24,68.4,"(0, 2, 1)",5.210932814765509,47.10802469135802,-75.03395061728395
12,"(0, -2, 1)",395.74,180.07,3.77,17.2,"(0, 2, 1)",5.210932814765509,47.76392572944297,-57.20689655172414
13,"(0, 2, -1)",395.74,121.46,2.67,20.8,"(0, 2, 1)",5.210932814765509,45.49063670411985,-102.72659176029964
14,"(-2, 0, -1)",395.74,176.34,3.67,486.8,"(0, 2, 1)",5.21093281476551,48.049046321525886,-59.782016348773844
15,"(2, 0, 1)",395.74,156.11,3.28,483.7,"(0, 2, 1)",5.21093281476551,47.59451219512196,-73.0579268292683
16,"(0, -1, 2)",395.74,155.04,3.24,498.8,"(0, 2, 1)",5.210932814765509,47.85185185185185,-74.29012345679013
17,"(0, 1, -2)",395.74,141.27,2.97,502.5,"(0, 2, 1)",5.210932814765509,47.56565656565657,-85.68013468013467
18,"(-2, 1, -1)",107.84,140.86,3.02,275.5,"(1, 2, 1)",4.756909080484931,46.64238410596027,10.93377483443709
19,"(-1, 2, -1)",107.84,159.93,3.41,93.9,"(1, 2, 1)",4.756909080484931,46.90029325513196,15.27565982404692
20,"(-1, 1, -2)",107.84,98.99,2.26,442.7,"(1, 2, 1)",4.756909080484931,43.80088495575222,-3.915929203539827
21,"(2, -1, 1)",107.84,99.41,2.24,272.3,"(1, 2, 1)",4.756909080484931,44.37946428571428,-3.76339285714286
22,"(1, -2, 1)",107.84,111.18,2.48,90.9,"(1, 2, 1)",4.756909080484931,44.83064516129033,1.3467741935483886
23,"(1, -1, 2)",107.84,91.53,2.11,439.7,"(1, 2, 1)",4.756909080484931,43.379146919431285,-7.729857819905215
24,"(2, 1, -1)",107.84,115.16,2.33,380.6,"(1, 2, 1)",4.756909080484931,49.42489270386266,3.1416309012875505
25,"(-2, 0, -2)",1397.48,172.53,3.79,581.4,"(0, 2, 2)",4.119604107192826,45.522427440633244,-323.20580474934036
26,"(2, 0, 2)",1397.48,141.11,3.2,577.8,"(0, 2, 2)",4.119604107192826,44.096875000000004,-392.61562499999997
27,"(0, -2, 2)",1397.48,219.12,4.53,255.2,"(0, 2, 2)",4.119604107192825,48.370860927152314,-260.1236203090508
28,"(0, 2, -2)",1397.48,219.12,4.53,260.0,"(0, 2, 2)",4.119604107192825,48.370860927152314,-260.1236203090508
29,"(-2, 1, -2)",486.07,147.41,3.2,409.4,"(1, 2, 2)",3.884,46.065625,-105.83124999999998
30,"(-2, 2, -1)",486.07,197.82,4.19,136.7,"(1, 2, 2)",3.883999999999999,47.21241050119331,-68.79474940334129
31,"(-1, 2, -2)",486.07,156.94,3.39,267.0,"(1, 2, 2)",3.883999999999999,46.29498525073746,-97.08849557522123
32,"(-1, -2, 2)",486.07,188.86,3.88,240.3,"(1, 2, 2)",3.883999999999999,48.675257731958766,-76.60051546391752
33,"(2, -1, 2)",486.07,143.51,3.12,405.7,"(1, 2, 2)",3.884,45.99679487179487,-109.7948717948718
34,"(2, -2, 1)",486.07,178.25,3.78,133.0,"(1, 2, 2)",3.883999999999999,47.15608465608466,-81.43386243386243
35,"(1, -2, 2)",486.07,175.35,3.73,262.9,"(1, 2, 2)",3.883999999999999,47.01072386058981,-83.3029490616622
36,"(1, 2, -2)",486.07,205.61,4.23,247.9,"(1, 2, 2)",3.883999999999999,48.60756501182033,-66.30260047281322
37,"(-2, 2, -2)",5.21,162.91,3.58,271.2,"(2, 2, 2)",3.3636426682987595,45.505586592178766,44.050279329608934
38,"(-2, -2, 2)",5.21,184.8,3.75,197.8,"(2, 2, 2)",3.3636426682987595,49.28,47.89066666666667
39,"(2, -2, 2)",5.21,173.36,3.74,266.9,"(2, 2, 2)",3.3636426682987595,46.35294117647059,44.95989304812834
40,"(2, 2, -2)",5.21,195.16,3.96,216.8,"(2, 2, 2)",3.3636426682987595,49.282828282828284,47.967171717171716
41,"(-3, 0, 0)",1647.38,145.67,3.1,289.9,"(0, 3, 0)",3.884,46.990322580645156,-484.4225806451613
42,"(3, 0, 0)",1647.38,156.94,3.31,284.3,"(0, 3, 0)",3.884,47.413897280966765,-450.28398791540786
43,"(-3, -1, 0)",120.4,97.66,2.17,551.2,"(0, 3, 1)",3.6846859296281953,45.004608294930875,-10.479262672811064
44,"(-3, 1, 0)",120.4,182.06,3.87,126.6,"(0, 3, 1)",3.684685929628195,47.04392764857881,15.9328165374677
45,"(3, -1, 0)",120.4,127.35,2.81,121.8,"(0, 3, 1)",3.684685929628195,45.320284697508896,2.473309608540921
46,"(3, 1, 0)",120.4,91.28,2.1,543.8,"(0, 3, 1)",3.6846859296281953,43.46666666666667,-13.866666666666669
47,"(-3, 0, -1)",120.4,144.09,3.13,438.4,"(0, 3, 1)",3.6846859296281953,46.03514376996805,7.5686900958466445
48,"(-3, 0, 1)",120.4,125.6,2.75,41.2,"(0, 3, 1)",3.684685929628195,45.67272727272727,1.8909090909090869
49,"(3, 0, 1)",120.4,163.08,3.5,433.7,"(0, 3, 1)",3.6846859296281953,46.59428571428572,12.194285714285716
50,"(-3, 1, -1)",955.31,272.35,5.64,279.1,"(1, 3, 1)",3.5132101870201016,48.28900709219859,-121.09219858156028
51,"(-1, 1, -3)",955.31,286.44,5.98,538.2,"(1, 3, 1)",3.5132101870201016,47.89966555183946,-111.85117056856184
52,"(3, -1, 1)",955.31,237.36,4.95,274.7,"(1, 3, 1)",3.5132101870201016,47.95151515151515,-145.040404040404
53,"(1, -1, 3)",955.31,219.95,4.68,533.6,"(1, 3, 1)",3.5132101870201016,46.99786324786325,-157.1282051282051
54,"(3, 1, -1)",955.31,251.54,5.09,312.3,"(1, 3, 1)",3.5132101870201016,49.418467583497055,-138.26522593320234
55,"(-3, 2, 0)",516.03,210.92,4.62,30.1,"(0, 3, 2)",3.2316833432081844,45.65367965367965,-66.04112554112554
56,"(3, -2, 0)",516.03,186.13,4.08,25.4,"(0, 3, 2)",3.2316833432081844,45.620098039215684,-80.85784313725489
57,"(0, -3, 2)",516.03,154.7,3.38,105.5,"(0, 3, 2)",3.2316833432081844,45.76923076923077,-106.90236686390533
58,"(0, 3, -2)",516.03,164.99,3.6,111.2,"(0, 3, 2)",3.2316833432081844,45.830555555555556,-97.51111111111109
59,"(-3, 0, -2)",516.03,189.28,4.06,526.2,"(0, 3, 2)",3.231683343208185,46.62068965517242,-80.48029556650248
60,"(3, 0, 2)",516.03,216.22,4.6,521.4,"(0, 3, 2)",3.231683343208185,47.00434782608696,-65.17608695652173
61,"(0, -2, 3)",516.03,155.45,3.36,405.7,"(0, 3, 2)",3.2316833432081844,46.26488095238095,-107.31547619047619
62,"(0, 2, -3)",516.03,153.88,3.35,411.6,"(0, 3, 2)",3.2316833432081844,45.93432835820895,-108.10447761194028
63,"(-3, 2, -1)",354.49,197.65,4.21,164.8,"(1, 3, 2)",3.1141279907635684,46.94774346793349,-37.2541567695962
64,"(-1, 3, -2)",354.49,160.34,3.5,145.7,"(1, 3, 2)",3.114127990763568,45.81142857142857,-55.471428571428575
65,"(-2, 1, -3)",354.49,164.99,3.63,494.7,"(1, 3, 2)",3.114127990763569,45.451790633608816,-52.2038567493113
66,"(-1, -3, 2)",354.49,104.79,2.45,48.9,"(1, 3, 2)",3.1141279907635684,42.77142857142857,-101.91836734693877
67,"(-3, 1, -2)",354.49,187.2,3.95,387.8,"(1, 3, 2)",3.1141279907635684,47.392405063291136,-42.35189873417722
68,"(-2, 3, -1)",354.49,133.81,3.27,48.4,"(1, 3, 2)",3.114127990763568,40.920489296636084,-67.4862385321101
69,"(-1, 2, -3)",354.49,162.5,3.49,387.3,"(1, 3, 2)",3.114127990763569,46.56160458452722,-55.01146131805157
70,"(-1, -2, 3)",354.49,117.65,2.58,443.6,"(1, 3, 2)",3.1141279907635684,45.60077519379845,-91.7984496124031
71,"(3, -2, 1)",354.49,143.51,3.15,160.1,"(1, 3, 2)",3.1141279907635684,45.55873015873016,-66.97777777777779
72,"(1, -3, 2)",354.49,144.01,3.17,140.6,"(1, 3, 2)",3.114127990763568,45.429022082018925,-66.39747634069401
73,"(2, -1, 3)",354.49,194.75,4.17,490.0,"(1, 3, 2)",3.114127990763569,46.70263788968825,-38.306954436450845
74,"(1, 3, -2)",354.49,157.77,3.42,57.1,"(1, 3, 2)",3.1141279907635684,46.131578947368425,-57.52046783625731
75,"(3, -1, 2)",354.49,129.67,2.87,383.1,"(1, 3, 2)",3.1141279907635684,45.18118466898954,-78.33449477351917
76,"(2, -3, 1)",354.49,159.02,3.64,43.9,"(1, 3, 2)",3.114127990763568,43.68681318681319,-53.700549450549445
77,"(1, -2, 3)",354.49,120.46,2.7,382.1,"(1, 3, 2)",3.114127990763569,44.61481481481481,-86.67777777777778
