,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(-1, 0, 0)",2791.89,220.46,4.43,288.6,"(0, 1, 0)",11.644,49.76523702031603,-580.4582392776524
1,"(-1, 0, -1)",1466.16,145.43,2.95,581.5,"(0, 1, 1)",8.233551360136161,49.29830508474576,-447.7050847457627
2,"(1, 0, 1)",1466.16,153.49,3.11,578.7,"(0, 1, 1)",8.233551360136161,49.353697749196144,-422.08038585209005
3,"(0, -1, 1)",1466.16,157.23,3.18,256.5,"(0, 1, 1)",8.23355136013616,49.44339622641509,-411.6132075471698
4,"(0, 1, -1)",1466.16,135.98,2.75,259.1,"(0, 1, 1)",8.23355136013616,49.447272727272725,-483.7018181818182
5,"(-1, 1, -1)",2621.55,204.42,4.14,270.3,"(1, 1, 1)",6.722666534444002,49.3768115942029,-583.8478260869566
6,"(1, -1, 1)",2621.55,179.01,3.63,268.1,"(1, 1, 1)",6.722666534444002,49.31404958677686,-672.8760330578513
7,"(1, 1, -1)",2621.55,188.3,3.78,216.1,"(1, 1, 1)",6.722666534444002,49.814814814814824,-643.7169312169312
8,"(-2, 0, 0)",178.4,144.0,2.93,288.4,"(0, 2, 0)",5.822,49.14675767918089,-11.74061433447099
9,"(2, 0, 0)",178.4,124.62,2.54,284.5,"(0, 2, 0)",5.822,49.06299212598425,-21.173228346456693
10,"(-2, 1, 0)",375.37,188.78,3.88,71.8,"(0, 2, 1)",5.20735510600151,48.654639175257735,-48.09020618556701
11,"(2, -1, 0)",375.37,140.05,2.91,68.5,"(0, 2, 1)",5.20735510600151,48.12714776632303,-80.8659793814433
12,"(0, -2, 1)",375.37,157.19,3.24,17.1,"(0, 2, 1)",5.20735510600151,48.51543209876543,-67.3395061728395
13,"(0, 2, -1)",375.37,103.33,2.2,20.6,"(0, 2, 1)",5.20735510600151,46.96818181818181,-123.65454545454546
