,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(-1, 0, -1)",1442.4,112.67,2.26,579.9,"(0, 1, 1)",8.234965573698535,49.85398230088496,-588.3761061946904
1,"(1, 0, 1)",1442.4,117.1,2.35,576.7,"(0, 1, 1)",8.234965573698535,49.82978723404255,-563.9574468085107
2,"(2, -1, 0)",390.22,149.23,2.99,66.4,"(0, 2, 1)",5.20824953319251,49.909698996655514,-80.59866220735786
3,"(0, -2, 1)",390.22,118.21,2.38,14.7,"(0, 2, 1)",5.20824953319251,49.668067226890756,-114.28991596638657
4,"(-2, 1, -1)",93.8,90.86,1.84,272.9,"(1, 2, 1)",4.754459590742149,49.380434782608695,-1.5978260869565204
5,"(-1, 1, -2)",93.8,60.42,1.23,440.3,"(1, 2, 1)",4.754459590742149,49.1219512195122,-27.138211382113816
6,"(2, -1, 1)",93.8,84.51,1.71,269.9,"(1, 2, 1)",4.754459590742149,49.42105263157895,-5.432748538011691
7,"(1, -2, 1)",93.8,74.59,1.51,88.3,"(1, 2, 1)",4.754459590742148,49.397350993377486,-12.721854304635757
8,"(1, -1, 2)",93.8,53.38,1.09,437.1,"(1, 2, 1)",4.754459590742149,48.97247706422018,-37.08256880733944
9,"(2, 1, -1)",93.8,45.92,0.92,378.4,"(1, 2, 1)",4.754459590742149,49.91304347826087,-52.043478260869556
10,"(-2, 0, -2)",1326.42,162.96,3.28,579.8,"(0, 2, 2)",4.117482786849267,49.6829268292683,-354.7134146341464
11,"(-2, 2, -1)",474.08,196.52,3.95,134.2,"(1, 2, 2)",3.8819999999999997,49.75189873417722,-70.26835443037973
12,"(-1, -2, 2)",474.08,178.18,3.57,236.8,"(1, 2, 2)",3.882,49.91036414565827,-82.88515406162465
13,"(2, -1, 2)",474.08,128.77,2.59,403.1,"(1, 2, 2)",3.882000000000001,49.71814671814673,-133.32432432432432
14,"(1, -2, 2)",474.08,155.35,3.12,260.0,"(1, 2, 2)",3.882,49.791666666666664,-102.15705128205128
15,"(1, 2, -2)",474.08,180.93,3.63,244.4,"(1, 2, 2)",3.882,49.84297520661158,-80.75757575757575
16,"(-2, 2, -2)",0.17,127.4,2.57,268.5,"(2, 2, 2)",3.3619106174911906,49.571984435797674,49.50583657587549
17,"(-2, -2, 2)",0.17,106.82,2.14,193.3,"(2, 2, 2)",3.3619106174911906,49.915887850467286,49.836448598130836
18,"(2, -2, 2)",0.17,113.97,2.3,264.2,"(2, 2, 2)",3.3619106174911906,49.55217391304348,49.47826086956522
19,"(3, 0, 0)",1584.65,144.24,2.9,282.2,"(0, 3, 0)",3.882,49.73793103448276,-496.6931034482759
20,"(-3, 1, 0)",130.91,111.2,2.24,124.4,"(0, 3, 1)",3.6827885630320947,49.64285714285714,-8.799107142857139
21,"(3, -1, 0)",130.91,96.44,1.95,119.8,"(0, 3, 1)",3.6827885630320947,49.45641025641026,-17.676923076923078
22,"(3, 1, 0)",130.91,57.62,1.17,541.2,"(0, 3, 1)",3.6827885630320956,49.24786324786325,-62.641025641025635
23,"(-3, 0, -1)",130.91,83.46,1.69,436.0,"(0, 3, 1)",3.6827885630320956,49.38461538461538,-28.07692307692308
24,"(3, 0, 1)",130.91,71.17,1.44,431.3,"(0, 3, 1)",3.6827885630320956,49.423611111111114,-41.48611111111111
25,"(3, -1, 1)",944.56,197.15,3.96,272.2,"(1, 3, 1)",3.511401118952635,49.785353535353536,-188.739898989899
26,"(0, -3, 2)",500.53,153.35,3.08,102.6,"(0, 3, 2)",3.2300192426195093,49.788961038961034,-112.7207792207792
27,"(3, 0, 2)",500.53,229.22,4.61,519.1,"(0, 3, 2)",3.23001924261951,49.72234273318872,-58.85249457700649
28,"(0, -2, 3)",500.53,148.61,2.99,403.0,"(0, 3, 2)",3.2300192426195093,49.702341137123746,-117.69899665551837
29,"(0, 2, -3)",500.53,155.22,3.12,409.1,"(0, 3, 2)",3.2300192426195093,49.75,-110.67628205128203
30,"(-3, 2, -1)",325.39,127.4,2.57,162.4,"(1, 3, 2)",3.1125244233120943,49.571984435797674,-77.03891050583657
31,"(-1, -3, 2)",325.39,137.88,2.77,45.9,"(1, 3, 2)",3.1125244233120943,49.77617328519855,-67.69314079422382
32,"(-3, 1, -2)",325.39,137.5,2.77,385.2,"(1, 3, 2)",3.1125244233120943,49.63898916967509,-67.83032490974729
33,"(-1, -2, 3)",325.39,116.5,2.34,440.9,"(1, 3, 2)",3.1125244233120943,49.78632478632479,-89.26923076923077
34,"(1, -3, 2)",325.39,162.96,3.27,137.9,"(1, 3, 2)",3.1125244233120943,49.8348623853211,-49.67278287461773
35,"(2, -1, 3)",325.39,197.4,3.97,487.6,"(1, 3, 2)",3.112524423312095,49.722921914357684,-32.23929471032745
36,"(3, -1, 2)",325.39,131.64,2.65,380.6,"(1, 3, 2)",3.1125244233120943,49.675471698113206,-73.11320754716981
37,"(1, 2, -3)",325.39,161.09,3.23,449.4,"(1, 3, 2)",3.1125244233120943,49.87306501547988,-50.866873065015476
38,"(-3, 2, -2)",209.95,118.59,2.4,271.7,"(2, 3, 2)",2.824569889173134,49.4125,-38.06666666666666
39,"(-2, 2, -3)",209.95,124.67,2.51,368.5,"(2, 3, 2)",2.824569889173134,49.66932270916335,-33.97609561752988
40,"(-2, -2, 3)",209.95,108.87,2.19,512.4,"(2, 3, 2)",2.8245698891731332,49.71232876712329,-46.155251141552505
