,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(-1, 0, 0)",2776.84,203.63,4.09,288.8,"(0, 1, 0)",11.646,49.78728606356968,-629.1466992665037
1,"(-1, 0, -1)",1473.11,128.06,2.6,581.8,"(0, 1, 1)",8.234965573698535,49.253846153846155,-517.3269230769231
2,"(1, 0, 1)",1473.11,137.44,2.79,578.6,"(0, 1, 1)",8.234965573698535,49.261648745519715,-478.7347670250895
3,"(0, -1, 1)",1473.11,141.47,2.86,256.6,"(0, 1, 1)",8.234965573698533,49.46503496503497,-465.60839160839157
4,"(0, 1, -1)",1473.11,122.98,2.49,259.1,"(0, 1, 1)",8.234965573698533,49.389558232931726,-542.2208835341364
5,"(-1, 1, -1)",2605.43,186.91,3.78,270.5,"(1, 1, 1)",6.723821234982381,49.44708994708995,-639.8201058201058
6,"(1, -1, 1)",2605.43,168.24,3.41,268.1,"(1, 1, 1)",6.723821234982381,49.33724340175953,-714.7184750733136
7,"(1, 1, -1)",2605.43,177.2,3.55,215.6,"(1, 1, 1)",6.723821234982381,49.91549295774648,-684.0084507042254
8,"(-2, 0, 0)",182.25,130.39,2.65,288.6,"(0, 2, 0)",5.823,49.203773584905655,-19.569811320754724
9,"(2, 0, 0)",182.25,120.12,2.45,284.6,"(0, 2, 0)",5.823,49.028571428571425,-25.359183673469385
10,"(-2, 1, 0)",374.35,171.29,3.52,71.8,"(0, 2, 1)",5.20824953319251,48.66193181818181,-57.68750000000001
11,"(2, -1, 0)",374.35,142.52,2.95,68.6,"(0, 2, 1)",5.20824953319251,48.31186440677966,-78.5864406779661
12,"(0, -2, 1)",374.35,148.17,3.06,17.1,"(0, 2, 1)",5.20824953319251,48.421568627450974,-73.91503267973857
13,"(0, 2, -1)",374.35,102.57,2.19,20.6,"(0, 2, 1)",5.20824953319251,46.83561643835616,-124.10045662100458
14,"(-2, 0, -1)",374.35,162.36,3.29,486.4,"(0, 2, 1)",5.208249533192511,49.34954407294833,-64.43465045592706
15,"(2, 0, 1)",374.35,155.4,3.15,483.2,"(0, 2, 1)",5.208249533192511,49.333333333333336,-69.50793650793652
16,"(0, -1, 2)",374.35,152.99,3.09,499.5,"(0, 2, 1)",5.20824953319251,49.51132686084143,-71.63754045307444
17,"(-2, 1, -1)",95.63,99.03,2.08,275.3,"(1, 2, 1)",4.754459590742149,47.61057692307692,1.6346153846153872
