,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(-1, 0, -1)",1439.82,117.37,2.36,580.0,"(0, 1, 1)",8.234258466917348,49.73305084745763,-560.3601694915254
1,"(1, 0, 1)",1439.82,128.78,2.58,577.2,"(0, 1, 1)",8.234258466917348,49.91472868217054,-508.1550387596899
2,"(0, 1, -1)",1439.82,108.91,2.19,256.2,"(0, 1, 1)",8.234258466917346,49.730593607305934,-607.7214611872146
3,"(1, -1, 1)",2497.29,167.12,3.35,265.2,"(1, 1, 1)",6.723243884713192,49.886567164179105,-695.5731343283583
4,"(2, 0, 0)",152.71,120.13,2.41,282.8,"(0, 2, 0)",5.822500000000001,49.84647302904564,-13.51867219917013
5,"(2, -1, 0)",389.36,152.13,3.06,66.3,"(0, 2, 1)",5.20780231959701,49.7156862745098,-77.52614379084967
6,"(0, -2, 1)",389.36,133.2,2.68,14.6,"(0, 2, 1)",5.20780231959701,49.70149253731343,-95.58208955223881
7,"(-2, 1, -1)",94.96,90.64,1.83,272.9,"(1, 2, 1)",4.754051342451685,49.53005464480874,-2.360655737704914
8,"(-1, 1, -2)",94.96,63.36,1.29,440.3,"(1, 2, 1)",4.754051342451685,49.11627906976744,-24.496124031007746
9,"(2, -1, 1)",94.96,84.39,1.71,269.9,"(1, 2, 1)",4.754051342451685,49.35087719298246,-6.181286549707599
10,"(1, -2, 1)",94.96,81.23,1.64,88.3,"(1, 2, 1)",4.754051342451684,49.53048780487806,-8.371951219512189
11,"(1, -1, 2)",94.96,58.16,1.18,437.1,"(1, 2, 1)",4.754051342451685,49.28813559322034,-31.1864406779661
12,"(2, 1, -1)",94.96,68.45,1.37,380.9,"(1, 2, 1)",4.754051342451685,49.96350364963504,-19.35036496350364
13,"(-2, 0, -2)",1312.76,162.65,3.27,579.8,"(0, 2, 2)",4.117129233458674,49.74006116207951,-351.7155963302752
14,"(-2, 2, -1)",468.6,204.2,4.1,134.2,"(1, 2, 2)",3.881666666666667,49.80487804878049,-64.48780487804879
15,"(-1, -2, 2)",468.6,182.9,3.67,236.6,"(1, 2, 2)",3.881666666666667,49.83651226158038,-77.8474114441417
16,"(-2, 2, -2)",0.83,130.86,2.64,268.5,"(2, 2, 2)",3.361621942356596,49.56818181818182,49.253787878787875
17,"(-2, -2, 2)",0.83,110.5,2.22,193.0,"(2, 2, 2)",3.361621942356596,49.77477477477477,49.4009009009009
18,"(2, -2, 2)",0.83,114.32,2.31,264.2,"(2, 2, 2)",3.361621942356596,49.489177489177486,49.12987012987013
19,"(3, 0, 0)",1552.77,136.88,2.75,282.2,"(0, 3, 0)",3.8816666666666677,49.77454545454545,-514.8690909090909
20,"(-3, 1, 0)",127.09,118.92,2.4,124.5,"(0, 3, 1)",3.6824723352660778,49.550000000000004,-3.4041666666666677
21,"(3, -1, 0)",127.09,100.18,2.02,119.8,"(0, 3, 1)",3.6824723352660778,49.5940594059406,-13.32178217821782
22,"(3, 1, 0)",127.09,66.95,1.36,541.6,"(0, 3, 1)",3.6824723352660786,49.22794117647059,-44.220588235294116
23,"(-3, 0, -1)",127.09,88.93,1.8,436.0,"(0, 3, 1)",3.6824723352660786,49.40555555555556,-21.2
24,"(-3, 0, 1)",127.09,101.14,2.04,39.6,"(0, 3, 1)",3.6824723352660778,49.57843137254902,-12.72058823529412
25,"(3, 0, 1)",127.09,80.04,1.62,431.3,"(0, 3, 1)",3.6824723352660786,49.407407407407405,-29.043209876543205
26,"(-3, 1, -1)",936.89,218.93,4.4,276.7,"(1, 3, 1)",3.5110996076080574,49.75681818181818,-163.17272727272726
