,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(-1, 0, -1)",1455.8,118.0,2.37,579.0,"(0, 1, 1)",8.229308719449044,49.78902953586498,-564.4725738396625
1,"(1, 0, 1)",1455.8,146.17,2.93,576.3,"(0, 1, 1)",8.229308719449044,49.88737201365187,-446.97269624573374
2,"(-2, 1, -1)",88.42,92.07,1.86,272.2,"(1, 2, 1)",4.7511936044184395,49.49999999999999,1.9623655913978448
3,"(-1, 1, -2)",88.42,66.74,1.35,439.5,"(1, 2, 1)",4.7511936044184395,49.43703703703703,-16.059259259259264
4,"(2, -1, 1)",88.42,90.6,1.83,269.2,"(1, 2, 1)",4.7511936044184395,49.50819672131147,1.191256830601089
5,"(1, -2, 1)",88.42,86.65,1.75,87.5,"(1, 2, 1)",4.751193604418439,49.51428571428572,-1.0114285714285691
6,"(1, -1, 2)",88.42,60.71,1.23,436.4,"(1, 2, 1)",4.7511936044184395,49.357723577235774,-22.528455284552848
7,"(2, 1, -1)",88.42,77.94,1.56,377.7,"(1, 2, 1)",4.7511936044184395,49.96153846153846,-6.71794871794872
8,"(-2, 0, -2)",1272.55,164.0,3.3,578.9,"(0, 2, 2)",4.114654359724522,49.6969696969697,-335.92424242424244
9,"(0, 2, -2)",1272.56,204.97,4.11,256.4,"(0, 2, 2)",4.114654359724521,49.871046228710455,-259.7542579075425
10,"(-2, 2, -1)",462.58,203.74,4.09,133.4,"(1, 2, 2)",3.879333333333334,49.81418092909536,-63.28606356968215
11,"(2, -1, 2)",462.58,146.85,2.95,402.3,"(1, 2, 2)",3.879333333333335,49.77966101694915,-107.0271186440678
12,"(1, -2, 2)",462.58,151.21,3.04,259.3,"(1, 2, 2)",3.879333333333334,49.74013157894737,-102.42434210526316
13,"(-2, -2, 2)",1.1,105.03,2.11,192.7,"(2, 2, 2)",3.3596012164144327,49.77725118483413,49.25592417061612
14,"(2, -2, 2)",1.1,123.62,2.5,263.4,"(2, 2, 2)",3.3596012164144327,49.448,49.008
15,"(3, 0, 0)",1512.88,154.06,3.09,281.2,"(0, 3, 0)",3.879333333333334,49.857605177993534,-439.74757281553406
16,"(-3, 1, 0)",128.85,120.76,2.43,123.6,"(0, 3, 1)",3.6802587409039607,49.69547325102881,-3.32921810699588
17,"(3, 1, 0)",128.85,70.47,1.43,540.6,"(0, 3, 1)",3.680258740903961,49.27972027972028,-40.82517482517483
18,"(-3, 0, -1)",128.85,83.95,1.7,435.1,"(0, 3, 1)",3.680258740903961,49.38235294117647,-26.411764705882348
