,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(-2, 1, 0)",375.84,184.66,3.7,69.4,"(0, 2, 1)",5.20243575645101,49.9081081081081,-51.670270270270265
1,"(0, -2, 1)",375.84,165.19,3.31,15.9,"(0, 2, 1)",5.20243575645101,49.90634441087613,-63.64048338368579
2,"(-2, 0, -1)",375.84,159.41,3.2,485.5,"(0, 2, 1)",5.202435756451011,49.815625,-67.63437499999999
3,"(0, -1, 2)",375.84,179.18,3.59,496.6,"(0, 2, 1)",5.20243575645101,49.910863509749305,-54.77994428969359
4,"(-2, 1, -1)",89.85,121.2,2.44,273.8,"(1, 2, 1)",4.749152362966118,49.67213114754099,12.848360655737709
5,"(-1, 1, -2)",89.85,71.06,1.44,440.9,"(1, 2, 1)",4.749152362966118,49.34722222222223,-13.048611111111105
6,"(2, -1, 1)",89.85,114.96,2.32,270.6,"(1, 2, 1)",4.749152362966118,49.55172413793103,10.823275862068966
7,"(1, -2, 1)",89.85,87.52,1.76,89.3,"(1, 2, 1)",4.749152362966117,49.72727272727273,-1.3238636363636354
8,"(1, -1, 2)",89.85,71.17,1.45,437.7,"(1, 2, 1)",4.749152362966118,49.08275862068966,-12.88275862068965
9,"(2, 1, -1)",89.85,75.25,1.51,378.5,"(1, 2, 1)",4.749152362966118,49.83443708609271,-9.668874172185427
10,"(0, -2, 2)",1261.53,276.23,5.54,253.9,"(0, 2, 2)",4.112886592771553,49.861010830324915,-177.85198555956677
11,"(-2, 2, -1)",454.99,259.65,5.21,135.0,"(1, 2, 2)",3.8776666666666655,49.83685220729366,-37.4932821497121
12,"(1, -2, 2)",455.0,196.83,3.95,261.6,"(1, 2, 2)",3.8776666666666655,49.83037974683545,-65.35949367088607
13,"(-2, 2, -2)",1.1,223.45,4.49,269.3,"(2, 2, 2)",3.358157840741458,49.76614699331848,49.521158129175944
14,"(-2, -2, 2)",1.1,291.13,5.83,197.7,"(2, 2, 2)",3.358157840741458,49.93653516295026,49.74785591766723
15,"(2, -2, 2)",1.1,215.69,4.33,265.2,"(2, 2, 2)",3.358157840741458,49.812933025404156,49.558891454965355
16,"(-3, 0, 0)",1470.14,136.65,2.75,288.1,"(0, 3, 0)",3.8776666666666664,49.690909090909095,-484.9054545454546
