,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(1, 0, 0)",2779.18,205.18,4.11,280.7,"(0, 1, 0)",11.635,49.92214111922141,-626.2773722627737
1,"(0, -1, 1)",1442.81,290.52,5.82,255.5,"(0, 1, 1)",8.22718739910548,49.91752577319587,-197.98797250859104
2,"(0, -2, 1)",373.08,195.62,3.93,16.0,"(0, 2, 1)",5.203330183642009,49.776081424936386,-45.15521628498727
3,"(0, -1, 2)",373.08,213.08,4.28,496.9,"(0, 2, 1)",5.203330183642009,49.78504672897196,-37.38317757009345
4,"(-2, 1, -1)",90.77,130.58,2.64,273.9,"(1, 2, 1)",4.749968859547046,49.46212121212121,15.07954545454546
5,"(-1, 2, -1)",90.77,109.36,2.21,92.5,"(1, 2, 1)",4.749968859547045,49.484162895927604,8.411764705882355
6,"(-1, 1, -2)",90.77,87.9,1.79,441.2,"(1, 2, 1)",4.749968859547046,49.10614525139665,-1.603351955307257
7,"(2, -1, 1)",90.77,130.69,2.64,270.5,"(1, 2, 1)",4.749968859547046,49.503787878787875,15.121212121212121
8,"(1, -2, 1)",90.77,108.18,2.19,89.4,"(1, 2, 1)",4.749968859547045,49.397260273972606,7.949771689497722
9,"(1, -1, 2)",90.77,87.4,1.78,438.0,"(1, 2, 1)",4.749968859547046,49.10112359550562,-1.8932584269662867
10,"(2, 1, -1)",90.77,87.42,1.75,377.6,"(1, 2, 1)",4.749968859547046,49.95428571428572,-1.914285714285711
11,"(0, -2, 2)",1264.44,335.28,6.72,254.4,"(0, 2, 2)",4.11359369955274,49.89285714285714,-138.26785714285717
12,"(0, 2, -2)",1264.44,304.34,6.1,259.1,"(0, 2, 2)",4.11359369955274,49.89180327868852,-157.39344262295086
13,"(-1, -2, 2)",460.5,285.47,5.72,239.6,"(1, 2, 2)",3.878333333333333,49.90734265734267,-30.599650349650346
14,"(2, -1, 2)",460.5,263.53,5.3,404.1,"(1, 2, 2)",3.878333333333333,49.722641509433956,-37.16415094339623
15,"(2, -2, 1)",460.5,284.81,5.72,131.3,"(1, 2, 2)",3.878333333333333,49.79195804195805,-30.715034965034967
16,"(1, -2, 2)",460.5,228.42,4.59,261.8,"(1, 2, 2)",3.878333333333333,49.76470588235294,-50.56209150326798
17,"(-2, -2, 2)",1.17,287.45,5.76,198.9,"(2, 2, 2)",3.3587351910106475,49.904513888888886,49.701388888888886
18,"(2, -2, 2)",1.17,246.19,4.95,265.4,"(2, 2, 2)",3.3587351910106475,49.73535353535353,49.4989898989899
19,"(2, 2, -2)",1.17,266.16,5.33,217.1,"(2, 2, 2)",3.3587351910106475,49.93621013133209,49.71669793621013
20,"(-3, 0, 0)",1474.76,161.56,3.25,287.9,"(0, 3, 0)",3.878333333333333,49.71076923076923,-404.0615384615385
21,"(3, 0, 0)",1474.76,131.96,2.66,282.6,"(0, 3, 0)",3.878333333333333,49.609022556390975,-504.8120300751879
22,"(-3, -1, 0)",124.32,110.68,2.24,550.3,"(0, 3, 1)",3.679310057605909,49.410714285714285,-6.089285714285707
23,"(-3, 1, 0)",124.32,131.19,2.66,124.3,"(0, 3, 1)",3.6793100576059086,49.31954887218045,2.582706766917295
24,"(3, -1, 0)",124.32,108.15,2.19,119.7,"(0, 3, 1)",3.6793100576059086,49.38356164383562,-7.383561643835611
25,"(-3, 0, -1)",124.32,110.06,2.24,437.1,"(0, 3, 1)",3.679310057605909,49.13392857142857,-6.3660714285714235
26,"(-3, 0, 1)",124.32,120.11,2.42,37.9,"(0, 3, 1)",3.6793100576059086,49.63223140495868,-1.7396694214876007
27,"(3, 0, 1)",124.32,98.19,2.01,432.2,"(0, 3, 1)",3.679310057605909,48.85074626865672,-13.0
28,"(3, 1, -1)",932.87,348.88,6.98,309.7,"(1, 3, 1)",3.5080844941622793,49.98280802292263,-83.66618911174784
29,"(0, -2, 3)",481.52,342.3,6.87,404.2,"(0, 3, 2)",3.22696839154027,49.825327510917035,-20.264919941775833
