,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(1, 0, 0)",2783.5,186.05,3.73,280.1,"(0, 1, 0)",11.635,49.879356568364614,-696.367292225201
1,"(0, -1, 1)",1441.22,290.02,5.81,255.5,"(0, 1, 1)",8.22718739910548,49.91738382099828,-198.14113597246129
2,"(0, -2, 1)",374.02,195.9,3.93,16.0,"(0, 2, 1)",5.203330183642009,49.847328244274806,-45.32315521628498
3,"(0, -1, 2)",374.02,212.97,4.28,496.9,"(0, 2, 1)",5.203330183642009,49.75934579439252,-37.62850467289719
4,"(-2, 1, -1)",90.17,138.36,2.79,273.7,"(1, 2, 1)",4.749968859547046,49.59139784946237,17.272401433691762
5,"(-1, 2, -1)",90.17,108.74,2.2,92.4,"(1, 2, 1)",4.749968859547045,49.42727272727272,8.440909090909088
6,"(-1, 1, -2)",90.17,90.85,1.85,441.2,"(1, 2, 1)",4.749968859547046,49.108108108108105,0.36756756756756354
7,"(2, -1, 1)",90.17,133.13,2.69,270.5,"(1, 2, 1)",4.749968859547046,49.4907063197026,15.970260223048324
8,"(1, -2, 1)",90.17,110.18,2.23,89.4,"(1, 2, 1)",4.749968859547045,49.408071748878925,8.97309417040359
9,"(1, -1, 2)",90.17,87.91,1.8,437.9,"(1, 2, 1)",4.749968859547046,48.83888888888889,-1.2555555555555584
10,"(2, 1, -1)",90.17,91.29,1.83,377.1,"(1, 2, 1)",4.749968859547046,49.885245901639344,0.6120218579234997
11,"(0, -2, 2)",1267.16,336.4,6.75,254.5,"(0, 2, 2)",4.11359369955274,49.837037037037035,-137.8903703703704
12,"(0, 2, -2)",1267.16,312.33,6.26,259.1,"(0, 2, 2)",4.11359369955274,49.89297124600639,-152.52875399361025
13,"(-1, -2, 2)",463.32,298.63,5.99,239.7,"(1, 2, 2)",3.878333333333333,49.854757929883135,-27.494156928213688
14,"(2, -1, 2)",463.32,267.49,5.38,404.1,"(1, 2, 2)",3.878333333333333,49.71933085501859,-36.399628252788105
15,"(2, -2, 1)",463.32,292.01,5.86,131.3,"(1, 2, 2)",3.878333333333333,49.83105802047781,-29.233788395904437
16,"(1, -2, 2)",463.32,226.18,4.55,261.8,"(1, 2, 2)",3.878333333333333,49.70989010989011,-52.11868131868132
17,"(-2, -2, 2)",0.59,307.25,6.15,199.3,"(2, 2, 2)",3.3587351910106475,49.95934959349593,49.863414634146345
18,"(2, -2, 2)",0.59,250.26,5.03,265.4,"(2, 2, 2)",3.3587351910106475,49.753479125248504,49.63618290258449
19,"(2, 2, -2)",0.59,266.16,5.33,217.4,"(2, 2, 2)",3.3587351910106475,49.93621013133209,49.825515947467174
20,"(-3, 0, 0)",1484.33,166.28,3.35,287.7,"(0, 3, 0)",3.878333333333333,49.635820895522386,-393.44776119402985
21,"(3, 0, 0)",1484.33,135.58,2.73,282.6,"(0, 3, 0)",3.878333333333333,49.66300366300367,-494.04761904761904
22,"(-3, -1, 0)",125.75,111.55,2.25,550.3,"(0, 3, 1)",3.679310057605909,49.577777777777776,-6.311111111111113
