,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(0, -1, 1)",1425.92,269.19,5.39,255.1,"(0, 1, 1)",8.226480292324293,49.94248608534323,-214.6066790352505
1,"(-2, 1, 0)",379.18,177.85,3.57,69.5,"(0, 2, 1)",5.2028829700465105,49.817927170868344,-56.39495798319329
2,"(0, 2, -1)",379.18,159.85,3.21,19.6,"(0, 2, 1)",5.2028829700465105,49.797507788161994,-68.32710280373833
3,"(2, 0, 1)",379.18,161.46,3.24,482.1,"(0, 2, 1)",5.202882970046511,49.833333333333336,-67.19753086419753
4,"(0, -1, 2)",379.18,199.94,4.01,496.7,"(0, 2, 1)",5.2028829700465105,49.86034912718205,-44.69825436408978
5,"(-2, 1, -1)",87.59,120.41,2.43,273.8,"(1, 2, 1)",4.749560611256582,49.5514403292181,13.506172839506169
6,"(-1, 2, -1)",87.59,94.56,1.91,92.5,"(1, 2, 1)",4.749560611256582,49.50785340314136,3.6492146596858634
7,"(-1, 1, -2)",87.59,78.02,1.59,440.9,"(1, 2, 1)",4.749560611256582,49.069182389937104,-6.0188679245283065
8,"(2, -1, 1)",87.59,118.04,2.38,270.4,"(1, 2, 1)",4.749560611256582,49.596638655462186,12.794117647058826
9,"(1, -2, 1)",87.59,92.33,1.86,89.3,"(1, 2, 1)",4.749560611256582,49.63978494623655,2.548387096774191
10,"(1, -1, 2)",87.59,79.01,1.61,437.7,"(1, 2, 1)",4.749560611256582,49.07453416149068,-5.329192546583849
11,"(2, 1, -1)",87.59,77.42,1.55,376.7,"(1, 2, 1)",4.749560611256582,49.94838709677419,-6.561290322580646
12,"(-2, 0, -2)",1262.4,239.3,4.8,579.6,"(0, 2, 2)",4.1132401461621475,49.85416666666667,-213.14583333333337
13,"(-2, 2, -1)",459.16,257.4,5.16,135.0,"(1, 2, 2)",3.8779999999999992,49.88372093023255,-39.100775193798455
14,"(1, -2, 2)",459.16,213.56,4.29,261.7,"(1, 2, 2)",3.8779999999999992,49.78088578088578,-57.249417249417256
