,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(-1, 0, 0)",2772.41,207.63,4.17,288.0,"(0, 1, 0)",11.644,49.79136690647482,-615.0551558752998
1,"(-1, 0, -1)",1458.07,142.09,2.89,581.8,"(0, 1, 1)",8.233551360136161,49.16608996539792,-455.35640138408303
2,"(1, 0, 1)",1458.07,156.88,3.18,579.0,"(0, 1, 1)",8.233551360136161,49.33333333333333,-409.1792452830189
3,"(0, -1, 1)",1458.07,155.35,3.14,256.6,"(0, 1, 1)",8.23355136013616,49.474522292993626,-414.8789808917197
4,"(0, 1, -1)",1458.07,142.99,2.89,259.0,"(0, 1, 1)",8.23355136013616,49.477508650519034,-455.0449826989619
5,"(-1, 1, -1)",2527.07,199.56,4.04,270.4,"(1, 1, 1)",6.722666534444002,49.396039603960396,-576.1163366336634
6,"(1, -1, 1)",2527.07,177.81,3.6,268.1,"(1, 1, 1)",6.722666534444002,49.391666666666666,-652.5722222222223
7,"(1, 1, -1)",2527.07,183.99,3.69,215.4,"(1, 1, 1)",6.722666534444002,49.861788617886184,-634.9810298102981
8,"(-2, 0, 0)",160.84,143.08,2.91,288.5,"(0, 2, 0)",5.822,49.16838487972509,-6.103092783505152
9,"(2, 0, 0)",160.84,116.13,2.37,284.6,"(0, 2, 0)",5.822,48.99999999999999,-18.864978902953588
10,"(-2, 1, 0)",394.92,185.34,3.81,71.9,"(0, 2, 1)",5.20735510600151,48.645669291338585,-55.00787401574804
11,"(2, -1, 0)",394.92,149.22,3.09,68.6,"(0, 2, 1)",5.20735510600151,48.29126213592233,-79.51456310679613
12,"(0, -2, 1)",394.92,158.86,3.28,17.1,"(0, 2, 1)",5.20735510600151,48.4329268292683,-71.96951219512195
13,"(0, 2, -1)",394.92,105.34,2.25,20.7,"(0, 2, 1)",5.20735510600151,46.81777777777778,-128.70222222222225
14,"(-2, 0, -1)",394.92,178.05,3.61,486.4,"(0, 2, 1)",5.207355106001511,49.3213296398892,-60.07479224376732
15,"(2, 0, 1)",394.92,176.73,3.58,483.3,"(0, 2, 1)",5.207355106001511,49.365921787709496,-60.94692737430168
16,"(0, -1, 2)",394.92,170.47,3.45,499.6,"(0, 2, 1)",5.20735510600151,49.41159420289855,-65.05797101449275
17,"(-2, 1, -1)",99.01,111.85,2.35,275.3,"(1, 2, 1)",4.753643094161222,47.59574468085106,5.463829787234038
18,"(-1, 2, -1)",99.01,156.84,3.26,94.2,"(1, 2, 1)",4.75364309416122,48.110429447852766,17.73926380368098
19,"(-1, 1, -2)",99.01,109.17,2.27,443.0,"(1, 2, 1)",4.753643094161221,48.09251101321586,4.4757709251101305
20,"(2, -1, 1)",99.01,86.47,1.84,272.1,"(1, 2, 1)",4.753643094161222,46.994565217391305,-6.815217391304351
21,"(1, -2, 1)",99.01,104.85,2.25,91.0,"(1, 2, 1)",4.75364309416122,46.599999999999994,2.595555555555551
22,"(1, -1, 2)",99.01,92.78,1.94,439.9,"(1, 2, 1)",4.753643094161221,47.82474226804124,-3.2113402061855694
23,"(2, 1, -1)",99.01,126.52,2.54,375.6,"(1, 2, 1)",4.753643094161222,49.811023622047244,10.830708661417319
24,"(-2, 0, -2)",1362.98,171.21,3.52,581.6,"(0, 2, 2)",4.116775680068081,48.63920454545455,-338.57102272727275
25,"(2, 0, 2)",1362.98,175.13,3.59,577.6,"(0, 2, 2)",4.116775680068081,48.78272980501393,-330.8774373259053
26,"(0, -2, 2)",1362.99,194.37,3.95,255.5,"(0, 2, 2)",4.11677568006808,49.20759493670886,-295.853164556962
27,"(0, 2, -2)",1362.99,205.37,4.17,260.3,"(0, 2, 2)",4.11677568006808,49.249400479616305,-277.60671462829737
28,"(-2, 1, -2)",486.45,191.52,3.91,409.2,"(1, 2, 2)",3.881333333333334,48.98209718670077,-75.42966751918156
29,"(-2, 2, -1)",486.45,179.54,3.73,136.9,"(1, 2, 2)",3.881333333333333,48.134048257372655,-82.28150134048256
30,"(-1, 2, -2)",486.45,142.71,2.98,267.2,"(1, 2, 2)",3.881333333333333,47.88926174496645,-115.3489932885906
31,"(-1, -2, 2)",486.45,197.29,3.99,240.7,"(1, 2, 2)",3.881333333333333,49.44611528822055,-72.47117794486215
32,"(2, -1, 2)",486.45,176.78,3.59,405.4,"(1, 2, 2)",3.881333333333334,49.242339832869085,-86.25905292479108
33,"(2, -2, 1)",486.45,146.21,3.06,133.1,"(1, 2, 2)",3.881333333333333,47.78104575163399,-111.18954248366013
34,"(1, -2, 2)",486.45,172.78,3.54,263.2,"(1, 2, 2)",3.881333333333333,48.80790960451977,-88.60734463276835
35,"(1, 2, -2)",486.45,233.75,4.71,248.5,"(1, 2, 2)",3.881333333333333,49.62845010615711,-53.65180467091295
36,"(-2, 2, -2)",1.17,131.79,2.8,271.3,"(2, 2, 2)",3.361333267222001,47.06785714285714,46.650000000000006
37,"(-2, -2, 2)",1.17,138.01,2.79,199.1,"(2, 2, 2)",3.361333267222001,49.46594982078852,49.04659498207885
38,"(2, -2, 2)",1.17,150.49,3.13,266.9,"(2, 2, 2)",3.361333267222001,48.07987220447285,47.706070287539944
39,"(2, 2, -2)",1.17,146.08,2.95,218.1,"(2, 2, 2)",3.361333267222001,49.518644067796615,49.12203389830509
