,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(1, 0, 0)",2781.01,210.13,4.21,280.0,"(0, 1, 0)",11.634,49.91211401425178,-610.6603325415678
1,"(0, -1, 1)",1437.82,296.81,5.95,255.7,"(0, 1, 1)",8.226480292324293,49.884033613445375,-191.76638655462185
2,"(0, -2, 1)",379.76,206.13,4.14,16.2,"(0, 2, 1)",5.2028829700465105,49.78985507246377,-41.93961352657005
3,"(-2, 0, -1)",379.76,201.06,4.05,485.3,"(0, 2, 1)",5.202882970046511,49.644444444444446,-44.123456790123456
4,"(2, 0, 1)",379.76,195.5,3.93,482.2,"(0, 2, 1)",5.202882970046511,49.74554707379135,-46.8854961832061
5,"(0, -1, 2)",379.76,219.99,4.42,497.1,"(0, 2, 1)",5.2028829700465105,49.77149321266969,-36.147058823529406
6,"(-2, 1, -1)",90.89,137.93,2.79,273.8,"(1, 2, 1)",4.749560611256582,49.437275985663085,16.860215053763444
7,"(-1, 2, -1)",90.89,111.36,2.26,92.6,"(1, 2, 1)",4.749560611256582,49.274336283185846,9.057522123893806
8,"(-1, 1, -2)",90.89,93.62,1.91,441.3,"(1, 2, 1)",4.749560611256582,49.01570680628273,1.4293193717277508
9,"(2, -1, 1)",90.89,133.59,2.7,270.5,"(1, 2, 1)",4.749560611256582,49.477777777777774,15.814814814814815
10,"(1, -2, 1)",90.89,109.7,2.22,89.5,"(1, 2, 1)",4.749560611256582,49.41441441441441,8.472972972972974
11,"(1, -1, 2)",90.89,88.9,1.82,438.0,"(1, 2, 1)",4.749560611256582,48.84615384615385,-1.0934065934065906
12,"(2, 1, -1)",90.89,92.85,1.86,375.7,"(1, 2, 1)",4.749560611256582,49.91935483870967,1.0537634408602117
13,"(0, -2, 2)",1280.27,356.64,7.15,254.7,"(0, 2, 2)",4.113240146162147,49.879720279720274,-129.17902097902098
14,"(0, 2, -2)",1280.27,317.14,6.36,259.3,"(0, 2, 2)",4.113240146162147,49.86477987421383,-151.43553459119497
15,"(-1, -2, 2)",462.26,301.48,6.05,240.1,"(1, 2, 2)",3.8779999999999992,49.83140495867769,-26.575206611570245
16,"(2, -1, 2)",462.26,274.61,5.52,404.1,"(1, 2, 2)",3.878,49.74818840579711,-33.994565217391305
17,"(2, -2, 1)",462.26,299.38,6.01,131.4,"(1, 2, 2)",3.8779999999999992,49.813643926788686,-27.101497504159735
18,"(1, -2, 2)",462.26,233.1,4.69,262.0,"(1, 2, 2)",3.8779999999999992,49.70149253731343,-48.86140724946694
19,"(-2, -2, 2)",0.83,299.85,6.0,199.8,"(2, 2, 2)",3.3584465158760524,49.975,49.83666666666667
20,"(2, -2, 2)",0.83,252.64,5.09,265.5,"(2, 2, 2)",3.3584465158760524,49.63457760314342,49.47151277013752
21,"(2, 2, -2)",0.83,272.27,5.45,218.0,"(2, 2, 2)",3.3584465158760524,49.95779816513761,49.80550458715596
22,"(-3, 0, 0)",1504.83,170.77,3.44,287.6,"(0, 3, 0)",3.878,49.64244186046512,-387.8081395348837
23,"(3, 0, 0)",1504.83,136.44,2.75,282.4,"(0, 3, 0)",3.878,49.61454545454546,-497.5963636363636
24,"(-3, -1, 0)",126.41,120.17,2.43,550.0,"(0, 3, 1)",3.678993829839893,49.45267489711934,-2.567901234567899
25,"(-3, 1, 0)",126.41,136.04,2.76,124.4,"(0, 3, 1)",3.678993829839892,49.289855072463766,3.4891304347826075
26,"(3, -1, 0)",126.41,106.9,2.17,119.7,"(0, 3, 1)",3.678993829839892,49.262672811059915,-8.990783410138246
27,"(-3, 0, -1)",126.41,113.58,2.32,436.9,"(0, 3, 1)",3.678993829839893,48.95689655172414,-5.530172413793103
28,"(-3, 0, 1)",126.41,125.22,2.53,37.8,"(0, 3, 1)",3.678993829839892,49.49407114624506,-0.47035573122529556
29,"(3, 0, 1)",126.41,98.27,2.01,432.1,"(0, 3, 1)",3.678993829839893,48.8905472636816,-14.000000000000002
30,"(3, 1, -1)",934.23,384.92,7.71,308.9,"(1, 3, 1)",3.507782982817702,49.92477302204929,-71.24643320363164
31,"(0, -2, 3)",482.62,341.45,6.86,404.4,"(0, 3, 2)",3.2266910414421575,49.77405247813411,-20.57871720116618
32,"(-1, 3, -2)",319.99,201.95,4.07,144.4,"(1, 3, 2)",3.109317288409145,49.619164619164614,-29.002457002457007
33,"(-3, 1, -2)",319.99,200.22,4.04,386.2,"(1, 3, 2)",3.1093172884091453,49.55940594059406,-29.6460396039604
34,"(-1, 2, -3)",319.99,223.36,4.5,385.8,"(1, 3, 2)",3.1093172884091453,49.635555555555555,-21.473333333333333
35,"(-1, -2, 3)",319.99,210.83,4.24,442.2,"(1, 3, 2)",3.109317288409145,49.72405660377358,-25.745283018867923
36,"(3, -2, 1)",319.99,197.32,3.97,158.5,"(1, 3, 2)",3.1093172884091453,49.70277078085642,-30.899244332493705
37,"(1, -3, 2)",319.99,221.35,4.45,139.5,"(1, 3, 2)",3.109317288409145,49.74157303370786,-22.166292134831462
38,"(2, -1, 3)",319.99,242.59,4.89,488.3,"(1, 3, 2)",3.1093172884091453,49.60940695296524,-15.828220858895708
39,"(2, -3, 1)",319.99,238.15,4.79,42.3,"(1, 3, 2)",3.109317288409145,49.718162839248436,-17.08559498956159
40,"(1, -2, 3)",319.99,196.71,3.97,380.8,"(1, 3, 2)",3.1093172884091453,49.54911838790932,-31.052896725440803
41,"(1, 2, -3)",319.99,231.39,4.65,450.3,"(1, 3, 2)",3.109317288409145,49.761290322580635,-19.05376344086022
42,"(-2, 3, -2)",211.83,155.88,3.15,167.9,"(2, 3, 2)",2.8216594616726973,49.48571428571429,-17.761904761904766
43,"(2, -3, 2)",211.83,147.89,2.99,162.8,"(2, 3, 2)",2.8216594616726973,49.46153846153845,-21.38461538461539
44,"(2, -2, 3)",211.83,158.24,3.21,364.5,"(2, 3, 2)",2.821659461672698,49.295950155763244,-16.694704049844237
45,"(2, 2, -3)",211.83,111.71,2.25,526.1,"(2, 3, 2)",2.8216594616726973,49.648888888888884,-44.497777777777785
46,"(0, -3, 3)",471.69,532.15,10.67,253.2,"(0, 3, 3)",2.742160097441431,49.87347703842549,5.666354264292407
47,"(-3, 1, -3)",3.51,10.95,0.46,462.3,"(1, 3, 3)",2.669022647850116,23.804347826086953,16.173913043478258
48,"(-3, 3, -1)",3.51,4.3,0.38,82.4,"(1, 3, 3)",2.6690226478501153,11.31578947368421,2.0789473684210527
49,"(-1, -3, 3)",3.51,16.74,0.47,246.2,"(1, 3, 3)",2.6690226478501153,35.61702127659574,28.148936170212764
50,"(3, -1, 3)",3.51,11.87,0.48,457.2,"(1, 3, 3)",2.669022647850116,24.729166666666664,17.416666666666668
51,"(3, -3, 1)",3.51,6.62,0.37,77.8,"(1, 3, 3)",2.6690226478501153,17.89189189189189,8.405405405405407
52,"(-2, -3, 3)",631.35,373.47,7.49,229.2,"(2, 3, 3)",2.4803771340811718,49.86248331108144,-34.429906542056074
53,"(3, -2, 3)",631.35,355.47,7.14,352.7,"(2, 3, 3)",2.4803771340811718,49.78571428571429,-38.63865546218487
54,"(-3, 3, -3)",227.85,137.09,2.79,270.7,"(3, 3, 3)",2.2389643439173685,49.13620071684588,-32.53046594982079
55,"(-3, -3, 3)",227.85,295.41,5.94,194.7,"(3, 3, 3)",2.2389643439173685,49.73232323232323,11.373737373737379
56,"(3, -3, 3)",227.85,126.13,2.57,264.4,"(3, 3, 3)",2.2389643439173685,49.07782101167315,-39.57976653696498
57,"(3, 3, -3)",227.85,188.46,3.78,221.9,"(3, 3, 3)",2.2389643439173685,49.85714285714286,-10.420634920634917
58,"(4, 0, 0)",24.61,331.4,6.65,281.3,"(0, 4, 0)",2.9085,49.834586466165405,46.13383458646616
59,"(-4, -1, 0)",690.24,425.82,8.54,476.9,"(0, 4, 1)",2.821659461672698,49.861826697892276,-30.962529274004687
60,"(4, 1, 0)",690.24,377.67,7.57,467.8,"(0, 4, 1)",2.821659461672698,49.890356671070016,-41.290620871862615
61,"(4, 0, 1)",690.24,336.31,6.76,401.4,"(0, 4, 1)",2.821659461672698,49.75,-52.35650887573965
62,"(4, 1, 1)",187.12,143.52,2.9,557.0,"(1, 4, 1)",2.742160097441431,49.4896551724138,-15.034482758620689
63,"(-4, 1, -1)",187.12,84.95,1.77,279.5,"(1, 4, 1)",2.742160097441431,47.994350282485875,-57.72316384180791
64,"(-4, -1, 1)",187.12,111.95,2.27,310.1,"(1, 4, 1)",2.742160097441431,49.31718061674009,-33.11453744493392
