,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(-1, 0, 0)",2808.28,192.43,3.86,288.8,"(0, 1, 0)",11.647000000000006,49.85233160621762,-677.6813471502592
1,"(-1, 0, -1)",1471.74,130.45,2.64,581.5,"(0, 1, 1)",8.235672680479723,49.41287878787878,-508.0643939393939
2,"(1, 0, 1)",1471.74,122.3,2.48,578.9,"(0, 1, 1)",8.235672680479723,49.314516129032256,-544.1290322580645
3,"(0, -1, 1)",1471.74,134.55,2.71,256.5,"(0, 1, 1)",8.235672680479722,49.64944649446495,-493.4280442804428
4,"(0, 1, -1)",1471.74,115.93,2.34,259.2,"(0, 1, 1)",8.235672680479722,49.542735042735046,-579.4059829059829
5,"(-1, 1, -1)",2684.86,176.24,3.56,270.5,"(1, 1, 1)",6.724398585251573,49.50561797752809,-704.6685393258426
6,"(1, -1, 1)",2684.86,160.47,3.24,268.1,"(1, 1, 1)",6.724398585251573,49.52777777777777,-779.1327160493828
7,"(-2, 0, 0)",188.18,125.32,2.54,288.7,"(0, 2, 0)",5.823500000000003,49.33858267716535,-24.748031496062996
8,"(2, 0, 0)",188.18,117.91,2.39,284.6,"(0, 2, 0)",5.823500000000003,49.3347280334728,-29.401673640167367
9,"(-2, 1, 0)",367.12,161.28,3.28,71.8,"(0, 2, 1)",5.208696746788012,49.170731707317074,-62.75609756097561
10,"(2, -1, 0)",367.12,128.55,2.62,68.5,"(0, 2, 1)",5.208696746788012,49.06488549618321,-91.05725190839694
11,"(0, 2, -1)",367.12,105.63,2.18,20.7,"(0, 2, 1)",5.208696746788012,48.454128440366965,-119.94954128440367
12,"(2, 0, 1)",367.12,144.85,2.93,483.5,"(0, 2, 1)",5.208696746788013,49.43686006825938,-75.86006825938567
13,"(0, -1, 2)",367.12,144.79,2.92,499.6,"(0, 2, 1)",5.208696746788012,49.58561643835616,-76.14041095890411
14,"(-2, 1, -1)",89.48,93.89,1.95,275.5,"(1, 2, 1)",4.754867839032615,48.14871794871795,2.2615384615384597
15,"(-1, 1, -2)",89.48,93.18,1.91,443.2,"(1, 2, 1)",4.754867839032614,48.78534031413613,1.9371727748691114
16,"(2, -1, 1)",89.48,73.01,1.53,272.3,"(1, 2, 1)",4.754867839032615,47.71895424836602,-10.76470588235294
17,"(1, -2, 1)",89.47,86.27,1.8,91.0,"(1, 2, 1)",4.754867839032614,47.92777777777778,-1.7777777777777792
18,"(1, -1, 2)",89.48,79.88,1.64,439.9,"(1, 2, 1)",4.754867839032614,48.707317073170735,-5.853658536585371
