,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(0, 1, -1)",1424.24,742.33,14.87,215.9,"(0, 1, 1)",8.197488914295645,49.921318090114326,-45.85810356422327
1,"(-1, 1, -1)",2492.7,1632.77,32.68,281.6,"(1, 1, 1)",6.693221670715331,49.96236230110159,-26.31364749082007
2,"(1, -1, 1)",2492.7,1723.37,34.5,278.7,"(1, 1, 1)",6.693221670715331,49.9527536231884,-22.29942028985507
3,"(2, 0, 0)",141.34,685.3,13.73,387.4,"(0, 2, 0)",5.7965,49.91260014566642,39.618353969410045
4,"(-2, 1, 0)",382.0,232.68,4.69,133.3,"(0, 2, 1)",5.184547212631012,49.61194029850746,-31.83795309168443
5,"(2, -1, 0)",382.0,248.04,5.0,129.5,"(0, 2, 1)",5.184547212631012,49.608,-26.792
6,"(0, 2, -1)",382.0,222.56,4.49,10.7,"(0, 2, 1)",5.184547212631012,49.56792873051225,-35.51002227171492
7,"(-2, 0, -1)",382.0,246.43,4.97,541.5,"(0, 2, 1)",5.184547212631013,49.58350100603622,-27.277665995975855
8,"(2, 0, 1)",382.0,244.5,4.94,538.0,"(0, 2, 1)",5.184547212631013,49.49392712550607,-27.834008097165988
9,"(0, -1, 2)",382.0,296.61,5.98,456.8,"(0, 2, 1)",5.184547212631012,49.60033444816053,-14.279264214046819
10,"(0, 1, -2)",382.0,254.99,5.15,462.7,"(0, 2, 1)",5.184547212631012,49.512621359223296,-24.662135922330094
11,"(-2, 1, -1)",92.82,100.68,2.16,312.2,"(1, 2, 1)",4.7328224313475635,46.611111111111114,3.638888888888895
12,"(-1, 2, -1)",92.82,106.84,2.21,103.2,"(1, 2, 1)",4.7328224313475635,48.34389140271493,6.343891402714937
13,"(-1, 1, -2)",92.82,97.74,2.08,440.8,"(1, 2, 1)",4.7328224313475635,46.99038461538461,2.3653846153846163
14,"(-1, -1, 2)",92.82,119.72,2.44,506.4,"(1, 2, 1)",4.7328224313475635,49.0655737704918,11.024590163934429
15,"(2, -1, 1)",92.82,111.4,2.4,308.4,"(1, 2, 1)",4.7328224313475635,46.41666666666667,7.7416666666666725
16,"(1, -2, 1)",92.82,109.28,2.27,98.4,"(1, 2, 1)",4.7328224313475635,48.140969162995596,7.251101321585907
17,"(1, -1, 2)",92.82,114.29,2.42,436.2,"(1, 2, 1)",4.7328224313475635,47.227272727272734,8.871900826446288
18,"(1, 1, -2)",92.82,124.18,2.52,514.9,"(1, 2, 1)",4.7328224313475635,49.27777777777778,12.44444444444445
19,"(-2, 2, 0)",1263.18,1073.49,21.51,12.7,"(0, 2, 2)",4.098744457147823,49.90655509065551,-8.8186889818689
20,"(0, -2, 2)",1263.18,1008.18,20.2,211.1,"(0, 2, 2)",4.098744457147823,49.90990099009901,-12.62376237623763
21,"(0, 2, -2)",1263.18,978.28,19.61,216.6,"(0, 2, 2)",4.098744457147823,49.886792452830186,-14.528301886792457
22,"(-2, 1, -2)",464.56,471.89,9.52,429.6,"(1, 2, 2)",3.864333333333334,49.56827731092437,0.7699579831932757
23,"(-2, 2, -1)",464.56,510.99,10.28,163.5,"(1, 2, 2)",3.864333333333333,49.70719844357977,4.516536964980546
24,"(-1, 2, -2)",464.56,470.05,9.48,257.2,"(1, 2, 2)",3.864333333333333,49.583333333333336,0.5791139240506339
25,"(-1, -2, 2)",464.56,550.54,11.05,137.0,"(1, 2, 2)",3.864333333333333,49.822624434389134,7.7809954751131185
26,"(2, -1, 2)",464.56,497.19,10.03,424.9,"(1, 2, 2)",3.864333333333334,49.5702891326022,3.253240279162512
27,"(2, -2, 1)",464.56,513.75,10.34,159.2,"(1, 2, 2)",3.864333333333333,49.68568665377176,4.757253384912959
28,"(1, -2, 2)",464.56,493.05,9.96,252.3,"(1, 2, 2)",3.864333333333333,49.503012048192765,2.8604417670682736
29,"(1, 2, -2)",464.56,498.57,10.0,144.9,"(1, 2, 2)",3.864333333333333,49.857,3.400999999999999
30,"(-2, 2, -2)",0.1,306.73,6.27,284.1,"(2, 2, 2)",3.3466108353576653,48.92025518341308,48.9043062200957
31,"(2, -2, 2)",0.1,324.62,6.64,278.8,"(2, 2, 2)",3.3466108353576653,48.888554216867476,48.873493975903614
32,"(-3, 0, 0)",1454.12,564.34,11.34,390.1,"(0, 3, 0)",3.864333333333333,49.76543209876544,-78.46384479717813
33,"(3, 0, 0)",1454.12,565.26,11.36,384.2,"(0, 3, 0)",3.864333333333333,49.75880281690141,-78.24471830985915
34,"(-3, 1, 0)",122.65,137.57,2.88,198.8,"(0, 3, 1)",3.6660284914332015,47.76736111111111,5.180555555555552
35,"(3, -1, 0)",122.65,132.6,2.78,193.6,"(0, 3, 1)",3.6660284914332015,47.697841726618705,3.579136690647478
36,"(-3, 0, -1)",122.65,139.87,2.91,504.8,"(0, 3, 1)",3.6660284914332024,48.06529209621993,5.917525773195876
37,"(-3, 0, 1)",122.65,125.56,2.58,186.7,"(0, 3, 1)",3.6660284914332015,48.666666666666664,1.1279069767441847
38,"(3, 0, 1)",122.65,138.99,2.9,499.9,"(0, 3, 1)",3.6660284914332024,47.92758620689656,5.634482758620691
39,"(0, -1, 3)",122.65,146.86,3.02,568.0,"(0, 3, 1)",3.6660284914332015,48.629139072847686,8.016556291390732
40,"(3, 0, -1)",122.65,125.38,2.58,178.0,"(0, 3, 1)",3.6660284914332015,48.5968992248062,1.058139534883717
41,"(0, 1, -3)",122.65,141.15,2.9,574.6,"(0, 3, 1)",3.6660284914332015,48.67241379310345,6.379310344827586
42,"(-3, 1, -1)",912.91,745.09,14.97,330.3,"(1, 3, 1)",3.495421017690014,49.77221108884436,-11.210420841683362
43,"(-1, 3, -1)",912.91,688.52,13.81,11.0,"(1, 3, 1)",3.495421017690013,49.85662563359884,-16.24837074583635
44,"(-1, 1, -3)",912.91,732.22,14.69,533.0,"(1, 3, 1)",3.495421017690014,49.84479237576583,-12.3002042205582
45,"(3, -1, 1)",912.91,717.04,14.42,325.2,"(1, 3, 1)",3.495421017690014,49.7253814147018,-13.583217753120666
46,"(1, -1, 3)",912.91,764.87,15.35,527.5,"(1, 3, 1)",3.495421017690014,49.828664495114005,-9.6442996742671
47,"(-3, 2, 0)",480.19,493.51,9.92,84.1,"(0, 3, 2)",3.2153196874195404,49.74899193548387,1.3427419354838703
48,"(3, -2, 0)",480.19,460.39,9.26,79.2,"(0, 3, 2)",3.2153196874195404,49.71814254859611,-2.1382289416846665
49,"(0, -3, 2)",480.19,450.41,9.05,77.5,"(0, 3, 2)",3.2153196874195404,49.76906077348066,-3.2906077348066267
50,"(0, 3, -2)",480.19,437.63,8.79,84.1,"(0, 3, 2)",3.2153196874195404,49.7872582480091,-4.841865756541525
51,"(-3, 0, -2)",480.19,406.08,8.18,571.6,"(0, 3, 2)",3.215319687419541,49.64303178484108,-9.059902200488999
52,"(3, 0, 2)",480.19,405.29,8.16,566.9,"(0, 3, 2)",3.215319687419541,49.66789215686275,-9.178921568627448
53,"(0, -2, 3)",480.19,456.02,9.21,357.9,"(0, 3, 2)",3.2153196874195404,49.51357220412594,-2.624321389793704
54,"(0, 2, -3)",480.19,432.29,8.72,365.4,"(0, 3, 2)",3.2153196874195404,49.574541284403665,-5.493119266055043
55,"(-3, 2, -1)",305.79,216.26,4.45,204.1,"(1, 3, 2)",3.098359577490736,48.59775280898876,-20.119101123595513
56,"(-1, 3, -2)",305.79,250.39,5.08,138.6,"(1, 3, 2)",3.0983595774907355,49.289370078740156,-10.90551181102363
57,"(-2, 1, -3)",305.79,239.26,4.88,507.3,"(1, 3, 2)",3.098359577490736,49.028688524590166,-13.633196721311482
58,"(-1, -3, 2)",305.79,165.81,3.42,5.1,"(1, 3, 2)",3.098359577490736,48.48245614035088,-40.929824561403514
59,"(-3, 1, -2)",305.79,241.19,4.95,422.9,"(1, 3, 2)",3.098359577490736,48.72525252525252,-13.050505050505055
60,"(-2, 3, -1)",305.79,292.56,5.91,71.5,"(1, 3, 2)",3.0983595774907355,49.50253807106599,-2.2385786802030485
61,"(-1, 2, -3)",305.79,256.41,5.24,370.1,"(1, 3, 2)",3.098359577490736,48.93320610687023,-9.423664122137403
62,"(-1, -2, 3)",305.79,267.73,5.45,347.1,"(1, 3, 2)",3.0983595774907355,49.12477064220184,-6.983486238532111
63,"(3, -2, 1)",305.79,226.61,4.66,198.7,"(1, 3, 2)",3.098359577490736,48.62875536480687,-16.991416309012877
64,"(1, -3, 2)",305.79,275.87,5.61,133.0,"(1, 3, 2)",3.0983595774907355,49.174688057040996,-5.333333333333336
65,"(2, -1, 3)",305.79,260.32,5.32,501.6,"(1, 3, 2)",3.098359577490736,48.932330827067666,-8.546992481203013
66,"(1, 3, -2)",305.79,184.89,3.76,9.4,"(1, 3, 2)",3.098359577490736,49.17287234042553,-32.154255319148945
67,"(3, -1, 2)",305.79,255.45,5.25,417.7,"(1, 3, 2)",3.098359577490736,48.65714285714286,-9.588571428571434
68,"(2, -3, 1)",305.79,299.74,6.07,66.4,"(1, 3, 2)",3.0983595774907355,49.38056013179572,-0.9967051070840216
69,"(1, -2, 3)",305.79,265.61,5.45,363.7,"(1, 3, 2)",3.098359577490736,48.73577981651376,-7.372477064220185
70,"(1, 2, -3)",305.79,252.6,5.13,357.7,"(1, 3, 2)",3.0983595774907355,49.239766081871345,-10.368421052631584
71,"(-3, 2, -2)",202.18,178.0,3.74,301.0,"(2, 3, 2)",2.8117155010462085,47.593582887700535,-6.465240641711231
72,"(-2, 3, -2)",202.18,183.1,3.79,178.7,"(2, 3, 2)",2.8117155010462076,48.31134564643799,-5.034300791556731
73,"(-2, 2, -3)",202.18,127.17,2.73,373.4,"(2, 3, 2)",2.8117155010462085,46.582417582417584,-27.476190476190478
74,"(-2, -2, 3)",202.18,191.93,3.95,324.4,"(2, 3, 2)",2.8117155010462076,48.58987341772152,-2.5949367088607596
75,"(2, -3, 2)",202.18,198.42,4.14,172.5,"(2, 3, 2)",2.8117155010462076,47.92753623188406,-0.9082125603864781
76,"(2, -2, 3)",202.18,148.6,3.21,367.6,"(2, 3, 2)",2.8117155010462085,46.29283489096573,-16.691588785046733
77,"(2, 2, -3)",202.18,159.64,3.26,341.8,"(2, 3, 2)",2.8117155010462076,48.969325153374236,-13.049079754601234
78,"(-3, 3, 0)",463.33,1018.75,20.43,14.8,"(0, 3, 3)",2.7324963047652147,49.86539402838962,27.186490455212926
79,"(0, -3, 3)",463.33,669.2,13.47,210.7,"(0, 3, 3)",2.7324963047652147,49.6807720861173,15.283593170007428
80,"(0, 3, -3)",463.33,745.55,14.97,218.0,"(0, 3, 3)",2.7324963047652147,49.80293921175684,18.852371409485635
81,"(-3, 1, -3)",2.88,2.58,0.76,492.4,"(1, 3, 3)",2.6596166027614223,3.3947368421052633,-0.39473684210526294
