,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(0, -1, 1)",1430.24,290.83,5.82,255.8,"(0, 1, 1)",8.224358971980733,49.97079037800687,-195.77491408934708
1,"(-2, 1, 0)",382.39,172.38,3.46,69.4,"(0, 2, 1)",5.20154132926001,49.820809248554916,-60.69653179190751
2,"(0, -1, 2)",382.39,202.6,4.07,497.6,"(0, 2, 1)",5.20154132926001,49.778869778869776,-44.17444717444717
3,"(-2, 1, -1)",89.99,127.71,2.58,273.5,"(1, 2, 1)",4.748335866385191,49.49999999999999,14.62015503875969
4,"(-1, 1, -2)",89.99,84.42,1.72,441.3,"(1, 2, 1)",4.748335866385191,49.08139534883721,-3.238372093023252
5,"(2, -1, 1)",89.99,122.97,2.48,270.2,"(1, 2, 1)",4.748335866385191,49.58467741935484,13.298387096774196
6,"(1, -2, 1)",89.99,95.56,1.92,89.3,"(1, 2, 1)",4.74833586638519,49.770833333333336,2.9010416666666705
7,"(1, -1, 2)",89.99,87.04,1.78,438.2,"(1, 2, 1)",4.748335866385191,48.89887640449439,-1.6573033707865104
8,"(2, 1, -1)",89.99,84.03,1.68,368.5,"(1, 2, 1)",4.748335866385191,50.017857142857146,-3.547619047619044
9,"(-2, 0, -2)",1278.46,242.64,4.87,579.5,"(0, 2, 2)",4.112179485990367,49.82340862422998,-212.69404517453802
10,"(1, -2, 2)",463.07,224.36,4.51,262.2,"(1, 2, 2)",3.877,49.747228381374725,-52.929046563192905
11,"(1, 2, -2)",463.07,237.65,4.77,248.0,"(1, 2, 2)",3.877,49.82180293501049,-47.25786163522013
12,"(-2, -2, 2)",0.65,300.95,6.03,199.6,"(2, 2, 2)",3.357580490472268,49.908789386401324,49.80099502487562
13,"(2, -2, 2)",0.65,228.59,4.6,265.5,"(2, 2, 2)",3.357580490472268,49.69347826086957,49.55217391304348
14,"(-3, 0, 0)",1493.65,153.95,3.1,287.1,"(0, 3, 0)",3.877,49.66129032258064,-432.16129032258067
15,"(3, 0, 0)",1493.65,128.13,2.58,281.9,"(0, 3, 0)",3.877,49.66279069767442,-529.2713178294573
16,"(-3, 1, 0)",126.02,111.8,2.26,124.4,"(0, 3, 1)",3.6780451465418422,49.469026548672566,-6.292035398230088
17,"(3, 1, 0)",126.02,91.99,1.86,541.6,"(0, 3, 1)",3.6780451465418422,49.456989247311824,-18.295698924731184
18,"(-3, 0, -1)",126.02,98.14,2.0,436.1,"(0, 3, 1)",3.6780451465418422,49.07,-13.939999999999998
19,"(3, 0, 1)",126.02,88.99,1.82,431.5,"(0, 3, 1)",3.6780451465418422,48.895604395604394,-20.346153846153847
20,"(-3, 1, -1)",933.62,337.06,6.76,277.2,"(1, 3, 1)",3.506878448783969,49.86094674556213,-88.24852071005917
21,"(-3, 0, -2)",482.44,302.62,6.08,524.1,"(0, 3, 2)",3.2258589911478204,49.77302631578947,-29.57565789473684
