,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(-1, 0, 0)",2775.17,1619.26,32.42,387.5,"(0, 1, 0)",11.596,49.94632942628007,-35.654225786551514
1,"(0, -1, 1)",1426.48,937.62,18.79,204.3,"(0, 1, 1)",8.199610234639204,49.899946780202235,-26.017030335284726
2,"(0, 1, -1)",1426.48,815.81,16.35,207.1,"(0, 1, 1)",8.199610234639204,49.8966360856269,-37.34984709480123
3,"(-1, 1, -1)",2505.56,1655.22,33.16,275.4,"(1, 1, 1)",6.694953721522899,49.916164053076,-25.64354644149578
4,"(1, -1, 1)",2505.56,1554.09,31.16,272.8,"(1, 1, 1)",6.694953721522899,49.87451861360719,-30.53498074454429
5,"(-2, 0, 0)",139.6,752.55,15.16,387.6,"(0, 2, 0)",5.798,49.64050131926121,40.4320580474934
6,"(2, 0, 0)",139.6,752.89,15.17,383.7,"(0, 2, 0)",5.798,49.630191166776534,40.4278180619644
7,"(-2, 1, 0)",383.16,209.8,4.29,129.5,"(0, 2, 1)",5.185888853417512,48.904428904428904,-40.410256410256416
8,"(2, -1, 0)",383.16,235.53,4.79,125.7,"(0, 2, 1)",5.185888853417512,49.17118997912317,-30.820459290187895
9,"(0, 2, -1)",383.16,260.14,5.28,6.7,"(0, 2, 1)",5.185888853417512,49.26893939393939,-23.29924242424243
10,"(-2, 0, -1)",383.16,310.14,6.31,536.8,"(0, 2, 1)",5.185888853417513,49.15055467511886,-11.57210776545167
11,"(2, 0, 1)",383.16,279.58,5.71,533.0,"(0, 2, 1)",5.185888853417513,48.963222416812606,-18.140105078809114
12,"(0, -1, 2)",383.16,308.68,6.32,447.4,"(0, 2, 1)",5.185888853417512,48.84177215189873,-11.78481012658228
13,"(0, 1, -2)",383.16,320.15,6.55,451.8,"(0, 2, 1)",5.185888853417512,48.87786259541984,-9.619847328244282
14,"(-2, 1, -1)",93.55,111.78,2.72,307.0,"(1, 2, 1)",4.734047176218955,41.095588235294116,6.702205882352942
15,"(-1, 2, -1)",93.55,142.94,2.99,96.3,"(1, 2, 1)",4.734047176218954,47.80602006688963,16.51839464882943
16,"(-1, 1, -2)",93.55,124.84,3.01,432.6,"(1, 2, 1)",4.734047176218955,41.47508305647841,10.395348837209305
17,"(-1, -1, 2)",93.55,131.14,2.75,491.4,"(1, 2, 1)",4.734047176218954,47.68727272727272,13.669090909090905
18,"(2, -1, 1)",93.55,155.3,3.73,303.5,"(1, 2, 1)",4.734047176218955,41.635388739946386,16.554959785522794
19,"(1, -2, 1)",93.55,148.89,3.11,93.1,"(1, 2, 1)",4.734047176218954,47.874598070739545,17.794212218649516
20,"(1, -1, 2)",93.55,112.71,2.81,428.8,"(1, 2, 1)",4.734047176218955,40.11032028469751,6.818505338078291
21,"(1, 1, -2)",93.55,150.01,3.14,499.4,"(1, 2, 1)",4.734047176218954,47.773885350318466,17.98089171974522
22,"(0, -2, 2)",1262.44,1006.17,20.2,203.0,"(0, 2, 2)",4.099805117319602,49.81039603960396,-12.686633663366342
23,"(0, 2, -2)",1262.44,1034.15,20.77,207.9,"(0, 2, 2)",4.099805117319602,49.790563312469914,-10.991333654309098
24,"(-2, 1, -2)",470.43,553.76,11.37,422.8,"(1, 2, 2)",3.865333333333333,48.703605980650835,7.328935795954265
25,"(-2, 2, -1)",470.43,519.38,10.51,158.1,"(1, 2, 2)",3.865333333333332,49.41769743101808,4.6574690770694565
26,"(-1, 2, -2)",470.43,537.36,10.92,250.2,"(1, 2, 2)",3.865333333333332,49.20879120879121,6.1291208791208796
27,"(-1, -2, 2)",470.43,615.9,12.38,125.7,"(1, 2, 2)",3.865333333333332,49.74959612277867,11.750403877221322
28,"(2, -1, 2)",470.43,572.64,11.79,418.3,"(1, 2, 2)",3.865333333333333,48.56997455470738,8.669211195928751
29,"(2, -2, 1)",470.43,582.87,11.79,153.8,"(1, 2, 2)",3.865333333333332,49.43765903307889,9.536895674300254
30,"(1, -2, 2)",470.43,520.16,10.59,245.8,"(1, 2, 2)",3.865333333333332,49.1180358829084,4.695939565627947
31,"(1, 2, -2)",470.43,568.26,11.41,133.6,"(1, 2, 2)",3.865333333333332,49.80368098159509,8.574057843996492
32,"(-2, 2, -2)",0.23,235.42,5.11,277.7,"(2, 2, 2)",3.3474768607614496,46.070450097847356,46.025440313111545
33,"(2, -2, 2)",0.23,204.4,4.58,272.6,"(2, 2, 2)",3.3474768607614496,44.62882096069869,44.57860262008734
34,"(-3, 0, 0)",1442.25,766.93,15.53,387.5,"(0, 3, 0)",3.865333333333333,49.38377334191887,-43.484867997424345
35,"(3, 0, 0)",1442.25,829.18,16.78,381.0,"(0, 3, 0)",3.865333333333333,49.41477949940405,-36.535756853396904
36,"(-3, 1, 0)",122.82,141.81,3.18,195.5,"(0, 3, 1)",3.666977174731252,44.594339622641506,5.97169811320755
37,"(3, -1, 0)",122.82,154.29,3.4,190.5,"(0, 3, 1)",3.666977174731252,45.37941176470588,9.255882352941176
38,"(-3, 0, -1)",122.82,171.93,3.76,500.0,"(0, 3, 1)",3.6669771747312527,45.726063829787236,13.061170212765962
39,"(-3, 0, 1)",122.82,131.81,2.83,187.1,"(0, 3, 1)",3.666977174731252,46.57597173144876,3.176678445229685
40,"(3, 0, 1)",122.82,147.32,3.41,495.2,"(0, 3, 1)",3.6669771747312527,43.20234604105571,7.18475073313783
41,"(0, -1, 3)",122.82,153.39,3.24,558.9,"(0, 3, 1)",3.666977174731252,47.34259259259259,9.435185185185183
42,"(3, 0, -1)",122.82,155.18,3.26,178.6,"(0, 3, 1)",3.666977174731252,47.60122699386503,9.926380368098163
43,"(0, 1, -3)",122.82,151.03,3.24,565.3,"(0, 3, 1)",3.666977174731252,46.614197530864196,8.706790123456791
44,"(-3, 1, -1)",927.86,918.97,18.64,325.5,"(1, 3, 1)",3.4963255517237464,49.30096566523605,-0.47693133047210223
