,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(0, -1, 1)",1426.5,309.05,6.19,255.1,"(0, 1, 1)",8.223651865199548,49.92730210016155,-180.52504038772213
1,"(-2, 1, 0)",386.3,205.69,4.13,68.9,"(0, 2, 1)",5.201094115664511,49.803874092009686,-43.73123486682809
2,"(2, 0, 1)",386.3,189.42,3.81,480.9,"(0, 2, 1)",5.201094115664511,49.71653543307086,-51.6745406824147
3,"(0, -1, 2)",386.3,193.78,3.89,497.0,"(0, 2, 1)",5.201094115664511,49.814910025706936,-49.491002570694086
4,"(-2, 1, -1)",89.5,125.61,2.54,272.6,"(1, 2, 1)",4.747927618094727,49.45275590551181,14.216535433070865
5,"(-1, 2, -1)",89.5,95.0,1.92,91.8,"(1, 2, 1)",4.747927618094726,49.47916666666667,2.8645833333333335
6,"(-1, 1, -2)",89.5,80.82,1.65,440.6,"(1, 2, 1)",4.747927618094727,48.98181818181818,-5.260606060606065
7,"(2, -1, 1)",89.5,135.82,2.74,269.5,"(1, 2, 1)",4.747927618094727,49.569343065693424,16.905109489051092
8,"(1, -2, 1)",89.5,100.46,2.03,88.7,"(1, 2, 1)",4.747927618094726,49.48768472906404,5.399014778325121
9,"(1, -1, 2)",89.5,85.21,1.74,437.4,"(1, 2, 1)",4.747927618094727,48.97126436781609,-2.465517241379314
10,"(2, 1, -1)",89.5,84.98,1.7,368.8,"(1, 2, 1)",4.747927618094727,49.98823529411765,-2.6588235294117624
11,"(-2, 0, -2)",1285.89,230.86,4.63,578.6,"(0, 2, 2)",4.111825932599774,49.86177105831534,-227.86825053995685
12,"(1, -2, 2)",466.0,223.14,4.49,261.5,"(1, 2, 2)",3.8766666666666665,49.697104677060125,-54.089086859688194
13,"(-2, -2, 2)",0.29,387.23,7.75,199.0,"(2, 2, 2)",3.357291815337674,49.965161290322584,49.92774193548387
14,"(-3, 0, 0)",1509.14,138.25,2.79,286.5,"(0, 3, 0)",3.8766666666666665,49.551971326164875,-491.35842293906813
15,"(3, 0, 0)",1509.14,129.14,2.61,281.3,"(0, 3, 0)",3.8766666666666665,49.47892720306513,-528.735632183908
16,"(-3, 1, 0)",128.0,121.69,2.46,123.9,"(0, 3, 1)",3.6777289187758253,49.46747967479675,-2.565040650406505
17,"(3, 1, 0)",128.0,89.51,1.81,540.5,"(0, 3, 1)",3.6777289187758253,49.45303867403315,-21.265193370165743
18,"(-3, 0, -1)",128.0,87.97,1.8,435.5,"(0, 3, 1)",3.6777289187758253,48.87222222222222,-22.23888888888889
19,"(3, 0, 1)",128.0,96.09,1.97,430.7,"(0, 3, 1)",3.6777289187758253,48.776649746192895,-16.197969543147206
20,"(-3, 1, -1)",936.92,358.54,7.2,276.6,"(1, 3, 1)",3.506576937439391,49.797222222222224,-80.33055555555553
21,"(0, -3, 2)",485.85,262.57,5.27,103.6,"(0, 3, 2)",3.2255816410497076,49.82352941176471,-42.36812144212524
22,"(-3, 0, -2)",485.85,296.13,5.95,523.3,"(0, 3, 2)",3.2255816410497076,49.76974789915966,-31.88571428571429
23,"(-1, -2, 3)",318.94,189.59,3.82,442.3,"(1, 3, 2)",3.1082482434414955,49.63089005235602,-33.861256544502616
24,"(3, -2, 1)",318.94,174.15,3.5,157.8,"(1, 3, 2)",3.108248243441496,49.75714285714286,-41.36857142857143
25,"(1, -3, 2)",318.94,186.4,3.74,138.4,"(1, 3, 2)",3.1082482434414955,49.839572192513366,-35.43850267379679
26,"(1, 3, -2)",318.94,182.54,3.66,55.2,"(1, 3, 2)",3.108248243441496,49.874316939890704,-37.26775956284153
27,"(2, -3, 1)",318.94,222.14,4.46,41.6,"(1, 3, 2)",3.1082482434414955,49.80717488789237,-21.704035874439466
28,"(1, -2, 3)",318.94,162.09,3.28,380.2,"(1, 3, 2)",3.108248243441496,49.41768292682927,-47.82012195121951
29,"(1, 2, -3)",318.94,180.53,3.63,450.5,"(1, 3, 2)",3.1082482434414955,49.73278236914601,-38.129476584022036
30,"(-3, 2, -2)",212.26,157.86,3.2,271.9,"(2, 3, 2)",2.8206893191725526,49.331250000000004,-16.999999999999993
31,"(-2, 3, -2)",212.26,131.52,2.65,167.1,"(2, 3, 2)",2.820689319172552,49.630188679245286,-30.467924528301882
32,"(-2, 2, -3)",212.26,119.84,2.44,368.9,"(2, 3, 2)",2.8206893191725526,49.114754098360656,-37.877049180327866
33,"(-2, -2, 3)",212.26,153.53,3.09,513.6,"(2, 3, 2)",2.820689319172552,49.686084142394826,-19.00647249190938
34,"(-3, 1, -3)",3.37,9.62,0.41,461.5,"(1, 3, 3)",2.668104984914634,23.46341463414634,15.243902439024389
35,"(-3, 3, -1)",3.37,3.97,0.27,82.3,"(1, 3, 3)",2.6681049849146334,14.703703703703704,2.2222222222222223
36,"(-1, -3, 3)",3.37,17.85,0.53,246.2,"(1, 3, 3)",2.6681049849146334,33.67924528301887,27.32075471698113
37,"(3, -1, 3)",3.37,10.22,0.47,456.1,"(1, 3, 3)",2.668104984914634,21.744680851063833,14.574468085106385
38,"(3, -3, 1)",3.37,5.31,0.26,77.3,"(1, 3, 3)",2.6681049849146334,20.42307692307692,7.461538461538459
39,"(1, 3, -3)",3.37,26.78,0.6,254.9,"(1, 3, 3)",2.6681049849146334,44.63333333333334,39.016666666666666
40,"(-2, 3, -3)",639.84,279.18,5.62,267.5,"(2, 3, 3)",2.479524331215749,49.6761565836299,-64.17437722419929
41,"(3, -2, 3)",639.84,345.12,6.94,351.9,"(2, 3, 3)",2.479524331215749,49.72910662824207,-42.46685878962536
42,"(3, -3, 2)",639.84,260.39,5.23,178.7,"(2, 3, 3)",2.479524331215749,49.787762906309744,-72.5525812619503
43,"(2, -3, 3)",639.84,298.48,6.0,261.6,"(2, 3, 3)",2.479524331215749,49.74666666666667,-56.89333333333334
44,"(2, 3, -3)",639.84,276.5,5.54,243.1,"(2, 3, 3)",2.479524331215749,49.90974729241877,-65.58483754512636
45,"(-3, 3, -3)",223.91,112.19,2.3,270.1,"(3, 3, 3)",2.238194543558449,48.77826086956522,-48.573913043478264
46,"(-3, -3, 3)",223.91,402.16,8.08,194.5,"(3, 3, 3)",2.238194543558449,49.772277227722775,22.06064356435644
47,"(3, -3, 3)",223.91,106.14,2.18,263.6,"(3, 3, 3)",2.238194543558449,48.68807339449541,-54.02293577981651
48,"(3, 3, -3)",223.91,165.31,3.31,221.4,"(3, 3, 3)",2.238194543558449,49.94259818731118,-17.70392749244713
49,"(4, 0, 0)",23.66,357.53,7.18,280.3,"(0, 4, 0)",2.9075,49.79526462395543,46.49999999999999
50,"(4, 1, 0)",683.73,349.31,7.01,466.0,"(0, 4, 1)",2.8206893191725526,49.830242510699,-47.70613409415122
51,"(4, 0, 1)",683.73,344.28,6.92,400.2,"(0, 4, 1)",2.8206893191725526,49.751445086705196,-49.05346820809249
52,"(4, 0, -1)",683.73,282.54,5.66,102.1,"(0, 4, 1)",2.8206893191725526,49.918727915194346,-70.88162544169612
53,"(4, 1, 1)",183.65,141.18,2.85,555.2,"(1, 4, 1)",2.7412172883998496,49.53684210526316,-14.901754385964912
54,"(-4, 1, -1)",183.65,73.47,1.53,278.7,"(1, 4, 1)",2.7412172883998496,48.01960784313725,-72.01307189542484
55,"(-4, -1, 1)",183.65,148.87,3.02,308.4,"(1, 4, 1)",2.7412172883998496,49.294701986754966,-11.516556291390728
56,"(-4, -1, -1)",183.65,116.45,2.35,562.3,"(1, 4, 1)",2.7412172883998496,49.5531914893617,-28.595744680851062
57,"(4, -1, 1)",183.65,84.9,1.76,273.1,"(1, 4, 1)",2.7412172883998496,48.23863636363637,-56.10795454545455
58,"(1, -1, 4)",183.65,147.41,2.97,586.9,"(1, 4, 1)",2.7412172883998496,49.63299663299663,-12.202020202020204
59,"(4, 1, -1)",183.65,104.47,2.11,295.9,"(1, 4, 1)",2.7412172883998496,49.51184834123223,-37.526066350710906
60,"(-4, 2, 0)",126.57,192.1,3.87,70.8,"(0, 4, 2)",2.6005470578322556,49.638242894056845,16.9328165374677
61,"(0, -4, 2)",126.57,150.46,3.03,13.6,"(0, 4, 2)",2.6005470578322556,49.656765676567666,7.88448844884489
62,"(-4, 0, -2)",126.57,112.96,2.3,485.3,"(0, 4, 2)",2.6005470578322556,49.11304347826087,-5.917391304347826
63,"(4, 0, 2)",126.57,147.01,2.99,479.3,"(0, 4, 2)",2.6005470578322556,49.16722408026755,6.836120401337792
64,"(0, -2, 4)",126.57,142.21,2.89,494.7,"(0, 4, 2)",2.6005470578322556,49.207612456747405,5.411764705882358
65,"(-4, 2, -1)",123.06,95.03,1.93,182.7,"(1, 4, 2)",2.5378740634445913,49.23834196891192,-14.523316062176168
66,"(-1, 4, -2)",123.06,80.82,1.64,62.1,"(1, 4, 2)",2.5378740634445913,49.28048780487805,-25.75609756097562
67,"(-2, 1, -4)",123.06,82.55,1.68,549.2,"(1, 4, 2)",2.5378740634445918,49.13690476190476,-24.11309523809524
68,"(-4, 1, -2)",123.06,88.74,1.83,370.6,"(1, 4, 2)",2.5378740634445918,48.49180327868852,-18.754098360655743
69,"(-1, 2, -4)",123.06,108.32,2.21,467.1,"(1, 4, 2)",2.5378740634445913,49.01357466063348,-6.669683257918556
70,"(-1, -2, 4)",123.06,106.59,2.16,543.3,"(1, 4, 2)",2.5378740634445913,49.34722222222222,-7.624999999999999
71,"(4, -2, 1)",123.06,85.35,1.74,176.4,"(1, 4, 2)",2.5378740634445913,49.05172413793103,-21.672413793103452
72,"(4, -1, 2)",123.06,124.59,2.56,364.7,"(1, 4, 2)",2.5378740634445918,48.66796875,0.5976562500000004
73,"(1, -2, 4)",123.06,105.43,2.17,460.7,"(1, 4, 2)",2.5378740634445913,48.5852534562212,-8.124423963133639
74,"(1, 2, -4)",123.06,64.91,1.32,552.5,"(1, 4, 2)",2.5378740634445913,49.17424242424242,-44.053030303030305
75,"(-4, 2, -2)",82.02,72.8,1.53,274.6,"(2, 4, 2)",2.3739638090473636,47.58169934640522,-6.026143790849672
76,"(-2, 4, -2)",82.02,85.95,1.75,93.2,"(2, 4, 2)",2.373963809047363,49.114285714285714,2.2457142857142895
77,"(-2, 2, -4)",82.02,68.96,1.45,442.0,"(2, 4, 2)",2.3739638090473636,47.55862068965517,-9.00689655172414
78,"(4, -2, 2)",82.02,68.32,1.45,268.7,"(2, 4, 2)",2.3739638090473636,47.11724137931034,-9.448275862068968
79,"(2, -4, 2)",82.02,83.12,1.69,87.0,"(2, 4, 2)",2.373963809047363,49.18343195266272,0.6508875739645021
80,"(2, -2, 4)",82.02,94.98,1.98,435.5,"(2, 4, 2)",2.3739638090473636,47.96969696969697,6.545454545454549
81,"(4, 2, -2)",82.02,75.4,1.52,359.3,"(2, 4, 2)",2.3739638090473636,49.60526315789474,-4.35526315789473
82,"(0, -4, 3)",1.66,4.21,0.28,143.8,"(0, 4, 3)",2.326,15.035714285714285,9.107142857142856
83,"(0, 4, -3)",1.66,5.45,0.22,153.1,"(0, 4, 3)",2.326,24.772727272727273,17.227272727272727
84,"(-4, 0, -3)",1.66,6.66,0.31,539.6,"(0, 4, 3)",2.326,21.483870967741936,16.129032258064516
85,"(4, 0, 3)",1.66,9.65,0.39,533.0,"(0, 4, 3)",2.326,24.743589743589745,20.487179487179485
86,"(0, -3, 4)",1.66,2.47,0.48,362.6,"(0, 4, 3)",2.326,5.145833333333334,1.6875000000000007
87,"(0, 3, -4)",1.66,6.86,0.37,370.6,"(0, 4, 3)",2.326,18.54054054054054,14.054054054054054
88,"(-4, 3, -1)",8.55,67.55,1.4,110.1,"(1, 4, 3)",2.28083065165708,48.25,42.142857142857146
89,"(-1, 4, -3)",8.55,16.58,0.4,171.6,"(1, 4, 3)",2.28083065165708,41.449999999999996,20.074999999999992
90,"(-3, 1, -4)",8.55,9.68,0.4,516.1,"(1, 4, 3)",2.2808306516570807,24.2,2.8249999999999975
91,"(-1, -4, 3)",8.55,34.71,0.79,114.0,"(1, 4, 3)",2.28083065165708,43.936708860759495,33.11392405063291
92,"(-4, 1, -3)",8.55,18.0,0.54,438.6,"(1, 4, 3)",2.2808306516570807,33.33333333333333,17.499999999999996
93,"(-3, 4, -1)",8.55,64.26,1.32,26.0,"(1, 4, 3)",2.28083065165708,48.68181818181818,42.20454545454546
94,"(-1, 3, -4)",8.55,18.61,0.54,356.4,"(1, 4, 3)",2.28083065165708,34.46296296296296,18.629629629629626
95,"(-1, -3, 4)",8.55,21.98,0.78,377.4,"(1, 4, 3)",2.28083065165708,28.17948717948718,17.217948717948715
96,"(1, -4, 3)",8.55,20.85,0.49,164.5,"(1, 4, 3)",2.28083065165708,42.55102040816327,25.102040816326532
97,"(3, -1, 4)",8.55,12.36,0.48,510.1,"(1, 4, 3)",2.2808306516570807,25.75,7.937499999999997
98,"(1, 4, -3)",8.55,11.37,0.28,124.0,"(1, 4, 3)",2.28083065165708,40.60714285714285,10.071428571428566
99,"(4, -1, 3)",8.55,22.63,0.67,432.3,"(1, 4, 3)",2.2808306516570807,33.776119402985074,21.014925373134325
100,"(3, -4, 1)",8.55,56.49,1.17,19.9,"(1, 4, 3)",2.28083065165708,48.282051282051285,40.97435897435898
101,"(1, -3, 4)",8.55,18.64,0.58,348.7,"(1, 4, 3)",2.28083065165708,32.13793103448276,17.396551724137932
102,"(1, 3, -4)",8.55,12.64,0.4,387.4,"(1, 4, 3)",2.28083065165708,31.6,10.225
103,"(-4, 3, -2)",0.0,27.35,0.63,197.3,"(2, 4, 3)",2.159636782999113,43.41269841269841,43.41269841269841
104,"(-2, 4, -3)",0.0,17.87,0.44,185.6,"(2, 4, 3)",2.159636782999113,40.61363636363637,40.61363636363637
105,"(-3, 2, -4)",0.0,8.3,0.43,422.6,"(2, 4, 3)",2.159636782999113,19.30232558139535,19.30232558139535
106,"(-2, -4, 3)",0.0,8.8,0.46,68.6,"(2, 4, 3)",2.159636782999113,19.130434782608695,19.130434782608695
107,"(-4, 2, -3)",0.0,3.45,0.38,348.6,"(2, 4, 3)",2.159636782999113,9.078947368421053,9.078947368421053
108,"(-3, 4, -2)",0.0,5.31,0.27,116.7,"(2, 4, 3)",2.159636782999113,19.666666666666664,19.666666666666664
