,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(-1, 1, 0)",1427.05,869.57,17.41,12.5,"(0, 1, 1)",8.196074700733273,49.94658242389431,-32.020677771395746
1,"(0, -1, 1)",1427.05,836.46,16.75,212.7,"(0, 1, 1)",8.196074700733273,49.9379104477612,-35.259104477611935
2,"(0, 1, -1)",1427.05,764.58,15.31,216.1,"(0, 1, 1)",8.196074700733273,49.93990855649902,-43.2704114957544
3,"(-1, 1, -1)",2494.77,1713.0,34.29,282.0,"(1, 1, 1)",6.692066970176954,49.956255468066495,-22.79877515310586
4,"(1, -1, 1)",2494.77,1642.42,32.88,279.2,"(1, 1, 1)",6.692066970176954,49.951946472019465,-25.92305352798053
5,"(2, 0, 0)",139.64,693.13,13.89,387.6,"(0, 2, 0)",5.795500000000001,49.90136789056875,39.848092152627785
6,"(-2, 1, 0)",381.08,242.14,4.88,133.5,"(0, 2, 1)",5.183652785440013,49.618852459016395,-28.471311475409838
7,"(2, -1, 0)",381.08,252.37,5.08,129.8,"(0, 2, 1)",5.183652785440013,49.67913385826772,-25.33661417322834
8,"(0, 2, -1)",381.08,219.0,4.42,10.6,"(0, 2, 1)",5.183652785440013,49.547511312217196,-36.66968325791855
9,"(-2, 0, -1)",381.08,242.4,4.89,541.6,"(0, 2, 1)",5.183652785440015,49.57055214723927,-28.359918200408995
10,"(2, 0, 1)",381.08,252.94,5.1,538.1,"(0, 2, 1)",5.183652785440015,49.596078431372554,-25.12549019607843
11,"(0, -1, 2)",381.08,278.69,5.62,457.7,"(0, 2, 1)",5.183652785440013,49.588967971530245,-18.21886120996441
12,"(0, 1, -2)",381.08,261.04,5.26,463.2,"(0, 2, 1)",5.183652785440013,49.627376425855516,-22.821292775665395
13,"(-2, 1, -1)",94.03,100.24,2.13,312.6,"(1, 2, 1)",4.7320059347666374,47.06103286384977,2.915492957746476
14,"(-1, 2, -1)",94.03,109.13,2.25,103.2,"(1, 2, 1)",4.732005934766637,48.50222222222222,6.711111111111109
15,"(-1, 1, -2)",94.03,107.39,2.26,441.6,"(1, 2, 1)",4.7320059347666374,47.51769911504425,5.911504424778761
16,"(-1, -1, 2)",94.03,114.45,2.33,507.9,"(1, 2, 1)",4.732005934766637,49.12017167381974,8.763948497854077
17,"(2, -1, 1)",94.03,111.44,2.39,309.0,"(1, 2, 1)",4.7320059347666374,46.6276150627615,7.284518828451881
18,"(1, -2, 1)",94.03,107.39,2.22,98.9,"(1, 2, 1)",4.732005934766637,48.37387387387387,6.018018018018017
19,"(1, -1, 2)",94.03,106.26,2.24,436.9,"(1, 2, 1)",4.7320059347666374,47.4375,5.45982142857143
20,"(1, 1, -2)",94.03,127.08,2.58,516.1,"(1, 2, 1)",4.732005934766637,49.25581395348837,12.810077519379844
21,"(0, -2, 2)",1259.57,933.17,18.7,211.5,"(0, 2, 2)",4.098037350366637,49.90213903743315,-17.454545454545453
22,"(0, 2, -2)",1259.57,968.9,19.41,216.8,"(0, 2, 2)",4.098037350366637,49.917568263781554,-14.975270479134464
23,"(-2, 1, -2)",466.7,484.45,9.76,430.0,"(1, 2, 2)",3.863666666666668,49.63627049180328,1.8186475409836067
24,"(-2, 2, -1)",466.69,542.83,10.9,163.8,"(1, 2, 2)",3.863666666666667,49.800917431192666,6.985321100917435
25,"(-1, 2, -2)",466.69,453.08,9.13,257.9,"(1, 2, 2)",3.863666666666667,49.62541073384446,-1.490690032858709
26,"(-1, -2, 2)",466.69,532.81,10.69,137.5,"(1, 2, 2)",3.863666666666667,49.84190832553789,6.185219831618331
27,"(2, -1, 2)",466.7,501.44,10.11,425.5,"(1, 2, 2)",3.863666666666668,49.598417408506435,3.4362017804154315
28,"(2, -2, 1)",466.69,531.5,10.69,159.7,"(1, 2, 2)",3.863666666666667,49.719363891487376,6.062675397567821
29,"(1, -2, 2)",466.69,445.68,9.0,252.9,"(1, 2, 2)",3.863666666666667,49.52,-2.3344444444444434
30,"(1, 2, -2)",466.69,517.12,10.37,145.0,"(1, 2, 2)",3.863666666666667,49.86692381870782,4.8630665380906475
31,"(-2, 2, -2)",0.09,314.98,6.42,284.6,"(2, 2, 2)",3.346033485088477,49.06230529595016,49.04828660436138
32,"(2, -2, 2)",0.09,318.6,6.51,279.6,"(2, 2, 2)",3.346033485088477,48.94009216589862,48.926267281106
33,"(-3, 0, 0)",1435.74,559.82,11.24,390.3,"(0, 3, 0)",3.863666666666668,49.80604982206406,-77.92882562277579
34,"(3, 0, 0)",1435.74,574.19,11.53,384.4,"(0, 3, 0)",3.863666666666668,49.79965307892455,-74.72246313963574
35,"(-3, 1, 0)",122.06,141.11,2.94,199.2,"(0, 3, 1)",3.665396035901169,47.99659863945579,6.479591836734698
36,"(3, -1, 0)",122.06,139.93,2.92,194.0,"(0, 3, 1)",3.665396035901169,47.92123287671233,6.119863013698632
37,"(-3, 0, -1)",122.06,140.72,2.91,505.0,"(0, 3, 1)",3.66539603590117,48.3573883161512,6.412371134020617
38,"(-3, 0, 1)",122.06,129.52,2.66,186.5,"(0, 3, 1)",3.665396035901169,48.69172932330827,2.8045112781954917
39,"(3, 0, 1)",122.06,142.37,2.95,500.1,"(0, 3, 1)",3.66539603590117,48.26101694915254,6.884745762711865
40,"(0, -1, 3)",122.06,145.81,2.99,568.5,"(0, 3, 1)",3.665396035901169,48.76588628762541,7.94314381270903
41,"(3, 0, -1)",122.06,133.79,2.74,178.1,"(0, 3, 1)",3.665396035901169,48.82846715328466,4.281021897810215
42,"(0, 1, -3)",122.06,144.99,2.97,575.1,"(0, 3, 1)",3.665396035901169,48.81818181818182,7.720538720538722
