,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(0, -1, 1)",1432.61,308.17,6.17,255.2,"(0, 1, 1)",8.223651865199548,49.94651539708266,-182.24311183144243
1,"(2, 0, 1)",381.17,181.68,3.66,481.1,"(0, 2, 1)",5.201094115664511,49.63934426229508,-54.505464480874316
2,"(0, -1, 2)",381.17,206.1,4.14,497.0,"(0, 2, 1)",5.201094115664511,49.78260869565218,-42.28743961352658
3,"(-2, 1, -1)",89.8,128.9,2.6,272.8,"(1, 2, 1)",4.747927618094727,49.57692307692308,15.038461538461542
4,"(-1, 2, -1)",89.8,98.95,1.99,91.9,"(1, 2, 1)",4.747927618094726,49.72361809045226,4.597989949748746
5,"(-1, 1, -2)",89.8,85.66,1.75,440.7,"(1, 2, 1)",4.747927618094727,48.94857142857143,-2.365714285714286
6,"(2, -1, 1)",89.8,127.68,2.58,269.6,"(1, 2, 1)",4.747927618094727,49.48837209302326,14.682170542635662
7,"(1, -2, 1)",89.8,95.56,1.93,88.8,"(1, 2, 1)",4.747927618094726,49.51295336787565,2.9844559585492254
8,"(1, -1, 2)",89.8,85.27,1.75,437.4,"(1, 2, 1)",4.747927618094727,48.72571428571428,-2.5885714285714294
9,"(2, 1, -1)",89.8,87.03,1.75,368.5,"(1, 2, 1)",4.747927618094727,49.73142857142857,-1.5828571428571405
10,"(-2, 0, -2)",1275.4,229.86,4.61,578.7,"(0, 2, 2)",4.111825932599774,49.86117136659436,-226.79826464208242
11,"(1, -2, 2)",465.48,231.98,4.66,261.6,"(1, 2, 2)",3.8766666666666665,49.78111587982832,-50.10729613733906
12,"(-2, -2, 2)",0.47,359.45,7.2,199.0,"(2, 2, 2)",3.357291815337674,49.92361111111111,49.85833333333333
13,"(-3, 0, 0)",1484.86,157.44,3.17,286.6,"(0, 3, 0)",3.8766666666666665,49.66561514195584,-418.7444794952681
14,"(3, 0, 0)",1484.86,127.61,2.58,281.3,"(0, 3, 0)",3.8766666666666665,49.46124031007752,-526.0658914728682
15,"(-3, 1, 0)",127.23,122.14,2.46,124.0,"(0, 3, 1)",3.6777289187758253,49.65040650406504,-2.069105691056912
16,"(3, 1, 0)",127.23,91.28,1.85,540.7,"(0, 3, 1)",3.6777289187758253,49.34054054054054,-19.43243243243243
17,"(-3, 0, -1)",127.23,98.31,2.01,435.6,"(0, 3, 1)",3.6777289187758253,48.910447761194035,-14.388059701492539
18,"(3, 0, 1)",127.23,93.51,1.92,430.8,"(0, 3, 1)",3.6777289187758253,48.70312500000001,-17.5625
19,"(-3, 1, -1)",942.29,368.4,7.4,276.7,"(1, 3, 1)",3.506576937439391,49.783783783783775,-77.5527027027027
20,"(0, -3, 2)",485.94,276.1,5.54,103.7,"(0, 3, 2)",3.2255816410497076,49.837545126353795,-37.87725631768953
21,"(-3, 0, -2)",485.94,293.84,5.9,523.4,"(0, 3, 2)",3.2255816410497076,49.803389830508465,-32.559322033898304
22,"(-1, -2, 3)",320.19,187.7,3.78,442.4,"(1, 3, 2)",3.1082482434414955,49.65608465608466,-35.05026455026456
23,"(1, -3, 2)",320.19,190.3,3.83,138.6,"(1, 3, 2)",3.1082482434414955,49.68668407310705,-33.91383812010444
24,"(1, 3, -2)",320.19,174.35,3.5,55.3,"(1, 3, 2)",3.108248243441496,49.81428571428571,-41.66857142857143
25,"(2, -3, 1)",320.19,203.98,4.1,41.7,"(1, 3, 2)",3.1082482434414955,49.75121951219512,-28.343902439024394
26,"(1, -2, 3)",320.19,175.16,3.55,380.3,"(1, 3, 2)",3.108248243441496,49.34084507042254,-40.85352112676057
27,"(1, 2, -3)",320.19,197.79,3.98,450.6,"(1, 3, 2)",3.1082482434414955,49.69597989949749,-30.753768844221106
28,"(-3, 2, -2)",212.45,153.07,3.1,272.0,"(2, 3, 2)",2.8206893191725526,49.37741935483871,-19.154838709677417
29,"(-2, 3, -2)",212.45,133.91,2.7,167.1,"(2, 3, 2)",2.820689319172552,49.596296296296295,-29.088888888888885
30,"(-2, 2, -3)",212.45,130.02,2.65,369.0,"(2, 3, 2)",2.8206893191725526,49.06415094339623,-31.105660377358483
31,"(-2, -2, 3)",212.45,111.84,2.25,513.5,"(2, 3, 2)",2.820689319172552,49.70666666666667,-44.71555555555555
32,"(3, -2, 2)",212.45,149.38,3.03,267.0,"(2, 3, 2)",2.8206893191725526,49.3003300330033,-20.815181518151814
33,"(-3, 1, -3)",3.19,8.41,0.41,461.7,"(1, 3, 3)",2.668104984914634,20.512195121951223,12.731707317073173
34,"(-3, 3, -1)",3.19,3.69,0.24,83.0,"(1, 3, 3)",2.6681049849146334,15.375,2.0833333333333335
35,"(-1, -3, 3)",3.19,15.6,0.44,246.1,"(1, 3, 3)",2.6681049849146334,35.45454545454545,28.204545454545453
36,"(3, -1, 3)",3.19,9.89,0.46,456.0,"(1, 3, 3)",2.668104984914634,21.5,14.56521739130435
