,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(-1, 0, 0)",2815.97,190.8,3.83,288.0,"(0, 1, 0)",11.648000000000001,49.81723237597912,-685.4229765013054
1,"(-1, 0, -1)",1469.21,86.59,1.98,580.8,"(0, 1, 1)",8.236379787260907,43.73232323232323,-698.2929292929293
2,"(1, 0, 1)",1469.21,119.23,2.52,578.1,"(0, 1, 1)",8.236379787260907,47.31349206349206,-535.7063492063492
3,"(0, -1, 1)",1469.21,143.15,2.88,256.6,"(0, 1, 1)",8.236379787260907,49.704861111111114,-460.4375
4,"(0, 1, -1)",1469.21,126.89,2.56,259.2,"(0, 1, 1)",8.236379787260907,49.56640625,-524.34375
5,"(-1, 1, -1)",2677.52,190.85,3.85,270.5,"(1, 1, 1)",6.724975935520762,49.57142857142857,-645.8883116883117
6,"(1, -1, 1)",2677.52,168.09,3.39,268.1,"(1, 1, 1)",6.724975935520762,49.584070796460175,-740.244837758112
7,"(-2, 0, 0)",189.09,151.35,3.06,288.6,"(0, 2, 0)",5.824000000000001,49.46078431372549,-12.333333333333336
8,"(2, 0, 0)",189.09,116.26,2.35,284.6,"(0, 2, 0)",5.824000000000001,49.47234042553192,-30.991489361702126
9,"(-2, 1, 0)",373.46,189.11,3.85,71.8,"(0, 2, 1)",5.209143960383511,49.11948051948052,-47.88311688311687
10,"(2, -1, 0)",373.46,146.26,2.99,68.5,"(0, 2, 1)",5.209143960383511,48.91638795986621,-75.98662207357859
11,"(0, 2, -1)",373.46,95.79,2.01,20.7,"(0, 2, 1)",5.209143960383511,47.65671641791046,-138.14427860696517
12,"(-2, 0, -1)",373.46,188.48,3.82,486.5,"(0, 2, 1)",5.2091439603835115,49.340314136125656,-48.424083769633505
13,"(0, -1, 2)",373.46,174.3,3.53,499.6,"(0, 2, 1)",5.209143960383511,49.37677053824363,-56.41926345609065
14,"(0, 1, -2)",373.46,164.47,3.34,503.1,"(0, 2, 1)",5.209143960383511,49.24251497005988,-62.57185628742515
15,"(-2, 1, -1)",88.66,103.3,2.14,275.5,"(1, 2, 1)",4.755276087323077,48.271028037383175,6.841121495327102
16,"(-1, 1, -2)",88.66,109.16,2.24,443.0,"(1, 2, 1)",4.755276087323077,48.732142857142854,9.151785714285714
17,"(2, -1, 1)",88.66,74.22,1.56,272.3,"(1, 2, 1)",4.755276087323077,47.57692307692307,-9.256410256410255
18,"(1, -2, 1)",88.66,99.95,2.08,91.0,"(1, 2, 1)",4.755276087323077,48.05288461538461,5.4278846153846185
19,"(1, -1, 2)",88.66,79.6,1.64,439.9,"(1, 2, 1)",4.755276087323077,48.53658536585366,-5.524390243902441
20,"(-2, 0, -2)",1321.22,71.05,2.23,581.2,"(0, 2, 2)",4.118189893630453,31.8609865470852,-560.6143497757848
21,"(2, 0, 2)",1321.22,144.09,3.11,577.4,"(0, 2, 2)",4.118189893630453,46.331189710610936,-378.49839228295826
22,"(0, -2, 2)",1321.22,165.84,3.36,255.6,"(0, 2, 2)",4.118189893630453,49.35714285714286,-343.8630952380953
23,"(0, 2, -2)",1321.22,175.09,3.55,260.5,"(0, 2, 2)",4.118189893630453,49.32112676056338,-322.8535211267606
24,"(-2, 1, -2)",481.32,189.83,3.86,409.3,"(1, 2, 2)",3.882666666666668,49.178756476683944,-75.51554404145078
25,"(-2, 2, -1)",481.32,177.14,3.62,136.8,"(1, 2, 2)",3.882666666666667,48.933701657458556,-84.02762430939227
26,"(-1, 2, -2)",481.32,135.99,2.8,267.3,"(1, 2, 2)",3.882666666666667,48.56785714285715,-123.33214285714286
