,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(0, -1, 1)",1431.69,288.09,5.77,255.8,"(0, 1, 1)",8.223651865199548,49.92894280762565,-198.1975736568458
1,"(-2, 1, 0)",382.81,174.68,3.5,69.3,"(0, 2, 1)",5.201094115664511,49.90857142857143,-59.465714285714284
2,"(2, 0, 1)",382.81,182.15,3.66,481.6,"(0, 2, 1)",5.201094115664511,49.767759562841526,-54.82513661202186
3,"(0, -1, 2)",382.81,208.74,4.19,497.5,"(0, 2, 1)",5.201094115664511,49.81861575178997,-41.54415274463007
4,"(-2, 1, -1)",90.37,124.32,2.51,273.4,"(1, 2, 1)",4.747927618094727,49.52988047808765,13.525896414342625
5,"(-1, 1, -2)",90.37,81.85,1.67,441.3,"(1, 2, 1)",4.747927618094727,49.01197604790419,-5.101796407185635
6,"(2, -1, 1)",90.37,124.53,2.51,270.2,"(1, 2, 1)",4.747927618094727,49.61354581673307,13.609561752988048
7,"(1, -2, 1)",90.37,94.48,1.9,89.2,"(1, 2, 1)",4.747927618094726,49.72631578947369,2.163157894736842
8,"(1, -1, 2)",90.37,86.04,1.76,438.0,"(1, 2, 1)",4.747927618094727,48.88636363636364,-2.4602272727272716
9,"(2, 1, -1)",90.37,81.36,1.63,367.8,"(1, 2, 1)",4.747927618094727,49.91411042944785,-5.527607361963193
10,"(-2, 0, -2)",1278.96,232.05,4.66,579.3,"(0, 2, 2)",4.111825932599774,49.7961373390558,-224.6587982832618
11,"(1, -2, 2)",466.93,223.84,4.5,262.1,"(1, 2, 2)",3.8766666666666665,49.742222222222225,-54.02
12,"(1, 2, -2)",466.93,234.15,4.7,248.1,"(1, 2, 2)",3.8766666666666665,49.819148936170215,-49.52765957446808
13,"(-2, -2, 2)",0.29,311.55,6.24,199.9,"(2, 2, 2)",3.357291815337674,49.92788461538461,49.881410256410255
14,"(2, -2, 2)",0.29,225.93,4.55,265.4,"(2, 2, 2)",3.357291815337674,49.65494505494506,49.5912087912088
15,"(-3, 0, 0)",1495.3,150.77,3.04,286.9,"(0, 3, 0)",3.8766666666666665,49.59539473684211,-442.27960526315786
