,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(1, 0, 0)",2760.33,360.88,7.24,283.7,"(0, 1, 0)",11.660999999999998,49.84530386740331,-331.41574585635357
1,"(-1, 0, -1)",1471.62,305.38,6.15,579.1,"(0, 1, 1)",8.245572175416328,49.65528455284552,-189.63252032520322
2,"(1, 0, 1)",1471.62,289.47,5.83,575.7,"(0, 1, 1)",8.245572175416328,49.65180102915952,-202.77015437392794
3,"(0, -1, 1)",1471.62,357.87,7.19,250.4,"(0, 1, 1)",8.245572175416328,49.77329624478442,-154.90264255910986
4,"(0, 1, -1)",1471.62,320.03,6.43,253.5,"(0, 1, 1)",8.245572175416328,49.77138413685847,-179.0964230171073
5,"(-1, 1, -1)",2618.07,714.59,14.33,266.3,"(1, 1, 1)",6.732481489020223,49.866713189113746,-132.8318213538032
6,"(-1, -1, 1)",2618.07,960.3,19.22,189.4,"(1, 1, 1)",6.732481489020223,49.96357960457856,-86.25234131113424
7,"(1, -1, 1)",2618.07,758.66,15.23,264.0,"(1, 1, 1)",6.732481489020223,49.81352593565331,-122.0886408404465
8,"(-2, 0, 0)",174.09,475.21,9.54,288.1,"(0, 2, 0)",5.830499999999999,49.812368972746334,31.56394129979036
9,"(2, 0, 0)",174.09,451.93,9.08,284.3,"(0, 2, 0)",5.830499999999999,49.77202643171806,30.59911894273128
10,"(-2, 1, 0)",359.54,230.95,4.67,68.4,"(0, 2, 1)",5.214957737125008,49.45396145610278,-27.535331905781593
11,"(2, -1, 0)",359.54,241.04,4.87,65.3,"(0, 2, 1)",5.214957737125008,49.49486652977412,-24.332648870636557
12,"(0, -2, 1)",359.54,203.72,4.12,12.4,"(0, 2, 1)",5.214957737125008,49.44660194174757,-37.820388349514566
13,"(0, 2, -1)",359.54,193.85,3.93,16.0,"(0, 2, 1)",5.214957737125008,49.32569974554707,-42.16030534351145
14,"(-2, 0, -1)",359.54,202.27,4.13,485.6,"(0, 2, 1)",5.214957737125009,48.97578692493947,-38.07990314769976
15,"(2, 0, 1)",359.54,203.41,4.16,482.4,"(0, 2, 1)",5.214957737125009,48.89663461538461,-37.53125000000001
16,"(0, -1, 2)",359.54,232.2,4.71,492.5,"(0, 2, 1)",5.214957737125008,49.29936305732484,-27.036093418259032
17,"(0, 1, -2)",359.54,194.58,3.97,496.8,"(0, 2, 1)",5.214957737125008,49.012594458438286,-41.551637279596974
18,"(-2, 1, -1)",95.13,120.15,2.55,272.7,"(1, 2, 1)",4.7605833150991055,47.117647058823536,9.811764705882357
19,"(-1, 2, -1)",95.13,94.29,2.01,89.8,"(1, 2, 1)",4.7605833150991055,46.910447761194035,-0.4179104477611887
20,"(-1, 1, -2)",95.13,100.01,2.19,438.1,"(1, 2, 1)",4.7605833150991055,45.66666666666667,2.2283105022831093
21,"(2, -1, 1)",95.13,125.87,2.67,269.5,"(1, 2, 1)",4.7605833150991055,47.14232209737828,11.513108614232214
22,"(1, -2, 1)",95.13,96.27,2.04,86.5,"(1, 2, 1)",4.7605833150991055,47.19117647058823,0.5588235294117649
23,"(1, -1, 2)",95.13,128.37,2.73,434.8,"(1, 2, 1)",4.7605833150991055,47.02197802197802,12.175824175824179
24,"(2, 1, -1)",95.13,78.65,1.6,401.9,"(1, 2, 1)",4.7605833150991055,49.15625,-10.299999999999994
25,"(-2, 0, -2)",1249.12,456.82,9.2,578.7,"(0, 2, 2)",4.122786087708164,49.65434782608696,-86.11956521739131
26,"(2, 0, 2)",1249.12,455.46,9.18,575.0,"(0, 2, 2)",4.122786087708164,49.61437908496732,-86.4553376906318
27,"(0, -2, 2)",1249.12,427.09,8.61,249.3,"(0, 2, 2)",4.122786087708164,49.60394889663183,-95.47386759581882
28,"(0, 2, -2)",1249.12,448.4,9.04,254.1,"(0, 2, 2)",4.122786087708164,49.60176991150443,-88.57522123893806
29,"(-2, 1, -2)",469.65,368.36,7.49,405.6,"(1, 2, 2)",3.8869999999999996,49.18024032042724,-13.523364485981304
30,"(-2, 2, -1)",469.65,443.51,8.94,133.0,"(1, 2, 2)",3.8869999999999987,49.6096196868009,-2.9239373601789698
31,"(-1, 2, -2)",469.65,299.97,6.11,262.3,"(1, 2, 2)",3.8869999999999987,49.0949263502455,-27.77086743044189
32,"(-1, -2, 2)",469.65,380.73,7.66,232.1,"(1, 2, 2)",3.8869999999999987,49.70365535248042,-11.608355091383807
33,"(2, -1, 2)",469.65,379.69,7.73,401.9,"(1, 2, 2)",3.8869999999999996,49.11901681759379,-11.637774902975417
