,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(1, 0, 0)",2851.2,218.46,4.54,286.2,"(0, 1, 0)",11.663999999999996,48.118942731277535,-579.8986784140968
1,"(-1, 0, -1)",1450.92,170.7,4.29,581.1,"(0, 1, 1)",8.247693495759888,39.790209790209786,-298.4195804195804
2,"(1, 0, 1)",1450.92,171.54,4.3,578.5,"(0, 1, 1)",8.247693495759888,39.89302325581395,-297.5302325581396
3,"(0, -1, 1)",1450.92,265.28,5.56,255.5,"(0, 1, 1)",8.247693495759886,47.71223021582734,-213.2446043165468
4,"(0, 1, -1)",1450.92,208.41,4.49,258.1,"(0, 1, 1)",8.247693495759886,46.41648106904231,-276.728285077951
5,"(-1, 1, -1)",2682.69,275.56,5.97,270.2,"(1, 1, 1)",6.734213539827793,46.15745393634841,-403.20435510887773
6,"(-1, -1, 1)",2682.69,318.23,6.45,200.2,"(1, 1, 1)",6.734213539827793,49.33798449612403,-366.5829457364341
7,"(1, -1, 1)",2682.69,308.89,6.61,267.9,"(1, 1, 1)",6.734213539827793,46.730711043872915,-359.12254160363085
8,"(1, 1, -1)",2682.69,231.22,4.74,211.2,"(1, 1, 1)",6.734213539827793,48.780590717299575,-517.1877637130802
9,"(-2, 0, 0)",198.2,157.04,3.64,289.3,"(0, 2, 0)",5.831999999999998,43.14285714285714,-11.307692307692307
10,"(2, 0, 0)",198.2,157.01,3.76,285.5,"(0, 2, 0)",5.831999999999998,41.75797872340426,-10.954787234042554
11,"(-2, 1, 0)",375.15,216.99,5.09,71.7,"(0, 2, 1)",5.216299377911508,42.63064833005894,-31.072691552062864
12,"(2, -1, 0)",375.15,229.05,5.39,68.6,"(0, 2, 1)",5.216299377911508,42.49536178107607,-27.105751391465674
13,"(0, -2, 1)",375.15,201.11,4.78,16.6,"(0, 2, 1)",5.216299377911508,42.07322175732217,-36.41004184100417
14,"(0, 2, -1)",375.15,151.25,4.0,20.2,"(0, 2, 1)",5.216299377911508,37.8125,-55.974999999999994
15,"(-2, 0, -1)",375.15,202.02,4.7,487.1,"(0, 2, 1)",5.216299377911508,42.98297872340426,-36.83617021276595
16,"(2, 0, 1)",375.15,202.19,4.8,484.0,"(0, 2, 1)",5.216299377911508,42.12291666666667,-36.03333333333333
17,"(0, -1, 2)",375.15,184.03,4.37,498.3,"(0, 2, 1)",5.216299377911508,42.11212814645309,-43.7345537757437
18,"(0, 1, -2)",375.15,186.78,4.46,502.1,"(0, 2, 1)",5.216299377911508,41.87892376681614,-42.2354260089686
19,"(-2, 1, -1)",81.22,176.36,4.47,275.5,"(1, 2, 1)",4.761808059970496,39.45413870246085,21.2841163310962
20,"(-1, 2, -1)",81.22,123.45,3.72,93.6,"(1, 2, 1)",4.761808059970496,33.185483870967744,11.35215053763441
21,"(-1, 1, -2)",81.22,119.7,3.63,442.6,"(1, 2, 1)",4.761808059970496,32.97520661157025,10.60055096418733
22,"(2, -1, 1)",81.22,139.62,4.03,272.3,"(1, 2, 1)",4.761808059970496,34.64516129032258,14.491315136476427
23,"(1, -2, 1)",81.22,162.03,4.27,90.5,"(1, 2, 1)",4.761808059970496,37.94613583138174,18.92505854800937
24,"(1, -1, 2)",81.22,106.17,3.38,439.5,"(1, 2, 1)",4.761808059970496,31.411242603550296,7.381656804733729
25,"(-2, 0, -2)",1313.43,209.18,5.88,581.2,"(0, 2, 2)",4.123846747879944,35.57482993197279,-187.79761904761907
