,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(1, 0, 0)",2826.15,241.17,4.97,286.4,"(0, 1, 0)",11.662999999999997,48.5251509054326,-520.1167002012073
1,"(1, 0, 1)",1451.79,168.65,4.19,578.7,"(0, 1, 1)",8.246986388978701,40.25059665871122,-306.23866348448684
2,"(0, -1, 1)",1451.79,255.94,5.36,255.8,"(0, 1, 1)",8.246986388978701,47.75,-223.10634328358205
3,"(0, 1, -1)",1451.79,183.14,3.99,258.6,"(0, 1, 1)",8.246986388978701,45.89974937343358,-317.95739348370927
4,"(-1, 1, -1)",2612.69,286.86,6.13,270.1,"(1, 1, 1)",6.733636189558602,46.79608482871126,-379.4176182707993
5,"(-1, -1, 1)",2612.69,317.71,6.43,201.3,"(1, 1, 1)",6.733636189558602,49.41057542768274,-356.9175738724728
6,"(1, -1, 1)",2612.69,334.19,7.05,268.0,"(1, 1, 1)",6.733636189558602,47.40283687943263,-323.1914893617021
7,"(1, 1, -1)",2612.69,235.74,4.82,214.0,"(1, 1, 1)",6.733636189558602,48.90871369294606,-493.1431535269709
8,"(-2, 0, 0)",185.04,187.74,4.11,289.2,"(0, 2, 0)",5.831499999999998,45.67883211678832,0.6569343065693471
9,"(2, 0, 0)",185.04,170.05,3.91,285.6,"(0, 2, 0)",5.831499999999998,43.491048593350385,-3.833759590792834
10,"(-2, 1, 0)",387.68,186.41,4.53,71.6,"(0, 2, 1)",5.215852164316007,41.150110375275936,-44.43046357615894
11,"(2, -1, 0)",387.68,199.6,4.9,68.5,"(0, 2, 1)",5.215852164316007,40.73469387755102,-38.38367346938775
12,"(0, -2, 1)",387.68,223.73,5.21,16.9,"(0, 2, 1)",5.215852164316007,42.94241842610364,-31.46833013435701
13,"(0, 2, -1)",387.68,116.65,3.63,20.5,"(0, 2, 1)",5.215852164316007,32.13498622589532,-74.66391184573003
14,"(-2, 0, -1)",387.68,179.65,4.24,487.0,"(0, 2, 1)",5.215852164316008,42.37028301886792,-49.06367924528302
15,"(2, 0, 1)",387.68,196.52,4.75,483.9,"(0, 2, 1)",5.215852164316008,41.37263157894737,-40.24421052631579
16,"(0, -1, 2)",387.68,160.41,3.99,498.7,"(0, 2, 1)",5.215852164316007,40.20300751879699,-56.959899749373434
17,"(0, 1, -2)",387.68,170.62,4.19,502.5,"(0, 2, 1)",5.215852164316007,40.720763723150355,-51.804295942720756
18,"(-2, 1, -1)",87.77,156.54,3.97,275.5,"(1, 2, 1)",4.761399811680033,39.43073047858942,17.32241813602015
19,"(-1, 2, -1)",87.77,155.08,4.16,93.8,"(1, 2, 1)",4.7613998116800325,37.27884615384615,16.180288461538463
20,"(-1, 1, -2)",87.77,125.09,3.72,442.7,"(1, 2, 1)",4.761399811680033,33.626344086021504,10.03225806451613
21,"(2, -1, 1)",87.77,122.83,3.67,272.3,"(1, 2, 1)",4.761399811680033,33.46866485013624,9.553133514986376
22,"(1, -2, 1)",87.77,159.65,4.13,90.6,"(1, 2, 1)",4.7613998116800325,38.65617433414044,17.404358353510897
23,"(1, -1, 2)",87.77,94.14,3.2,439.5,"(1, 2, 1)",4.761399811680033,29.41875,1.9906250000000014
24,"(2, 1, -1)",87.77,114.3,2.41,383.1,"(1, 2, 1)",4.761399811680033,47.42738589211618,11.008298755186722
25,"(-2, 0, -2)",1355.61,191.86,5.36,581.3,"(0, 2, 2)",4.123493194489351,35.79477611940298,-217.11753731343282
26,"(2, 0, 2)",1355.61,183.14,5.67,577.7,"(0, 2, 2)",4.123493194489351,32.29982363315696,-206.78483245149908
27,"(0, -2, 2)",1355.61,257.3,5.78,254.9,"(0, 2, 2)",4.123493194489351,44.515570934256054,-190.01903114186848
28,"(0, 2, -2)",1355.61,317.01,6.94,259.7,"(0, 2, 2)",4.123493194489351,45.67867435158501,-149.65417867435156
29,"(-2, 1, -2)",472.02,169.35,4.69,409.3,"(1, 2, 2)",3.8876666666666657,36.108742004264386,-64.53518123667376
30,"(-2, 2, -1)",472.02,209.55,5.22,136.6,"(1, 2, 2)",3.887666666666665,40.14367816091954,-50.2816091954023
31,"(-1, 2, -2)",472.02,204.38,5.19,266.9,"(1, 2, 2)",3.887666666666665,39.3795761078998,-51.568400770712906
32,"(-1, -2, 2)",472.02,226.04,5.03,239.8,"(1, 2, 2)",3.887666666666665,44.938369781312126,-48.90258449304174
33,"(2, -1, 2)",472.02,185.04,4.86,405.4,"(1, 2, 2)",3.8876666666666657,38.07407407407407,-59.04938271604938
34,"(2, -2, 1)",472.02,208.32,5.27,132.8,"(1, 2, 2)",3.887666666666665,39.529411764705884,-50.03795066413662
35,"(1, -2, 2)",472.02,187.64,4.81,262.7,"(1, 2, 2)",3.887666666666665,39.01039501039501,-59.12266112266113
36,"(1, 2, -2)",472.02,231.68,5.18,247.5,"(1, 2, 2)",3.887666666666665,44.72586872586873,-46.397683397683394
37,"(-2, 2, -2)",3.51,172.2,4.95,271.2,"(2, 2, 2)",3.366818094779301,34.78787878787878,34.07878787878788
38,"(-2, -2, 2)",3.51,215.86,4.67,196.5,"(2, 2, 2)",3.366818094779301,46.222698072805144,45.4710920770878
39,"(2, -2, 2)",3.51,207.52,5.48,266.8,"(2, 2, 2)",3.366818094779301,37.86861313868613,37.22810218978102
40,"(2, 2, -2)",3.51,210.5,4.5,215.8,"(2, 2, 2)",3.366818094779301,46.77777777777778,45.99777777777778
41,"(-3, 0, 0)",1655.06,168.24,4.09,290.0,"(0, 3, 0)",3.8876666666666657,41.13447432762837,-363.52567237163817
42,"(3, 0, 0)",1655.06,227.37,5.31,284.6,"(0, 3, 0)",3.8876666666666657,42.81920903954803,-268.8681732580038
43,"(-3, -1, 0)",133.39,132.69,3.83,551.8,"(0, 3, 1)",3.6881644350543796,34.64490861618799,-0.18276762402088476
44,"(-3, 1, 0)",133.39,181.75,4.62,126.7,"(0, 3, 1)",3.688164435054379,39.33982683982684,10.46753246753247
45,"(3, -1, 0)",133.39,134.98,4.06,121.7,"(0, 3, 1)",3.688164435054379,33.24630541871921,0.39162561576354765
46,"(3, 1, 0)",133.39,140.37,4.43,544.3,"(0, 3, 1)",3.6881644350543796,31.686230248307,1.575620767494361
47,"(-3, 0, -1)",133.39,160.6,4.23,438.7,"(0, 3, 1)",3.6881644350543796,37.96690307328605,6.432624113475178
48,"(-3, 0, 1)",133.39,139.04,3.93,41.3,"(0, 3, 1)",3.688164435054379,35.37913486005089,1.4376590330788819
49,"(3, 0, 1)",133.39,214.82,5.4,433.8,"(0, 3, 1)",3.6881644350543796,39.78148148148148,15.079629629629629
50,"(3, 0, -1)",133.39,120.58,3.64,32.9,"(0, 3, 1)",3.688164435054379,33.12637362637363,-3.5192307692307656
