,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(1, 0, 0)",2736.09,2352.93,47.2,380.5,"(0, 1, 0)",11.628999999999998,49.85021186440677,-8.117796610169497
1,"(0, -1, 1)",1447.37,1500.83,30.2,197.9,"(0, 1, 1)",8.22294475841836,49.69635761589404,1.77019867549669
2,"(0, 1, -1)",1447.37,1380.7,27.79,201.3,"(0, 1, 1)",8.22294475841836,49.683339330694494,-2.3990644116588644
3,"(-1, 1, -1)",2484.52,2177.7,43.85,271.2,"(1, 1, 1)",6.7140062804061555,49.662485746864306,-6.997035347776515
4,"(1, -1, 1)",2484.52,2555.11,51.41,267.3,"(1, 1, 1)",6.7140062804061555,49.70064189846334,1.3730791674771474
5,"(-2, 0, 0)",140.59,1243.57,25.29,391.6,"(0, 2, 0)",5.814499999999999,49.17240015816528,43.61328588374852
6,"(2, 0, 0)",140.59,1305.1,26.48,387.0,"(0, 2, 0)",5.814499999999999,49.28625377643504,43.97696374622356
7,"(-2, 1, 0)",380.96,471.29,10.77,123.7,"(0, 2, 1)",5.20064690206901,43.75951717734448,8.387186629526466
8,"(-2, 0, -1)",380.96,331.81,7.13,538.7,"(0, 2, 1)",5.2006469020690105,46.53716690042076,-6.893408134642353
9,"(2, 0, 1)",380.96,327.3,7.1,534.8,"(0, 2, 1)",5.2006469020690105,46.098591549295776,-7.557746478873235
10,"(0, -1, 2)",380.96,387.43,8.49,438.3,"(0, 2, 1)",5.20064690206901,45.63368669022379,0.7620730270906981
11,"(0, 1, -2)",380.96,352.32,7.76,443.8,"(0, 2, 1)",5.20064690206901,45.402061855670105,-3.6907216494845345
12,"(-2, 1, -1)",101.51,129.57,5.26,305.5,"(1, 2, 1)",4.7475193698042615,24.633079847908746,5.334600760456271
13,"(-1, 2, -1)",101.51,88.55,10.13,90.4,"(1, 2, 1)",4.7475193698042615,8.741362290227048,-1.2793682132280362
14,"(-1, 1, -2)",101.51,96.4,4.45,427.9,"(1, 2, 1)",4.7475193698042615,21.662921348314608,-1.1483146067415728
15,"(-1, -1, 2)",101.51,122.31,3.49,475.2,"(1, 2, 1)",4.7475193698042615,35.0458452722063,5.959885386819483
16,"(2, -1, 1)",101.51,132.5,5.64,301.0,"(1, 2, 1)",4.7475193698042615,23.49290780141844,5.494680851063829
17,"(1, -2, 1)",101.51,43.2,9.93,87.6,"(1, 2, 1)",4.7475193698042615,4.350453172205438,-5.872104733131924
18,"(1, -1, 2)",101.51,119.08,4.93,423.1,"(1, 2, 1)",4.7475193698042615,24.154158215010142,3.563894523326571
19,"(1, 1, -2)",101.51,160.81,3.98,483.6,"(1, 2, 1)",4.7475193698042615,40.404522613065325,14.899497487437186
20,"(0, -2, 2)",1276.4,1582.88,32.15,197.0,"(0, 2, 2)",4.11147237920918,49.23421461897357,9.532814930015553
21,"(0, 2, -2)",1276.4,1631.52,33.04,202.2,"(0, 2, 2)",4.11147237920918,49.380145278450364,10.748184019370457
22,"(-2, 1, -2)",475.09,566.93,12.82,420.4,"(1, 2, 2)",3.876333333333333,44.22230889235569,7.163806552262089
23,"(-2, 2, -1)",475.09,1036.7,21.92,153.2,"(1, 2, 2)",3.8763333333333327,47.29470802919708,25.620894160583944
24,"(-1, 2, -2)",475.09,636.43,13.75,245.2,"(1, 2, 2)",3.8763333333333327,46.28581818181818,11.73381818181818
25,"(-1, -2, 2)",475.09,798.18,17.02,121.2,"(1, 2, 2)",3.8763333333333327,46.89659224441833,18.982961222091657
26,"(2, -1, 2)",475.09,644.05,14.4,415.4,"(1, 2, 2)",3.876333333333333,44.72569444444444,11.733333333333333
27,"(2, -2, 1)",475.09,702.66,16.22,149.7,"(1, 2, 2)",3.8763333333333327,43.32059186189889,14.030209617755858
28,"(1, -2, 2)",475.09,666.91,14.55,239.8,"(1, 2, 2)",3.8763333333333327,45.83573883161512,13.183505154639175
29,"(1, 2, -2)",475.09,616.51,13.8,128.4,"(1, 2, 2)",3.8763333333333327,44.67463768115942,10.247826086956522
30,"(-2, 2, -2)",0.48,322.9,8.9,273.5,"(2, 2, 2)",3.3570031402030778,36.28089887640449,36.226966292134826
31,"(2, -2, 2)",0.48,366.56,10.16,268.2,"(2, 2, 2)",3.3570031402030778,36.07874015748031,36.031496062992126
32,"(-3, 0, 0)",1451.38,518.82,11.99,388.7,"(0, 3, 0)",3.8763333333333327,43.27105921601335,-77.77814845704755
33,"(3, 0, 0)",1451.38,651.67,14.12,380.9,"(0, 3, 0)",3.8763333333333327,46.15226628895184,-56.63668555240795
34,"(-3, 1, 0)",121.78,170.83,5.93,193.8,"(0, 3, 1)",3.6774126910098075,28.807757166947727,8.271500843170323
35,"(3, -1, 0)",121.78,163.56,5.95,188.3,"(0, 3, 1)",3.6774126910098075,27.4890756302521,7.021848739495798
36,"(-3, 0, -1)",121.78,173.17,5.35,503.9,"(0, 3, 1)",3.6774126910098084,32.36822429906542,9.605607476635512
37,"(-3, 0, 1)",121.78,204.76,5.92,187.0,"(0, 3, 1)",3.6774126910098075,34.58783783783784,14.016891891891891
38,"(3, 0, 1)",121.78,187.76,5.66,497.9,"(0, 3, 1)",3.6774126910098084,33.17314487632508,11.657243816254415
39,"(0, -1, 3)",121.78,188.88,5.0,554.2,"(0, 3, 1)",3.6774126910098075,37.775999999999996,13.419999999999998
40,"(3, 0, -1)",121.78,176.22,5.34,179.8,"(0, 3, 1)",3.6774126910098075,33.0,10.194756554307116
41,"(0, 1, -3)",121.78,171.83,4.46,558.5,"(0, 3, 1)",3.6774126910098075,38.526905829596416,11.221973094170407
42,"(-3, 1, -1)",930.48,932.38,19.64,323.7,"(1, 3, 1)",3.506275426094813,47.473523421588595,0.09674134419551819
43,"(-1, 1, -3)",930.48,1009.15,20.66,520.7,"(1, 3, 1)",3.506275426094813,48.84559535333979,3.807841239109388
44,"(3, -1, 1)",930.48,918.9,19.53,318.7,"(1, 3, 1)",3.506275426094813,47.05069124423963,-0.5929339477726595
45,"(1, -1, 3)",930.48,1050.17,21.56,514.9,"(1, 3, 1)",3.506275426094813,48.7091836734694,5.551484230055661
46,"(3, 1, -1)",930.48,935.31,18.86,579.9,"(1, 3, 1)",3.506275426094813,49.59225874867444,0.25609756097560593
