,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(1, 0, 0)",2810.08,215.71,4.46,286.0,"(0, 1, 0)",11.660999999999998,48.36547085201794,-581.6973094170403
1,"(1, 0, 1)",1480.38,156.12,3.95,578.4,"(0, 1, 1)",8.245572175416328,39.52405063291139,-335.2556962025317
2,"(0, -1, 1)",1480.38,228.76,4.81,255.8,"(0, 1, 1)",8.245572175416328,47.559251559251564,-260.21205821205825
3,"(0, 1, -1)",1480.38,173.88,3.8,258.4,"(0, 1, 1)",8.245572175416328,45.757894736842104,-343.8157894736842
4,"(-1, 1, -1)",2692.07,294.44,6.26,270.0,"(1, 1, 1)",6.732481489020223,47.03514376996805,-383.0079872204473
5,"(-1, -1, 1)",2692.07,318.9,6.45,201.3,"(1, 1, 1)",6.732481489020223,49.44186046511627,-367.93333333333334
6,"(1, -1, 1)",2692.07,306.06,6.49,267.8,"(1, 1, 1)",6.732481489020223,47.15870570107858,-367.6440677966102
7,"(1, 1, -1)",2692.07,229.62,4.7,211.9,"(1, 1, 1)",6.732481489020223,48.85531914893617,-523.9255319148937
8,"(-2, 0, 0)",209.68,180.0,3.97,289.1,"(0, 2, 0)",5.830499999999999,45.34005037783375,-7.476070528967256
9,"(2, 0, 0)",209.68,149.42,3.53,285.2,"(0, 2, 0)",5.830499999999999,42.328611898016995,-17.07082152974505
10,"(-2, 1, 0)",363.44,171.93,4.26,71.5,"(0, 2, 1)",5.214957737125008,40.35915492957747,-44.955399061032864
11,"(2, -1, 0)",363.44,201.61,4.84,68.3,"(0, 2, 1)",5.214957737125008,41.654958677685954,-33.43595041322314
12,"(0, -2, 1)",363.44,193.79,4.57,16.8,"(0, 2, 1)",5.214957737125008,42.40481400437636,-37.12253829321663
13,"(0, 2, -1)",363.44,109.61,3.44,20.5,"(0, 2, 1)",5.214957737125008,31.863372093023255,-73.78779069767441
14,"(-2, 0, -1)",363.44,176.33,4.14,486.9,"(0, 2, 1)",5.214957737125009,42.59178743961353,-45.19565217391305
15,"(2, 0, 1)",363.44,182.29,4.39,483.8,"(0, 2, 1)",5.214957737125009,41.523917995444194,-41.264236902050115
16,"(0, -1, 2)",363.44,155.2,3.75,498.5,"(0, 2, 1)",5.214957737125008,41.38666666666666,-55.53066666666667
17,"(0, 1, -2)",363.44,173.06,4.17,502.3,"(0, 2, 1)",5.214957737125008,41.50119904076739,-45.65467625899281
18,"(-2, 1, -1)",88.81,152.6,3.9,275.3,"(1, 2, 1)",4.7605833150991055,39.128205128205124,16.356410256410253
19,"(-1, 2, -1)",88.81,138.72,3.82,93.7,"(1, 2, 1)",4.7605833150991055,36.31413612565445,13.06544502617801
20,"(-1, 1, -2)",88.81,119.24,3.51,442.6,"(1, 2, 1)",4.7605833150991055,33.971509971509974,8.669515669515668
21,"(2, -1, 1)",88.81,131.87,3.73,272.3,"(1, 2, 1)",4.7605833150991055,35.35388739946381,11.544235924932977
22,"(1, -2, 1)",88.81,145.51,3.8,90.5,"(1, 2, 1)",4.7605833150991055,38.29210526315789,14.921052631578945
23,"(1, -1, 2)",88.81,88.79,2.98,439.4,"(1, 2, 1)",4.7605833150991055,29.79530201342282,-0.006711409395971819
24,"(-2, 0, -2)",1304.93,202.41,5.6,581.3,"(0, 2, 2)",4.122786087708164,36.144642857142856,-196.87857142857143
25,"(2, 0, 2)",1304.93,159.14,5.28,577.5,"(0, 2, 2)",4.122786087708164,30.140151515151512,-217.0056818181818
26,"(0, -2, 2)",1304.93,276.8,6.08,254.8,"(0, 2, 2)",4.122786087708164,45.526315789473685,-169.10032894736844
27,"(0, 2, -2)",1304.93,300.68,6.64,259.6,"(0, 2, 2)",4.122786087708164,45.28313253012048,-151.24246987951807
28,"(-2, 1, -2)",466.32,156.3,4.37,409.2,"(1, 2, 2)",3.8869999999999996,35.76659038901602,-70.94279176201373
29,"(-2, 2, -1)",466.32,199.32,5.01,136.3,"(1, 2, 2)",3.8869999999999987,39.78443113772455,-53.293413173652695
30,"(-1, 2, -2)",466.32,207.06,5.19,266.8,"(1, 2, 2)",3.8869999999999987,39.89595375722543,-49.95375722543352
31,"(-1, -2, 2)",466.32,229.04,5.02,239.7,"(1, 2, 2)",3.8869999999999987,45.62549800796813,-47.26693227091634
32,"(2, -1, 2)",466.32,198.43,5.07,405.3,"(1, 2, 2)",3.8869999999999996,39.138067061143985,-52.83826429980276
33,"(2, -2, 1)",466.32,214.82,5.25,132.7,"(1, 2, 2)",3.8869999999999987,40.91809523809523,-47.904761904761905
34,"(1, -2, 2)",466.32,187.4,4.7,262.7,"(1, 2, 2)",3.8869999999999987,39.87234042553192,-59.34468085106382
35,"(1, 2, -2)",466.32,228.76,5.12,247.5,"(1, 2, 2)",3.8869999999999987,44.6796875,-46.3984375
36,"(-2, 2, -2)",7.4,196.6,5.27,271.1,"(2, 2, 2)",3.3662407445101117,37.30550284629981,35.90132827324478
37,"(-2, -2, 2)",7.4,210.45,4.53,196.4,"(2, 2, 2)",3.3662407445101117,46.4569536423841,44.82339955849889
38,"(2, -2, 2)",7.4,228.28,5.71,266.8,"(2, 2, 2)",3.3662407445101117,39.97898423817863,38.68301225919439
39,"(2, 2, -2)",7.4,193.82,4.19,215.6,"(2, 2, 2)",3.3662407445101117,46.25775656324582,44.491646778042956
40,"(-3, 0, 0)",1577.23,152.45,3.86,290.0,"(0, 3, 0)",3.8869999999999987,39.49481865284974,-369.1139896373057
41,"(3, 0, 0)",1577.23,230.02,5.34,284.5,"(0, 3, 0)",3.8869999999999987,43.0749063670412,-252.2865168539326
42,"(-3, -1, 0)",127.63,132.09,3.79,551.7,"(0, 3, 1)",3.687531979522347,34.852242744063325,1.1767810026385246
43,"(-3, 1, 0)",127.63,174.83,4.48,126.5,"(0, 3, 1)",3.6875319795223462,39.02455357142857,10.535714285714288
44,"(3, -1, 0)",127.63,128.08,3.9,121.5,"(0, 3, 1)",3.6875319795223462,32.841025641025645,0.11538461538461976
45,"(3, 1, 0)",127.63,157.28,4.56,544.4,"(0, 3, 1)",3.687531979522347,34.49122807017544,6.502192982456142
46,"(-3, 0, -1)",127.63,155.2,4.14,438.6,"(0, 3, 1)",3.687531979522347,37.48792270531401,6.659420289855071
47,"(-3, 0, 1)",127.63,132.79,3.71,41.3,"(0, 3, 1)",3.6875319795223462,35.79245283018868,1.390835579514824
48,"(3, 0, 1)",127.63,198.01,5.04,433.7,"(0, 3, 1)",3.687531979522347,39.28769841269841,13.964285714285714
49,"(3, 0, -1)",127.63,161.44,4.18,33.6,"(0, 3, 1)",3.6875319795223462,38.622009569377994,8.088516746411484
50,"(-3, 1, -1)",985.73,342.44,7.55,279.1,"(1, 3, 1)",3.5159237891213007,45.35629139072848,-85.20397350993377
51,"(-1, 1, -3)",985.73,421.33,9.62,538.1,"(1, 3, 1)",3.5159237891213007,43.7972972972973,-58.669438669438684
52,"(-3, -1, 1)",985.73,284.84,5.96,327.4,"(1, 3, 1)",3.5159237891213007,47.79194630872483,-117.59899328859062
53,"(3, -1, 1)",985.73,263.8,6.3,274.7,"(1, 3, 1)",3.5159237891213007,41.87301587301587,-114.5920634920635
54,"(1, -1, 3)",985.73,318.9,7.64,533.3,"(1, 3, 1)",3.5159237891213007,41.74083769633508,-87.28141361256546
55,"(3, 1, -1)",985.73,332.97,6.95,312.7,"(1, 3, 1)",3.5159237891213007,47.90935251798562,-93.92230215827338
56,"(-3, 2, 0)",511.48,250.87,6.49,30.0,"(0, 3, 2)",3.2341794940911974,38.654853620955315,-40.15562403697997
57,"(3, -2, 0)",511.48,248.21,6.42,25.2,"(0, 3, 2)",3.2341794940911974,38.661993769470406,-41.007788161993766
58,"(0, -3, 2)",511.48,181.5,4.76,105.2,"(0, 3, 2)",3.2341794940911974,38.13025210084034,-69.32352941176471
59,"(0, 3, -2)",511.48,182.9,4.91,110.9,"(0, 3, 2)",3.2341794940911974,37.25050916496945,-66.92057026476579
60,"(-3, 0, -2)",511.48,192.04,5.35,526.2,"(0, 3, 2)",3.234179494091198,35.89532710280374,-59.70841121495329
