,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(1, 0, 0)",2760.65,370.72,7.44,283.7,"(0, 1, 0)",11.660000000000002,49.82795698924731,-321.22715053763443
1,"(1, 0, 1)",1465.46,292.55,5.89,576.0,"(0, 1, 1)",8.244865068635146,49.66893039049236,-199.13582342954163
2,"(0, -1, 1)",1465.46,378.86,7.61,250.4,"(0, 1, 1)",8.244865068635145,49.78449408672799,-142.78580814717475
3,"(0, 1, -1)",1465.46,339.1,6.82,253.1,"(0, 1, 1)",8.244865068635145,49.721407624633436,-165.15542521994135
4,"(-1, 1, -1)",2600.07,762.63,15.3,266.2,"(1, 1, 1)",6.7319041387510365,49.845098039215685,-120.09411764705882
5,"(-1, -1, 1)",2600.07,942.26,18.86,189.8,"(1, 1, 1)",6.7319041387510365,49.96076352067869,-87.90084835630967
6,"(1, -1, 1)",2600.07,768.79,15.43,264.0,"(1, 1, 1)",6.7319041387510365,49.82436811406351,-118.68308489954636
7,"(-2, 0, 0)",166.76,499.93,10.04,288.2,"(0, 2, 0)",5.830000000000001,49.79382470119523,33.18426294820718
8,"(2, 0, 0)",166.76,469.46,9.43,284.5,"(0, 2, 0)",5.830000000000001,49.78366914103923,32.09968186638388
9,"(-2, 1, 0)",363.6,242.77,4.91,68.4,"(0, 2, 1)",5.21451052352951,49.44399185336049,-24.608961303462323
10,"(2, -1, 0)",363.6,233.58,4.73,65.3,"(0, 2, 1)",5.21451052352951,49.38266384778012,-27.488372093023255
11,"(0, -2, 1)",363.6,204.98,4.15,12.3,"(0, 2, 1)",5.21451052352951,49.39277108433734,-38.221686746987956
12,"(0, 2, -1)",363.6,198.83,4.03,15.9,"(0, 2, 1)",5.21451052352951,49.33746898263027,-40.88585607940447
13,"(-2, 0, -1)",363.6,205.61,4.2,485.6,"(0, 2, 1)",5.214510523529511,48.95476190476191,-37.61666666666667
14,"(2, 0, 1)",363.6,203.73,4.17,482.4,"(0, 2, 1)",5.214510523529511,48.856115107913666,-38.338129496402885
15,"(0, -1, 2)",363.6,229.51,4.66,492.5,"(0, 2, 1)",5.21451052352951,49.25107296137339,-28.77467811158799
16,"(0, 1, -2)",363.6,223.14,4.53,496.2,"(0, 2, 1)",5.21451052352951,49.25827814569536,-31.0066225165563
17,"(-2, 1, -1)",95.25,121.8,2.59,272.6,"(1, 2, 1)",4.760175066808644,47.02702702702703,10.250965250965251
18,"(-1, 2, -1)",95.25,98.99,2.11,89.8,"(1, 2, 1)",4.760175066808642,46.91469194312796,1.7725118483412299
19,"(-1, 1, -2)",95.25,104.68,2.28,438.0,"(1, 2, 1)",4.760175066808643,45.91228070175439,4.135964912280705
20,"(2, -1, 1)",95.25,133.49,2.81,269.4,"(1, 2, 1)",4.760175066808644,47.505338078291814,13.608540925266906
21,"(1, -2, 1)",95.25,102.53,2.18,86.5,"(1, 2, 1)",4.760175066808642,47.032110091743114,3.339449541284404
22,"(1, -1, 2)",95.25,123.78,2.65,434.7,"(1, 2, 1)",4.760175066808643,46.70943396226415,10.766037735849057
23,"(2, 1, -1)",95.25,104.79,2.12,406.6,"(1, 2, 1)",4.760175066808644,49.429245283018865,4.500000000000003
24,"(-2, 0, -2)",1249.47,453.38,9.13,578.7,"(0, 2, 2)",4.122432534317573,49.65826944140197,-87.19496166484117
25,"(2, 0, 2)",1249.47,449.94,9.07,575.0,"(0, 2, 2)",4.122432534317573,49.60749724366042,-88.15104740904079
26,"(0, -2, 2)",1249.47,421.13,8.49,249.3,"(0, 2, 2)",4.122432534317572,49.60306242638398,-97.56654888103651
27,"(0, 2, -2)",1249.47,449.84,9.06,254.0,"(0, 2, 2)",4.122432534317572,49.65121412803531,-88.25938189845475
28,"(-2, 1, -2)",470.98,383.67,7.79,405.6,"(1, 2, 2)",3.8866666666666676,49.251604621309376,-11.20795892169448
