,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(1, 0, 0)",2772.74,185.51,3.73,283.6,"(0, 1, 0)",11.660999999999998,49.734584450402146,-693.6273458445039
1,"(1, 0, 1)",1472.98,175.42,3.56,576.8,"(0, 1, 1)",8.245572175416328,49.2752808988764,-364.4831460674157
2,"(0, -1, 1)",1472.98,231.85,4.67,252.8,"(0, 1, 1)",8.245572175416328,49.646680942184155,-265.76659528907925
3,"(0, 1, -1)",1472.98,177.37,3.59,255.3,"(0, 1, 1)",8.245572175416328,49.40668523676881,-360.89415041782735
4,"(-1, 1, -1)",2618.59,237.8,4.82,267.5,"(1, 1, 1)",6.732481489020223,49.33609958506224,-493.93983402489624
5,"(-1, -1, 1)",2618.6,271.27,5.44,196.4,"(1, 1, 1)",6.732481489020223,49.865808823529406,-431.4944852941176
6,"(1, -1, 1)",2618.59,236.0,4.78,265.3,"(1, 1, 1)",6.732481489020223,49.37238493723849,-498.4497907949791
7,"(1, 1, -1)",2618.6,235.11,4.72,207.5,"(1, 1, 1)",6.732481489020223,49.811440677966104,-504.9766949152542
8,"(-2, 0, 0)",180.23,130.54,2.67,287.7,"(0, 2, 0)",5.830499999999999,48.89138576779026,-18.61048689138577
9,"(2, 0, 0)",180.23,132.42,2.72,283.9,"(0, 2, 0)",5.830499999999999,48.683823529411754,-17.577205882352942
10,"(-2, 1, 0)",367.62,246.84,5.0,69.4,"(0, 2, 1)",5.214957737125008,49.368,-24.156
11,"(2, -1, 0)",367.62,239.02,4.85,66.2,"(0, 2, 1)",5.214957737125008,49.282474226804126,-26.515463917525775
12,"(0, -2, 1)",367.62,164.26,3.36,14.5,"(0, 2, 1)",5.214957737125008,48.88690476190476,-60.52380952380953
13,"(0, 2, -1)",367.62,183.56,3.74,18.0,"(0, 2, 1)",5.214957737125008,49.080213903743314,-49.213903743315505
14,"(-2, 0, -1)",367.62,192.76,3.93,485.6,"(0, 2, 1)",5.214957737125009,49.04834605597964,-44.49363867684479
15,"(2, 0, 1)",367.62,209.37,4.26,482.4,"(0, 2, 1)",5.214957737125009,49.147887323943664,-37.147887323943664
16,"(0, -1, 2)",367.62,228.35,4.62,495.1,"(0, 2, 1)",5.214957737125008,49.426406926406926,-30.145021645021647
17,"(0, 1, -2)",367.62,197.4,4.01,499.1,"(0, 2, 1)",5.214957737125008,49.226932668329184,-42.44887780548628
18,"(-2, 1, -1)",94.78,141.13,2.94,273.2,"(1, 2, 1)",4.7605833150991055,48.00340136054422,15.765306122448978
19,"(-1, 2, -1)",94.78,103.34,2.19,91.2,"(1, 2, 1)",4.7605833150991055,47.18721461187215,3.908675799086759
20,"(-1, 1, -2)",94.78,81.28,1.81,440.0,"(1, 2, 1)",4.7605833150991055,44.9060773480663,-7.458563535911602
21,"(2, -1, 1)",94.78,130.05,2.74,270.2,"(1, 2, 1)",4.7605833150991055,47.46350364963504,12.87226277372263
22,"(1, -2, 1)",94.78,102.04,2.16,88.1,"(1, 2, 1)",4.7605833150991055,47.24074074074074,3.3611111111111134
23,"(1, -1, 2)",94.78,96.01,2.08,436.8,"(1, 2, 1)",4.7605833150991055,46.15865384615385,0.5913461538461557
24,"(2, 1, -1)",94.78,86.16,1.74,392.6,"(1, 2, 1)",4.7605833150991055,49.51724137931034,-4.954022988505749
25,"(-2, 0, -2)",1290.79,167.6,3.47,579.5,"(0, 2, 2)",4.122786087708164,48.299711815561956,-323.68587896253604
26,"(2, 0, 2)",1290.79,258.73,5.27,575.8,"(0, 2, 2)",4.122786087708164,49.09487666034156,-195.83681214421253
27,"(0, -2, 2)",1290.79,323.71,6.54,251.6,"(0, 2, 2)",4.122786087708164,49.49694189602446,-147.87155963302752
28,"(0, 2, -2)",1290.79,350.1,7.07,256.4,"(0, 2, 2)",4.122786087708164,49.51909476661952,-133.05374823196604
29,"(-2, 1, -2)",474.34,239.02,4.9,406.8,"(1, 2, 2)",3.8869999999999996,48.779591836734696,-48.024489795918356
30,"(-2, 2, -1)",474.34,314.27,6.37,134.2,"(1, 2, 2)",3.8869999999999987,49.33594976452119,-25.128728414442698
31,"(-1, 2, -2)",474.34,213.77,4.39,263.9,"(1, 2, 2)",3.8869999999999987,48.694760820045566,-59.35535307517083
32,"(-1, -2, 2)",474.34,277.05,5.59,235.7,"(1, 2, 2)",3.8869999999999987,49.56171735241503,-35.29338103756708
33,"(2, -1, 2)",474.34,318.01,6.47,403.1,"(1, 2, 2)",3.8869999999999996,49.15146831530139,-24.16228748068006
34,"(2, -2, 1)",474.34,296.19,6.01,130.5,"(1, 2, 2)",3.8869999999999987,49.282861896838604,-29.642262895174706
35,"(1, -2, 2)",474.34,239.02,4.89,259.9,"(1, 2, 2)",3.8869999999999987,48.879345603271986,-48.122699386503065
36,"(1, 2, -2)",474.34,299.69,6.04,243.2,"(1, 2, 2)",3.8869999999999987,49.61754966887417,-28.91556291390728
37,"(-2, 2, -2)",1.72,165.24,3.49,268.5,"(2, 2, 2)",3.3662407445101117,47.34670487106017,46.853868194842406
38,"(-2, -2, 2)",1.72,145.36,2.96,190.7,"(2, 2, 2)",3.3662407445101117,49.10810810810811,48.52702702702703
39,"(2, -2, 2)",1.72,160.02,3.38,264.2,"(2, 2, 2)",3.3662407445101117,47.3431952662722,46.834319526627226
40,"(2, 2, -2)",1.72,156.36,3.17,209.4,"(2, 2, 2)",3.3662407445101117,49.32492113564669,48.782334384858046
41,"(-3, 0, 0)",1517.91,209.05,4.27,288.9,"(0, 3, 0)",3.8869999999999987,48.95784543325528,-306.5245901639345
42,"(3, 0, 0)",1517.91,193.66,3.97,283.4,"(0, 3, 0)",3.8869999999999987,48.7808564231738,-333.56423173803523
43,"(-3, -1, 0)",126.78,104.65,2.19,552.3,"(0, 3, 1)",3.687531979522347,47.785388127853885,-10.105022831050226
44,"(-3, 1, 0)",126.78,146.1,3.05,124.5,"(0, 3, 1)",3.6875319795223462,47.90163934426229,6.334426229508195
45,"(3, -1, 0)",126.78,127.45,2.68,119.9,"(0, 3, 1)",3.6875319795223462,47.55597014925373,0.2500000000000006
46,"(3, 1, 0)",126.78,145.45,3.0,544.6,"(0, 3, 1)",3.687531979522347,48.48333333333333,6.223333333333329
47,"(-3, 0, -1)",126.78,107.33,2.33,437.2,"(0, 3, 1)",3.687531979522347,46.06437768240343,-8.347639484978542
48,"(-3, 0, 1)",126.78,114.17,2.38,39.2,"(0, 3, 1)",3.6875319795223462,47.97058823529412,-5.298319327731092
49,"(3, 0, 1)",126.78,107.17,2.35,432.5,"(0, 3, 1)",3.687531979522347,45.60425531914893,-8.34468085106383
50,"(-3, 1, -1)",963.25,284.21,5.79,277.1,"(1, 3, 1)",3.5159237891213007,49.08635578583765,-117.27806563039724
51,"(-1, 1, -3)",963.25,247.32,5.06,535.2,"(1, 3, 1)",3.5159237891213007,48.87747035573123,-141.48814229249015
52,"(-3, -1, 1)",963.25,313.94,6.31,328.7,"(1, 3, 1)",3.5159237891213007,49.752773375594295,-102.90174326465927
53,"(3, -1, 1)",963.25,280.88,5.74,272.6,"(1, 3, 1)",3.5159237891213007,48.933797909407666,-118.87979094076654
54,"(1, -1, 3)",963.25,259.46,5.3,530.9,"(1, 3, 1)",3.5159237891213007,48.95471698113207,-132.79056603773586
55,"(3, 1, -1)",963.25,244.23,4.92,314.1,"(1, 3, 1)",3.5159237891213007,49.640243902439025,-146.1422764227642
56,"(-3, 2, 0)",509.22,329.49,6.7,27.8,"(0, 3, 2)",3.2341794940911974,49.177611940298505,-26.82537313432836
57,"(3, -2, 0)",509.22,348.88,7.08,23.1,"(0, 3, 2)",3.2341794940911974,49.27683615819209,-22.646892655367235
58,"(0, -3, 2)",509.22,226.15,4.62,102.4,"(0, 3, 2)",3.2341794940911974,48.95021645021645,-61.27056277056278
59,"(0, 3, -2)",509.22,312.55,6.33,108.2,"(0, 3, 2)",3.2341794940911974,49.375987361769354,-31.069510268562404
60,"(-3, 0, -2)",509.22,266.87,5.45,524.7,"(0, 3, 2)",3.234179494091198,48.96697247706422,-44.467889908256886
61,"(3, 0, 2)",509.22,239.1,4.92,519.9,"(0, 3, 2)",3.234179494091198,48.59756097560975,-54.90243902439025
62,"(0, -2, 3)",509.22,221.51,4.55,402.1,"(0, 3, 2)",3.2341794940911974,48.683516483516485,-63.232967032967046
63,"(0, 2, -3)",509.22,241.54,4.95,407.7,"(0, 3, 2)",3.2341794940911974,48.795959595959594,-54.07676767676769
64,"(-3, 2, -1)",332.59,178.84,3.72,162.4,"(1, 3, 2)",3.11653334194078,48.0752688172043,-41.33064516129031
65,"(-1, 3, -2)",332.59,236.17,4.83,142.8,"(1, 3, 2)",3.1165333419407792,48.896480331262936,-19.962732919254655
66,"(-2, 1, -3)",332.59,234.62,4.84,492.3,"(1, 3, 2)",3.11653334194078,48.47520661157025,-20.241735537190078
67,"(-1, -3, 2)",332.59,187.47,3.86,45.6,"(1, 3, 2)",3.11653334194078,48.56735751295337,-37.59585492227979
68,"(-3, 1, -2)",332.59,242.52,4.98,385.7,"(1, 3, 2)",3.11653334194078,48.69879518072289,-18.086345381526097
69,"(-2, 3, -1)",332.59,211.57,4.38,45.9,"(1, 3, 2)",3.1165333419407792,48.30365296803653,-27.630136986301366
70,"(-1, 2, -3)",332.59,187.87,3.91,384.1,"(1, 3, 2)",3.11653334194078,48.04859335038363,-37.01278772378516
71,"(-1, -2, 3)",332.59,210.6,4.31,438.8,"(1, 3, 2)",3.1165333419407792,48.8631090487239,-28.30394431554524
72,"(3, -2, 1)",332.59,164.18,3.43,157.7,"(1, 3, 2)",3.11653334194078,47.86588921282799,-49.09912536443147
73,"(1, -3, 2)",332.59,256.77,5.24,137.7,"(1, 3, 2)",3.1165333419407792,49.00190839694656,-14.46946564885496
74,"(2, -1, 3)",332.59,243.09,5.0,487.7,"(1, 3, 2)",3.11653334194078,48.618,-17.899999999999995
75,"(1, 3, -2)",332.59,198.14,4.04,53.8,"(1, 3, 2)",3.11653334194078,49.04455445544554,-33.27970297029702
76,"(3, -1, 2)",332.59,223.38,4.62,381.1,"(1, 3, 2)",3.11653334194078,48.35064935064935,-23.638528138528134
77,"(2, -3, 1)",332.59,217.93,4.51,41.3,"(1, 3, 2)",3.1165333419407792,48.32150776053216,-25.423503325942345
78,"(1, -2, 3)",332.59,198.95,4.12,379.0,"(1, 3, 2)",3.11653334194078,48.28883495145631,-32.43689320388349
79,"(1, 2, -3)",332.59,256.2,5.21,447.2,"(1, 3, 2)",3.1165333419407792,49.174664107485604,-14.66218809980806
80,"(-3, 2, -2)",226.98,161.41,3.45,271.9,"(2, 3, 2)",2.8282079235486783,46.78550724637681,-19.00579710144927
81,"(-2, 3, -2)",226.98,186.08,3.88,166.5,"(2, 3, 2)",2.8282079235486774,47.958762886597945,-10.541237113402056
82,"(-2, 2, -3)",226.98,217.76,4.52,368.4,"(2, 3, 2)",2.8282079235486783,48.17699115044248,-2.0398230088495573
83,"(-2, -2, 3)",226.98,192.19,3.93,507.5,"(2, 3, 2)",2.8282079235486774,48.90330788804071,-8.85241730279898
84,"(3, -2, 2)",226.98,158.07,3.41,266.7,"(2, 3, 2)",2.8282079235486783,46.354838709677416,-20.208211143695014
85,"(2, -3, 2)",226.98,172.89,3.61,161.4,"(2, 3, 2)",2.8282079235486774,47.89196675900277,-14.983379501385043
86,"(2, -2, 3)",226.98,195.37,4.07,363.1,"(2, 3, 2)",2.8282079235486783,48.002457002457,-7.766584766584763
87,"(2, 2, -3)",226.98,122.97,2.55,522.4,"(2, 3, 2)",2.8282079235486774,48.22352941176471,-40.78823529411765
88,"(-3, 0, -3)",496.76,329.74,6.72,580.1,"(0, 3, 3)",2.74852405847211,49.06845238095239,-24.854166666666664
89,"(3, 0, 3)",496.76,167.68,3.57,574.8,"(0, 3, 3)",2.74852405847211,46.96918767507003,-92.17927170868347
90,"(0, -3, 3)",496.76,188.44,3.94,250.6,"(0, 3, 3)",2.7485240584721096,47.82741116751269,-78.25380710659898
91,"(0, 3, -3)",496.76,208.15,4.31,257.6,"(0, 3, 3)",2.7485240584721096,48.294663573085856,-66.96287703016242
92,"(-3, 1, -3)",5.42,21.57,1.21,462.0,"(1, 3, 3)",2.6752168726646204,17.826446280991735,13.347107438016527
93,"(-1, 3, -3)",5.42,44.75,1.43,263.1,"(1, 3, 3)",2.6752168726646195,31.293706293706293,27.503496503496503
94,"(-1, -3, 3)",5.42,30.42,1.19,241.8,"(1, 3, 3)",2.6752168726646195,25.563025210084035,21.008403361344538
95,"(3, -1, 3)",5.42,24.37,1.25,456.6,"(1, 3, 3)",2.6752168726646204,19.496000000000002,15.160000000000002
96,"(3, -3, 1)",5.42,7.63,1.02,75.9,"(1, 3, 3)",2.6752168726646195,7.480392156862745,2.1666666666666665
97,"(1, -3, 3)",5.42,31.67,1.26,257.1,"(1, 3, 3)",2.6752168726646195,25.134920634920636,20.833333333333332
98,"(1, 3, -3)",5.42,28.66,1.01,250.4,"(1, 3, 3)",2.6752168726646195,28.376237623762375,23.009900990099013
99,"(-3, 2, -3)",660.18,317.93,6.5,357.3,"(2, 3, 3)",2.4861335534227726,48.91230769230769,-52.653846153846146
100,"(-3, 3, -2)",660.18,272.24,5.59,184.0,"(2, 3, 3)",2.4861335534227726,48.70125223613596,-69.3989266547406
101,"(-2, 3, -3)",660.18,218.98,4.59,266.5,"(2, 3, 3)",2.4861335534227726,47.708061002178646,-96.12200435729847
102,"(-2, -3, 3)",660.18,316.63,6.45,223.8,"(2, 3, 3)",2.4861335534227726,49.08992248062015,-53.26356589147286
103,"(3, -2, 3)",660.18,287.07,5.9,351.6,"(2, 3, 3)",2.4861335534227726,48.655932203389824,-63.238983050847445
104,"(3, -3, 2)",660.18,274.61,5.64,178.3,"(2, 3, 3)",2.4861335534227726,48.689716312056746,-68.36347517730496
105,"(2, -3, 3)",660.18,212.55,4.46,260.6,"(2, 3, 3)",2.4861335534227726,47.65695067264574,-100.36547085201792
106,"(2, 3, -3)",660.18,300.26,6.07,238.6,"(2, 3, 3)",2.4861335534227726,49.4662273476112,-59.29489291598022
107,"(-3, 3, -3)",241.15,208.15,4.41,269.6,"(3, 3, 3)",2.2441604963400748,47.19954648526077,-7.482993197278911
108,"(-3, -3, 3)",241.15,291.71,5.93,186.4,"(3, 3, 3)",2.2441604963400748,49.192242833052276,8.526138279932542
109,"(3, -3, 3)",241.15,208.4,4.41,263.2,"(3, 3, 3)",2.2441604963400748,47.2562358276644,-7.426303854875283
110,"(3, 3, -3)",241.15,248.87,5.03,214.0,"(3, 3, 3)",2.2441604963400748,49.47713717693837,1.534791252485089
111,"(-4, 0, 0)",28.45,300.09,6.11,289.6,"(0, 4, 0)",2.9152499999999995,49.114566284779045,44.4582651391162
112,"(4, 0, 0)",28.45,341.38,6.92,282.4,"(0, 4, 0)",2.9152499999999995,49.33236994219653,45.221098265895954
113,"(-4, -1, 0)",733.2,370.62,7.5,478.7,"(0, 4, 1)",2.828207923548678,49.416000000000004,-48.34400000000001
114,"(-4, 1, 0)",733.2,290.08,5.91,158.4,"(0, 4, 1)",2.828207923548678,49.082910321488995,-74.97800338409476
115,"(4, -1, 0)",733.2,331.12,6.71,152.0,"(0, 4, 1)",2.828207923548678,49.34724292101341,-59.92250372578242
116,"(4, 1, 0)",733.2,308.81,6.26,469.6,"(0, 4, 1)",2.828207923548678,49.33067092651758,-67.79392971246007
117,"(-4, 0, -1)",733.2,227.29,4.68,408.1,"(0, 4, 1)",2.828207923548678,48.56623931623932,-108.10042735042738
118,"(-4, 0, 1)",733.2,339.67,6.88,112.9,"(0, 4, 1)",2.828207923548678,49.37063953488372,-57.19912790697675
119,"(4, 0, 1)",733.2,218.5,4.52,401.9,"(0, 4, 1)",2.828207923548678,48.340707964601776,-113.87168141592923
120,"(4, 0, -1)",733.2,227.7,4.63,103.7,"(0, 4, 1)",2.828207923548678,49.1792656587473,-109.17926565874731
121,"(4, 1, 1)",200.56,183.23,3.83,558.1,"(1, 4, 1)",2.7485240584721096,47.84073107049608,-4.524804177545695
122,"(-4, 1, -1)",200.56,86.73,2.05,279.7,"(1, 4, 1)",2.7485240584721096,42.307317073170736,-55.52682926829269
123,"(-4, -1, 1)",200.56,136.24,2.87,313.4,"(1, 4, 1)",2.7485240584721096,47.47038327526133,-22.41114982578397
124,"(-4, -1, -1)",200.56,161.41,3.37,565.2,"(1, 4, 1)",2.7485240584721096,47.89614243323442,-11.617210682492583
125,"(4, -1, 1)",200.56,75.28,1.89,273.7,"(1, 4, 1)",2.7485240584721096,39.830687830687836,-66.28571428571429
126,"(1, -1, 4)",200.56,193.09,4.02,586.9,"(1, 4, 1)",2.7485240584721096,48.03233830845772,-1.8582089552238805
127,"(4, 1, -1)",200.56,129.57,2.7,300.0,"(1, 4, 1)",2.7485240584721096,47.98888888888888,-26.292592592592595
128,"(-4, 2, 0)",142.71,184.7,3.89,70.9,"(0, 4, 2)",2.607478868562504,47.480719794344466,10.794344473007706
129,"(4, -2, 0)",142.71,189.58,3.96,64.7,"(0, 4, 2)",2.607478868562504,47.87373737373738,11.835858585858587
130,"(0, -4, 2)",142.71,148.95,3.2,12.9,"(0, 4, 2)",2.607478868562504,46.54687499999999,1.949999999999994
131,"(0, 4, -2)",142.71,127.12,2.73,19.9,"(0, 4, 2)",2.607478868562504,46.56410256410257,-5.710622710622712
132,"(-4, 0, -2)",142.71,119.96,2.65,486.9,"(0, 4, 2)",2.6074788685625045,45.26792452830188,-8.584905660377364
133,"(4, 0, 2)",142.71,157.58,3.38,481.0,"(0, 4, 2)",2.6074788685625045,46.621301775147934,4.39940828402367
134,"(0, -2, 4)",142.71,154.57,3.28,493.3,"(0, 4, 2)",2.607478868562504,47.125,3.6158536585365812
135,"(0, 2, -4)",142.71,167.03,3.52,500.5,"(0, 4, 2)",2.607478868562504,47.45170454545455,6.909090909090907
136,"(-4, 2, -1)",123.21,110.02,2.45,182.6,"(1, 4, 2)",2.544638818041906,44.90612244897959,-5.3836734693877535
137,"(-1, 4, -2)",123.21,71.7,1.78,61.6,"(1, 4, 2)",2.5446388180419057,40.28089887640449,-28.938202247191004
138,"(-2, 1, -4)",123.21,159.45,3.41,549.6,"(1, 4, 2)",2.5446388180419066,46.75953079178885,10.62756598240469
139,"(-4, 1, -2)",123.21,125.09,2.73,371.4,"(1, 4, 2)",2.5446388180419066,45.820512820512825,0.6886446886446922
140,"(-1, 2, -4)",123.21,160.27,3.43,466.3,"(1, 4, 2)",2.544638818041906,46.72594752186589,10.804664723032074
141,"(-1, -2, 4)",123.21,124.03,2.69,541.0,"(1, 4, 2)",2.544638818041906,46.10780669144982,0.3048327137546496
142,"(4, -2, 1)",123.21,118.49,2.58,176.5,"(1, 4, 2)",2.544638818041906,45.92635658914728,-1.8294573643410847
143,"(1, -4, 2)",123.21,103.42,2.36,55.4,"(1, 4, 2)",2.5446388180419057,43.82203389830509,-8.385593220338981
144,"(2, -1, 4)",123.21,111.08,2.49,543.7,"(1, 4, 2)",2.5446388180419066,44.61044176706827,-4.871485943775098
145,"(4, -1, 2)",123.21,119.96,2.66,365.4,"(1, 4, 2)",2.5446388180419066,45.097744360902254,-1.2218045112781954
146,"(1, -2, 4)",123.21,125.49,2.76,460.0,"(1, 4, 2)",2.544638818041906,45.46739130434783,0.8260869565217396
147,"(1, 2, -4)",123.21,118.08,2.52,550.1,"(1, 4, 2)",2.544638818041906,46.857142857142854,-2.035714285714284
148,"(-4, 2, -2)",80.36,110.75,2.54,274.9,"(2, 4, 2)",2.3802916575495527,43.60236220472441,11.964566929133857
149,"(-2, 4, -2)",80.36,106.6,2.43,92.8,"(2, 4, 2)",2.3802916575495527,43.86831275720164,10.798353909465018
150,"(-2, 2, -4)",80.36,138.2,3.07,441.4,"(2, 4, 2)",2.3802916575495527,45.01628664495114,18.840390879478825
151,"(4, -2, 2)",80.36,107.5,2.51,268.8,"(2, 4, 2)",2.3802916575495527,42.82868525896415,10.812749003984065
152,"(2, -4, 2)",80.36,116.94,2.61,86.5,"(2, 4, 2)",2.3802916575495527,44.804597701149426,14.015325670498084
153,"(2, -2, 4)",80.36,140.89,3.12,435.2,"(2, 4, 2)",2.3802916575495527,45.15705128205128,19.400641025641022
154,"(4, 2, -2)",80.36,89.91,1.84,378.5,"(2, 4, 2)",2.3802916575495527,48.8641304347826,5.190217391304346
155,"(0, -4, 3)",1.84,14.95,1.15,142.7,"(0, 4, 3)",2.3321999999999994,13.0,11.4
156,"(0, 4, -3)",1.84,10.46,0.93,151.2,"(0, 4, 3)",2.3321999999999994,11.24731182795699,9.268817204301076
157,"(-4, 0, -3)",1.84,3.41,1.04,541.8,"(0, 4, 3)",2.3321999999999994,3.2788461538461537,1.5096153846153846
158,"(4, 0, 3)",1.84,16.61,1.19,534.7,"(0, 4, 3)",2.3321999999999994,13.957983193277311,12.411764705882353
159,"(0, -3, 4)",1.84,1.52,1.04,358.8,"(0, 4, 3)",2.3321999999999994,1.4615384615384615,-0.30769230769230776
160,"(0, 3, -4)",1.84,11.35,0.97,367.8,"(0, 4, 3)",2.3321999999999994,11.70103092783505,9.804123711340207
161,"(-4, 3, -1)",10.86,20.22,1.21,109.5,"(1, 4, 3)",2.286910251846363,16.710743801652892,7.735537190082645
162,"(-1, 4, -3)",10.86,31.48,1.22,171.0,"(1, 4, 3)",2.286910251846363,25.803278688524593,16.901639344262296
163,"(-3, 1, -4)",10.86,35.9,1.42,516.8,"(1, 4, 3)",2.2869102518463635,25.281690140845072,17.633802816901408
