,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(1, 0, 0)",2767.45,180.6,3.63,284.3,"(0, 1, 0)",11.662999999999997,49.752066115702476,-712.6308539944904
1,"(-1, 0, -1)",1477.04,160.9,3.28,579.3,"(0, 1, 1)",8.246986388978701,49.054878048780495,-401.2621951219512
2,"(1, 0, 1)",1477.04,191.29,3.88,577.0,"(0, 1, 1)",8.246986388978701,49.301546391752574,-331.37886597938143
3,"(0, -1, 1)",1477.04,212.75,4.29,251.9,"(0, 1, 1)",8.246986388978701,49.59207459207459,-294.7062937062937
4,"(0, 1, -1)",1477.04,187.02,3.77,254.5,"(0, 1, 1)",8.246986388978701,49.60742705570292,-342.18037135278513
5,"(-1, 1, -1)",2617.97,206.34,4.18,267.3,"(1, 1, 1)",6.733636189558602,49.36363636363637,-576.944976076555
6,"(-1, -1, 1)",2617.97,237.57,4.76,193.0,"(1, 1, 1)",6.733636189558602,49.90966386554622,-500.08403361344534
7,"(1, -1, 1)",2617.97,203.05,4.12,265.0,"(1, 1, 1)",6.733636189558602,49.28398058252427,-586.1456310679611
8,"(1, 1, -1)",2617.97,211.99,4.25,204.1,"(1, 1, 1)",6.733636189558602,49.88,-566.1129411764705
9,"(-2, 0, 0)",184.0,117.75,2.41,288.2,"(0, 2, 0)",5.831499999999998,48.85892116182573,-27.489626556016596
10,"(2, 0, 0)",184.0,102.18,2.11,284.4,"(0, 2, 0)",5.831499999999998,48.42654028436019,-38.77725118483412
11,"(-2, 1, 0)",365.23,247.35,5.01,69.4,"(0, 2, 1)",5.215852164316007,49.37125748502994,-23.52894211576847
12,"(2, -1, 0)",365.23,231.16,4.69,66.2,"(0, 2, 1)",5.215852164316007,49.28784648187633,-28.5863539445629
13,"(0, -2, 1)",365.23,147.99,3.03,13.7,"(0, 2, 1)",5.215852164316007,48.84158415841585,-71.69636963696371
14,"(0, 2, -1)",365.23,178.39,3.63,17.2,"(0, 2, 1)",5.215852164316007,49.14325068870523,-51.4710743801653
15,"(-2, 0, -1)",365.23,193.66,3.95,485.8,"(0, 2, 1)",5.215852164316008,49.02784810126582,-43.435443037974686
16,"(2, 0, 1)",365.23,201.07,4.1,482.6,"(0, 2, 1)",5.215852164316008,49.04146341463415,-40.03902439024391
17,"(0, -1, 2)",365.23,230.47,4.67,494.4,"(0, 2, 1)",5.215852164316007,49.35117773019272,-28.85653104925054
18,"(0, 1, -2)",365.23,168.38,3.44,498.3,"(0, 2, 1)",5.215852164316007,48.94767441860465,-57.22383720930233
19,"(-2, 1, -1)",96.02,137.3,2.85,273.2,"(1, 2, 1)",4.761399811680033,48.17543859649123,14.484210526315794
20,"(-1, 2, -1)",96.02,95.0,2.02,90.8,"(1, 2, 1)",4.7613998116800325,47.02970297029703,-0.504950495049503
21,"(-1, 1, -2)",96.02,96.14,2.08,439.6,"(1, 2, 1)",4.761399811680033,46.22115384615385,0.057692307692309874
22,"(2, -1, 1)",96.02,131.27,2.73,270.1,"(1, 2, 1)",4.761399811680033,48.08424908424909,12.912087912087918
23,"(1, -2, 1)",96.02,90.8,1.94,87.6,"(1, 2, 1)",4.7613998116800325,46.8041237113402,-2.6907216494845354
24,"(1, -1, 2)",96.02,93.17,2.02,436.4,"(1, 2, 1)",4.761399811680033,46.12376237623762,-1.4108910891089081
25,"(2, 1, -1)",96.02,91.41,1.84,398.4,"(1, 2, 1)",4.761399811680033,49.67934782608695,-2.5054347826086953
26,"(-2, 0, -2)",1290.92,153.42,3.2,579.6,"(0, 2, 2)",4.123493194489351,47.943749999999994,-355.46875
27,"(2, 0, 2)",1290.92,242.61,4.95,575.8,"(0, 2, 2)",4.123493194489351,49.012121212121215,-211.77979797979796
28,"(0, -2, 2)",1290.92,305.46,6.17,250.7,"(0, 2, 2)",4.123493194489351,49.50729335494327,-159.71799027552674
29,"(0, 2, -2)",1290.92,280.11,5.66,255.5,"(0, 2, 2)",4.123493194489351,49.48939929328622,-178.58833922261485
30,"(-2, 1, -2)",472.02,211.91,4.36,406.6,"(1, 2, 2)",3.8876666666666657,48.60321100917431,-59.658256880733944
31,"(-2, 2, -1)",472.02,323.48,6.55,133.9,"(1, 2, 2)",3.887666666666665,49.386259541984735,-22.677862595419843
32,"(-1, 2, -2)",472.02,196.18,4.02,263.3,"(1, 2, 2)",3.887666666666665,48.800995024875625,-68.61691542288557
33,"(-1, -2, 2)",472.02,236.27,4.77,234.1,"(1, 2, 2)",3.887666666666665,49.53249475890986,-49.42348008385744
34,"(2, -1, 2)",472.02,256.51,5.24,402.9,"(1, 2, 2)",3.8876666666666657,48.95229007633587,-41.12786259541984
35,"(2, -2, 1)",472.02,312.56,6.33,130.3,"(1, 2, 2)",3.887666666666665,49.37756714060031,-25.1911532385466
36,"(1, -2, 2)",472.02,240.7,4.9,259.3,"(1, 2, 2)",3.887666666666665,49.12244897959183,-47.20816326530612
37,"(1, 2, -2)",472.02,259.72,5.24,241.6,"(1, 2, 2)",3.887666666666665,49.56488549618321,-40.51526717557251
38,"(-2, 2, -2)",2.9,152.88,3.21,268.2,"(2, 2, 2)",3.366818094779301,47.626168224299064,46.7227414330218
39,"(-2, -2, 2)",2.9,149.52,3.03,187.2,"(2, 2, 2)",3.366818094779301,49.346534653465355,48.3894389438944
40,"(2, -2, 2)",2.9,158.76,3.32,263.8,"(2, 2, 2)",3.366818094779301,47.81927710843374,46.94578313253012
41,"(2, 2, -2)",2.9,139.67,2.83,206.2,"(2, 2, 2)",3.366818094779301,49.35335689045936,48.328621908127204
42,"(-3, 0, 0)",1509.08,201.22,4.1,289.4,"(0, 3, 0)",3.8876666666666657,49.07804878048781,-318.99024390243903
43,"(3, 0, 0)",1509.08,176.1,3.6,283.8,"(0, 3, 0)",3.8876666666666657,48.916666666666664,-370.27222222222224
44,"(-3, -1, 0)",123.78,112.03,2.34,553.1,"(0, 3, 1)",3.6881644350543796,47.87606837606838,-5.021367521367521
45,"(-3, 1, 0)",123.78,147.92,3.08,124.8,"(0, 3, 1)",3.688164435054379,48.02597402597402,7.837662337662333
46,"(3, -1, 0)",123.78,135.17,2.82,120.0,"(0, 3, 1)",3.688164435054379,47.93262411347518,4.039007092198577
47,"(3, 1, 0)",123.78,120.43,2.5,545.5,"(0, 3, 1)",3.6881644350543796,48.172000000000004,-1.3399999999999976
48,"(-3, 0, -1)",123.78,126.92,2.7,437.6,"(0, 3, 1)",3.6881644350543796,47.007407407407406,1.1629629629629632
49,"(-3, 0, 1)",123.78,119.28,2.49,40.3,"(0, 3, 1)",3.688164435054379,47.903614457831324,-1.8072289156626504
50,"(3, 0, 1)",123.78,129.21,2.75,432.8,"(0, 3, 1)",3.6881644350543796,46.98545454545455,1.974545454545457
51,"(-3, 1, -1)",960.17,259.34,5.28,277.1,"(1, 3, 1)",3.516526811810456,49.117424242424235,-132.73295454545453
52,"(-1, 1, -3)",960.17,276.36,5.63,534.8,"(1, 3, 1)",3.516526811810456,49.087033747779756,-121.4582593250444
53,"(-3, -1, 1)",960.17,269.49,5.42,330.7,"(1, 3, 1)",3.516526811810456,49.72140221402214,-127.43173431734317
54,"(3, -1, 1)",960.17,239.17,4.89,272.7,"(1, 3, 1)",3.516526811810456,48.91002044989775,-147.4437627811861
55,"(1, -1, 3)",960.17,233.6,4.78,530.5,"(1, 3, 1)",3.516526811810456,48.87029288702929,-152.00209205020917
56,"(3, 1, -1)",960.17,227.72,4.59,316.6,"(1, 3, 1)",3.516526811810456,49.61220043572985,-159.5751633986928
57,"(-3, 2, 0)",506.36,291.26,5.94,27.7,"(0, 3, 2)",3.2347341942874226,49.03367003367003,-36.21212121212121
58,"(3, -2, 0)",506.36,329.59,6.69,23.0,"(0, 3, 2)",3.2347341942874226,49.266068759342296,-26.423019431988045
59,"(0, -3, 2)",506.36,224.13,4.57,101.4,"(0, 3, 2)",3.2347341942874226,49.04376367614879,-61.75711159737418
60,"(0, 3, -2)",506.36,274.68,5.57,107.4,"(0, 3, 2)",3.2347341942874226,49.31418312387792,-41.59425493716338
61,"(-3, 0, -2)",506.36,281.1,5.74,524.8,"(0, 3, 2)",3.234734194287423,48.97212543554007,-39.24390243902439
