,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(1, 0, 0)",2779.66,325.75,6.53,283.0,"(0, 1, 0)",11.658000000000005,49.88514548238897,-375.79019908116385
1,"(1, 0, 1)",1454.69,264.79,5.33,576.3,"(0, 1, 1)",8.243450855072775,49.67917448405254,-223.2457786116323
2,"(0, -1, 1)",1454.69,352.25,7.07,251.2,"(0, 1, 1)",8.243450855072773,49.82319660537482,-155.93210749646394
3,"(0, 1, -1)",1454.69,324.32,6.51,253.8,"(0, 1, 1)",8.243450855072773,49.81874039938556,-173.63594470046084
4,"(-1, -1, 1)",2614.14,882.37,17.64,191.9,"(1, 1, 1)",6.730749438212659,50.02097505668934,-98.17290249433105
5,"(-2, 0, 0)",165.8,461.19,9.26,288.2,"(0, 2, 0)",5.829000000000002,49.80453563714903,31.899568034557234
6,"(2, 0, 0)",165.8,442.22,8.87,284.5,"(0, 2, 0)",5.829000000000002,49.855693348365286,31.163472378804965
7,"(-2, 1, 0)",363.59,245.9,4.96,68.7,"(0, 2, 1)",5.2136160963385105,49.57661290322581,-23.727822580645157
8,"(2, -1, 0)",363.59,231.22,4.67,65.5,"(0, 2, 1)",5.2136160963385105,49.5117773019272,-28.344753747323335
9,"(0, -2, 1)",363.59,187.72,3.8,13.0,"(0, 2, 1)",5.2136160963385105,49.4,-46.281578947368416
10,"(0, 2, -1)",363.59,193.27,3.91,16.6,"(0, 2, 1)",5.2136160963385105,49.429667519181585,-43.56010230179027
11,"(-2, 0, -1)",363.59,203.2,4.13,485.8,"(0, 2, 1)",5.213616096338511,49.20096852300242,-38.83535108958838
12,"(2, 0, 1)",363.59,202.67,4.13,482.5,"(0, 2, 1)",5.213616096338511,49.0726392251816,-38.9636803874092
13,"(0, -1, 2)",363.59,238.21,4.82,493.2,"(0, 2, 1)",5.2136160963385105,49.42116182572614,-26.012448132780076
14,"(0, 1, -2)",363.59,217.53,4.41,496.9,"(0, 2, 1)",5.2136160963385105,49.326530612244895,-33.120181405895686
15,"(-2, 1, -1)",90.66,123.53,2.58,273.0,"(1, 2, 1)",4.759358570227716,47.87984496124031,12.740310077519382
16,"(-1, 2, -1)",90.66,99.63,2.09,90.3,"(1, 2, 1)",4.7593585702277155,47.66985645933014,4.291866028708133
17,"(-1, 1, -2)",90.66,91.04,1.98,438.6,"(1, 2, 1)",4.759358570227716,45.979797979797986,0.1919191919191968
18,"(2, -1, 1)",90.66,120.22,2.52,269.8,"(1, 2, 1)",4.759358570227716,47.7063492063492,11.730158730158731
19,"(1, -2, 1)",90.66,97.84,2.06,87.1,"(1, 2, 1)",4.7593585702277155,47.49514563106796,3.485436893203887
20,"(1, -1, 2)",90.66,123.09,2.6,435.3,"(1, 2, 1)",4.759358570227716,47.34230769230769,12.473076923076926
21,"(2, 1, -1)",90.66,97.48,1.97,403.9,"(1, 2, 1)",4.759358570227716,49.48223350253807,3.4619289340101562
22,"(-2, 0, -2)",1237.72,427.63,8.61,579.0,"(0, 2, 2)",4.121725427536387,49.66666666666667,-94.0871080139373
23,"(2, 0, 2)",1237.72,425.39,8.56,575.2,"(0, 2, 2)",4.121725427536387,49.69509345794392,-94.8983644859813
24,"(0, -2, 2)",1237.72,413.66,8.33,250.1,"(0, 2, 2)",4.121725427536386,49.65906362545018,-98.9267707082833
25,"(0, 2, -2)",1237.72,431.3,8.68,254.7,"(0, 2, 2)",4.121725427536386,49.6889400921659,-92.90552995391707
26,"(-2, 1, -2)",466.86,360.67,7.32,406.0,"(1, 2, 2)",3.8860000000000015,49.271857923497265,-14.506830601092895
27,"(-2, 2, -1)",466.86,460.48,9.27,133.4,"(1, 2, 2)",3.8860000000000006,49.67421790722762,-0.6882416396979499
28,"(-1, 2, -2)",466.86,283.5,5.75,262.9,"(1, 2, 2)",3.8860000000000006,49.30434782608695,-31.888695652173915
29,"(-1, -2, 2)",466.86,356.28,7.16,233.1,"(1, 2, 2)",3.8860000000000006,49.75977653631284,-15.444134078212295
30,"(2, -1, 2)",466.86,369.44,7.5,402.3,"(1, 2, 2)",3.8860000000000015,49.25866666666666,-12.989333333333336
31,"(2, -2, 1)",466.86,452.69,9.11,129.8,"(1, 2, 2)",3.8860000000000006,49.69154774972558,-1.5554335894621314
32,"(1, -2, 2)",466.86,283.05,5.74,258.8,"(1, 2, 2)",3.8860000000000006,49.31184668989547,-32.02264808362369
33,"(1, 2, -2)",466.86,367.2,7.38,240.7,"(1, 2, 2)",3.8860000000000006,49.75609756097561,-13.50406504065041
34,"(-2, 2, -2)",0.58,335.69,6.81,267.5,"(2, 2, 2)",3.3653747191063297,49.293685756240826,49.20851688693099
35,"(-2, -2, 2)",0.58,346.43,6.96,186.4,"(2, 2, 2)",3.3653747191063297,49.77442528735632,49.691091954022994
36,"(2, -2, 2)",0.58,317.25,6.44,263.3,"(2, 2, 2)",3.3653747191063297,49.26242236024844,49.172360248447205
37,"(2, 2, -2)",0.58,343.12,6.88,204.8,"(2, 2, 2)",3.3653747191063297,49.872093023255815,49.787790697674424
