,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(1, 0, 0)",2775.55,361.84,7.26,284.0,"(0, 1, 0)",11.660999999999998,49.84022038567493,-332.4669421487603
1,"(-1, 0, -1)",1458.24,305.43,6.15,579.2,"(0, 1, 1)",8.245572175416328,49.66341463414634,-187.44878048780487
2,"(1, 0, 1)",1458.24,299.49,6.03,576.0,"(0, 1, 1)",8.245572175416328,49.666666666666664,-192.1641791044776
3,"(0, -1, 1)",1458.24,349.97,7.03,250.3,"(0, 1, 1)",8.245572175416328,49.7823613086771,-157.64864864864865
4,"(0, 1, -1)",1458.24,302.56,6.09,253.9,"(0, 1, 1)",8.245572175416328,49.681444991789824,-189.76683087027916
5,"(-1, 1, -1)",2611.72,745.7,14.96,266.3,"(1, 1, 1)",6.732481489020223,49.846256684491976,-124.73395721925131
6,"(-1, -1, 1)",2611.72,999.93,20.01,189.2,"(1, 1, 1)",6.732481489020223,49.971514242878555,-80.54922538730634
7,"(1, -1, 1)",2611.72,774.68,15.53,263.9,"(1, 1, 1)",6.732481489020223,49.88280746941403,-118.28976175144881
8,"(-2, 0, 0)",164.89,470.58,9.44,288.2,"(0, 2, 0)",5.830499999999999,49.84957627118644,32.38241525423729
9,"(2, 0, 0)",164.89,495.26,9.95,284.3,"(0, 2, 0)",5.830499999999999,49.7748743718593,33.20301507537689
10,"(-2, 1, 0)",364.67,228.63,4.62,68.4,"(0, 2, 1)",5.214957737125008,49.48701298701298,-29.44588744588745
11,"(2, -1, 0)",364.67,236.62,4.78,65.3,"(0, 2, 1)",5.214957737125008,49.50209205020921,-26.788702928870293
12,"(0, -2, 1)",364.67,197.1,3.99,12.4,"(0, 2, 1)",5.214957737125008,49.3984962406015,-41.99749373433584
13,"(0, 2, -1)",364.67,189.73,3.84,16.0,"(0, 2, 1)",5.214957737125008,49.408854166666664,-45.55729166666668
14,"(-2, 0, -1)",364.67,192.7,3.94,485.6,"(0, 2, 1)",5.214957737125009,48.90862944162436,-43.64720812182742
15,"(2, 0, 1)",364.67,194.23,3.98,482.4,"(0, 2, 1)",5.214957737125009,48.80150753768844,-42.82412060301508
16,"(0, -1, 2)",364.67,228.02,4.63,492.5,"(0, 2, 1)",5.214957737125008,49.248380129589634,-29.51403887688985
17,"(0, 1, -2)",364.67,220.75,4.48,496.4,"(0, 2, 1)",5.214957737125008,49.27455357142857,-32.125
18,"(-2, 1, -1)",92.79,119.69,2.54,272.6,"(1, 2, 1)",4.7605833150991055,47.12204724409449,10.59055118110236
19,"(-1, 2, -1)",92.79,90.9,1.94,89.8,"(1, 2, 1)",4.7605833150991055,46.85567010309279,-0.9742268041237117
20,"(-1, 1, -2)",92.79,97.34,2.13,438.0,"(1, 2, 1)",4.7605833150991055,45.69953051643193,2.1361502347417827
21,"(2, -1, 1)",92.79,126.45,2.68,269.6,"(1, 2, 1)",4.7605833150991055,47.18283582089552,12.559701492537311
22,"(1, -2, 1)",92.79,95.96,2.03,86.5,"(1, 2, 1)",4.7605833150991055,47.27093596059113,1.561576354679797
23,"(1, -1, 2)",92.79,126.35,2.69,434.8,"(1, 2, 1)",4.7605833150991055,46.97026022304833,12.475836431226762
24,"(2, 1, -1)",92.79,105.97,2.14,404.8,"(1, 2, 1)",4.7605833150991055,49.518691588785046,6.158878504672893
25,"(-2, 0, -2)",1247.89,471.09,9.49,578.7,"(0, 2, 2)",4.122786087708164,49.64067439409905,-81.854583772392
26,"(2, 0, 2)",1247.89,451.64,9.11,575.0,"(0, 2, 2)",4.122786087708164,49.57628979143798,-87.40395170142702
27,"(0, -2, 2)",1247.89,451.43,9.1,249.3,"(0, 2, 2)",4.122786087708164,49.60769230769231,-87.52307692307693
28,"(0, 2, -2)",1247.89,444.47,8.96,254.2,"(0, 2, 2)",4.122786087708164,49.606026785714285,-89.66741071428571
29,"(-2, 1, -2)",470.97,365.84,7.44,405.6,"(1, 2, 2)",3.8869999999999996,49.17204301075268,-14.130376344086027
30,"(-2, 2, -1)",470.97,453.07,9.13,133.0,"(1, 2, 2)",3.8869999999999987,49.62431544359255,-1.9605695509310004
31,"(-1, 2, -2)",470.97,309.32,6.29,262.3,"(1, 2, 2)",3.8869999999999987,49.17647058823529,-25.699523052464233
32,"(-1, -2, 2)",470.97,383.04,7.71,232.0,"(1, 2, 2)",3.8869999999999987,49.68093385214008,-11.40466926070039
33,"(2, -1, 2)",470.97,385.5,7.84,401.9,"(1, 2, 2)",3.8869999999999996,49.17091836734694,-10.901785714285717
34,"(2, -2, 1)",470.97,445.5,8.98,129.3,"(1, 2, 2)",3.8869999999999987,49.61024498886414,-2.8363028953229428
35,"(1, -2, 2)",470.97,308.91,6.28,258.2,"(1, 2, 2)",3.8869999999999987,49.189490445859875,-25.805732484076433
36,"(1, 2, -2)",470.97,372.39,7.5,240.1,"(1, 2, 2)",3.8869999999999987,49.652,-13.144000000000005
37,"(-2, 2, -2)",0.72,366.14,7.44,267.1,"(2, 2, 2)",3.3662407445101117,49.21236559139785,49.11559139784946
38,"(-2, -2, 2)",0.72,369.52,7.43,184.4,"(2, 2, 2)",3.3662407445101117,49.73351278600269,49.636608344549124
39,"(2, -2, 2)",0.72,344.54,7.02,262.9,"(2, 2, 2)",3.3662407445101117,49.079772079772084,48.97720797720798
40,"(2, 2, -2)",0.72,343.21,6.89,204.0,"(2, 2, 2)",3.3662407445101117,49.81277213352685,49.70827285921625
41,"(-3, 0, 0)",1427.72,149.39,3.09,289.7,"(0, 3, 0)",3.8869999999999987,48.3462783171521,-413.6990291262136
42,"(3, 0, 0)",1427.72,150.82,3.14,283.8,"(0, 3, 0)",3.8869999999999987,48.03184713375796,-406.656050955414
43,"(-3, -1, 0)",125.33,116.83,2.43,554.6,"(0, 3, 1)",3.687531979522347,48.078189300411516,-3.4979423868312756
44,"(-3, 1, 0)",125.33,128.6,2.7,124.0,"(0, 3, 1)",3.6875319795223462,47.629629629629626,1.2111111111111095
45,"(3, -1, 0)",125.33,124.1,2.6,119.3,"(0, 3, 1)",3.6875319795223462,47.730769230769226,-0.4730769230769246
46,"(3, 1, 0)",125.33,120.21,2.5,546.9,"(0, 3, 1)",3.687531979522347,48.083999999999996,-2.048000000000002
47,"(-3, 0, -1)",125.33,155.73,3.28,437.4,"(0, 3, 1)",3.687531979522347,47.478658536585364,9.268292682926827
48,"(-3, 0, 1)",125.33,138.43,2.83,39.6,"(0, 3, 1)",3.6875319795223462,48.91519434628975,4.6289752650176705
49,"(3, 0, 1)",125.33,114.78,2.54,432.9,"(0, 3, 1)",3.687531979522347,45.188976377952756,-4.153543307086613
50,"(3, 0, -1)",125.33,128.6,2.63,31.6,"(0, 3, 1)",3.6875319795223462,48.89733840304182,1.2433460076045613
51,"(-1, 1, -3)",956.97,639.52,12.86,533.1,"(1, 3, 1)",3.5159237891213007,49.7293934681182,-24.685069984447907
52,"(-3, -1, 1)",956.97,602.76,12.08,333.0,"(1, 3, 1)",3.5159237891213007,49.89735099337748,-29.32201986754967
53,"(3, -1, 1)",956.97,634.71,12.78,272.2,"(1, 3, 1)",3.5159237891213007,49.664319248826295,-25.215962441314556
54,"(1, -1, 3)",956.97,628.36,12.64,528.8,"(1, 3, 1)",3.5159237891213007,49.712025316455694,-25.997626582278482
55,"(3, 1, -1)",956.97,650.68,13.04,318.4,"(1, 3, 1)",3.5159237891213007,49.89877300613497,-23.488496932515346
56,"(-3, 2, 0)",496.89,447.44,9.02,26.8,"(0, 3, 2)",3.2341794940911974,49.605321507760536,-5.482261640798225
57,"(3, -2, 0)",496.89,430.65,8.68,22.1,"(0, 3, 2)",3.2341794940911974,49.61405529953917,-7.6313364055299555
58,"(0, -3, 2)",496.89,372.49,7.52,100.1,"(0, 3, 2)",3.2341794940911974,49.53324468085107,-16.54255319148936
59,"(0, 3, -2)",496.89,448.36,9.04,106.2,"(0, 3, 2)",3.2341794940911974,49.59734513274337,-5.368362831858405
60,"(-3, 0, -2)",496.89,425.63,8.6,524.2,"(0, 3, 2)",3.234179494091198,49.49186046511628,-8.286046511627907
