,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(0, -1, 0)",2697.43,181.41,3.64,284.7,"(0, 1, 0)",11.656000000000004,49.83791208791209,-691.2142857142857
1,"(1, 0, 0)",2697.43,158.92,3.19,296.6,"(0, 1, 0)",11.656000000000004,49.81818181818181,-795.7711598746081
2,"(1, -1, 0)",1495.83,117.15,2.37,291.5,"(0, 1, 1)",8.242036641510401,49.43037974683544,-581.7215189873417
3,"(1, 1, 0)",1495.83,156.19,3.13,271.0,"(0, 1, 1)",8.242036641510401,49.90095846645367,-428.0
4,"(-2, 0, 0)",167.67,191.42,3.84,303.1,"(0, 2, 0)",5.828000000000002,49.84895833333333,6.184895833333334
5,"(0, -2, 0)",167.67,180.95,3.64,283.8,"(0, 2, 0)",5.828000000000002,49.71153846153846,3.6483516483516487
6,"(2, 0, 0)",167.67,162.36,3.26,298.9,"(0, 2, 0)",5.828000000000002,49.8036809815951,-1.628834355828213
7,"(0, 2, 0)",167.67,133.63,2.69,287.2,"(0, 2, 0)",5.828000000000002,49.67657992565056,-12.6542750929368
8,"(-2, 1, 0)",365.48,98.11,1.99,297.5,"(0, 2, 1)",5.212721669147511,49.301507537688444,-134.356783919598
9,"(2, -1, 0)",365.48,90.52,1.85,294.4,"(0, 2, 1)",5.212721669147511,48.92972972972972,-148.62702702702703
10,"(2, 1, 0)",365.48,154.68,3.1,316.0,"(0, 2, 1)",5.212721669147512,49.89677419354839,-68.0
11,"(-1, -2, 0)",365.48,175.6,3.52,270.3,"(0, 2, 1)",5.212721669147512,49.88636363636363,-53.94318181818183
12,"(-1, 2, 0)",365.48,79.49,1.63,291.3,"(0, 2, 1)",5.212721669147511,48.76687116564417,-175.45398773006136
13,"(1, -2, 0)",365.48,98.76,2.02,288.6,"(0, 2, 1)",5.212721669147511,48.89108910891089,-132.03960396039605
14,"(1, 2, 0)",365.48,116.4,2.34,280.4,"(0, 2, 1)",5.212721669147512,49.74358974358975,-106.44444444444446
15,"(2, -1, -1)",110.02,113.93,2.31,34.7,"(1, 2, 1)",4.758542073646788,49.320346320346324,1.6926406926406974
16,"(1, -2, -1)",110.02,119.88,2.44,42.9,"(1, 2, 1)",4.7585420736467885,49.131147540983605,4.0409836065573765
17,"(-2, 1, -1)",110.02,141.68,2.87,556.7,"(1, 2, 1)",4.7585420736467885,49.36585365853659,11.031358885017426
18,"(-1, 2, -1)",110.02,119.58,2.43,540.6,"(1, 2, 1)",4.758542073646788,49.20987654320987,3.934156378600824
19,"(-2, 1, 1)",110.02,134.13,2.72,37.9,"(1, 2, 1)",4.758542073646788,49.31249999999999,8.863970588235293
