,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(0, -1, 0)",2728.8,1193.04,23.89,332.4,"(0, 1, 0)",11.655000000000003,49.93888656341565,-64.2846379238175
1,"(1, 0, 0)",2728.8,1236.89,24.75,295.1,"(0, 1, 0)",11.655000000000003,49.97535353535354,-60.27919191919192
2,"(1, -1, 0)",1456.58,840.15,16.86,315.0,"(0, 1, 1)",8.241329534729214,49.830960854092524,-36.56168446026097
3,"(-2, 0, 0)",143.26,817.39,16.4,298.4,"(0, 2, 0)",5.8275000000000015,49.84085365853659,41.10548780487805
4,"(0, -2, 0)",143.26,849.68,17.05,333.9,"(0, 2, 0)",5.8275000000000015,49.83460410557184,41.43225806451613
5,"(2, 0, 0)",143.26,977.06,19.59,293.7,"(0, 2, 0)",5.8275000000000015,49.87544665645737,42.56253190403267
6,"(0, 2, 0)",143.26,951.76,19.09,337.0,"(0, 2, 0)",5.8275000000000015,49.8564693556836,42.35201676270299
7,"(-2, 1, 0)",377.9,286.15,5.84,312.2,"(0, 2, 1)",5.212274455552011,48.99828767123287,-15.710616438356166
8,"(2, -1, 0)",377.9,318.31,6.52,308.3,"(0, 2, 1)",5.212274455552011,48.82055214723927,-9.139570552147235
9,"(2, 1, 0)",377.9,319.08,6.42,241.2,"(0, 2, 1)",5.212274455552012,49.70093457943925,-9.161993769470405
10,"(-1, -2, 0)",377.9,303.69,6.12,356.8,"(0, 2, 1)",5.212274455552012,49.622549019607845,-12.12581699346405
11,"(-1, 2, 0)",377.9,299.75,6.13,324.1,"(0, 2, 1)",5.212274455552011,48.898858075040785,-12.748776508972265
12,"(1, -2, 0)",377.9,286.53,5.86,321.2,"(0, 2, 1)",5.212274455552011,48.895904436860064,-15.592150170648464
13,"(1, 2, 0)",377.9,291.11,5.88,366.9,"(0, 2, 1)",5.212274455552012,49.50850340136055,-14.760204081632647
14,"(2, -1, -1)",103.38,143.39,3.05,52.7,"(1, 2, 1)",4.758133825356325,47.01311475409836,13.118032786885244
15,"(1, -2, -1)",103.38,121.31,2.59,73.0,"(1, 2, 1)",4.758133825356325,46.83783783783784,6.922779922779926
16,"(-2, 1, -1)",103.38,117.69,2.53,571.2,"(1, 2, 1)",4.758133825356325,46.51778656126483,5.65612648221344
17,"(-1, 2, -1)",103.38,111.4,2.44,567.9,"(1, 2, 1)",4.758133825356325,45.65573770491804,3.2868852459016438
18,"(-2, 1, 1)",103.38,114.04,2.45,56.2,"(1, 2, 1)",4.758133825356325,46.546938775510206,4.3510204081632695
19,"(-1, 2, 1)",103.38,110.38,2.4,76.8,"(1, 2, 1)",4.758133825356325,45.99166666666667,2.916666666666667
20,"(2, -1, 1)",103.38,106.21,2.44,567.1,"(1, 2, 1)",4.758133825356325,43.528688524590166,1.1598360655737698
21,"(1, -2, 1)",103.38,103.03,2.31,564.6,"(1, 2, 1)",4.758133825356325,44.6017316017316,-0.15151515151514905
22,"(-2, 2, 0)",1271.75,795.02,16.02,317.9,"(0, 2, 2)",4.120664767364607,49.62671660424469,-29.758426966292138
23,"(2, -2, 0)",1271.75,840.4,16.93,314.1,"(0, 2, 2)",4.120664767364607,49.6396928529238,-25.47844063792085
24,"(2, -2, -1)",475.85,504.42,10.21,120.3,"(1, 2, 2)",3.8850000000000007,49.40450538687561,2.7982370225269335
25,"(-2, 2, -1)",475.85,339.67,6.94,510.7,"(1, 2, 2)",3.8850000000000007,48.94380403458213,-19.622478386167145
26,"(-2, 2, 1)",475.85,473.78,9.59,124.2,"(1, 2, 2)",3.8850000000000007,49.403545359749735,-0.2158498435870751
27,"(2, -2, 1)",475.85,360.26,7.41,506.9,"(1, 2, 2)",3.8850000000000007,48.61808367071525,-15.599190283400814
28,"(-3, 0, 0)",1432.66,410.48,8.32,301.8,"(0, 3, 0)",3.8850000000000016,49.33653846153846,-122.85817307692308
29,"(0, -3, 0)",1432.66,498.44,10.07,330.5,"(0, 3, 0)",3.8850000000000016,49.49751737835154,-92.77259185700099
30,"(3, 0, 0)",1432.66,387.72,7.9,294.9,"(0, 3, 0)",3.8850000000000016,49.07848101265823,-132.27088607594936
31,"(0, 3, 0)",1432.66,486.49,9.85,335.3,"(0, 3, 0)",3.8850000000000016,49.389847715736046,-96.05786802030458
