,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(0, -1, 0)",2735.42,1212.74,24.28,331.9,"(0, 1, 0)",11.649999999999999,49.94810543657331,-62.71334431630972
1,"(1, 0, 0)",2735.42,1429.07,28.61,298.3,"(0, 1, 0)",11.649999999999999,49.95001747640685,-45.66060817895841
2,"(1, -1, 0)",1462.88,953.79,19.14,315.4,"(0, 1, 1)",8.237794000823277,49.83228840125391,-26.598223615465002
3,"(1, 1, 0)",1462.88,1025.39,20.52,506.4,"(0, 1, 1)",8.237794000823278,49.97027290448344,-21.320175438596493
4,"(-2, 0, 0)",149.13,710.74,14.26,301.0,"(0, 2, 0)",5.824999999999999,49.84151472650772,39.3835904628331
5,"(0, -2, 0)",149.13,849.43,17.05,333.0,"(0, 2, 0)",5.824999999999999,49.8199413489736,41.0733137829912
6,"(2, 0, 0)",149.13,1166.05,23.41,295.5,"(0, 2, 0)",5.824999999999999,49.80991029474583,43.439555745407944
7,"(0, 2, 0)",149.13,989.52,19.86,336.4,"(0, 2, 0)",5.824999999999999,49.82477341389728,42.31570996978852
8,"(-2, 1, 0)",379.82,293.27,6.0,312.5,"(0, 2, 1)",5.210038387574508,48.87833333333333,-14.425000000000002
9,"(2, -1, 0)",379.82,366.27,7.51,309.2,"(0, 2, 1)",5.210038387574508,48.77097203728362,-1.8042609853528644
10,"(2, 1, 0)",379.82,306.49,6.19,247.8,"(0, 2, 1)",5.21003838757451,49.51373182552504,-11.846526655896604
11,"(-1, -2, 0)",379.82,277.94,5.61,355.7,"(0, 2, 1)",5.21003838757451,49.543672014260245,-18.16042780748663
12,"(-1, 2, 0)",379.82,311.56,6.38,324.0,"(0, 2, 1)",5.210038387574508,48.83385579937304,-10.699059561128525
13,"(1, -2, 0)",379.82,283.85,5.82,321.1,"(0, 2, 1)",5.210038387574508,48.77147766323024,-16.489690721649477
14,"(1, 2, 0)",379.82,271.75,5.5,363.1,"(0, 2, 1)",5.21003838757451,49.40909090909091,-19.64909090909091
15,"(2, -1, -1)",103.42,157.25,3.43,53.2,"(1, 2, 1)",4.756092583904002,45.84548104956268,15.693877551020407
16,"(1, -2, -1)",103.42,125.78,2.72,73.3,"(1, 2, 1)",4.756092583904003,46.24264705882353,8.220588235294116
17,"(-2, 1, -1)",103.42,131.61,2.86,575.2,"(1, 2, 1)",4.756092583904003,46.01748251748253,9.856643356643362
18,"(-1, 2, -1)",103.42,105.96,2.43,571.8,"(1, 2, 1)",4.756092583904002,43.60493827160493,1.0452674897119307
19,"(-2, 1, 1)",103.42,127.76,2.77,56.6,"(1, 2, 1)",4.756092583904002,46.12274368231047,8.787003610108304
20,"(-1, 2, 1)",103.42,118.66,2.61,76.6,"(1, 2, 1)",4.756092583904003,45.463601532567054,5.839080459770114
21,"(2, -1, 1)",103.42,119.14,2.84,571.3,"(1, 2, 1)",4.756092583904003,41.95070422535211,5.535211267605634
22,"(1, -2, 1)",103.42,115.65,2.62,568.5,"(1, 2, 1)",4.756092583904002,44.1412213740458,4.667938931297711
23,"(-2, 2, 0)",1293.35,830.3,16.72,317.7,"(0, 2, 2)",4.118897000411638,49.65909090909091,-27.69437799043062
24,"(2, -2, 0)",1293.35,892.89,18.0,314.3,"(0, 2, 2)",4.118897000411638,49.605,-22.247777777777774
25,"(2, 2, 0)",1293.35,763.91,15.3,523.9,"(0, 2, 2)",4.118897000411639,49.92875816993464,-34.60392156862745
26,"(2, -2, -1)",481.79,518.18,10.5,120.5,"(1, 2, 2)",3.883333333333333,49.350476190476186,3.465714285714279
27,"(-2, 2, -1)",481.79,369.65,7.56,514.3,"(1, 2, 2)",3.883333333333333,48.895502645502646,-14.83333333333334
28,"(-2, 2, 1)",481.79,461.21,9.34,124.2,"(1, 2, 2)",3.883333333333333,49.38008565310492,-2.2034261241970063
29,"(2, -2, 1)",481.79,361.07,7.47,510.7,"(1, 2, 2)",3.883333333333333,48.336010709504684,-16.16064257028113
30,"(-3, 0, 0)",1477.02,362.33,7.38,305.4,"(0, 3, 0)",3.883333333333333,49.09620596205962,-151.0420054200542
31,"(0, -3, 0)",1477.02,499.33,10.09,329.8,"(0, 3, 0)",3.883333333333333,49.487611496531215,-96.89692765113975
32,"(3, 0, 0)",1477.02,374.99,7.74,298.7,"(0, 3, 0)",3.883333333333333,48.44832041343669,-142.3811369509044
33,"(0, 3, 0)",1477.02,474.58,9.63,334.5,"(0, 3, 0)",3.883333333333333,49.28141225337487,-104.09553478712357
34,"(-3, -1, 0)",123.36,168.51,3.51,285.9,"(0, 3, 1)",3.684053474096162,48.00854700854701,12.863247863247862
