,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(0, -1, 0)",2696.13,372.94,7.47,313.1,"(0, 1, 0)",11.658999999999999,49.92503346720214,-311.0026773761714
1,"(1, 0, 0)",2696.13,392.49,7.86,278.9,"(0, 1, 0)",11.658999999999999,49.93511450381679,-293.08396946564886
2,"(1, -1, 0)",1489.11,253.55,5.1,295.9,"(0, 1, 1)",8.244157961853956,49.71568627450981,-242.26666666666668
3,"(-2, 0, 0)",159.1,405.33,8.12,283.7,"(0, 2, 0)",5.8294999999999995,49.91748768472907,30.323891625615765
4,"(0, -2, 0)",159.1,422.5,8.47,311.7,"(0, 2, 0)",5.8294999999999995,49.881936245572604,31.09799291617473
5,"(2, 0, 0)",159.1,488.09,9.78,279.0,"(0, 2, 0)",5.8294999999999995,49.90695296523518,33.63905930470348
6,"(0, 2, 0)",159.1,454.65,9.11,314.9,"(0, 2, 0)",5.8294999999999995,49.90669593852909,32.4423710208562
7,"(-2, 1, 0)",363.12,158.05,3.21,294.2,"(0, 2, 1)",5.214063309934009,49.2367601246106,-63.88473520249221
8,"(2, -1, 0)",363.12,180.45,3.66,291.3,"(0, 2, 1)",5.214063309934009,49.303278688524586,-49.90983606557377
9,"(2, 1, 0)",363.12,193.19,3.87,241.9,"(0, 2, 1)",5.2140633099340095,49.91989664082687,-43.90956072351421
10,"(-1, -2, 0)",363.12,198.01,3.98,330.4,"(0, 2, 1)",5.2140633099340095,49.75125628140703,-41.48492462311558
11,"(-1, 2, 0)",363.12,163.08,3.31,304.7,"(0, 2, 1)",5.214063309934009,49.26888217522659,-60.43504531722054
12,"(1, -2, 0)",363.12,149.34,3.03,301.7,"(0, 2, 1)",5.214063309934009,49.287128712871294,-70.55445544554456
13,"(1, 2, 0)",363.12,206.08,4.14,336.9,"(0, 2, 1)",5.2140633099340095,49.777777777777786,-37.932367149758456
14,"(2, -1, -1)",110.69,113.36,2.34,37.1,"(1, 2, 1)",4.759766818518178,48.44444444444445,1.1410256410256419
15,"(1, -2, -1)",110.69,110.78,2.28,55.7,"(1, 2, 1)",4.7597668185181785,48.58771929824562,0.03947368421052781
16,"(-2, 1, -1)",110.69,111.37,2.28,561.4,"(1, 2, 1)",4.7597668185181785,48.84649122807018,0.29824561403509076
17,"(-1, 2, -1)",110.69,105.65,2.17,555.3,"(1, 2, 1)",4.759766818518178,48.68663594470046,-2.322580645161287
18,"(-2, 1, 1)",110.69,121.58,2.49,40.9,"(1, 2, 1)",4.759766818518178,48.827309236947784,4.373493975903615
19,"(-1, 2, 1)",110.69,105.35,2.18,59.1,"(1, 2, 1)",4.7597668185181785,48.32568807339449,-2.4495412844036712
20,"(2, -1, 1)",110.69,105.75,2.17,557.8,"(1, 2, 1)",4.7597668185181785,48.73271889400922,-2.276497695852534
21,"(1, -2, 1)",110.69,111.32,2.28,551.8,"(1, 2, 1)",4.759766818518178,48.824561403508774,0.27631578947368224
22,"(-2, 2, 0)",1265.93,264.15,5.34,298.6,"(0, 2, 2)",4.122078980926978,49.466292134831455,-187.5992509363296
23,"(2, -2, 0)",1265.93,267.78,5.41,295.1,"(0, 2, 2)",4.122078980926978,49.49722735674676,-184.50092421441775
24,"(2, -2, -1)",481.4,377.52,7.59,103.5,"(1, 2, 2)",3.8863333333333325,49.73913043478261,-13.686429512516469
25,"(-2, 2, -1)",481.4,265.15,5.35,499.4,"(1, 2, 2)",3.8863333333333325,49.5607476635514,-40.42056074766355
26,"(-2, 2, 1)",481.4,374.68,7.53,107.3,"(1, 2, 2)",3.8863333333333325,49.75830013280213,-14.172642762284193
27,"(2, -2, 1)",481.4,311.73,6.29,494.9,"(1, 2, 2)",3.8863333333333325,49.55961844197139,-26.974562798092204
28,"(-3, 0, 0)",1418.89,98.68,2.04,287.5,"(0, 3, 0)",3.8863333333333334,48.372549019607845,-647.1617647058823
29,"(0, -3, 0)",1418.89,105.55,2.19,310.8,"(0, 3, 0)",3.8863333333333334,48.19634703196347,-599.6986301369864
30,"(3, 0, 0)",1418.89,98.93,2.05,282.5,"(0, 3, 0)",3.8863333333333334,48.25853658536586,-643.8829268292684
31,"(0, 3, 0)",1418.89,107.79,2.24,315.7,"(0, 3, 0)",3.8863333333333334,48.120535714285715,-585.3125
32,"(-3, -1, 0)",115.66,144.12,2.91,274.6,"(0, 3, 1)",3.6868995239903133,49.52577319587629,9.78006872852234
33,"(0, -3, -1)",115.66,108.39,2.23,72.2,"(0, 3, 1)",3.6868995239903133,48.60538116591928,-3.260089686098653
34,"(-3, 1, 0)",115.66,112.32,2.32,293.8,"(0, 3, 1)",3.686899523990313,48.41379310344828,-1.4396551724137947
35,"(0, 3, 1)",115.66,108.29,2.24,77.3,"(0, 3, 1)",3.6868995239903133,48.34375,-3.2901785714285667
36,"(3, -1, 0)",115.66,133.47,2.75,288.9,"(0, 3, 1)",3.686899523990313,48.53454545454545,6.476363636363637
37,"(0, -3, 1)",115.66,122.07,2.5,545.6,"(0, 3, 1)",3.686899523990313,48.827999999999996,2.5639999999999987
38,"(3, 1, 0)",115.66,142.92,2.89,265.9,"(0, 3, 1)",3.6868995239903133,49.45328719723183,9.43252595155709
39,"(0, 3, -1)",115.66,109.98,2.26,550.8,"(0, 3, 1)",3.686899523990313,48.6637168141593,-2.5132743362831826
40,"(-3, 0, -1)",115.66,123.57,2.52,568.9,"(0, 3, 1)",3.6868995239903133,49.035714285714285,3.1388888888888875
41,"(-1, -3, 0)",115.66,143.87,2.92,319.7,"(0, 3, 1)",3.6868995239903133,49.27054794520548,9.660958904109592
42,"(-3, 0, 1)",115.66,130.18,2.66,23.1,"(0, 3, 1)",3.686899523990313,48.93984962406015,5.4586466165413565
43,"(-1, 3, 0)",115.66,133.92,2.77,308.6,"(0, 3, 1)",3.686899523990313,48.34657039711191,6.592057761732849
44,"(3, 0, 1)",115.66,109.03,2.24,561.5,"(0, 3, 1)",3.6868995239903133,48.67410714285714,-2.959821428571426
45,"(1, -3, 0)",115.66,131.88,2.73,304.4,"(0, 3, 1)",3.686899523990313,48.30769230769231,5.941391941391941
46,"(3, 0, -1)",115.66,129.69,2.66,18.6,"(0, 3, 1)",3.686899523990313,48.75563909774436,5.2744360902255645
47,"(1, 3, 0)",115.66,143.57,2.92,326.7,"(0, 3, 1)",3.6868995239903133,49.167808219178085,9.55821917808219
48,"(3, -1, -1)",934.1,560.85,11.26,89.5,"(1, 3, 1)",3.515320766432145,49.80905861456483,-33.148312611012436
49,"(1, -3, -1)",934.1,570.8,11.45,115.6,"(1, 3, 1)",3.5153207664321457,49.851528384279476,-31.729257641921404
50,"(-3, 1, -1)",934.1,480.08,9.64,502.0,"(1, 3, 1)",3.5153207664321457,49.800829875518666,-47.09751037344398
51,"(-1, 3, -1)",934.1,439.17,8.83,497.2,"(1, 3, 1)",3.515320766432145,49.736126840317105,-56.05096262740657
52,"(-3, 1, 1)",934.1,583.74,11.71,95.0,"(1, 3, 1)",3.515320766432145,49.84970111016225,-29.919726729291202
53,"(-1, 3, 1)",934.1,547.91,10.99,120.1,"(1, 3, 1)",3.5153207664321457,49.85532302092811,-35.140127388535035
54,"(3, -1, 1)",934.1,442.41,8.89,496.6,"(1, 3, 1)",3.5153207664321457,49.76490438695163,-55.3082114735658
55,"(1, -3, 1)",934.1,469.98,9.44,492.9,"(1, 3, 1)",3.515320766432145,49.78601694915255,-49.16525423728814
56,"(-3, 2, 0)",497.05,171.54,3.52,297.4,"(0, 3, 2)",3.2336247938949727,48.73295454545454,-92.47443181818181
57,"(3, -2, 0)",497.05,207.67,4.24,292.8,"(0, 3, 2)",3.2336247938949727,48.97877358490565,-68.25
58,"(3, 2, 0)",497.05,385.08,7.71,175.5,"(0, 3, 2)",3.233624793894973,49.945525291828794,-14.52269779507134
59,"(-2, -3, 0)",497.05,305.76,6.14,345.1,"(0, 3, 2)",3.233624793894973,49.79804560260587,-31.154723127035837
60,"(-2, 3, 0)",497.05,185.67,3.81,303.4,"(0, 3, 2)",3.2336247938949727,48.732283464566926,-81.7270341207349
61,"(2, -3, 0)",497.05,172.48,3.53,298.7,"(0, 3, 2)",3.2336247938949727,48.861189801699716,-91.9461756373938
62,"(3, -2, -1)",310.81,223.49,4.53,134.6,"(1, 3, 2)",3.115998819456955,49.3355408388521,-19.275938189845473
63,"(-3, 2, -1)",310.81,233.05,4.73,461.9,"(1, 3, 2)",3.1159988194569554,49.270613107822406,-16.439746300211414
64,"(2, -3, -1)",310.81,230.91,4.69,144.3,"(1, 3, 2)",3.1159988194569554,49.234541577825155,-17.036247334754798
65,"(-2, 3, -1)",310.81,223.0,4.53,461.6,"(1, 3, 2)",3.115998819456955,49.22737306843267,-19.3841059602649
66,"(-3, 2, 1)",310.81,222.95,4.52,139.5,"(1, 3, 2)",3.115998819456955,49.325221238938056,-19.438053097345136
67,"(3, -2, 1)",310.81,242.75,4.93,456.8,"(1, 3, 2)",3.1159988194569554,49.23935091277891,-13.8052738336714
68,"(-2, 3, 1)",310.81,224.94,4.57,149.1,"(1, 3, 2)",3.1159988194569554,49.221006564551416,-18.789934354485776
69,"(2, -3, 1)",310.81,246.93,5.01,456.8,"(1, 3, 2)",3.115998819456955,49.2874251497006,-12.750499001996008
70,"(2, -3, -2)",222.61,207.62,4.25,9.7,"(2, 3, 2)",2.827722852298606,48.85176470588235,-3.527058823529414
71,"(-2, 3, 2)",222.61,184.33,3.79,14.9,"(2, 3, 2)",2.827722852298606,48.635883905013195,-10.100263852242744
72,"(-3, -3, 0)",481.12,622.06,12.44,424.7,"(0, 3, 3)",2.7480526539513193,50.0048231511254,11.329581993569127
73,"(-3, 3, 0)",481.12,513.07,10.32,300.7,"(0, 3, 3)",2.748052653951319,49.71608527131783,3.095930232558144
74,"(3, -3, 0)",481.12,491.23,9.88,295.5,"(0, 3, 3)",2.748052653951319,49.719635627530366,1.0232793522267218
75,"(3, -3, -1)",2.13,4.69,0.69,165.4,"(1, 3, 3)",2.6747580411968794,6.797101449275363,3.710144927536233
