,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(0, -1, 0)",2697.4,198.07,3.98,278.1,"(0, 1, 0)",11.656999999999998,49.766331658291456,-627.9723618090452
1,"(1, 0, 0)",2697.4,139.71,2.81,304.3,"(0, 1, 0)",11.656999999999998,49.718861209964416,-910.2099644128114
2,"(1, -1, 0)",1515.11,113.2,2.31,290.9,"(0, 1, 1)",8.242743748291582,49.004329004329,-606.8874458874458
3,"(1, 1, 0)",1515.11,47.17,0.96,215.5,"(0, 1, 1)",8.242743748291584,49.13541666666667,-1529.1041666666665
4,"(-2, 0, 0)",177.72,90.46,1.85,308.1,"(0, 2, 0)",5.828499999999999,48.89729729729729,-47.167567567567566
5,"(0, -2, 0)",177.72,105.85,2.16,278.1,"(0, 2, 0)",5.828499999999999,49.004629629629626,-33.273148148148145
6,"(2, 0, 0)",177.72,86.7,1.78,304.2,"(0, 2, 0)",5.828499999999999,48.70786516853933,-51.13483146067416
7,"(0, 2, 0)",177.72,82.01,1.71,282.0,"(0, 2, 0)",5.828499999999999,47.959064327485386,-55.97076023391813
8,"(-2, 1, 0)",356.51,139.83,2.85,297.8,"(0, 2, 1)",5.213168882743008,49.06315789473685,-76.02807017543859
9,"(2, -1, 0)",356.51,125.73,2.58,294.8,"(0, 2, 1)",5.213168882743008,48.73255813953488,-89.44961240310076
10,"(2, 1, 0)",356.51,163.79,3.29,338.9,"(0, 2, 1)",5.213168882743009,49.784194528875375,-58.577507598784194
11,"(-1, -2, 0)",356.51,218.75,4.39,256.7,"(0, 2, 1)",5.213168882743009,49.829157175398635,-31.380410022779042
12,"(-1, 2, 0)",356.51,109.68,2.27,289.1,"(0, 2, 1)",5.213168882743008,48.31718061674009,-108.73568281938326
13,"(1, -2, 0)",356.51,137.03,2.8,286.3,"(0, 2, 1)",5.213168882743008,48.93928571428572,-78.38571428571429
14,"(2, -1, -1)",113.89,112.72,2.31,34.3,"(1, 2, 1)",4.758950321937249,48.79653679653679,-0.5064935064935072
15,"(1, -2, -1)",113.89,104.69,2.16,39.5,"(1, 2, 1)",4.75895032193725,48.46759259259259,-4.25925925925926
16,"(-2, 1, -1)",113.89,108.89,2.27,556.3,"(1, 2, 1)",4.75895032193725,47.969162995594715,-2.202643171806167
17,"(-1, 2, -1)",113.89,146.58,3.0,536.7,"(1, 2, 1)",4.758950321937249,48.86000000000001,10.89666666666667
18,"(-2, 1, 1)",113.89,97.33,2.01,37.6,"(1, 2, 1)",4.758950321937249,48.42288557213931,-8.238805970149256
19,"(-1, 2, 1)",113.89,80.92,1.69,42.6,"(1, 2, 1)",4.75895032193725,47.88165680473373,-19.50887573964497
20,"(2, -1, 1)",113.89,115.09,2.39,553.0,"(1, 2, 1)",4.75895032193725,48.15481171548117,0.5020920502092062
21,"(1, -2, 1)",113.89,100.13,2.1,533.6,"(1, 2, 1)",4.758950321937249,47.68095238095238,-6.552380952380955
22,"(-2, 2, 0)",1281.36,184.94,3.78,293.7,"(0, 2, 2)",4.121371874145791,48.92592592592593,-290.058201058201
23,"(2, -2, 0)",1281.36,155.94,3.2,290.3,"(0, 2, 2)",4.121371874145791,48.731249999999996,-351.6937499999999
24,"(2, 2, 0)",1281.36,52.07,1.08,197.0,"(0, 2, 2)",4.121371874145792,48.21296296296296,-1138.2314814814813
25,"(2, -2, -1)",488.87,340.16,6.88,94.6,"(1, 2, 2)",3.8856666666666655,49.441860465116285,-21.614825581395348
26,"(-2, 2, -1)",488.87,187.74,3.82,488.9,"(1, 2, 2)",3.8856666666666655,49.146596858638745,-78.82984293193718
27,"(-2, 2, 1)",488.87,268.36,5.45,98.3,"(1, 2, 2)",3.8856666666666655,49.24036697247706,-40.460550458715595
28,"(2, -2, 1)",488.87,195.16,3.97,485.3,"(1, 2, 2)",3.8856666666666655,49.158690176322416,-73.9823677581864
29,"(-3, 0, 0)",1432.11,103.29,2.12,309.3,"(0, 3, 0)",3.885666666666666,48.721698113207545,-626.8018867924528
30,"(0, -3, 0)",1432.11,110.53,2.28,277.2,"(0, 3, 0)",3.885666666666666,48.4780701754386,-579.640350877193
31,"(3, 0, 0)",1432.11,102.5,2.13,303.7,"(0, 3, 0)",3.885666666666666,48.122065727699535,-624.2300469483567
32,"(0, 3, 0)",1432.11,93.38,1.97,282.5,"(0, 3, 0)",3.885666666666666,47.401015228426395,-679.5583756345178
33,"(-3, -1, 0)",114.12,126.09,2.55,328.6,"(0, 3, 1)",3.686267068458279,49.44705882352942,4.694117647058824
34,"(0, -3, -1)",114.12,110.95,2.29,43.3,"(0, 3, 1)",3.686267068458279,48.44978165938865,-1.3842794759825334
35,"(-3, 1, 0)",114.12,98.61,2.07,301.2,"(0, 3, 1)",3.686267068458279,47.637681159420296,-7.492753623188409
36,"(0, 3, 1)",114.12,111.62,2.3,48.4,"(0, 3, 1)",3.686267068458279,48.5304347826087,-1.0869565217391306
37,"(3, -1, 0)",114.12,97.64,2.06,296.7,"(0, 3, 1)",3.686267068458279,47.398058252427184,-8.000000000000002
38,"(0, -3, 1)",114.12,126.4,2.6,514.6,"(0, 3, 1)",3.686267068458279,48.61538461538461,4.723076923076923
39,"(3, 1, 0)",114.12,163.79,3.32,318.0,"(0, 3, 1)",3.686267068458279,49.33433734939759,14.960843373493972
40,"(0, 3, -1)",114.12,85.97,1.82,519.8,"(0, 3, 1)",3.686267068458279,47.23626373626374,-15.467032967032969
41,"(-3, 0, -1)",114.12,123.9,2.56,578.6,"(0, 3, 1)",3.686267068458279,48.3984375,3.8203125000000004
42,"(-1, -3, 0)",114.12,165.73,3.35,265.6,"(0, 3, 1)",3.686267068458279,49.471641791044775,15.405970149253726
43,"(-3, 0, 1)",114.12,118.55,2.43,32.9,"(0, 3, 1)",3.686267068458279,48.78600823045267,1.8230452674897089
44,"(-1, 3, 0)",114.12,84.08,1.81,287.8,"(0, 3, 1)",3.686267068458279,46.453038674033145,-16.59668508287293
45,"(3, 0, 1)",114.12,104.2,2.19,573.0,"(0, 3, 1)",3.686267068458279,47.57990867579909,-4.529680365296804
46,"(1, -3, 0)",114.12,107.61,2.25,283.3,"(0, 3, 1)",3.686267068458279,47.82666666666667,-2.8933333333333358
47,"(3, 0, -1)",114.12,97.52,2.01,27.1,"(0, 3, 1)",3.686267068458279,48.517412935323385,-8.258706467661696
48,"(1, 3, 0)",114.12,133.08,2.74,273.6,"(0, 3, 1)",3.686267068458279,48.56934306569343,6.919708029197083
49,"(1, -3, -1)",966.5,160.14,3.32,95.6,"(1, 3, 1)",3.5147177437429895,48.234939759036145,-242.87951807228916
50,"(-3, 1, -1)",966.5,240.88,4.88,503.5,"(1, 3, 1)",3.5147177437429895,49.36065573770492,-148.69262295081967
51,"(-1, 3, -1)",966.5,279.24,5.65,476.5,"(1, 3, 1)",3.5147177437429895,49.42300884955752,-121.63893805309733
52,"(-3, 1, 1)",966.5,169.8,3.51,97.0,"(1, 3, 1)",3.5147177437429895,48.37606837606838,-226.98005698005701
53,"(-1, 3, 1)",966.5,183.3,3.78,100.3,"(1, 3, 1)",3.5147177437429895,48.4920634920635,-207.19576719576722
54,"(3, -1, 1)",966.5,263.01,5.32,498.8,"(1, 3, 1)",3.5147177437429895,49.43796992481202,-132.23496240601503
55,"(1, -3, 1)",966.5,239.72,4.86,472.2,"(1, 3, 1)",3.5147177437429895,49.325102880658434,-149.5432098765432
56,"(-3, 2, 0)",513.42,111.87,2.37,296.6,"(0, 3, 2)",3.233070093698747,47.20253164556962,-169.43037974683543
57,"(3, -2, 0)",513.42,104.14,2.21,292.3,"(0, 3, 2)",3.233070093698747,47.12217194570136,-185.1945701357466
