,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(0, -1, 0)",2722.26,1153.96,23.1,332.4,"(0, 1, 0)",11.652,49.95497835497835,-67.8917748917749
1,"(1, 0, 0)",2722.26,1086.88,21.75,295.0,"(0, 1, 0)",11.652,49.97149425287357,-75.18988505747127
2,"(1, -1, 0)",1465.36,815.31,16.36,315.2,"(0, 1, 1)",8.23920821438565,49.835574572127136,-39.734107579462105
3,"(-2, 0, 0)",151.34,709.36,14.23,299.8,"(0, 2, 0)",5.826,49.84961349262122,39.214335910049186
4,"(0, -2, 0)",151.34,802.99,16.11,333.4,"(0, 2, 0)",5.826,49.844196151458725,40.450031036623216
5,"(2, 0, 0)",151.34,811.84,16.29,293.9,"(0, 2, 0)",5.826,49.836709637814614,40.546347452424804
6,"(0, 2, 0)",151.34,867.68,17.4,336.7,"(0, 2, 0)",5.826,49.86666666666667,41.168965517241375
7,"(-2, 1, 0)",373.48,269.78,5.52,312.4,"(0, 2, 1)",5.210932814765509,48.8731884057971,-18.78623188405798
8,"(2, -1, 0)",373.48,300.63,6.15,308.7,"(0, 2, 1)",5.210932814765509,48.88292682926829,-11.845528455284557
9,"(2, 1, 0)",373.48,341.88,6.87,241.0,"(0, 2, 1)",5.21093281476551,49.76419213973799,-4.599708879184865
10,"(-1, -2, 0)",373.48,289.98,5.84,357.0,"(0, 2, 1)",5.21093281476551,49.6541095890411,-14.297945205479452
11,"(-1, 2, 0)",373.48,275.75,5.65,324.2,"(0, 2, 1)",5.210932814765509,48.80530973451327,-17.297345132743366
12,"(1, -2, 0)",373.48,270.13,5.52,321.2,"(0, 2, 1)",5.210932814765509,48.936594202898554,-18.722826086956527
13,"(1, 2, 0)",373.48,286.04,5.77,366.3,"(0, 2, 1)",5.21093281476551,49.57365684575391,-15.15424610051993
14,"(2, -1, -1)",104.07,132.74,2.81,52.8,"(1, 2, 1)",4.756909080484931,47.23843416370107,10.202846975088974
15,"(1, -2, -1)",104.07,112.74,2.41,73.1,"(1, 2, 1)",4.756909080484931,46.780082987551864,3.597510373443984
16,"(-2, 1, -1)",104.07,124.36,2.65,575.0,"(1, 2, 1)",4.756909080484931,46.928301886792454,7.656603773584909
17,"(-1, 2, -1)",104.07,105.06,2.31,571.7,"(1, 2, 1)",4.756909080484931,45.48051948051948,0.4285714285714325
18,"(-2, 1, 1)",104.07,106.15,2.28,56.6,"(1, 2, 1)",4.756909080484931,46.55701754385966,0.9122807017543916
19,"(-1, 2, 1)",104.07,107.74,2.33,76.9,"(1, 2, 1)",4.756909080484931,46.24034334763948,1.5751072961373398
20,"(2, -1, 1)",104.07,104.85,2.37,571.4,"(1, 2, 1)",4.756909080484931,44.24050632911392,0.3291139240506334
21,"(1, -2, 1)",104.07,102.0,2.26,568.5,"(1, 2, 1)",4.756909080484931,45.13274336283186,-0.9159292035398201
22,"(-2, 2, 0)",1272.27,736.38,14.84,318.1,"(0, 2, 2)",4.119604107192825,49.621293800539085,-36.11118598382749
23,"(2, -2, 0)",1272.27,799.16,16.1,314.2,"(0, 2, 2)",4.119604107192825,49.63726708074533,-29.385714285714283
24,"(2, -2, -1)",473.72,492.91,9.97,120.3,"(1, 2, 2)",3.883999999999999,49.43931795386158,1.9247743229689063
25,"(-2, 2, -1)",473.72,327.41,6.69,514.5,"(1, 2, 2)",3.883999999999999,48.94020926756353,-21.86995515695067
26,"(-2, 2, 1)",473.72,453.33,9.18,124.4,"(1, 2, 2)",3.883999999999999,49.38235294117647,-2.2211328976034905
27,"(2, -2, 1)",473.72,322.27,6.63,510.8,"(1, 2, 2)",3.883999999999999,48.6078431372549,-22.84313725490197
28,"(-3, 0, 0)",1444.38,381.23,7.74,302.7,"(0, 3, 0)",3.884,49.25452196382429,-137.3578811369509
29,"(0, -3, 0)",1444.38,475.7,9.61,329.9,"(0, 3, 0)",3.884,49.500520291363166,-100.79916753381895
30,"(3, 0, 0)",1444.38,332.68,6.76,295.3,"(0, 3, 0)",3.884,49.21301775147929,-164.4526627218935
31,"(0, 3, 0)",1444.38,457.76,9.27,335.2,"(0, 3, 0)",3.884,49.38079827400216,-106.43149946062569
32,"(-3, -1, 0)",119.79,174.11,3.58,284.0,"(0, 3, 1)",3.6846859296281953,48.634078212290504,15.173184357541901
33,"(0, -3, -1)",119.79,135.96,2.87,91.8,"(0, 3, 1)",3.6846859296281953,47.37282229965157,5.634146341463415
34,"(-3, 1, 0)",119.79,199.82,4.22,309.6,"(0, 3, 1)",3.684685929628195,47.350710900473935,18.964454976303315
35,"(0, 3, 1)",119.79,139.91,2.98,96.9,"(0, 3, 1)",3.6846859296281953,46.9496644295302,6.75167785234899
36,"(3, -1, 0)",119.79,193.72,4.16,305.1,"(0, 3, 1)",3.684685929628195,46.56730769230769,17.771634615384613
37,"(0, -3, 1)",119.79,162.63,3.43,565.7,"(0, 3, 1)",3.684685929628195,47.413994169096206,12.489795918367344
38,"(3, 1, 0)",119.79,181.41,3.78,271.2,"(0, 3, 1)",3.6846859296281953,47.992063492063494,16.3015873015873
39,"(0, 3, -1)",119.79,149.0,3.17,570.9,"(0, 3, 1)",3.684685929628195,47.003154574132495,9.214511041009462
40,"(-3, 0, -1)",119.79,193.0,3.98,577.7,"(0, 3, 1)",3.6846859296281953,48.49246231155779,18.394472361809044
41,"(-1, -3, 0)",119.79,200.78,4.13,343.6,"(0, 3, 1)",3.6846859296281953,48.615012106537534,19.610169491525422
42,"(-3, 0, 1)",119.79,142.66,3.0,36.3,"(0, 3, 1)",3.684685929628195,47.553333333333335,7.62333333333333
43,"(-1, 3, 0)",119.79,206.52,4.37,327.8,"(0, 3, 1)",3.684685929628195,47.25858123569794,19.846681922196797
44,"(3, 0, 1)",119.79,145.05,3.15,571.0,"(0, 3, 1)",3.6846859296281953,46.04761904761905,8.01904761904762
45,"(1, -3, 0)",119.79,209.27,4.39,323.7,"(0, 3, 1)",3.684685929628195,47.66970387243737,20.382687927107064
46,"(3, 0, -1)",119.79,143.98,3.04,30.2,"(0, 3, 1)",3.684685929628195,47.36184210526316,7.9572368421052575
47,"(1, 3, 0)",119.79,173.51,3.64,351.4,"(0, 3, 1)",3.6846859296281953,47.667582417582416,14.758241758241754
48,"(1, 3, 1)",934.77,804.9,16.16,27.5,"(1, 3, 1)",3.513210187020102,49.80816831683168,-8.036509900990099
49,"(3, -1, -1)",934.77,842.93,16.96,104.8,"(1, 3, 1)",3.5132101870201007,49.70106132075471,-5.415094339622643
50,"(1, -3, -1)",934.77,734.47,14.77,134.0,"(1, 3, 1)",3.5132101870201016,49.72714962762357,-13.561272850372374
51,"(-3, 1, -1)",934.77,682.09,13.74,514.6,"(1, 3, 1)",3.5132101870201016,49.64264919941776,-18.390101892285294
52,"(-1, 3, -1)",934.77,678.15,13.67,515.9,"(1, 3, 1)",3.5132101870201007,49.60863204096562,-18.772494513533285
53,"(-1, -3, -1)",934.77,833.0,16.71,20.4,"(1, 3, 1)",3.513210187020102,49.85038898862956,-6.090365050867742
54,"(-3, 1, 1)",934.77,757.31,15.23,110.1,"(1, 3, 1)",3.5132101870201007,49.72488509520682,-11.652002626395275
55,"(-1, 3, 1)",934.77,742.6,14.95,138.6,"(1, 3, 1)",3.5132101870201016,49.67224080267559,-12.854180602006688
56,"(3, -1, 1)",934.77,683.77,13.82,509.1,"(1, 3, 1)",3.5132101870201016,49.47684515195369,-18.162083936324166
57,"(1, -3, 1)",934.77,649.21,13.09,511.3,"(1, 3, 1)",3.5132101870201007,49.59587471352177,-21.815126050420165
58,"(-3, 2, 0)",484.53,377.16,7.73,315.5,"(0, 3, 2)",3.2316833432081844,48.79172056921087,-13.890038809831816
59,"(3, -2, 0)",484.53,435.75,8.96,310.2,"(0, 3, 2)",3.2316833432081844,48.63281249999999,-5.444196428571425
60,"(3, 2, 0)",484.53,587.86,11.79,161.0,"(0, 3, 2)",3.231683343208185,49.860899067005946,8.764206955046653
61,"(-2, -3, 0)",484.53,453.81,9.12,375.6,"(0, 3, 2)",3.231683343208185,49.75986842105264,-3.368421052631576
62,"(-2, 3, 0)",484.53,376.08,7.72,322.0,"(0, 3, 2)",3.2316833432081844,48.715025906735754,-14.047927461139896
63,"(2, -3, 0)",484.53,368.43,7.56,317.5,"(0, 3, 2)",3.2316833432081844,48.73412698412699,-15.357142857142854
64,"(2, 3, 0)",484.53,461.58,9.31,393.1,"(0, 3, 2)",3.231683343208185,49.57894736842105,-2.4650912996777645
