,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(0, -1, 0)",2723.29,1161.11,23.25,332.9,"(0, 1, 0)",11.653000000000002,49.94021505376344,-67.1905376344086
1,"(1, 0, 0)",2723.29,1126.66,22.55,294.9,"(0, 1, 0)",11.653000000000002,49.96274944567628,-70.80399113082039
2,"(1, -1, 0)",1457.45,835.87,16.77,315.1,"(0, 1, 1)",8.239915321166839,49.84317233154442,-37.06499701848539
3,"(-2, 0, 0)",146.28,771.73,15.49,298.5,"(0, 2, 0)",5.826500000000001,49.82117495158167,40.37766300839252
4,"(0, -2, 0)",146.28,824.9,16.55,333.8,"(0, 2, 0)",5.826500000000001,49.8429003021148,41.00422960725076
5,"(2, 0, 0)",146.28,836.94,16.79,293.6,"(0, 2, 0)",5.826500000000001,49.8475282906492,41.13519952352591
6,"(0, 2, 0)",146.28,892.74,17.91,337.1,"(0, 2, 0)",5.826500000000001,49.845896147403685,41.678391959798994
7,"(-2, 1, 0)",378.09,261.81,5.36,312.3,"(0, 2, 1)",5.2113800283610106,48.84514925373134,-21.69402985074626
8,"(2, -1, 0)",378.09,300.32,6.15,308.5,"(0, 2, 1)",5.2113800283610106,48.83252032520325,-12.645528455284548
9,"(2, 1, 0)",378.09,336.92,6.77,240.3,"(0, 2, 1)",5.211380028361011,49.766617429837524,-6.081240768094529
10,"(-1, -2, 0)",378.09,281.49,5.67,358.2,"(0, 2, 1)",5.211380028361011,49.645502645502646,-17.03703703703703
11,"(-1, 2, 0)",378.09,278.98,5.71,324.3,"(0, 2, 1)",5.2113800283610106,48.858143607705784,-17.357267950963216
12,"(1, -2, 0)",378.09,272.31,5.57,321.2,"(0, 2, 1)",5.2113800283610106,48.88868940754039,-18.991023339317767
13,"(1, 2, 0)",378.09,293.05,5.91,367.5,"(0, 2, 1)",5.211380028361011,49.585448392554994,-14.389170896785103
14,"(2, -1, -1)",104.25,134.84,2.87,52.6,"(1, 2, 1)",4.757317328775397,46.98257839721254,10.658536585365855
15,"(1, -2, -1)",104.25,117.54,2.5,73.4,"(1, 2, 1)",4.757317328775397,47.016000000000005,5.3160000000000025
16,"(-2, 1, -1)",104.25,116.6,2.5,574.8,"(1, 2, 1)",4.757317328775397,46.64,4.939999999999998
17,"(-1, 2, -1)",104.25,99.21,2.2,571.6,"(1, 2, 1)",4.757317328775397,45.09545454545454,-2.2909090909090937
18,"(-2, 1, 1)",104.25,108.81,2.34,56.2,"(1, 2, 1)",4.757317328775397,46.50000000000001,1.9487179487179498
19,"(-1, 2, 1)",104.25,108.83,2.36,76.6,"(1, 2, 1)",4.757317328775397,46.11440677966102,1.9406779661016942
20,"(2, -1, 1)",104.25,98.42,2.27,571.2,"(1, 2, 1)",4.757317328775397,43.3568281938326,-2.5682819383259905
21,"(1, -2, 1)",104.25,108.46,2.39,568.5,"(1, 2, 1)",4.757317328775397,45.380753138075306,1.7615062761506248
