,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(0, -1, 0)",2713.59,207.82,4.17,278.3,"(0, 1, 0)",11.656999999999998,49.83693045563549,-600.9040767386091
1,"(1, 0, 0)",2713.59,144.15,2.9,304.6,"(0, 1, 0)",11.656999999999998,49.70689655172414,-886.0137931034483
2,"(1, -1, 0)",1498.73,120.39,2.45,291.0,"(0, 1, 1)",8.242743748291582,49.13877551020408,-562.5877551020408
3,"(-2, 0, 0)",174.01,85.64,1.75,308.1,"(0, 2, 0)",5.828499999999999,48.93714285714286,-50.497142857142855
4,"(0, -2, 0)",174.01,109.53,2.24,278.0,"(0, 2, 0)",5.828499999999999,48.89732142857142,-28.785714285714278
5,"(2, 0, 0)",174.01,79.2,1.63,304.2,"(0, 2, 0)",5.828499999999999,48.58895705521473,-58.165644171779135
6,"(0, 2, 0)",174.01,91.48,1.89,281.3,"(0, 2, 0)",5.828499999999999,48.402116402116405,-43.666666666666664
7,"(-2, 1, 0)",365.16,144.58,2.95,297.8,"(0, 2, 1)",5.213168882743008,49.010169491525424,-74.7728813559322
8,"(2, -1, 0)",365.16,130.83,2.68,294.9,"(0, 2, 1)",5.213168882743008,48.81716417910448,-87.43656716417911
9,"(2, 1, 0)",365.16,138.63,2.79,339.0,"(0, 2, 1)",5.213168882743009,49.68817204301075,-81.19354838709678
10,"(-1, -2, 0)",365.16,221.76,4.45,256.7,"(0, 2, 1)",5.213168882743009,49.833707865168535,-32.224719101123604
11,"(-1, 2, 0)",365.16,112.35,2.32,289.1,"(0, 2, 1)",5.213168882743008,48.42672413793103,-108.96982758620692
12,"(1, -2, 0)",365.16,138.44,2.84,286.2,"(0, 2, 1)",5.213168882743008,48.74647887323944,-79.83098591549297
13,"(2, -1, -1)",109.63,113.82,2.35,34.2,"(1, 2, 1)",4.758950321937249,48.43404255319148,1.7829787234042542
14,"(1, -2, -1)",109.63,112.6,2.33,39.5,"(1, 2, 1)",4.75895032193725,48.32618025751073,1.2746781115879824
15,"(-2, 1, -1)",109.63,115.36,2.4,556.2,"(1, 2, 1)",4.75895032193725,48.06666666666667,2.387500000000002
16,"(-1, 2, -1)",109.63,156.74,3.21,536.6,"(1, 2, 1)",4.758950321937249,48.82866043613708,14.676012461059194
17,"(-2, 1, 1)",109.63,104.37,2.16,37.5,"(1, 2, 1)",4.758950321937249,48.31944444444444,-2.4351851851851807
18,"(-1, 2, 1)",109.63,88.1,1.85,42.5,"(1, 2, 1)",4.75895032193725,47.621621621621614,-11.637837837837838
19,"(2, -1, 1)",109.63,121.5,2.53,553.0,"(1, 2, 1)",4.75895032193725,48.023715415019765,4.691699604743085
20,"(1, -2, 1)",109.63,108.36,2.26,533.5,"(1, 2, 1)",4.758950321937249,47.94690265486726,-0.5619469026548656
21,"(-2, 2, 0)",1293.68,180.56,3.69,293.6,"(0, 2, 2)",4.121371874145791,48.93224932249323,-301.6585365853659
22,"(2, -2, 0)",1293.68,164.05,3.37,290.3,"(0, 2, 2)",4.121371874145791,48.67952522255193,-335.2017804154303
23,"(2, -2, -1)",483.45,356.45,7.21,94.6,"(1, 2, 2)",3.8856666666666655,49.438280166435504,-17.614424410540916
24,"(-2, 2, -1)",483.45,196.65,4.01,488.9,"(1, 2, 2)",3.8856666666666655,49.039900249376565,-71.52119700748129
25,"(-2, 2, 1)",483.45,289.66,5.89,98.3,"(1, 2, 2)",3.8856666666666655,49.17826825127335,-32.901528013582336
26,"(2, -2, 1)",483.45,204.75,4.17,485.2,"(1, 2, 2)",3.8856666666666655,49.10071942446043,-66.83453237410072
27,"(-3, 0, 0)",1475.3,97.49,2.01,309.2,"(0, 3, 0)",3.885666666666666,48.50248756218906,-685.4776119402985
28,"(0, -3, 0)",1475.3,109.71,2.28,277.2,"(0, 3, 0)",3.885666666666666,48.11842105263158,-598.9429824561404
29,"(3, 0, 0)",1475.3,98.23,2.04,303.6,"(0, 3, 0)",3.885666666666666,48.15196078431373,-675.0343137254902
30,"(0, 3, 0)",1475.3,90.8,1.92,282.0,"(0, 3, 0)",3.885666666666666,47.291666666666664,-721.09375
31,"(-3, -1, 0)",116.81,126.41,2.56,328.6,"(0, 3, 1)",3.686267068458279,49.37890625,3.749999999999998
32,"(0, -3, -1)",116.81,113.89,2.36,43.3,"(0, 3, 1)",3.686267068458279,48.25847457627119,-1.237288135593221
33,"(-3, 1, 0)",116.81,98.84,2.09,301.1,"(0, 3, 1)",3.686267068458279,47.29186602870814,-8.598086124401913
34,"(0, 3, 1)",116.81,112.66,2.33,48.2,"(0, 3, 1)",3.686267068458279,48.3519313304721,-1.7811158798283286
35,"(3, -1, 0)",116.81,100.56,2.12,296.6,"(0, 3, 1)",3.686267068458279,47.43396226415094,-7.665094339622641
36,"(0, -3, 1)",116.81,127.15,2.62,514.5,"(0, 3, 1)",3.686267068458279,48.530534351145036,3.9465648854961843
37,"(3, 1, 0)",116.81,121.07,2.46,318.0,"(0, 3, 1)",3.686267068458279,49.21544715447154,1.7317073170731672
38,"(0, 3, -1)",116.81,83.93,1.79,519.7,"(0, 3, 1)",3.686267068458279,46.88826815642459,-18.36871508379888
39,"(-3, 0, -1)",116.81,122.54,2.54,578.5,"(0, 3, 1)",3.686267068458279,48.24409448818898,2.255905511811025
40,"(-1, -3, 0)",116.81,166.5,3.37,265.5,"(0, 3, 1)",3.686267068458279,49.40652818991098,14.74480712166172
41,"(-3, 0, 1)",116.81,126.04,2.59,32.8,"(0, 3, 1)",3.686267068458279,48.66409266409267,3.5637065637065652
42,"(-1, 3, 0)",116.81,85.77,1.86,287.7,"(0, 3, 1)",3.686267068458279,46.11290322580645,-16.688172043010756
43,"(3, 0, 1)",116.81,100.62,2.12,572.9,"(0, 3, 1)",3.686267068458279,47.4622641509434,-7.636792452830187
44,"(1, -3, 0)",116.81,112.6,2.37,283.3,"(0, 3, 1)",3.686267068458279,47.510548523206744,-1.7763713080168808
45,"(3, 0, -1)",116.81,80.12,1.67,27.1,"(0, 3, 1)",3.686267068458279,47.976047904191624,-21.97005988023952
46,"(1, 3, 0)",116.81,117.14,2.41,273.1,"(0, 3, 1)",3.686267068458279,48.6058091286307,0.13692946058091215
47,"(3, -1, -1)",958.98,344.85,6.97,92.1,"(1, 3, 1)",3.5147177437429895,49.476327116212346,-88.11047345767575
48,"(1, -3, -1)",958.98,167.85,3.5,95.4,"(1, 3, 1)",3.5147177437429895,47.957142857142856,-226.03714285714287
49,"(-3, 1, -1)",958.98,246.68,5.0,503.4,"(1, 3, 1)",3.5147177437429895,49.336,-142.45999999999998
50,"(-1, 3, -1)",958.98,295.61,5.98,476.4,"(1, 3, 1)",3.5147177437429895,49.43311036789297,-110.93143812709029
51,"(-3, 1, 1)",958.98,174.73,3.62,97.0,"(1, 3, 1)",3.5147177437429895,48.26795580110497,-216.64364640883977
52,"(-1, 3, 1)",958.98,196.15,4.05,100.1,"(1, 3, 1)",3.5147177437429895,48.4320987654321,-188.3530864197531
53,"(3, -1, 1)",958.98,266.82,5.4,498.8,"(1, 3, 1)",3.5147177437429895,49.411111111111104,-128.17777777777778
54,"(1, -3, 1)",958.98,251.59,5.1,472.1,"(1, 3, 1)",3.5147177437429895,49.33137254901961,-138.70392156862746
55,"(-3, 2, 0)",505.59,114.32,2.43,296.6,"(0, 3, 2)",3.233070093698747,47.045267489711925,-161.0164609053498
56,"(3, -2, 0)",505.59,117.08,2.48,292.3,"(0, 3, 2)",3.233070093698747,47.20967741935484,-156.65725806451613
57,"(3, 2, 0)",505.59,205.42,4.12,385.1,"(0, 3, 2)",3.2330700936987475,49.85922330097087,-72.85679611650484
58,"(-2, -3, 0)",505.59,242.02,4.86,237.2,"(0, 3, 2)",3.2330700936987475,49.79835390946502,-54.232510288065825
59,"(-2, 3, 0)",505.59,109.83,2.35,291.7,"(0, 3, 2)",3.233070093698747,46.736170212765956,-168.40851063829786
60,"(2, -3, 0)",505.59,110.51,2.36,287.3,"(0, 3, 2)",3.233070093698747,46.826271186440685,-167.40677966101694
61,"(3, -2, -1)",332.91,199.41,4.13,131.0,"(1, 3, 2)",3.11546429697313,48.28329297820823,-32.32445520581115
62,"(-3, 2, -1)",332.91,228.39,4.68,457.6,"(1, 3, 2)",3.1154642969731303,48.80128205128205,-22.333333333333343
63,"(2, -3, -1)",332.91,109.65,2.42,130.9,"(1, 3, 2)",3.1154642969731303,45.3099173553719,-92.25619834710744
64,"(-3, 2, 1)",332.91,153.18,3.24,135.8,"(1, 3, 2)",3.11546429697313,47.27777777777778,-55.47222222222222
65,"(3, -2, 1)",332.91,275.35,5.61,452.7,"(1, 3, 2)",3.1154642969731303,49.081996434937615,-10.260249554367201
66,"(-2, 3, 1)",332.91,231.95,4.78,135.5,"(1, 3, 2)",3.1154642969731303,48.52510460251045,-21.121338912133897
67,"(2, -3, 1)",332.91,261.11,5.34,442.9,"(1, 3, 2)",3.11546429697313,48.89700374531836,-13.445692883895134
68,"(-2, 3, -2)",241.87,97.92,2.18,583.6,"(2, 3, 2)",2.827237781048532,44.91743119266055,-66.0321100917431
69,"(3, -2, 2)",241.87,159.07,3.34,590.7,"(2, 3, 2)",2.8272377810485327,47.625748502994014,-24.790419161676652
70,"(2, -3, 2)",241.87,104.49,2.32,578.7,"(2, 3, 2)",2.827237781048532,45.03879310344828,-59.21551724137931
71,"(-3, -3, 0)",504.03,144.4,2.9,109.3,"(0, 3, 3)",2.747581249430528,49.793103448275865,-124.01034482758621
72,"(-3, 3, 0)",504.03,112.9,2.43,294.5,"(0, 3, 3)",2.747581249430527,46.46090534979424,-160.9588477366255
73,"(3, -3, 0)",504.03,121.81,2.61,289.3,"(0, 3, 3)",2.747581249430527,46.67049808429119,-146.44444444444443
74,"(3, 3, 0)",504.03,139.06,2.79,168.4,"(0, 3, 3)",2.747581249430528,49.842293906810035,-130.81362007168457
75,"(-3, 3, -1)",3.44,19.45,1.02,427.6,"(1, 3, 3)",2.674299209729138,19.06862745098039,15.696078431372547
76,"(-3, 3, 1)",3.44,102.16,2.32,161.4,"(1, 3, 3)",2.674299209729138,44.03448275862069,42.55172413793104
77,"(3, -3, 1)",3.44,10.67,1.02,422.2,"(1, 3, 3)",2.674299209729138,10.46078431372549,7.088235294117648
78,"(3, -3, -2)",656.6,314.15,6.37,35.5,"(2, 3, 3)",2.48528075055735,49.3171114599686,-53.75981161695448
79,"(-3, 3, 2)",656.6,284.68,5.79,41.3,"(2, 3, 3)",2.48528075055735,49.167530224525045,-64.23488773747842
80,"(3, -3, 2)",656.6,320.72,6.54,541.8,"(2, 3, 3)",2.48528075055735,49.03975535168196,-51.357798165137616
81,"(-4, 0, 0)",27.2,147.84,3.03,310.2,"(0, 4, 0)",2.9142499999999996,48.7920792079208,39.81518151815182
82,"(0, -4, 0)",27.2,131.81,2.73,276.3,"(0, 4, 0)",2.9142499999999996,48.282051282051285,38.31868131868132
83,"(4, 0, 0)",27.2,175.4,3.58,302.6,"(0, 4, 0)",2.9142499999999996,48.99441340782123,41.39664804469274
84,"(0, 4, 0)",27.2,190.75,3.9,282.9,"(0, 4, 0)",2.9142499999999996,48.91025641025641,41.93589743589744
85,"(0, -4, -1)",747.33,184.24,3.81,96.0,"(0, 4, 1)",2.827237781048533,48.35695538057743,-147.7926509186352
86,"(-4, 1, 0)",747.33,98.91,2.12,303.5,"(0, 4, 1)",2.827237781048533,46.65566037735849,-305.85849056603774
87,"(4, -1, 0)",747.33,121.81,2.56,297.5,"(0, 4, 1)",2.827237781048533,47.58203125,-244.34375
88,"(0, -4, 1)",747.33,252.64,5.12,458.7,"(0, 4, 1)",2.827237781048533,49.34374999999999,-96.61914062500001
89,"(4, 1, 0)",747.33,211.2,4.27,312.0,"(0, 4, 1)",2.827237781048533,49.461358313817335,-125.55737704918036
90,"(0, 4, -1)",747.33,281.31,5.7,465.3,"(0, 4, 1)",2.827237781048533,49.35263157894737,-81.7578947368421
91,"(-4, 0, -1)",747.33,199.41,4.05,519.6,"(0, 4, 1)",2.827237781048533,49.23703703703704,-135.28888888888892
92,"(-1, -4, 0)",747.33,256.07,5.17,268.1,"(0, 4, 1)",2.827237781048533,49.52998065764023,-95.0212765957447
93,"(-4, 0, 1)",747.33,171.6,3.55,96.7,"(0, 4, 1)",2.827237781048533,48.33802816901409,-162.1774647887324
94,"(-1, 4, 0)",747.33,96.82,2.11,287.1,"(0, 4, 1)",2.827237781048533,45.88625592417061,-308.29857819905214
95,"(4, 0, 1)",747.33,218.56,4.44,512.1,"(0, 4, 1)",2.827237781048533,49.22522522522522,-119.09234234234233
96,"(1, -4, 0)",747.33,138.38,2.89,281.3,"(0, 4, 1)",2.827237781048533,47.882352941176464,-210.70934256055364
97,"(1, 4, 0)",747.33,114.68,2.4,277.0,"(0, 4, 1)",2.827237781048533,47.78333333333334,-263.60416666666674
98,"(4, 1, 1)",207.59,107.32,2.26,593.2,"(1, 4, 1)",2.747581249430528,47.48672566371682,-44.36725663716815
99,"(1, 4, 1)",207.59,204.01,4.14,54.1,"(1, 4, 1)",2.747581249430528,49.27777777777778,-0.8647342995169113
100,"(4, -1, -1)",207.59,129.11,2.75,130.1,"(1, 4, 1)",2.747581249430528,46.94909090909091,-28.538181818181815
101,"(1, -4, -1)",207.59,165.95,3.49,130.9,"(1, 4, 1)",2.747581249430528,47.55014326647564,-11.931232091690548
102,"(-4, 1, -1)",207.59,227.83,4.66,468.8,"(1, 4, 1)",2.747581249430528,48.89055793991417,4.34334763948498
103,"(-1, 4, -1)",207.59,202.6,4.18,438.8,"(1, 4, 1)",2.747581249430528,48.4688995215311,-1.1937799043062223
104,"(-1, -4, 1)",207.59,159.2,3.25,496.1,"(1, 4, 1)",2.747581249430528,48.98461538461538,-14.889230769230775
105,"(-1, -4, -1)",207.59,145.38,3.0,45.6,"(1, 4, 1)",2.747581249430528,48.46,-20.736666666666668
106,"(-4, 1, 1)",207.59,141.64,3.03,135.9,"(1, 4, 1)",2.747581249430528,46.745874587458744,-21.765676567656772
107,"(-1, 4, 1)",207.59,126.84,2.73,136.5,"(1, 4, 1)",2.747581249430528,46.46153846153846,-29.57875457875458
108,"(4, -1, 1)",207.59,145.07,3.04,462.5,"(1, 4, 1)",2.747581249430528,47.7203947368421,-20.565789473684212
109,"(1, -4, 1)",207.59,176.94,3.68,433.0,"(1, 4, 1)",2.747581249430528,48.08152173913043,-8.328804347826088
110,"(1, 4, -1)",207.59,145.44,2.99,504.8,"(1, 4, 1)",2.747581249430528,48.64214046822742,-20.785953177257525
111,"(-4, 2, 0)",125.87,87.43,1.97,299.6,"(0, 4, 2)",2.606584441371504,44.38071065989848,-19.512690355329948
112,"(4, -2, 0)",125.87,56.57,1.41,293.5,"(0, 4, 2)",2.606584441371504,40.12056737588653,-49.14893617021278
113,"(4, 2, 0)",125.87,218.5,4.4,333.5,"(0, 4, 2)",2.6065844413715045,49.65909090909091,21.052272727272726
114,"(-2, -4, 0)",125.87,162.76,3.31,253.2,"(0, 4, 2)",2.6065844413715045,49.17220543806646,11.145015105740177
115,"(-2, 4, 0)",125.87,51.23,1.34,290.2,"(0, 4, 2)",2.606584441371504,38.231343283582085,-55.70149253731344
116,"(2, -4, 0)",125.87,57.8,1.44,284.6,"(0, 4, 2)",2.606584441371504,40.138888888888886,-47.27083333333334
117,"(2, 4, 0)",125.87,202.66,4.11,266.9,"(0, 4, 2)",2.6065844413715045,49.30900243309002,18.68369829683698
118,"(4, -2, -1)",131.27,134.33,2.89,156.5,"(1, 4, 2)",2.5437659464809625,46.48096885813149,1.0588235294117654
