,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(0, -1, 0)",2697.29,221.21,4.45,278.7,"(0, 1, 0)",11.660000000000002,49.710112359550564,-556.4224719101123
1,"(1, 0, 0)",2697.29,143.43,2.89,304.1,"(0, 1, 0)",11.660000000000002,49.62975778546713,-883.6885813148789
2,"(0, 1, 0)",2697.29,146.93,2.97,281.0,"(0, 1, 0)",11.660000000000002,49.47138047138047,-858.7070707070707
3,"(1, -1, 0)",1510.95,124.33,2.55,291.2,"(0, 1, 1)",8.244865068635145,48.75686274509804,-543.7725490196079
4,"(-2, 0, 0)",171.2,93.74,1.94,307.7,"(0, 2, 0)",5.830000000000001,48.319587628865975,-39.92783505154639
5,"(0, -2, 0)",171.2,118.5,2.45,278.3,"(0, 2, 0)",5.830000000000001,48.367346938775505,-21.510204081632647
6,"(2, 0, 0)",171.2,80.59,1.68,303.8,"(0, 2, 0)",5.830000000000001,47.9702380952381,-53.9345238095238
7,"(0, 2, 0)",171.2,104.32,2.17,281.6,"(0, 2, 0)",5.830000000000001,48.07373271889401,-30.82027649769585
8,"(-2, 1, 0)",363.48,158.24,3.27,297.7,"(0, 2, 1)",5.21451052352951,48.391437308868504,-62.764525993883794
9,"(2, -1, 0)",363.48,136.53,2.83,295.0,"(0, 2, 1)",5.21451052352951,48.24381625441696,-80.19434628975266
10,"(2, 1, 0)",363.48,160.03,3.22,337.8,"(0, 2, 1)",5.214510523529511,49.69875776397515,-63.183229813664596
11,"(-1, 2, 0)",363.48,125.94,2.64,289.2,"(0, 2, 1)",5.21451052352951,47.70454545454545,-89.97727272727273
12,"(1, -2, 0)",363.48,150.61,3.11,286.5,"(0, 2, 1)",5.21451052352951,48.427652733118975,-68.44694533762058
13,"(1, 2, 0)",363.48,151.24,3.06,264.5,"(0, 2, 1)",5.214510523529511,49.42483660130719,-69.359477124183
14,"(2, -1, -1)",114.81,152.94,3.18,34.4,"(1, 2, 1)",4.760175066808642,48.094339622641506,11.990566037735848
15,"(1, -2, -1)",114.81,116.34,2.49,39.6,"(1, 2, 1)",4.760175066808644,46.722891566265055,0.6144578313253016
16,"(-2, 1, -1)",114.81,155.45,3.31,556.3,"(1, 2, 1)",4.760175066808644,46.963746223564954,12.277945619335343
17,"(-1, 2, -1)",114.81,186.22,3.86,536.8,"(1, 2, 1)",4.760175066808642,48.24352331606218,18.5
18,"(-2, 1, 1)",114.81,123.61,2.63,37.5,"(1, 2, 1)",4.760175066808642,47.0,3.3460076045627365
19,"(-1, 2, 1)",114.81,110.51,2.38,42.6,"(1, 2, 1)",4.760175066808644,46.432773109243705,-1.8067226890756292
20,"(2, -1, 1)",114.81,178.51,3.73,553.1,"(1, 2, 1)",4.760175066808644,47.85790884718499,17.077747989276137
21,"(1, -2, 1)",114.81,172.14,3.59,533.8,"(1, 2, 1)",4.760175066808642,47.94986072423398,15.96935933147632
22,"(-2, 2, 0)",1294.94,175.19,3.65,293.6,"(0, 2, 2)",4.122432534317572,47.9972602739726,-306.7808219178082
23,"(2, -2, 0)",1294.94,150.61,3.16,290.4,"(0, 2, 2)",4.122432534317572,47.661392405063296,-362.129746835443
24,"(2, 2, 0)",1294.94,149.26,2.99,163.0,"(0, 2, 2)",4.122432534317573,49.91973244147157,-383.1705685618729
25,"(2, -2, -1)",491.98,308.04,6.3,94.6,"(1, 2, 2)",3.8866666666666667,48.8952380952381,-29.196825396825396
26,"(-2, 2, -1)",491.98,213.67,4.38,489.0,"(1, 2, 2)",3.8866666666666667,48.78310502283105,-63.54109589041097
27,"(-2, 2, 1)",491.98,338.36,6.91,98.4,"(1, 2, 2)",3.8866666666666667,48.96671490593343,-22.231548480463097
28,"(2, -2, 1)",491.98,236.28,4.83,485.4,"(1, 2, 2)",3.8866666666666667,48.91925465838509,-52.939958592132506
