,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(0, -1, 0)",2691.42,198.75,3.99,283.6,"(0, 1, 0)",11.658999999999999,49.81203007518797,-624.7293233082706
1,"(1, 0, 0)",2691.42,140.06,2.82,296.6,"(0, 1, 0)",11.658999999999999,49.66666666666667,-904.7375886524824
2,"(0, 1, 0)",2691.42,118.27,2.38,288.4,"(0, 1, 0)",11.658999999999999,49.69327731092437,-1081.155462184874
3,"(1, -1, 0)",1504.96,140.06,2.84,291.9,"(0, 1, 1)",8.244157961853956,49.316901408450704,-480.5985915492958
4,"(1, 1, 0)",1504.96,124.33,2.49,255.5,"(0, 1, 1)",8.244157961853958,49.93172690763052,-554.4698795180723
5,"(-2, 0, 0)",169.86,223.95,4.5,304.7,"(0, 2, 0)",5.8294999999999995,49.766666666666666,12.019999999999994
6,"(0, -2, 0)",169.86,202.36,4.08,283.3,"(0, 2, 0)",5.8294999999999995,49.59803921568628,7.965686274509804
7,"(2, 0, 0)",169.86,170.17,3.43,301.0,"(0, 2, 0)",5.8294999999999995,49.61224489795918,0.09037900874634806
8,"(0, 2, 0)",169.86,149.84,3.03,286.4,"(0, 2, 0)",5.8294999999999995,49.45214521452146,-6.607260726072611
9,"(-2, 1, 0)",360.36,129.82,2.66,298.1,"(0, 2, 1)",5.214063309934009,48.804511278195484,-86.66917293233082
10,"(2, -1, 0)",360.36,106.56,2.21,295.1,"(0, 2, 1)",5.214063309934009,48.217194570135746,-114.84162895927602
11,"(2, 1, 0)",360.36,136.56,2.74,315.3,"(0, 2, 1)",5.2140633099340095,49.83941605839416,-81.67883211678831
12,"(-1, -2, 0)",360.36,204.45,4.11,268.3,"(0, 2, 1)",5.2140633099340095,49.74452554744525,-37.93430656934307
13,"(-1, 2, 0)",360.36,100.5,2.08,291.4,"(0, 2, 1)",5.214063309934009,48.31730769230769,-124.9326923076923
14,"(1, -2, 0)",360.36,118.64,2.45,288.6,"(0, 2, 1)",5.214063309934009,48.42448979591836,-98.66122448979593
15,"(1, 2, 0)",360.36,132.49,2.67,277.4,"(0, 2, 1)",5.2140633099340095,49.621722846441955,-85.34456928838952
16,"(2, -1, -1)",112.41,122.5,2.51,35.3,"(1, 2, 1)",4.759766818518178,48.80478087649403,4.019920318725101
17,"(1, -2, -1)",112.41,129.56,2.65,43.0,"(1, 2, 1)",4.7597668185181785,48.89056603773585,6.47169811320755
18,"(-2, 1, -1)",112.41,151.56,3.1,557.8,"(1, 2, 1)",4.7597668185181785,48.89032258064516,12.629032258064518
19,"(-1, 2, -1)",112.41,125.12,2.58,540.8,"(1, 2, 1)",4.759766818518178,48.49612403100775,4.926356589147289
20,"(-2, 1, 1)",112.41,139.38,2.85,38.5,"(1, 2, 1)",4.759766818518178,48.90526315789474,9.463157894736842
21,"(-1, 2, 1)",112.41,126.42,2.6,46.3,"(1, 2, 1)",4.7597668185181785,48.62307692307692,5.388461538461541
22,"(2, -1, 1)",112.41,151.25,3.09,554.6,"(1, 2, 1)",4.7597668185181785,48.94822006472492,12.569579288025892
23,"(1, -2, 1)",112.41,134.68,2.76,537.6,"(1, 2, 1)",4.759766818518178,48.79710144927537,8.06884057971015
24,"(-2, 2, 0)",1279.46,167.5,3.43,294.8,"(0, 2, 2)",4.122078980926978,48.8338192419825,-324.1865889212828
25,"(2, -2, 0)",1279.46,173.09,3.55,291.2,"(0, 2, 2)",4.122078980926978,48.757746478873244,-311.6535211267606
26,"(2, 2, 0)",1279.46,216.63,4.34,237.5,"(0, 2, 2)",4.122078980926979,49.914746543778804,-244.8917050691244
27,"(2, -2, -1)",484.38,336.68,6.78,96.0,"(1, 2, 2)",3.8863333333333325,49.657817109144545,-21.78466076696165
28,"(-2, 2, -1)",484.38,404.72,8.13,491.0,"(1, 2, 2)",3.8863333333333325,49.781057810578105,-9.798277982779823
29,"(-2, 2, 1)",484.38,359.98,7.25,99.8,"(1, 2, 2)",3.8863333333333325,49.65241379310345,-17.15862068965517
30,"(2, -2, 1)",484.38,406.86,8.17,487.1,"(1, 2, 2)",3.8863333333333325,49.799265605875156,-9.488372093023253
31,"(-3, 0, 0)",1447.18,99.77,2.07,304.6,"(0, 3, 0)",3.8863333333333334,48.19806763285025,-650.9227053140097
32,"(0, -3, 0)",1447.18,103.58,2.15,283.1,"(0, 3, 0)",3.8863333333333334,48.17674418604651,-624.9302325581397
33,"(3, 0, 0)",1447.18,102.8,2.12,299.1,"(0, 3, 0)",3.8863333333333334,48.490566037735846,-634.1415094339623
34,"(0, 3, 0)",1447.18,95.95,1.99,287.9,"(0, 3, 0)",3.8863333333333334,48.21608040201005,-679.0100502512563
35,"(-3, -1, 0)",117.17,149.42,3.02,318.7,"(0, 3, 1)",3.6868995239903133,49.476821192052974,10.678807947019862
36,"(0, -3, -1)",117.17,123.81,2.54,49.5,"(0, 3, 1)",3.6868995239903133,48.74409448818898,2.614173228346457
37,"(-3, 1, 0)",117.17,121.09,2.52,300.0,"(0, 3, 1)",3.686899523990313,48.051587301587304,1.5555555555555562
38,"(0, 3, 1)",117.17,122.77,2.52,54.6,"(0, 3, 1)",3.6868995239903133,48.71825396825397,2.22222222222222
39,"(3, -1, 0)",117.17,113.25,2.37,295.2,"(0, 3, 1)",3.686899523990313,47.78481012658228,-1.654008438818566
40,"(0, -3, 1)",117.17,124.44,2.55,521.3,"(0, 3, 1)",3.686899523990313,48.800000000000004,2.8509803921568615
41,"(3, 1, 0)",117.17,131.55,2.66,308.4,"(0, 3, 1)",3.6868995239903133,49.454887218045116,5.406015037593988
42,"(0, 3, -1)",117.17,112.99,2.32,526.4,"(0, 3, 1)",3.686899523990313,48.702586206896555,-1.8017241379310376
43,"(-3, 0, -1)",117.17,169.17,3.45,577.4,"(0, 3, 1)",3.6868995239903133,49.03478260869564,15.072463768115938
44,"(-1, -3, 0)",117.17,140.74,2.86,274.6,"(0, 3, 1)",3.6868995239903133,49.209790209790214,8.241258741258743
45,"(-3, 0, 1)",117.17,127.99,2.63,30.4,"(0, 3, 1)",3.686899523990313,48.665399239543724,4.114068441064636
46,"(-1, 3, 0)",117.17,88.95,1.9,291.1,"(0, 3, 1)",3.686899523990313,46.81578947368421,-14.852631578947369
47,"(3, 0, 1)",117.17,149.58,3.05,572.0,"(0, 3, 1)",3.6868995239903133,49.04262295081968,10.626229508196726
48,"(1, -3, 0)",117.17,117.59,2.46,286.7,"(0, 3, 1)",3.686899523990313,47.800813008130085,0.17073170731707388
49,"(1, 3, 0)",117.17,111.95,2.29,282.3,"(0, 3, 1)",3.6868995239903133,48.88646288209607,-2.2794759825327504
50,"(3, -1, -1)",948.83,480.5,9.65,90.9,"(1, 3, 1)",3.515320766432145,49.79274611398964,-48.531606217616584
51,"(1, -3, -1)",948.83,446.27,8.97,100.1,"(1, 3, 1)",3.5153207664321457,49.751393534002226,-56.02675585284281
52,"(-3, 1, -1)",948.83,541.44,10.86,502.8,"(1, 3, 1)",3.5153207664321457,49.85635359116023,-37.51289134438306
53,"(-1, 3, -1)",948.83,583.25,11.7,480.7,"(1, 3, 1)",3.515320766432145,49.85042735042735,-31.246153846153852
54,"(-3, 1, 1)",948.83,498.06,10.01,95.6,"(1, 3, 1)",3.515320766432145,49.756243756243755,-45.031968031968034
55,"(-1, 3, 1)",948.83,517.14,10.4,104.7,"(1, 3, 1)",3.5153207664321457,49.724999999999994,-41.50865384615385
56,"(3, -1, 1)",948.83,527.33,10.58,498.1,"(1, 3, 1)",3.5153207664321457,49.8421550094518,-39.83931947069943
57,"(1, -3, 1)",948.83,604.16,12.12,476.2,"(1, 3, 1)",3.515320766432145,49.84818481848185,-28.438118811881196
58,"(-3, 2, 0)",504.68,133.58,2.79,297.4,"(0, 3, 2)",3.2336247938949727,47.87813620071685,-133.01075268817206
59,"(3, -2, 0)",504.68,126.89,2.68,292.6,"(0, 3, 2)",3.2336247938949727,47.34701492537313,-140.96641791044777
60,"(3, 2, 0)",504.67,308.61,6.18,344.1,"(0, 3, 2)",3.233624793894973,49.9368932038835,-31.724919093851135
61,"(-2, -3, 0)",504.67,259.85,5.22,253.5,"(0, 3, 2)",3.233624793894973,49.77969348659005,-46.900383141762454
62,"(-2, 3, 0)",504.68,125.9,2.66,294.0,"(0, 3, 2)",3.2336247938949727,47.33082706766917,-142.39849624060147
63,"(2, -3, 0)",504.68,129.04,2.73,289.3,"(0, 3, 2)",3.2336247938949727,47.26739926739926,-137.5970695970696
64,"(2, 3, 0)",504.67,202.26,4.06,270.9,"(0, 3, 2)",3.233624793894973,49.81773399014779,-74.48522167487685
65,"(3, -2, -1)",318.92,211.72,4.31,131.1,"(1, 3, 2)",3.115998819456955,49.122969837587014,-24.872389791183302
66,"(-3, 2, -1)",318.92,255.88,5.18,458.4,"(1, 3, 2)",3.1159988194569554,49.3976833976834,-12.169884169884174
67,"(2, -3, -1)",318.92,219.61,4.47,133.4,"(1, 3, 2)",3.1159988194569554,49.12975391498882,-22.217002237136466
68,"(-2, 3, -1)",318.92,262.88,5.32,450.5,"(1, 3, 2)",3.115998819456955,49.41353383458646,-10.533834586466169
69,"(-3, 2, 1)",318.92,250.91,5.1,136.0,"(1, 3, 2)",3.115998819456955,49.19803921568628,-13.335294117647063
70,"(3, -2, 1)",318.92,263.61,5.33,453.6,"(1, 3, 2)",3.1159988194569554,49.4577861163227,-10.377110694183866
71,"(-2, 3, 1)",318.92,233.88,4.76,138.2,"(1, 3, 2)",3.1159988194569554,49.134453781512605,-17.8655462184874
72,"(2, -3, 1)",318.92,260.16,5.27,445.6,"(1, 3, 2)",3.115998819456955,49.366223908918414,-11.149905123339657
73,"(-2, 3, -2)",227.29,269.94,5.51,588.1,"(2, 3, 2)",2.827722852298605,48.990925589836664,7.740471869328495
74,"(3, -2, 2)",227.29,276.57,5.62,593.3,"(2, 3, 2)",2.827722852298606,49.21174377224199,8.768683274021353
75,"(2, -3, 2)",227.29,240.72,4.92,582.8,"(2, 3, 2)",2.827722852298605,48.926829268292686,2.729674796747969
76,"(-3, -3, 0)",491.64,489.02,9.78,175.7,"(0, 3, 3)",2.7480526539513193,50.00204498977505,-0.26789366053169783
77,"(-3, 3, 0)",491.64,302.18,6.13,295.8,"(0, 3, 3)",2.748052653951319,49.2952691680261,-30.90701468189233
78,"(3, -3, 0)",491.64,308.25,6.26,290.4,"(0, 3, 3)",2.748052653951319,49.24121405750799,-29.295527156549518
79,"(3, 3, 0)",491.64,746.83,14.94,233.5,"(0, 3, 3)",2.7480526539513193,49.98862115127176,17.080990629183404
80,"(-3, 3, -1)",2.33,3.4,0.63,428.4,"(1, 3, 3)",2.6747580411968794,5.396825396825396,1.6984126984126982
81,"(3, -3, 1)",2.33,2.95,0.66,423.5,"(1, 3, 3)",2.6747580411968794,4.46969696969697,0.9393939393939396
82,"(3, -3, -2)",629.73,580.11,11.66,37.9,"(2, 3, 3)",2.485707151990062,49.75214408233276,-4.25557461406518
83,"(-3, 3, -2)",629.73,647.01,13.01,550.5,"(2, 3, 3)",2.485707151990062,49.73174481168332,1.3282090699461933
84,"(-3, 3, 2)",629.73,607.81,12.22,44.0,"(2, 3, 3)",2.485707151990062,49.73895253682487,-1.7937806873977145
85,"(3, -3, 2)",629.73,637.6,12.83,544.5,"(2, 3, 3)",2.485707151990062,49.69602494154326,0.6134060795011694
86,"(-4, 0, 0)",27.84,251.23,5.08,306.1,"(0, 4, 0)",2.9147499999999997,49.454724409448815,43.974409448818896
87,"(0, -4, 0)",27.84,233.82,4.75,282.1,"(0, 4, 0)",2.9147499999999997,49.22526315789474,43.36421052631579
88,"(4, 0, 0)",27.84,227.5,4.61,298.4,"(0, 4, 0)",2.9147499999999997,49.34924078091106,43.310195227765725
89,"(0, 4, 0)",27.84,192.12,3.91,288.5,"(0, 4, 0)",2.9147499999999997,49.13554987212276,42.0153452685422
90,"(-4, -1, 0)",725.12,259.64,5.23,316.7,"(0, 4, 1)",2.827722852298606,49.64435946462714,-89.0019120458891
91,"(0, -4, -1)",725.12,343.73,6.92,103.0,"(0, 4, 1)",2.827722852298606,49.67196531791908,-55.11416184971098
92,"(-4, 1, 0)",725.13,175.39,3.6,301.9,"(0, 4, 1)",2.827722852298606,48.71944444444444,-152.70555555555555
93,"(4, -1, 0)",725.13,169.49,3.48,295.8,"(0, 4, 1)",2.827722852298606,48.70402298850575,-159.66666666666666
94,"(4, 1, 0)",725.12,188.25,3.81,304.2,"(0, 4, 1)",2.827722852298606,49.40944881889764,-140.91076115485563
95,"(-4, 0, -1)",725.12,400.7,8.04,516.6,"(0, 4, 1)",2.827722852298606,49.83830845771145,-40.35074626865672
96,"(-1, -4, 0)",725.12,176.12,3.59,275.9,"(0, 4, 1)",2.827722852298606,49.05849582172702,-152.92479108635098
97,"(-4, 0, 1)",725.12,347.76,7.01,91.8,"(0, 4, 1)",2.827722852298606,49.60912981455064,-53.831669044222544
98,"(-1, 4, 0)",725.12,159.61,3.3,290.9,"(0, 4, 1)",2.827722852298606,48.366666666666674,-171.36666666666667
99,"(4, 0, 1)",725.12,385.65,7.75,509.0,"(0, 4, 1)",2.827722852298606,49.76129032258064,-43.80258064516129
100,"(1, -4, 0)",725.12,168.34,3.47,285.2,"(0, 4, 1)",2.827722852298606,48.512968299711815,-160.45533141210373
101,"(1, 4, 0)",725.12,171.11,3.48,285.3,"(0, 4, 1)",2.827722852298606,49.16954022988506,-159.19827586206895
102,"(4, 1, 1)",206.0,205.24,4.15,588.4,"(1, 4, 1)",2.748052653951319,49.45542168674699,-0.18313253012047973
103,"(1, 4, 1)",206.0,179.78,3.64,62.9,"(1, 4, 1)",2.748052653951319,49.39010989010989,-7.203296703296703
104,"(4, -1, -1)",206.0,166.61,3.4,128.1,"(1, 4, 1)",2.748052653951319,49.00294117647059,-11.585294117647056
105,"(1, -4, -1)",206.0,187.88,3.84,134.5,"(1, 4, 1)",2.748052653951319,48.927083333333336,-4.718750000000002
106,"(-4, 1, -1)",206.0,178.06,3.63,467.6,"(1, 4, 1)",2.748052653951319,49.05234159779614,-7.696969696969696
107,"(-1, 4, -1)",206.0,196.77,4.0,443.4,"(1, 4, 1)",2.748052653951319,49.1925,-2.3074999999999974
108,"(-1, -4, 1)",206.0,141.32,2.89,505.7,"(1, 4, 1)",2.748052653951319,48.89965397923875,-22.380622837370243
109,"(-4, -1, -1)",206.0,122.61,2.54,592.9,"(1, 4, 1)",2.748052653951319,48.27165354330709,-32.830708661417326
110,"(-1, -4, -1)",206.0,165.2,3.36,54.4,"(1, 4, 1)",2.748052653951319,49.166666666666664,-12.142857142857146
111,"(-4, 1, 1)",206.0,210.78,4.31,135.0,"(1, 4, 1)",2.748052653951319,48.90487238979119,1.109048723897912
112,"(-1, 4, 1)",206.0,171.58,3.51,141.1,"(1, 4, 1)",2.748052653951319,48.88319088319089,-9.806267806267803
113,"(4, -1, 1)",206.0,179.42,3.64,461.2,"(1, 4, 1)",2.748052653951319,49.29120879120879,-7.302197802197806
114,"(1, -4, 1)",206.0,191.49,3.9,437.6,"(1, 4, 1)",2.748052653951319,49.1,-3.7205128205128184
115,"(1, 4, -1)",206.0,166.72,3.38,514.2,"(1, 4, 1)",2.748052653951319,49.32544378698225,-11.621301775147929
116,"(-4, -2, 0)",127.45,131.91,2.68,335.1,"(0, 4, 2)",2.6070316549670047,49.220149253731336,1.6641791044776095
117,"(-4, 2, 0)",127.45,70.03,1.59,298.7,"(0, 4, 2)",2.6070316549670043,44.0440251572327,-36.11320754716981
118,"(4, -2, 0)",127.45,80.01,1.79,292.4,"(0, 4, 2)",2.6070316549670043,44.69832402234637,-26.502793296089383
119,"(4, 2, 0)",127.45,154.54,3.12,318.5,"(0, 4, 2)",2.6070316549670047,49.53205128205128,8.682692307692303
120,"(-2, -4, 0)",127.45,109.54,2.26,265.5,"(0, 4, 2)",2.6070316549670047,48.46902654867257,-7.924778761061946
121,"(-2, 4, 0)",127.45,73.38,1.69,293.4,"(0, 4, 2)",2.6070316549670043,43.42011834319526,-31.994082840236693
122,"(2, -4, 0)",127.45,76.51,1.75,287.4,"(0, 4, 2)",2.6070316549670043,43.720000000000006,-29.108571428571427
123,"(2, 4, 0)",127.45,117.23,2.4,278.0,"(0, 4, 2)",2.6070316549670047,48.84583333333334,-4.258333333333333
124,"(4, -2, -1)",115.01,98.25,2.09,155.9,"(1, 4, 2)",2.5442023822614344,47.00956937799043,-8.019138755980864
125,"(-4, 2, -1)",115.01,117.07,2.45,435.7,"(1, 4, 2)",2.5442023822614344,47.78367346938775,0.8408163265306073
126,"(-1, 4, -2)",115.01,178.69,3.69,578.4,"(1, 4, 2)",2.544202382261435,48.42547425474255,17.257452574525743
127,"(2, -4, -1)",115.01,97.57,2.11,158.4,"(1, 4, 2)",2.5442023822614344,46.241706161137444,-8.265402843601901
128,"(-2, 4, -1)",115.01,117.23,2.46,423.4,"(1, 4, 2)",2.5442023822614344,47.65447154471545,0.9024390243902435
129,"(-4, 2, 1)",115.01,116.13,2.49,162.3,"(1, 4, 2)",2.5442023822614344,46.63855421686746,0.4497991967871447
130,"(-1, 4, 2)",115.01,116.18,2.44,10.3,"(1, 4, 2)",2.5442023822614352,47.614754098360656,0.4795081967213122
131,"(4, -2, 1)",115.01,118.58,2.47,429.6,"(1, 4, 2)",2.5442023822614344,48.0080971659919,1.445344129554653
132,"(1, -4, 2)",115.01,161.91,3.36,572.1,"(1, 4, 2)",2.544202382261435,48.1875,13.958333333333332
133,"(-2, 4, 1)",115.01,103.69,2.23,164.2,"(1, 4, 2)",2.5442023822614344,46.497757847533634,-5.076233183856505
134,"(2, -4, 1)",115.01,113.57,2.4,417.5,"(1, 4, 2)",2.5442023822614344,47.32083333333333,-0.600000000000005
135,"(4, -2, -2)",75.59,124.02,2.6,33.6,"(2, 4, 2)",2.379883409259089,47.699999999999996,18.626923076923074
136,"(2, -4, -2)",75.59,152.97,3.19,41.4,"(2, 4, 2)",2.3798834092590893,47.95297805642633,24.25705329153605
137,"(-4, 2, -2)",75.59,136.09,2.91,559.3,"(2, 4, 2)",2.3798834092590893,46.766323024054984,20.790378006872853
138,"(-2, 4, -2)",75.59,94.39,2.09,542.3,"(2, 4, 2)",2.379883409259089,45.162679425837325,8.995215311004785
139,"(-4, 2, 2)",75.59,156.74,3.29,40.4,"(2, 4, 2)",2.379883409259089,47.641337386018236,24.665653495440733
140,"(-2, 4, 2)",75.59,134.84,2.83,48.0,"(2, 4, 2)",2.3798834092590893,47.64664310954063,20.936395759717314
141,"(4, -2, 2)",75.59,122.82,2.62,552.8,"(2, 4, 2)",2.3798834092590893,46.87786259541984,18.026717557251903
142,"(2, -4, 2)",75.59,100.24,2.2,535.8,"(2, 4, 2)",2.379883409259089,45.563636363636355,11.20454545454545
143,"(4, 3, 0)",0.12,21.46,0.47,316.7,"(0, 4, 3)",2.3318,45.65957446808511,45.40425531914894
144,"(-3, -4, 0)",0.12,22.68,0.67,255.5,"(0, 4, 3)",2.3318,33.850746268656714,33.67164179104477
145,"(3, 4, 0)",0.12,64.49,1.35,271.4,"(0, 4, 3)",2.3318,47.770370370370365,47.68148148148147
146,"(4, -3, -1)",9.09,39.63,1.11,175.5,"(1, 4, 3)",2.286518019576087,35.7027027027027,27.513513513513512
147,"(-4, 3, -1)",9.09,22.54,0.8,413.6,"(1, 4, 3)",2.286518019576087,28.174999999999997,16.812499999999996
148,"(3, -4, -1)",9.09,39.86,1.13,175.5,"(1, 4, 3)",2.286518019576087,35.274336283185846,27.230088495575224
149,"(-3, 4, -1)",9.09,22.42,0.8,408.9,"(1, 4, 3)",2.286518019576087,28.025000000000002,16.6625
150,"(-4, 3, 1)",9.09,40.5,1.19,182.1,"(1, 4, 3)",2.286518019576087,34.03361344537815,26.39495798319328
151,"(4, -3, 1)",9.09,25.66,0.86,406.8,"(1, 4, 3)",2.286518019576087,29.837209302325583,19.267441860465116
152,"(-3, 4, 1)",9.09,39.47,1.13,182.0,"(1, 4, 3)",2.286518019576087,34.929203539823014,26.88495575221239
153,"(3, -4, 1)",9.09,24.07,0.86,402.6,"(1, 4, 3)",2.286518019576087,27.988372093023255,17.41860465116279
154,"(4, -3, -2)",0.36,2.83,0.82,66.0,"(2, 4, 3)",2.1650219478062476,3.4512195121951224,3.01219512195122
