,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(0, -1, 0)",2762.98,1167.27,23.38,331.8,"(0, 1, 0)",11.662999999999997,49.92600513259196,-68.25106928999145
1,"(1, 0, 0)",2762.98,1229.58,24.61,296.3,"(0, 1, 0)",11.662999999999997,49.96261682242991,-62.30800487606665
2,"(1, -1, 0)",1455.21,866.29,17.41,315.1,"(0, 1, 1)",8.246986388978701,49.75818495117748,-33.82653647329121
3,"(1, 1, 0)",1455.21,930.95,18.62,509.3,"(0, 1, 1)",8.246986388978701,49.99731471535983,-28.155746509129965
4,"(-2, 0, 0)",158.27,807.9,16.22,299.3,"(0, 2, 0)",5.831499999999998,49.808877928483355,40.051171393341555
5,"(0, -2, 0)",158.27,886.67,17.81,332.8,"(0, 2, 0)",5.831499999999998,49.78495227400337,40.89837170129141
6,"(2, 0, 0)",158.27,1037.16,20.83,294.7,"(0, 2, 0)",5.831499999999998,49.79164666346616,42.193470955352865
7,"(0, 2, 0)",158.27,1012.86,20.34,336.0,"(0, 2, 0)",5.831499999999998,49.796460176991154,42.015240904621436
8,"(-2, 1, 0)",373.66,279.23,5.78,312.6,"(0, 2, 1)",5.215852164316007,48.30968858131488,-16.337370242214533
9,"(2, -1, 0)",373.66,350.55,7.26,308.5,"(0, 2, 1)",5.215852164316007,48.28512396694215,-3.1831955922865034
10,"(2, 1, 0)",373.66,338.8,6.84,243.9,"(0, 2, 1)",5.215852164316008,49.53216374269006,-5.096491228070177
11,"(-1, -2, 0)",373.66,300.78,6.09,355.4,"(0, 2, 1)",5.215852164316008,49.38916256157635,-11.967159277504114
12,"(-1, 2, 0)",373.66,312.93,6.46,323.9,"(0, 2, 1)",5.215852164316007,48.44117647058824,-9.400928792569662
13,"(1, -2, 0)",373.66,286.87,5.93,320.8,"(0, 2, 1)",5.215852164316007,48.37605396290051,-14.635750421585165
14,"(1, 2, 0)",373.66,317.44,6.44,363.7,"(0, 2, 1)",5.215852164316008,49.2919254658385,-8.729813664596277
15,"(2, -1, -1)",96.12,140.89,3.18,52.8,"(1, 2, 1)",4.7613998116800325,44.30503144654087,14.078616352201252
16,"(1, -2, -1)",96.12,104.52,2.41,73.2,"(1, 2, 1)",4.761399811680033,43.369294605809124,3.4854771784232326
17,"(-2, 1, -1)",96.12,111.04,2.56,574.9,"(1, 2, 1)",4.761399811680033,43.375,5.828125000000001
