,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(0, -1, 0)",2729.96,1218.41,24.41,330.9,"(0, 1, 0)",11.662999999999997,49.914379352724296,-61.92339205243752
1,"(1, 0, 0)",2729.96,1275.49,25.55,297.2,"(0, 1, 0)",11.662999999999997,49.92133072407045,-56.92641878669276
2,"(1, -1, 0)",1463.89,862.77,17.36,315.3,"(0, 1, 1)",8.246986388978701,49.69873271889401,-34.62672811059909
3,"(1, 1, 0)",1463.89,969.02,19.39,508.7,"(0, 1, 1)",8.246986388978701,49.97524497163486,-25.521918514698303
4,"(-2, 0, 0)",150.48,792.51,15.93,300.7,"(0, 2, 0)",5.831499999999998,49.749529190207156,40.303201506591336
5,"(0, -2, 0)",150.48,878.79,17.66,331.9,"(0, 2, 0)",5.831499999999998,49.76160815402038,41.24065685164213
6,"(2, 0, 0)",150.48,1021.93,20.53,295.7,"(0, 2, 0)",5.831499999999998,49.77739892839746,42.447637603507054
7,"(0, 2, 0)",150.48,979.78,19.69,335.0,"(0, 2, 0)",5.831499999999998,49.7602844083291,42.117826307770436
8,"(-2, 1, 0)",376.94,277.27,5.78,313.3,"(0, 2, 1)",5.215852164316007,47.970588235294116,-17.243944636678204
9,"(2, -1, 0)",376.94,361.79,7.54,309.2,"(0, 2, 1)",5.215852164316007,47.98275862068966,-2.009283819628644
10,"(2, 1, 0)",376.94,361.79,7.31,247.6,"(0, 2, 1)",5.215852164316008,49.49247606019152,-2.0725034199726373
11,"(-1, -2, 0)",376.94,331.06,6.71,353.4,"(0, 2, 1)",5.215852164316008,49.338301043219076,-6.837555886736214
12,"(-1, 2, 0)",376.94,327.32,6.79,323.6,"(0, 2, 1)",5.215852164316007,48.20618556701031,-7.307805596465391
13,"(1, -2, 0)",376.94,281.22,5.87,320.5,"(0, 2, 1)",5.215852164316007,47.908006814310056,-16.306643952299826
14,"(1, 2, 0)",376.94,315.47,6.41,361.4,"(0, 2, 1)",5.215852164316008,49.215288611544466,-9.589703588143522
15,"(2, -1, -1)",104.19,140.96,3.23,52.8,"(1, 2, 1)",4.7613998116800325,43.640866873065015,11.383900928792572
16,"(1, -2, -1)",104.19,99.6,2.37,73.0,"(1, 2, 1)",4.761399811680033,42.0253164556962,-1.936708860759495
17,"(-2, 1, -1)",104.19,134.44,3.01,575.3,"(1, 2, 1)",4.761399811680033,44.66445182724253,10.04983388704319
18,"(-1, 2, -1)",104.19,95.3,2.39,571.2,"(1, 2, 1)",4.7613998116800325,39.87447698744769,-3.719665271966527
19,"(-2, 1, 1)",104.19,108.1,2.51,56.5,"(1, 2, 1)",4.7613998116800325,43.06772908366534,1.5577689243027877
20,"(-1, 2, 1)",104.19,102.02,2.45,76.2,"(1, 2, 1)",4.761399811680033,41.640816326530604,-0.8857142857142863
21,"(2, -1, 1)",104.19,104.65,2.74,572.0,"(1, 2, 1)",4.761399811680033,38.193430656934304,0.16788321167883502
22,"(1, -2, 1)",104.19,102.59,2.52,568.1,"(1, 2, 1)",4.7613998116800325,40.71031746031746,-0.6349206349206327
23,"(-2, 2, 0)",1284.45,758.93,15.4,317.9,"(0, 2, 2)",4.123493194489351,49.28116883116883,-34.12467532467533
24,"(2, -2, 0)",1284.45,848.93,17.22,314.3,"(0, 2, 2)",4.123493194489351,49.29907084785133,-25.291521486643447
25,"(2, 2, 0)",1284.45,828.3,16.59,525.1,"(0, 2, 2)",4.123493194489351,49.92766726943942,-27.49547920433997
26,"(2, -2, -1)",478.78,560.03,11.42,120.3,"(1, 2, 2)",3.887666666666665,49.03940455341506,7.114711033274956
27,"(-2, 2, -1)",478.78,320.52,6.71,514.9,"(1, 2, 2)",3.887666666666665,47.76751117734724,-23.585692995529058
28,"(-2, 2, 1)",478.78,477.27,9.76,124.1,"(1, 2, 2)",3.887666666666665,48.90061475409836,-0.15471311475409744
29,"(2, -2, 1)",478.78,323.37,6.87,511.0,"(1, 2, 2)",3.887666666666665,47.069868995633186,-22.62154294032023
30,"(-3, 0, 0)",1462.39,401.53,8.25,304.3,"(0, 3, 0)",3.8876666666666657,48.670303030303025,-128.5890909090909
31,"(0, -3, 0)",1462.39,524.46,10.68,328.4,"(0, 3, 0)",3.8876666666666657,49.106741573033716,-87.82116104868915
32,"(3, 0, 0)",1462.39,370.13,7.71,297.6,"(0, 3, 0)",3.8876666666666657,48.00648508430609,-141.66796368352792
33,"(0, 3, 0)",1462.39,492.63,10.08,333.4,"(0, 3, 0)",3.8876666666666657,48.87202380952381,-96.20634920634922
34,"(-3, -1, 0)",120.45,192.49,4.08,286.6,"(0, 3, 1)",3.6881644350543796,47.17892156862745,17.656862745098042
35,"(0, -3, -1)",120.45,139.23,3.11,90.6,"(0, 3, 1)",3.6881644350543796,44.768488745980704,6.0385852090032115
36,"(-3, 1, 0)",120.45,219.49,4.86,310.5,"(0, 3, 1)",3.688164435054379,45.16255144032922,20.378600823045268
37,"(0, 3, 1)",120.45,139.82,3.21,95.7,"(0, 3, 1)",3.6881644350543796,43.557632398753896,6.034267912772583
38,"(3, -1, 0)",120.45,227.66,5.22,305.9,"(0, 3, 1)",3.688164435054379,43.61302681992337,20.538314176245212
39,"(0, -3, 1)",120.45,178.77,3.91,564.5,"(0, 3, 1)",3.688164435054379,45.72122762148338,14.915601023017905
40,"(3, 1, 0)",120.45,175.17,3.89,275.2,"(0, 3, 1)",3.6881644350543796,45.03084832904884,14.066838046272489
41,"(0, 3, -1)",120.45,160.24,3.6,569.8,"(0, 3, 1)",3.688164435054379,44.51111111111111,11.052777777777779
42,"(-3, 0, -1)",120.45,192.09,4.12,578.7,"(0, 3, 1)",3.6881644350543796,46.62378640776699,17.388349514563107
43,"(-1, -3, 0)",120.45,234.68,4.92,341.1,"(0, 3, 1)",3.6881644350543796,47.69918699186992,23.21747967479675
44,"(-3, 0, 1)",120.45,144.45,3.22,36.8,"(0, 3, 1)",3.688164435054379,44.86024844720496,7.453416149068318
45,"(-1, 3, 0)",120.45,209.04,4.69,327.2,"(0, 3, 1)",3.688164435054379,44.57142857142857,18.889125799573556
46,"(3, 0, 1)",120.45,153.67,3.67,572.3,"(0, 3, 1)",3.6881644350543796,41.87193460490463,9.051771117166208
47,"(1, -3, 0)",120.45,225.9,4.94,322.9,"(0, 3, 1)",3.688164435054379,45.72874493927125,21.346153846153847
48,"(3, 0, -1)",120.45,153.56,3.51,30.8,"(0, 3, 1)",3.688164435054379,43.74928774928775,9.433048433048434
49,"(1, 3, 0)",120.45,188.32,4.11,348.6,"(0, 3, 1)",3.6881644350543796,45.81995133819951,16.513381995133816
50,"(1, 3, 1)",940.68,875.5,17.62,25.5,"(1, 3, 1)",3.516526811810457,49.68785471055618,-3.69920544835414
51,"(3, -1, -1)",940.68,914.58,18.5,105.3,"(1, 3, 1)",3.5165268118104556,49.43675675675676,-1.410810810810806
52,"(1, -3, -1)",940.68,812.93,16.41,133.3,"(1, 3, 1)",3.516526811810456,49.538695917123704,-7.784887263863498
