,Miller,Fc^2,Fo^2,Fo^2_sigma,ZOBS,asu,resolution,fcf_IOBS/SIGMA,Diff
0,"(0, -1, 0)",2741.64,787.02,15.77,330.6,"(0, 1, 0)",11.663999999999996,49.90615091946734,-123.94546607482562
1,"(1, -1, 0)",1471.44,629.44,12.64,314.2,"(0, 1, 1)",8.247693495759886,49.79746835443038,-66.6139240506329
2,"(-2, 0, 0)",167.82,796.28,15.96,297.7,"(0, 2, 0)",5.831999999999998,49.8922305764411,39.377192982456144
3,"(0, -2, 0)",167.82,752.48,15.09,332.5,"(0, 2, 0)",5.831999999999998,49.86613651424785,38.74486414844268
4,"(0, 2, 0)",167.82,819.98,16.44,336.5,"(0, 2, 0)",5.831999999999998,49.87712895377129,39.669099756691
5,"(-2, 1, 0)",364.61,239.2,4.87,312.5,"(0, 2, 1)",5.216299377911508,49.11704312114989,-25.751540041067766
6,"(2, -1, 0)",364.61,297.56,6.05,307.8,"(0, 2, 1)",5.216299377911508,49.183471074380165,-11.082644628099176
7,"(2, 1, 0)",364.61,280.18,5.63,237.6,"(0, 2, 1)",5.216299377911508,49.765541740674955,-14.99644760213144
8,"(-1, -2, 0)",364.61,242.47,4.88,356.3,"(0, 2, 1)",5.216299377911508,49.68647540983606,-25.028688524590166
9,"(-1, 2, 0)",364.61,248.91,5.07,324.5,"(0, 2, 1)",5.216299377911508,49.094674556213015,-22.82051282051282
10,"(1, -2, 0)",364.61,254.67,5.18,320.7,"(0, 2, 1)",5.216299377911508,49.164092664092664,-21.22393822393823
11,"(1, 2, 0)",364.61,266.4,5.37,368.4,"(0, 2, 1)",5.216299377911508,49.60893854748603,-18.28864059590317
12,"(2, -1, -1)",99.58,115.71,2.55,52.9,"(1, 2, 1)",4.761808059970496,45.37647058823529,6.32549019607843
13,"(1, -2, -1)",99.58,110.29,2.38,74.3,"(1, 2, 1)",4.761808059970496,46.340336134453786,4.5000000000000036
14,"(-2, 1, -1)",99.58,102.69,2.22,574.1,"(1, 2, 1)",4.761808059970496,46.25675675675675,1.4009009009009006
15,"(-1, 2, -1)",99.58,81.28,1.83,571.1,"(1, 2, 1)",4.761808059970496,44.41530054644809,-9.999999999999998
16,"(-2, 1, 1)",99.58,107.43,2.34,56.3,"(1, 2, 1)",4.761808059970496,45.910256410256416,3.3547008547008588
